# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=585909156
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1a_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-186.49,1,0.512628,2,3,0,189.964,5.24332,-1.21779,0.896037,-0.0993349,17.4525,-0.216819,0.104593,31.4854,-16.6744,-1.53961,1.58684,-29.1275
-184.277,0.996869,0.512628,2,3,0,186.863,5.26082,-0.749916,0.476363,-0.0609619,7.02471,1.3225,-1.16751,22.4391,-13.0161,-0.84088,0.925329,-16.5764
-183.015,0.985552,0.512628,2,3,0,184.736,5.30306,0.0423624,-0.093828,-0.0322637,12.4285,0.738613,-0.787953,15.7145,-6.75927,0.268353,0.0638944,-7.63086
-183.638,0.972429,0.512628,3,7,0,184.107,5.45068,-0.203435,0.581463,-0.00756162,1.61297,0.0890528,0.720642,-10.459,11.9692,-0.145325,0.941484,-2.30833
-183.417,1,0.512628,3,7,0,183.98,5.41867,-0.00866812,0.608299,-0.0262775,-8.86805,0.433937,-0.187357,-7.18716,8.28278,0.104841,0.963064,-6.5735
-183.648,0.93805,0.512628,3,7,0,185.546,5.26688,-0.449962,-0.781087,0.0377522,-17.0633,-0.342913,1.01689,-4.77046,-9.99676,-0.298113,-0.750789,9.47908
-183.746,0.988691,0.512628,3,7,0,184.327,5.43623,-0.0388341,0.624391,-0.0427737,-2.26566,-0.245327,1.0918,-2.03736,10.9093,0.0671402,0.999819,-11.3487
-183.02,0.99794,0.512628,3,7,0,184.147,5.41845,-0.12241,-0.449237,0.00207409,6.71589,0.144158,1.18677,-11.8643,7.7995,0.0885621,-0.372779,1.18115
-183.408,0.974293,0.512628,3,7,0,184.041,5.26811,-0.552565,0.174977,0.0201637,-2.88523,-0.906498,0.314503,10.1446,-10.2093,-0.540321,0.457276,5.06633
-183.035,0.963934,0.512628,3,7,0,185.067,5.38366,-0.378115,-0.797609,-0.0101374,16.5653,1.30619,0.223541,-4.20476,3.63276,-0.188549,-0.778044,-1.35053
-183.372,0.931193,0.512628,2,7,0,185.236,5.37518,-0.633096,-0.519827,0.0549369,2.36555,0.459275,-0.720561,-27.2068,2.25683,-0.561806,-0.40877,14.2051
-183.321,0.995167,0.512628,3,7,0,184.142,5.33839,0.649204,0.410765,-0.0166478,1.12832,0.407645,0.0782346,19.0147,-2.0666,0.974971,0.618541,-3.7468
-184.69,0.928556,0.512628,3,7,0,185.677,5.32021,0.555935,-1.1386,-0.0832658,-0.442549,0.717497,1.25477,6.28804,-4.99728,1.13235,-1.36197,-22.1802
-182.851,1,0.512628,2,3,0,184.766,5.32916,-0.458768,-0.436819,-0.0123655,4.65517,-0.979135,1.1832,19.7546,-3.21027,-0.338665,-0.3106,-1.92072
-184.053,0.939552,0.512628,3,7,0,184.847,5.29751,-1.09522,0.239111,0.0582796,-6.75534,-1.14446,0.129758,4.16289,-6.24696,-1.22486,0.57744,14.269
-183.878,0.999758,0.512628,3,7,0,185.013,5.46192,0.473897,0.333074,-0.0234303,0.828755,-1.01268,0.95589,12.2255,13.8015,0.763711,0.546123,-6.8144
-185.26,0.958315,0.512628,3,7,0,186.388,5.28638,0.157606,-0.545483,-0.125446,-10.9867,-0.870837,-0.476551,8.72779,-10.7729,0.545325,-0.525063,-35.1774
-183.153,0.999685,0.512628,3,7,0,185.623,5.39457,-0.592099,-0.235668,-0.0461455,-7.5703,0.43846,-0.411099,-31.5719,5.37327,-0.532361,-0.0246318,-10.9949
-184.618,0.877478,0.512628,3,7,0,186.829,5.32148,-0.09647,0.43343,0.115351,2.65107,-1.36364,1.34423,17.3167,-3.23659,-0.0124472,0.673596,26.4194
-183.262,0.97189,0.512628,3,7,0,186.25,5.35131,-0.486218,0.390282,0.04368,-3.61264,-0.34018,1.18487,33.1629,-0.377219,-0.483014,0.703009,11.3161
-185.746,0.871563,0.512628,2,3,0,186.169,5.30694,-1.3859,-0.148875,0.126402,0.164013,-0.421809,0.698636,8.0803,-4.55297,-1.52285,0.0971261,28.6868
-185.002,1,0.512628,3,7,0,187.745,5.43301,0.724174,-0.898609,-0.0849342,-6.53017,0.455263,1.85258,-21.4902,11.3993,1.32122,-1.07449,-23.4947
-186.107,0.913197,0.512628,3,7,0,188.638,5.21256,0.889292,-1.5177,-0.0197393,-17.2106,-0.641519,0.24466,21.6506,-18.1521,1.54348,-1.86122,-7.58587
-186.059,1,0.512628,3,7,0,187.067,5.49568,-0.678738,1.55848,0.00619858,3.92585,-1.29335,-0.228114,10.439,17.1029,-0.875884,2.21933,-1.18572
-184.305,0.993732,0.512628,3,7,0,187.809,5.21059,-0.539763,-0.482405,-0.0323938,6.79823,-1.27776,2.41705,-4.77702,-18.8745,-0.432429,-0.352565,-9.72726
-183.889,0.990659,0.512628,3,7,0,185.778,5.41719,0.399267,-0.724734,0.0623797,15.3839,0.258149,1.26992,-5.26606,6.77854,0.744897,-0.779124,15.0551
-183.99,0.998499,0.512628,3,7,0,184.199,5.30922,-0.723916,0.339032,-0.0785096,5.94159,0.191924,-0.213958,-2.21783,-6.52844,-0.789103,0.75844,-20.5546
-189.993,0.596062,0.512628,2,3,0,192.639,5.4205,-2.39691,1.37329,-0.110824,-3.18217,-1.13691,1.22697,-26.1253,10.0868,-3.20989,2.42347,-33.669
-183.04,0.9647,0.512628,2,3,0,190.918,5.30446,-0.579787,-0.506244,-0.0108421,10.9535,-2.8215,2.29342,-28.9647,-6.30017,-0.485177,-0.382957,-1.72427
-184.365,0.927319,0.512628,3,7,0,184.938,5.31276,0.886364,-0.0855932,0.0835342,8.24608,-0.157755,0.59732,-6.66237,-4.35557,1.26238,-0.0502588,19.5248
-183.289,0.998863,0.512628,3,7,0,184.99,5.34982,-1.00295,-0.592132,0.015956,-5.02611,0.888686,-0.251349,24.4534,-0.576288,-1.01604,-0.4443,5.26695
-183.839,0.949849,0.512628,2,3,0,184.361,5.29505,-1.36171,-0.28661,-0.00660736,-1.10943,-1.01091,-0.342815,4.59893,-7.41819,-1.51572,-0.00499723,-0.915638
-186.486,0.895243,0.512628,3,7,0,187.337,5.31073,0.0897772,-2.36446,0.0625854,-6.40648,-1.23374,-0.254567,-1.63297,-4.76077,0.545245,-2.75923,14.8262
-184.713,0.919984,0.512628,2,7,0,190.941,5.21739,0.228599,0.895398,-0.0214332,-2.15245,-0.0744549,3.51363,-19.38,-17.5949,0.371121,1.29274,-7.46398
-184.722,0.999863,0.512628,3,7,0,185.291,5.47846,-0.599752,-1.42902,0.00459317,-8.48,0.364716,-0.325814,-8.0827,15.0622,-0.396228,-1.54421,0.597135
-184.593,0.993546,0.512628,3,7,0,186.482,5.23383,0.709326,-0.927764,-0.0131067,12.4258,-0.33408,-1.60016,1.01673,-15.2312,1.2261,-1.08592,-4.62567
-183.729,0.999771,0.512628,3,7,0,185.352,5.39508,-0.838128,-0.19256,0.068471,-12.4838,0.833717,-1.12393,5.34233,4.32831,-0.854823,0.0125139,16.9584
-185.22,0.93432,0.512628,3,7,0,186.101,5.38956,-0.764534,-1.91197,0.0532981,-2.75228,0.438549,-1.05552,-11.594,3.85206,-0.565218,-2.11011,13.6665
-187.859,0.947589,0.512628,3,7,0,189.193,5.37433,1.91733,1.59138,-0.0776478,-7.30548,-0.727597,1.40212,-1.21035,2.82038,2.51843,1.99398,-22.5072
-186.789,1,0.512628,2,3,0,188.008,5.38404,1.85058,1.34799,-0.051055,-1.02223,0.781962,0.967407,-16.3642,3.99481,2.43466,1.66927,-14.6623
-187.163,0.986292,0.512628,3,7,0,190.038,5.32189,-2.50086,-1.60301,0.00726406,-3.94461,-0.444907,1.49679,-29.0459,-3.96689,-2.79497,-1.52178,2.80491
-183.13,1,0.512628,3,7,0,187.134,5.34614,0.528873,0.252071,-0.0200598,-5.40028,-2.65947,-1.4706,0.847733,-1.09025,0.843391,0.43447,-4.46762
-183.194,0.963092,0.512628,2,7,0,184.34,5.3214,-0.964788,-0.279153,0.00392894,-0.778403,-1.48206,-0.633586,5.45647,-4.0534,-1.00754,-0.0519998,2.09124
-186.904,0.824897,0.512628,2,7,0,187.602,5.21388,-1.09093,0.997672,-0.0951683,2.312,-0.564473,-0.731005,12.2222,-20.9079,-1.38337,1.69496,-29.0095
-183.629,1,0.512628,2,3,0,186.994,5.33165,-0.703289,-0.080017,-0.0768179,-17.1191,-0.956728,1.5456,-16.7973,-3.29518,-0.698931,0.208095,-19.5449
-183.004,0.99642,0.512628,3,7,0,184.093,5.37409,0.488133,-0.121442,-0.00564184,1.71652,0.257546,-0.125197,22.4953,2.41203,0.830756,-0.0369631,-0.687547
-183.573,0.957188,0.512628,2,7,0,184.499,5.29566,-0.581735,-0.0540883,0.0631048,5.94902,1.16176,-0.0165182,-9.98818,-6.38719,-0.55172,0.155885,15.5253
-183.781,0.992798,0.512628,3,7,0,184.525,5.47244,0.151575,0.358333,-0.00476387,-0.725236,0.493841,-0.531461,-15.8329,14.6001,0.337441,0.611925,-2.12122
-186.682,0.925787,0.512628,3,7,0,187.461,5.52893,-0.354311,-0.837688,0.134989,-10.6428,-0.375728,-0.531876,5.90827,16.342,-0.203548,-0.833321,27.862
-186.551,0.979254,0.512628,3,7,0,190.219,5.21214,-0.138243,0.376119,-0.126252,5.89991,2.33393,1.68838,1.87188,-22.5219,-0.00743983,0.753246,-38.1198
-186.777,0.951834,0.512628,2,3,0,188.916,5.32282,-0.185389,0.530716,-0.165102,17.9893,-0.0135708,-0.360555,16.8419,-5.43803,-0.0897537,1.00254,-48.1556
-187.669,0.969976,0.512628,3,7,0,189.061,5.3764,-0.0527341,-0.937645,0.198372,-16.7047,0.241361,-0.287317,-4.38263,1.7961,0.144828,-0.977252,41.8817
-186.2,0.97605,0.512628,3,7,0,190.313,5.36361,-1.19019,-1.88458,0.0939426,1.93686,0.26683,-0.888413,42.5112,0.910837,-1.10696,-2.01612,22.6445
-184.147,0.986759,0.512628,3,7,0,187.333,5.25416,0.0922587,0.943298,-0.0159689,0.383569,-1.23982,-1.87616,22.0721,-12.7414,0.187932,1.36721,-4.91865
-186.117,0.905812,0.512628,3,7,0,188.867,5.52358,-1.49252,-0.268721,-0.0552012,4.32734,-0.922869,1.91328,-18.4696,23.1596,-1.70524,0.0655541,-17.2962
-186.715,0.987615,0.512628,3,7,0,188.114,5.25551,1.63027,0.603805,0.105723,15.5155,-0.756161,0.259687,-3.05614,-9.85835,2.08505,0.705176,22.6307
-186.649,0.988276,0.512628,3,7,0,188.937,5.48567,-2.19378,-0.118034,-0.0374301,1.45947,-0.655774,-1.12533,-27.3894,17.3359,-2.62905,0.343636,-11.3772
-184.187,1,0.512628,3,7,0,187.651,5.39489,0.228104,-1.54279,0.000256769,15.5495,-2.2937,0.016956,-9.23873,4.9365,0.676976,-1.7946,0.605787
-183.755,0.979633,0.512628,3,7,0,185.862,5.33808,0.588092,-1.01024,-0.033662,11.4128,-0.569262,-1.48333,14.0011,-2.17854,1.10198,-1.18129,-8.10619
-183.669,0.958081,0.512628,3,7,0,185.413,5.41969,-0.670236,0.394314,0.0487141,10.4788,1.07488,-1.30791,1.73583,7.24463,-0.713733,0.726267,11.9815
-183.781,0.964895,0.512628,3,7,0,185.473,5.26071,0.392443,-0.194787,-0.0491504,-9.65565,-0.530438,1.61174,-1.00733,-12.728,0.747375,-0.110085,-13.2171
-184.87,0.949169,0.512628,3,7,0,186.412,5.33158,-1.0973,-1.03614,-0.0999407,-11.0197,1.44472,0.520103,-0.545966,-3.46202,-1.07615,-0.975669,-26.0482
-184.47,0.988316,0.512628,3,7,0,186.707,5.37414,0.655207,1.01481,0.0680462,-4.3051,-1.12365,1.00125,-24.0456,2.08777,0.864051,1.32634,16.0894
-185.067,0.953524,0.512628,3,7,0,187.042,5.434,-0.385895,-0.563425,-0.118573,13.5519,0.939728,1.29817,-3.04748,12.3458,-0.191221,-0.460827,-32.9241
-185.026,1,0.512628,3,7,0,185.782,5.2737,0.462383,0.288736,0.116724,4.65526,0.889475,-0.468365,-10.6344,-7.87486,0.683331,0.441765,26.0483
-183.877,0.992269,0.512628,3,7,0,186.056,5.42621,0.00693721,-0.329563,-0.0800594,1.90151,-1.83254,-0.139778,-19.3357,10.3081,0.279574,-0.222479,-21.2456
-186.899,0.662619,0.512628,2,3,0,191.576,5.40426,-0.791382,0.93861,-0.14591,6.71375,1.63403,-2.39133,20.3483,8.15073,-0.993927,1.63843,-42.3997
-184.614,0.980164,0.512628,2,7,0,188.531,5.42345,-1.04511,0.62567,-0.069823,1.55544,-0.278987,-0.993803,40.8817,9.71081,-1.25366,1.17075,-18.7789
-185.929,0.927301,0.512628,2,3,0,186.714,5.34455,-1.47203,1.24686,-0.0682241,9.26595,-0.469194,0.332434,-10.9823,-1.4237,-1.90666,2.03771,-18.7709
-185.068,1,0.512628,2,3,0,186.276,5.31578,-1.23337,1.18411,-0.0394776,-4.73862,0.965411,-0.620995,16.3528,-5.16721,-1.56353,1.88002,-10.6345
-183.454,0.962617,0.512628,2,7,0,186.604,5.34714,-0.332248,0.889826,-0.00890962,-6.85045,-2.22187,0.99815,-14.9409,-0.940544,-0.35053,1.34909,-1.75736
-184.473,0.887424,0.512628,3,7,0,187.41,5.44318,-0.690858,-1.46353,0.0292069,-20.7307,1.49385,-0.227084,1.53137,10.2535,-0.516719,-1.5706,7.49051
-183.48,1,0.512628,3,7,0,184.91,5.3201,-0.197949,0.307751,-0.0682197,-9.79392,0.6457,1.35785,1.00548,-4.86414,-0.0903681,0.631995,-17.4594
-182.805,1,0.512628,3,7,0,183.547,5.32784,-0.154032,0.00768787,0.0124679,4.38137,0.0829928,-0.566202,15.7399,-3.21285,-0.0130939,0.202173,4.02742
-182.822,0.967574,0.512628,3,7,0,183.79,5.3747,-0.0243476,-0.461113,-0.0136546,-8.76133,0.472027,-0.909064,-8.76395,2.52816,0.222822,-0.398304,-2.37329
-183.35,0.872744,0.512628,2,7,0,185.943,5.40495,0.31156,0.438985,0.0335499,4.89369,0.662625,1.82251,20.1989,5.77402,0.515446,0.674255,8.49704
-184.862,0.9366,0.512628,2,7,0,185.458,5.22399,-1.28318,-0.887268,0.0265545,4.94687,0.571006,0.704051,7.96622,-15.218,-1.33365,-0.781076,5.86242
-184.432,0.998251,0.512628,3,7,0,185.937,5.46354,1.0708,0.195217,0.00534219,7.11206,-0.16858,1.40738,-13.7217,13.2269,1.52533,0.285222,0.147133
-186.034,0.926465,0.512628,3,7,0,187.539,5.19165,0.193273,-1.21342,-0.0716862,-9.03585,-1.64069,-0.19219,0.716234,-23.0997,0.65173,-1.4004,-22.0551
-184.86,1,0.512628,3,7,0,187.291,5.51768,-0.98084,-0.578474,0.0227525,9.70066,-0.201582,1.76487,17.1888,19.1282,-0.98958,-0.431961,3.77582
-183.283,0.989965,0.512628,2,3,0,185.411,5.39124,-0.638297,-0.789681,-0.0371576,18.9111,-0.907895,-0.438927,4.8504,4.83708,-0.516861,-0.730871,-8.37491
-185.275,0.921665,0.512628,3,7,0,186.015,5.45355,1.46064,-0.538118,0.0358289,4.79249,-0.455227,-0.895243,-9.7553,11.3044,2.07627,-0.677107,7.35404
-185.673,0.96833,0.512628,3,7,0,188.124,5.19785,-1.18959,0.653076,0.0569855,3.78557,-1.3546,-0.504502,-27.1413,-17.185,-1.39024,1.09893,11.2907
-183.701,0.998294,0.512628,3,7,0,186.231,5.3492,0.0659635,-1.30689,0.023093,16.5512,1.16738,-0.873765,-13.3001,-0.640754,0.42306,-1.46915,6.59092
-183.539,0.988372,0.512628,3,7,0,184.955,5.36106,-0.600987,0.733648,0.0327514,-0.0212795,-0.336526,-0.844964,22.6448,0.735768,-0.668706,1.15052,8.52791
-182.886,0.998091,0.512628,3,7,0,183.797,5.37697,-0.368335,-0.595967,-0.013453,-2.58325,0.830253,-1.00947,-8.47987,2.81375,-0.201293,-0.52381,-2.17321
-185.151,0.893599,0.512628,2,7,0,185.724,5.36649,-1.9893,0.237153,-0.031054,2.17066,0.912422,-0.685882,0.851455,1.54437,-2.40732,0.763141,-7.59735
-184.082,0.931356,0.512628,3,7,0,187.771,5.33111,1.16442,-0.612884,-0.00427477,11.572,1.97358,-0.716777,24.5294,-2.91733,1.75845,-0.744731,-1.0212
-184.12,0.971486,0.512628,3,7,0,185.873,5.37848,-1.54946,0.198468,0.00262838,6.69105,1.49388,0.548309,-15.4843,2.90852,-1.81423,0.624089,1.34375
-183.212,0.920043,0.512628,3,7,0,187.758,5.32871,-0.111987,-1.00483,-0.0070728,-0.177236,-3.3209,0.00237335,0.272974,-3.2321,0.178076,-1.07453,-0.692487
-183.048,0.974174,0.512628,3,7,0,184.489,5.3445,-0.173265,0.527733,0.0133394,9.9699,-0.674778,0.303911,-19.1235,-1.21503,-0.102695,0.855672,4.04515
-183.078,0.999403,0.512628,3,7,0,183.288,5.38578,-0.188333,-0.821813,-0.0202696,-6.19736,0.0549077,-0.26422,-0.602396,3.97844,0.0630414,-0.833734,-4.04736
-182.954,0.975477,0.512628,3,7,0,183.824,5.35823,0.00986107,0.382318,0.0170695,10.8915,0.475514,-0.705044,-2.10519,0.423044,0.146909,0.648656,5.0069
-183.233,0.893561,0.512628,3,7,0,186.858,5.33544,0.430433,-0.439111,-0.0428167,12.7728,-2.2228,0.107308,20.0707,-2.57198,0.826488,-0.429851,-10.3474
-184.403,0.906474,0.512628,3,7,0,185.594,5.45652,0.550453,-0.837712,0.0579367,8.40537,-0.369166,0.00876542,19.818,11.1404,0.949336,-0.935964,13.2321
-183.794,0.990429,0.512628,3,7,0,185.452,5.29724,-0.434738,0.622426,-0.0581419,-14.9191,-1.2076,0.243536,0.114328,-7.92069,-0.448251,1.06604,-15.1162
-183.836,0.993179,0.512628,3,7,0,184.92,5.24629,-0.384678,-0.713784,0.04019,-7.38266,-0.328312,0.899892,-14.4682,-12.2812,-0.224861,-0.675244,9.56175
-183.042,0.973262,0.512628,3,7,0,185.218,5.40509,-0.403381,-0.0471667,-0.0346645,17.9091,0.818109,0.953334,-2.77601,6.6354,-0.314933,0.185563,-8.13309
-183.733,0.960117,0.512628,3,7,0,184.276,5.31008,0.927096,-0.481705,-0.0155871,-3.30071,-0.614429,0.330762,11.8462,-5.64852,1.4496,-0.550052,-3.80248
-184.116,0.942793,0.512628,3,7,0,186.248,5.41924,-1.47117,-0.586634,0.00687608,5.14965,0.606645,-2.0426,-3.2294,7.82173,-1.61301,-0.375455,2.48701
-184.315,0.996502,0.512628,3,7,0,184.764,5.29121,1.28354,0.156261,-0.00938406,0.945137,-0.13221,-0.964023,3.74793,-7.93935,1.81675,0.210854,-2.82895
-184.17,0.864884,0.512628,3,7,0,189.317,5.40272,-1.54167,0.0936883,-0.0143971,17.1724,0.276082,-2.36251,25.0871,6.07323,-1.79955,0.50504,-3.08294
-185.515,0.90063,0.512628,3,7,0,187.774,5.20506,0.65713,-0.767826,0.0854211,-12.0264,-1.47322,-0.556431,16.486,-15.49,1.05201,-0.857069,17.9316
-183.819,0.987898,0.512628,3,7,0,186.98,5.4336,0.0239245,-0.652621,-0.065321,-13.457,1.68502,-1.47757,9.65427,11.0439,0.341214,-0.646658,-17.1161
-183.934,0.998045,0.512628,3,7,0,184.918,5.25253,-0.42513,-0.874801,-0.0430189,7.12125,0.353492,-0.62439,-15.9985,-13.6676,-0.226069,-0.869164,-11.2315
-183.269,0.939765,0.512628,3,7,0,186.603,5.4326,-0.276969,-0.318504,0.0345777,-11.3764,-0.0885263,-2.45277,-6.38979,8.93109,-0.134837,-0.196704,8.80518
-185.673,0.921409,0.512628,3,7,0,186.121,5.16872,0.591206,0.390113,0.0693595,-0.430675,0.244583,0.029735,14.3234,-19.8794,0.853825,0.566864,13.0608
-184.963,0.991085,0.512628,3,7,0,186.994,5.49867,-1.36383,-0.065141,0.0243268,-13.2658,0.0683104,0.911009,20.3184,16.8447,-1.53621,0.254574,4.53188
-184.737,0.988742,0.512628,3,7,0,186.933,5.43382,-1.2896,0.161095,0.0770995,15.8019,-0.54777,-0.375683,-20.3868,8.33272,-1.45198,0.490942,18.0618
-183.826,0.970267,0.512628,3,7,0,187.361,5.3631,0.686167,-0.775942,-0.0536264,-26.1975,0.624525,0.647301,-2.46299,1.15209,1.21775,-0.900288,-13.5521
-183.416,0.988702,0.512628,3,7,0,184.618,5.42893,-0.0568487,-0.0799592,-0.0537711,2.91854,1.10601,-0.770694,-13.8834,10.1532,0.14652,0.102871,-13.8303
-184.148,0.897205,0.512628,3,7,0,185.866,5.31741,-0.511371,1.06651,0.0469778,-11.3729,-0.310512,0.623436,21.0152,-4.16527,-0.593475,1.53986,11.3813
-185.257,0.963932,0.512628,2,7,0,185.71,5.28418,-0.244035,1.00546,0.109149,0.0950878,-0.510666,0.856546,-3.28926,-6.96053,-0.250768,1.38316,24.4556
-185.761,0.970383,0.512628,3,7,0,188.149,5.32629,0.903789,1.7291,-0.0446484,7.79077,0.317678,-1.37937,-24.4354,-3.80923,1.14049,2.28719,-12.4345
-184.294,0.958674,0.512628,3,7,0,189.043,5.47055,-0.140124,-0.960811,-0.0499612,11.8083,1.50677,1.92073,-27.3934,15.7238,0.161074,-1.02015,-13.6964
-184.871,0.973965,0.512628,3,7,0,186.734,5.48281,0.577805,-0.634562,0.0767711,6.5323,-0.436136,-0.79617,-25.2183,13.4985,0.946088,-0.68698,16.7596
-184.069,0.957514,0.512628,3,7,0,187.987,5.29467,-0.271193,1.13513,0.0223341,11.8776,0.872718,1.32546,32.5366,-7.04539,-0.302294,1.61995,5.31462
-185.339,0.939468,0.512628,3,7,0,186.885,5.34763,-1.3359,-1.51913,-0.0830321,-10.8036,-1.00873,1.05628,-6.82721,-1.01958,-1.32028,-1.57252,-20.9322
-184.179,0.834197,0.512628,3,7,0,190.615,5.37225,0.934939,-0.687308,-0.0585236,-1.77238,0.184774,2.67208,39.8357,2.42756,1.53638,-0.822889,-15.2128
-183.279,0.968875,0.512628,3,7,0,185.645,5.37226,0.409018,-0.83555,-0.0015573,-0.554454,-1.45416,-0.0909023,26.9015,2.16703,0.81876,-0.927459,0.400885
-184.582,0.959832,0.512628,3,7,0,185.084,5.35634,-1.16569,-0.734766,0.0908143,1.8361,0.741651,-0.767983,-0.312727,0.171101,-1.19926,-0.620949,22.026
-184.329,0.941135,0.512628,3,7,0,188.457,5.36995,-0.377889,-0.546751,-0.110171,-7.95002,2.45776,1.73219,3.53742,2.33872,-0.186363,-0.441748,-29.3669
-184.176,0.870752,0.512628,2,7,0,188.018,5.31643,-0.096831,1.06053,0.0602073,4.11784,-0.397093,-1.23852,-38.3381,-4.16339,-0.074402,1.47301,14.3844
-185.001,0.955091,0.512628,3,7,0,186.13,5.30942,0.343265,-1.68256,0.0589173,-3.80048,0.1308,1.23858,13.5943,-4.93892,0.786708,-1.95186,14.224
-185.025,0.9819,0.512628,3,7,0,187.376,5.2246,0.140875,-0.553207,-0.0867952,7.91171,-0.786454,1.86743,-11.4973,-18.9951,0.495423,-0.534138,-25.0115
-184.996,0.995522,0.512628,3,7,0,187.336,5.48325,-0.288312,1.21965,-0.0121359,-7.33794,0.0959968,0.69597,-30.1791,16.1766,-0.337594,1.7638,-4.9803
-188.48,0.793056,0.512628,3,7,0,190.984,5.10704,-0.81434,-1.80761,0.0675901,17.5884,1.58086,-0.269759,-2.17437,-26.5678,-0.644374,-1.97093,10.4369
-183.217,0.940935,0.512628,3,7,0,191.992,5.27187,-0.0887711,-0.321871,0.0211955,36.0871,0.593131,2.36291,-8.42013,-9.74526,0.107552,-0.22074,5.48306
-183.398,0.96377,0.512628,2,7,0,184.42,5.42318,0.00884006,0.179863,0.0494598,14.2289,0.0356918,0.434743,0.801217,7.62209,0.160555,0.382026,12.1399
-183.168,0.973784,0.512628,3,7,0,184.76,5.30593,-0.506809,-0.425106,-0.0436375,5.38776,0.199695,0.937458,22.635,-6.53006,-0.395101,-0.2807,-10.3646
-183.652,0.963191,0.512628,3,7,0,184.484,5.35004,-0.797911,-0.85938,-0.0631839,-9.46116,0.50676,0.759,5.34475,-0.644384,-0.709967,-0.794721,-15.2976
-184.368,0.910143,0.512628,3,7,0,186.478,5.41746,0.340961,0.714792,0.0833542,14.391,-1.0447,0.130772,18.3587,6.52823,0.502463,0.985142,19.3082
-183.917,0.925658,0.512628,3,7,0,187.256,5.44295,-0.503058,0.782709,0.0224752,2.7151,-1.85535,-0.159172,-30.1813,10.3651,-0.552289,1.2084,5.15889
-185.479,0.888928,0.512628,3,7,0,187.697,5.40847,1.78802,0.171638,-0.0332418,-8.11212,1.79145,-0.924578,-10.1995,7.06062,2.49439,0.164017,-9.59008
-185.494,0.966715,0.512628,3,7,0,188.68,5.31848,1.55001,-0.569,-0.0672257,-17.6615,-1.16272,-1.44651,-11.3308,-5.08256,2.33937,-0.762081,-18.6448
-184.893,0.927443,0.512628,3,7,0,188.413,5.51314,0.650225,0.533391,0.0132759,13.2145,-1.79115,1.03065,21.1677,18.9507,0.942028,0.759955,0.741252
-187.71,0.940812,0.512628,3,7,0,188.077,5.56704,1.28179,1.01168,-0.0268374,-8.42506,-0.0839616,-0.107328,-3.86138,27.5147,1.71767,1.30266,-12.9975
-185.513,0.993287,0.512628,3,7,0,190.483,5.38528,-1.73209,-0.393466,0.0965197,-28.3725,-0.75124,-1.50664,2.49192,3.09993,-1.9306,-0.148037,22.8538
-185.075,0.998004,0.512628,3,7,0,187.795,5.5059,-0.105401,0.41113,0.0878587,-6.07456,-2.21721,-0.64404,12.858,15.5816,-0.0163031,0.660979,18.583
-185.813,0.95188,0.512628,3,7,0,188.438,5.22829,-1.69761,-0.87428,0.0625589,10.5835,-0.943584,0.439626,28.3552,-13.6962,-1.84724,-0.725593,14.2142
-185.856,0.997763,0.512628,3,7,0,186.412,5.45259,1.37501,0.577525,-0.0750246,9.75701,0.405225,0.206652,3.7869,13.9684,1.94966,0.753155,-21.8244
-186.08,0.951451,0.512628,3,7,0,189.223,5.25938,-1.51307,-0.958595,0.107511,20.3259,-0.465043,-1.56708,-5.43967,-9.43948,-1.59993,-0.859426,24.5372
-186.283,0.998161,0.512628,3,7,0,186.946,5.23032,-1.74168,-0.602726,0.0945708,-2.8848,-0.0484994,0.891481,-11.5345,-12.6415,-1.92095,-0.400262,21.0683
-184.975,0.962748,0.512628,3,7,0,189.723,5.52485,0.403862,-0.576903,-0.023787,-5.06489,2.10793,1.70574,-27.1517,21.9152,0.795947,-0.601912,-8.93538
-184.855,0.965831,0.512628,3,7,0,187.281,5.18024,-0.71067,0.0323201,0.0325038,8.94128,2.09734,0.0554534,-10.8116,-20.0725,-0.722583,0.292051,5.44419
-183.369,0.993596,0.512628,3,7,0,185.466,5.30126,0.424445,-0.0573457,0.0446368,18.0956,1.16309,-0.159206,-2.41581,-5.9984,0.710651,0.041733,11.1364
-186.278,0.862562,0.512628,2,7,0,188.302,5.58427,0.513409,0.292437,0.0125571,19.7502,-0.321723,0.192511,-8.82538,27.4962,0.798843,0.475466,-2.56191
-185.133,0.999573,0.512628,3,7,0,188.05,5.21713,0.141151,0.828761,0.0798983,19.6416,0.86161,1.17371,10.3055,-14.3983,0.244184,1.14803,16.9912
