# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=269645765
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-184.192,0.981568,0.486746,3,7,0,186.324,5.29746,-0.0769802,-0.0618742,0.0734351,-12.6939,-38.7338,7.53207,-8.21938,-6.06618,-23.1781,-8.42978,16.5515
-184.419,0.918175,0.486746,3,7,0,186.936,5.31907,-0.0235399,-0.0249102,-0.12172,11.4587,48.346,-3.10847,-0.926784,-5.57456,1.18879,-1.12944,-32.8826
-184.045,0.992048,0.486746,3,7,0,185.404,5.42704,-0.0535545,-0.0408815,0.0888949,-5.68478,0.887967,11.5849,22.9738,7.44106,-13.7715,-1.80814,20.7242
-183.342,0.997001,0.486746,3,7,0,184.289,5.28184,-0.0160017,-0.0200448,-0.0645802,1.55748,1.82518,-22.4999,15.262,-10.1748,5.65959,0.103846,-16.403
-182.722,0.99871,0.486746,3,7,0,183.572,5.3626,-0.0339786,-0.00667809,-0.00379516,8.77382,2.29975,-8.03553,14.7918,0.981462,-14.0418,17.2596,0.0891424
-185.636,0.901395,0.486746,3,7,0,185.769,5.49658,-0.0233203,-0.0918097,-0.0144255,0.475842,11.4469,2.09983,-3.06235,17.9362,26.6697,-54.4316,-8.39633
-183.228,1,0.486746,2,7,0,185.871,5.29404,-0.0400726,-0.00641549,0.0366512,-16.818,-6.47136,39.1133,3.94039,-6.9197,-17.439,18.2078,9.23093
-182.819,0.856891,0.486746,2,5,0,187.793,5.42392,-0.0176873,-0.0209767,0.00523,28.8409,26.7366,-16.9003,-16.0136,8.41583,3.96764,-0.0093029,2.15994
-183.092,0.9818,0.486746,3,7,0,183.475,5.37591,-0.0326121,-0.0134523,0.0569275,-7.70116,-6.00969,0.305735,6.827,2.32822,-9.25129,10.1409,14.5954
-183.847,0.964839,0.486746,3,7,0,184.453,5.41023,-0.0367638,-0.0411282,-0.0929409,2.77406,-4.72303,9.82772,15.0027,8.21456,-3.99019,-10.3137,-24.5216
-183.374,0.937637,0.486746,3,7,0,185.441,5.36245,0.000766484,0.0187484,0.0489529,-8.31642,27.7073,-16.3234,20.7253,0.866483,3.26022,21.7388,12.0267
-184.547,0.941505,0.486746,3,7,0,185.095,5.28224,0.0227853,-0.0173187,0.0928683,-6.81805,2.33675,-19.5714,1.18124,-7.38846,28.29,-10.12,20.7142
-183.455,0.902673,0.486746,3,7,0,187.743,5.34815,-0.0477242,-0.0492564,-0.077496,-17.1482,-32.1007,49.4307,-0.723774,-0.934394,-10.279,-12.618,-19.8634
-183.567,0.805795,0.486746,3,7,0,189.216,5.30986,-0.0636072,-0.0767288,0.0194514,7.81736,17.0927,25.7463,-46.754,-5.29223,-10.5304,-25.2426,4.24297
-183.442,0.982664,0.486746,3,7,0,184.677,5.4119,-0.0582356,-0.0360161,-0.0560384,1.95117,35.7476,12.484,3.15022,7.86088,-24.4655,3.76248,-14.4551
-183.345,0.99713,0.486746,3,7,0,184.011,5.37069,-0.0387558,-0.0742259,0.0185795,6.68725,-8.21535,-5.10075,-13.7426,1.89615,7.13897,-32.2963,4.46408
-182.926,0.97997,0.486746,3,7,0,184.679,5.30529,-0.0120211,0.00598795,-0.00192266,-15.0688,-23.1346,2.96877,12.3877,-6.08695,-1.60087,18.8863,0.149766
-183.068,0.98062,0.486746,2,7,0,183.369,5.30366,-0.0369326,0.00022238,-0.0026712,3.06443,-7.27197,-15.6249,0.0110197,-6.29725,-18.8881,23.7058,-0.321757
-182.793,0.991239,0.486746,3,7,0,183.518,5.32119,-0.0220623,-0.0209318,-0.0467392,-6.12366,-15.3863,20.3415,0.261234,-4.51353,0.658666,1.81193,-10.8293
-183.17,0.977591,0.486746,3,7,0,183.54,5.32566,-0.040042,-0.0497676,0.0548125,-3.53807,7.02274,3.30854,-11.2702,-3.19263,-2.38716,-12.6048,13.9102
-183.037,0.94891,0.486746,3,7,0,185.834,5.43582,-0.0252711,-0.0229671,-0.0343452,-17.5076,-34.3217,-23.2341,2.91547,10.6732,-1.2163,1.35032,-8.20618
-183.096,0.951114,0.486746,3,7,0,184.079,5.28008,-0.0229149,-0.0488585,-0.00103088,-4.53995,19.1384,-13.0205,14.5433,-9.17767,10.3157,-19.747,0.0377813
-183.883,0.976411,0.486746,3,7,0,184.002,5.48264,-0.0333096,-0.00372671,0.0348055,-3.24705,-5.08719,-5.03923,3.79067,14.6591,-13.5379,17.8818,7.46006
-183.763,0.959455,0.486746,3,7,0,186.588,5.33283,-0.00693638,-0.0358419,0.0875762,-14.3791,1.0439,-6.07654,-30.1871,-2.25133,14.9942,-13.0423,20.9535
-186.271,0.951938,0.486746,3,7,0,187.372,5.26477,-0.129742,-0.0675316,0.0285437,1.07965,-19.5382,-13.6579,-17.1725,-10.4274,-62.0402,5.12082,1.1305
-184.353,0.998589,0.486746,3,7,0,187.319,5.41766,-0.0486433,-0.0831913,0.0726011,8.06842,53.9536,10.7425,-8.94744,6.69122,2.64272,-31.8428,16.0194
-184.432,0.934397,0.486746,3,7,0,186.92,5.3138,0.0435429,-0.00737097,-0.0456765,13.504,-34.0988,27.8507,4.82288,-5.49791,50.9194,-13.3242,-13.8403
-184.741,0.963665,0.486746,3,7,0,187.41,5.23055,0.0410203,-0.000616619,0.00454815,-16.122,-13.2546,9.28367,25.2074,-15.1031,41.6349,-5.9304,-1.8533
-187.795,0.835976,0.486746,2,3,0,188.296,5.21159,0.0797635,0.00196628,-0.0417638,-7.24031,12.6508,-11.7701,2.99598,-19.0982,77.3105,-19.949,-19.5774
-185.128,1,0.486746,3,7,0,188.527,5.22038,0.00826353,0.0450613,-0.0149793,10.3271,-54.9538,11.9187,12.1038,-16.991,-0.357144,42.8752,-7.52733
-186.98,0.964988,0.486746,3,15,0,188.683,5.40519,-0.0965661,-0.135435,0.0932202,-14.907,1.8674,21.9492,12.2735,5.15048,-12.2554,-49.4627,15.9635
-186.03,0.988915,0.486746,2,3,0,188.158,5.3738,-0.118146,-0.116069,0.045425,-5.17925,10.7956,40.9022,-14.4487,2.14571,-35.3275,-33.377,5.85686
-185.419,0.925929,0.486746,3,7,0,189.159,5.45464,-0.0702784,0.0159095,0.0571157,0.557903,-59.0229,-29.8409,5.31235,10.9527,-45.0405,42.9279,9.99412
-186.291,0.997594,0.486746,3,7,0,188.341,5.36271,-0.0608405,-0.0805151,0.159042,-10.2506,19.1735,-36.9812,-6.21044,0.718925,-5.39625,-21.9975,33.8716
-185.238,0.994641,0.486746,3,7,0,188.516,5.39888,0.0377581,0.0565988,-0.0475411,-5.50235,18.5334,-1.32575,-37.0523,5.97072,20.08,43.5714,-15.9164
-185.377,0.999404,0.486746,3,15,0,185.915,5.291,-0.109337,-0.0985636,0.0377219,-6.00044,-9.3796,6.98041,-11.2876,-7.25071,-35.5557,-24.3249,5.22154
-183.513,0.913307,0.486746,2,5,0,189.03,5.41786,-0.0476593,0.00245975,0.0217678,-13.2839,-53.5721,-50.6802,6.92251,7.42931,-26.7531,28.0464,4.92538
-183.453,0.978892,0.486746,2,7,0,185.315,5.30632,0.0152034,0.0214792,0.0233633,12.123,-38.2168,0.823547,2.52537,-5.66623,13.157,19.7917,5.44298
-184.099,0.92329,0.486746,3,7,0,187.322,5.42213,-0.040425,-0.0573709,-0.0871568,-10.3884,-16.0695,-21.3013,32.0577,9.85919,-0.154472,-23.5804,-23.5731
-184.201,0.925685,0.486746,3,7,0,186.678,5.46812,-0.0154438,-0.0616878,-0.0344787,7.30546,25.4778,3.44473,28.537,14.9247,22.34,-34.7441,-10.5654
-182.737,0.965984,0.486746,2,3,0,185.035,5.33488,-0.0274578,-0.0407234,-0.0358014,13.6687,21.1258,-32.9305,-8.78075,-2.60997,4.03222,-12.5747,-7.97171
-183.585,0.925375,0.486746,2,7,0,185.143,5.37931,-0.0483604,-0.063355,-0.0680147,9.7221,-24.7328,-20.2728,-11.56,3.46601,-4.66118,-24.6442,-17.7439
-185.585,0.901459,0.486746,3,7,0,186.73,5.19425,-0.0202055,-0.00161051,0.114973,-13.8692,-13.1395,-13.881,-0.253481,-15.6574,-4.07841,12.6756,24.1973
-183.716,0.898248,0.486746,3,7,0,189.51,5.42607,-0.0724306,-0.0411075,-0.0367515,-20.0853,26.0479,-37.3526,32.8842,9.43531,-33.364,5.03347,-10.1638
-186.016,0.930158,0.486746,3,7,0,186.737,5.20587,-0.0573993,-0.1028,0.0724168,-2.31504,5.95804,24.983,7.46434,-15.811,3.05637,-42.2122,12.653
-187.754,0.929121,0.486746,3,7,0,189.376,5.53777,0.0613233,-0.0292277,-0.0158741,-6.24606,-36.058,-11.9226,-10.923,23.2085,70.586,-36.8685,-12.9987
-183.541,1,0.486746,2,3,0,187.509,5.4677,-0.00030078,-0.00342762,0.0215521,16.6246,52.5563,-18.4845,-9.27305,13.2947,10.5287,6.858,4.81389
-185.912,0.881921,0.486746,2,3,0,186.103,5.5764,-0.0106623,0.000667502,-0.0248208,0.191009,-8.30101,-4.24639,-7.53108,28.612,1.50652,14.9028,-11.561
-184.796,0.95341,0.486746,2,7,0,188.772,5.23371,-0.088322,-0.0635062,0.0466958,26.6369,11.0336,27.8801,-7.68444,-13.5303,-31.9132,-6.21153,8.63088
-182.865,0.997814,0.486746,3,7,0,185.331,5.3705,-0.0483176,-0.0154664,0.00917944,-13.7429,-40.8554,-7.50885,10.1386,1.90953,-21.4076,15.3432,3.05991
-184.031,0.907667,0.486746,2,7,0,187.873,5.42143,-0.0868868,-0.054785,-0.0207521,10.0303,-38.3066,-45.4946,-13.1046,8.54467,-38.7203,-0.600229,-6.7757
-188.036,0.794772,0.486746,2,3,0,188.447,5.54878,-0.0971424,-0.0575438,-0.0878519,3.03891,20.252,-3.41883,-3.12466,28.4093,-52.5341,1.30441,-31.6081
-185.907,1,0.486746,3,7,0,189.891,5.30691,-0.01944,-0.0817721,0.133416,22.2181,-13.4784,-36.2955,-16.0206,-4.49231,19.2927,-35.6567,28.1917
-185.149,0.999056,0.486746,3,7,0,187.686,5.31199,-0.063278,-0.0255861,-0.120677,9.27582,-12.0401,39.8961,-17.4771,-6.66918,-37.7381,16.9677,-34.0776
-182.801,0.997433,0.486746,2,7,0,185.671,5.39914,-0.00538577,-0.00604374,0.0137046,-5.23606,-33.6951,6.41711,-29.1643,5.31405,7.79993,6.82629,4.32293
-183.25,0.977343,0.486746,2,7,0,183.789,5.30083,-0.0629071,-0.0452668,-0.0316947,-5.30376,-11.1926,-17.553,-4.44281,-7.04359,-23.5121,-2.21963,-7.96287
-183.966,0.981817,0.486746,3,7,0,184.192,5.25784,-0.0483794,-0.0762656,-0.0195757,0.654236,11.6134,-5.02842,6.55831,-12.3647,0.729203,-32.7854,-6.35243
-185.018,0.985154,0.486746,3,7,0,186.133,5.47621,0.00209193,0.0276355,-0.0706308,3.6914,7.26294,23.9547,15.5564,17.1868,1.52889,34.9826,-21.271
-184.893,1,0.486746,3,7,0,185.549,5.44244,0.00637113,0.0258307,-0.0889046,-11.1649,3.74981,-10.057,-2.77607,12.8724,6.35144,32.715,-25.6039
-186.047,0.910556,0.486746,2,3,0,187.014,5.3911,0.0124046,0.0558359,-0.0975292,-10.1702,5.02384,-11.443,13.5686,5.43559,-1.37514,58.8565,-30.073
-186.674,0.997382,0.486746,3,7,0,187.133,5.39411,0.0303987,0.0648835,-0.097025,0.714534,-19.4688,3.90938,-7.8414,5.87906,11.5018,59.2164,-31.1985
-183.349,0.943725,0.486746,3,7,0,189.676,5.32847,-0.0282176,-0.0332439,0.0757092,6.28348,66.9161,21.179,-31.3044,-2.76565,0.329483,-4.83737,18.799
-183.369,0.906571,0.486746,2,7,0,186.074,5.37329,-0.00785682,-0.0586532,0.0234922,10.1275,19.2497,-21.8565,-27.1127,2.18149,24.4364,-31.3853,5.6471
-183.24,0.990632,0.486746,2,7,0,184.436,5.40524,-0.00959465,-0.0519718,-0.0185986,6.03177,-7.65365,14.5913,-19.6129,6.44586,22.6116,-28.0866,-4.66051
-183.312,0.978165,0.486746,3,7,0,184.669,5.25897,-0.00469456,-0.0225763,-0.0292389,13.541,6.90156,-24.3368,-0.780808,-12.4582,15.5698,-6.43362,-7.47679
-182.888,0.977902,0.486746,2,7,0,184.188,5.3944,-0.00345823,-0.0342928,-0.000175339,15.9092,-9.63932,0.782768,7.84668,4.88057,19.9973,-15.6256,0.664652
-182.915,0.997868,0.486746,3,7,0,183.294,5.37811,-0.011536,-0.0458007,0.0126829,-4.55634,-14.265,-8.24365,5.40333,2.80693,17.5393,-21.0154,3.84036
-182.586,0.999332,0.486746,2,7,0,182.999,5.37311,-0.036145,-0.0368159,-0.0114597,-1.8727,-16.4384,10.6872,-5.89949,2.31681,-4.54088,-5.57994,-1.56194
-184.982,0.847001,0.486746,2,3,0,185.567,5.22824,-0.00389452,-0.0658355,-0.0416381,-11.1403,6.76171,1.27597,-2.09174,-16.8707,34.0739,-43.3977,-13.9228
-184.187,1,0.486746,3,7,0,186.256,5.25847,-0.0496558,-0.0347074,0.0884244,-12.8588,22.5605,-25.1655,-13.3666,-9.89995,-13.1676,0.994066,20.322
-185.36,0.969833,0.486746,3,7,0,186.449,5.44224,0.00334507,0.0478531,-0.0688691,-0.080714,36.0284,-3.04642,1.3448,12.3396,-5.96678,52.329,-21.5109
-183.802,0.995669,0.486746,2,3,0,185.587,5.40317,0.00846954,0.0299263,-0.0424289,10.8682,-4.90401,28.7008,-15.896,6.48343,5.90701,32.4255,-11.7649
-183.205,0.980279,0.486746,3,7,0,185.087,5.41836,0.00254683,-0.00789206,-0.0444907,-1.53052,11.282,44.6015,-1.68254,8.54793,16.2405,2.886,-11.0893
-186.099,0.796848,0.486746,3,7,0,188.64,5.36401,-0.0933762,-0.0111204,0.119747,-14.1702,-34.77,-5.31925,-17.5979,0.903177,-45.9671,28.1044,24.3732
-182.814,0.99371,0.486746,3,7,0,186.858,5.30646,-0.0355182,-0.0115538,-0.0114524,1.54726,-50.6123,22.3739,26.5076,-6.05627,-13.6301,14.2393,-2.01761
-183.281,0.94371,0.486746,3,7,0,184.579,5.3969,0.0029279,-0.0435759,0.017045,16.8504,-4.52482,-1.92303,4.96284,5.0121,27.4377,-24.3495,4.20297
-183.929,0.98392,0.486746,3,7,0,184.199,5.37512,-0.0582179,-0.00340457,-0.0622279,-5.0608,-10.7527,3.43518,-5.06304,2.84464,-38.4528,32.4586,-16.9834
-183.567,0.971286,0.486746,3,7,0,185.279,5.39946,0.0253443,-0.0169437,0.0295999,5.58492,-28.095,23.3659,-14.5102,5.18466,33.8438,-12.1031,6.7812
-182.95,0.993405,0.486746,3,7,0,184.576,5.29236,-0.0447531,-0.0286868,-0.0271254,-5.2774,-9.06623,-39.8616,-3.85496,-8.0767,-14.9193,4.27382,-6.22018
-184.15,0.904509,0.486746,2,7,0,185.257,5.40423,-0.0553922,0.0157535,0.0271827,12.1167,10.6802,8.51362,12.2669,5.76415,-36.8189,40.2315,5.01103
-185.167,0.956154,0.486746,3,7,0,187.839,5.28649,-0.109792,-0.0421953,0.00193575,-11.6628,-4.69311,-47.5876,-5.43277,-8.33999,-59.3639,17.6187,-3.35047
-186.422,0.978811,0.486746,3,7,0,187.659,5.53336,0.0443178,-0.0258928,0.0597647,-8.91038,24.2472,15.528,-9.59532,19.4739,47.8759,-23.803,8.65299
-185.244,1,0.486746,2,3,0,186.921,5.4752,0.045036,-0.0123971,0.0594671,-17.031,-9.80869,19.2563,-2.8074,13.1431,43.955,-14.7539,10.9325
-189.683,0.925937,0.486746,3,7,0,190.58,5.47774,0.0256773,0.0434099,0.221857,8.30693,22.9105,-13.4898,1.02096,9.70385,8.85065,21.7487,42.8888
-183.258,0.999086,0.486746,3,7,0,190.078,5.32104,0.00595075,0.0228163,-0.000421762,-11.3927,-7.72567,-38.3247,-48.5409,-4.13329,6.11483,25.228,-0.136321
-182.944,0.999213,0.486746,3,7,0,183.416,5.30956,-0.00837564,0.00636926,-0.0195912,-1.41834,9.6027,20.4157,2.98073,-5.76041,1.13665,18.4669,-4.31957
-183.9,0.969045,0.486746,3,7,0,184.402,5.34266,-0.0705882,-0.0881156,0.0286962,10.507,3.52038,-3.98289,0.0663968,-1.39253,-11.4663,-30.6807,5.89984
-184.081,0.990654,0.486746,2,3,0,184.212,5.34803,-0.0658114,-0.0960229,0.0176342,-1.46863,-7.20408,-0.312653,6.1246,-0.787048,-5.31156,-38.999,2.76117
-184.689,0.952331,0.486746,3,7,0,186.692,5.32298,-0.0456758,-0.0518455,0.12383,-1.45029,-2.43819,-43.9709,11.5638,-3.03857,-4.89689,-10.6141,28.2169
-184.321,0.969695,0.486746,3,7,0,187.013,5.39268,-0.0419562,-0.0780668,0.0856718,15.6183,3.30229,-23.1941,-23.5219,3.93358,5.34497,-29.7618,19.3653
-184.228,0.967839,0.486746,3,7,0,186.236,5.30023,-0.0612781,0.00121308,-0.05225,-6.87931,-20.2575,-27.5111,19.5088,-7.42059,-42.2316,37.0548,-15.0786
-185.978,0.98481,0.486746,3,7,0,186.944,5.33728,-0.0385636,-0.0929426,-0.11196,-7.36789,-12.5853,13.4582,-14.5258,-2.6697,18.1511,-60.1629,-33.5454
-183.987,0.996541,0.486746,3,7,0,187.4,5.33062,-0.0397699,-0.0369391,0.1032,-1.7227,5.95497,-42.1584,-29.3746,-2.40307,-5.86961,-3.42806,24.4328
-184.662,0.917662,0.486746,3,7,0,188.373,5.27525,-0.0920051,-0.0882306,-0.0036116,12.2757,-12.3871,48.5156,-20.1883,-9.82255,-28.9238,-24.8114,-3.73032
-184.051,0.99899,0.486746,3,7,0,185.692,5.4568,-0.0480089,-0.050563,0.0750491,-5.53103,-29.4131,-29.2149,4.13646,10.7959,-7.36191,-10.095,17.2344
-183.272,0.997389,0.486746,3,7,0,184.746,5.4222,-0.0351405,-0.000792372,0.0327679,-8.52986,15.1515,22.2851,-15.9334,7.76747,-15.9431,20.7237,8.16755
-184.674,0.962713,0.486746,3,7,0,185.207,5.21388,-0.0277133,-0.058372,0.0743367,3.16033,-2.14104,8.32531,14.2741,-14.9031,8.70033,-21.8208,15.8103
-186.522,0.930862,0.486746,2,7,0,188.399,5.15075,-0.0565815,-0.0833268,0.0850558,9.87062,35.0973,21.9906,-1.67748,-21.1282,-2.57879,-28.6664,14.8173
-187.768,0.963692,0.486746,3,7,0,188.513,5.58009,0.00444127,0.0389615,-0.0610753,-10.7084,-8.70739,14.4718,0.612361,31.2722,-1.18699,43.2657,-24.3675
-184.646,0.941366,0.486746,3,7,0,191.454,5.34584,0.0184056,0.034729,0.0958877,31.1887,-5.76963,17.887,-33.1868,-0.895375,9.37763,24.6317,21.2756
-182.995,0.998832,0.486746,3,7,0,184.97,5.38405,0.000766019,-0.0321804,-0.0299607,0.390123,34.1908,11.3873,20.6506,3.83047,23.8732,-16.5057,-7.02411
-188.477,0.821552,0.486746,2,3,0,188.947,5.24382,-0.0756224,-0.0483433,-0.170699,-0.663582,-16.2035,0.581159,10.9467,-19.143,-43.299,0.361154,-53.2637
-182.884,1,0.486746,2,3,0,188.908,5.3366,-0.0162054,-0.0158404,-0.0564641,-14.6351,-41.5002,-16.5117,-40.5557,-2.48389,3.64542,3.83854,-13.451
-183.294,0.981697,0.486746,2,3,0,183.37,5.35493,-0.0152669,-0.0243196,-0.0816102,2.53564,-3.28627,-3.71479,3.62222,0.037466,8.39403,-4.11732,-20.5774
-184.589,0.925986,0.486746,3,7,0,185.593,5.42836,-0.0791758,-0.0332006,-0.0701699,4.65141,-22.634,-11.2884,13.3773,10.4113,-45.0615,15.322,-20.2905
-183.867,0.963316,0.486746,3,7,0,186.394,5.47318,-0.0527068,-0.0312535,0.0479236,7.79009,-39.0932,12.6589,-20.2534,13.225,-17.5899,4.54466,10.7882
-185.028,0.988811,0.486746,3,7,0,186.244,5.3688,0.0612931,0.0352552,-0.0271064,15.6902,-4.13763,-8.18233,6.15781,1.83204,46.9141,15.1292,-10.3699
-184.157,0.988852,0.486746,3,7,0,186.16,5.41999,0.0324729,-0.0131379,-0.0454335,2.44907,-42.0523,-23.7273,2.22849,8.78406,43.8308,-13.7216,-13.2296
-184.58,0.992883,0.486746,3,7,0,185.813,5.32639,-0.0447935,-0.0829059,0.0935515,8.15605,10.2344,-14.4551,17.9794,-2.88011,4.92279,-31.5401,20.8282
-184.526,0.982229,0.486746,3,7,0,185.452,5.37548,-0.041402,0.0168816,-0.0829951,-5.09336,-25.283,-17.4893,2.53624,3.01704,-33.5616,45.0528,-23.387
-182.883,0.932788,0.486746,2,3,0,186.479,5.41846,-0.0233867,-0.0111325,-0.0269046,8.20806,23.3379,-35.0211,29.1162,8.26544,-4.28781,10.2831,-6.03366
-182.851,0.999763,0.486746,3,7,0,183.203,5.31283,-0.0372831,-0.0472735,-0.0289468,5.9661,-0.863203,5.36794,-9.08145,-5.44297,-1.52706,-13.9281,-6.47882
-184.057,0.847519,0.486746,3,7,0,186.214,5.44365,-0.0783558,-0.0342153,0.0345752,6.55233,7.32262,-44.2641,-9.63059,10.1974,-35.6147,11.4011,7.0586
-183.369,0.980026,0.486746,3,7,0,185.501,5.33008,-0.005399,0.0262846,-0.0204344,20.1224,-15.8674,13.9486,1.07216,-3.14512,-4.15013,33.4462,-5.38084
-185.692,0.808153,0.486746,3,7,0,188.367,5.35756,-0.014712,-0.109383,0.0433083,-14.9351,-9.06866,-1.74873,28.0622,0.325793,35.8626,-63.9408,5.98565
-182.831,0.985333,0.486746,3,7,0,186.992,5.35431,-0.00484928,0.00675674,-0.0199266,16.8733,-49.8829,27.1358,-10.1379,-0.045033,3.83543,17.4311,-4.17847
-184.827,0.915079,0.486746,3,7,0,185.142,5.53653,-0.00332492,0.00155735,-0.0135335,0.437345,-2.49772,-15.8,6.53046,22.9434,6.98335,12.4835,-6.56059
-185.06,0.973897,0.486746,3,7,0,186.25,5.15483,-0.0225282,-0.0396629,0.0283811,-13.8289,12.8415,14.639,-4.24576,-23.1873,6.78613,-12.0148,3.49788
-185.949,0.97449,0.486746,3,7,0,186.826,5.12933,-0.0231088,-0.0297973,-0.0336845,-11.5456,2.91149,-9.7323,10.0581,-29.596,3.28983,-5.17848,-13.8571
-183.533,1,0.486746,3,7,0,185.975,5.44956,-0.029426,-0.0238576,0.0608385,-23.6432,1.24533,-3.20257,-2.86458,10.3187,-3.5727,1.86482,14.6964
-183.059,0.99856,0.486746,3,7,0,183.998,5.34132,-0.017611,0.00134578,0.0488547,10.5779,-9.35042,0.778247,13.5416,-1.48668,-3.82043,15.6759,12.6322
-183.907,0.937192,0.486746,2,7,0,185.097,5.36849,-0.0183551,-0.00982625,0.101401,6.12393,-0.791905,-14.7346,20.026,1.38604,-0.529477,7.2574,24.138
-184.654,0.943775,0.486746,3,7,0,186.655,5.35625,-0.00121311,-0.0582509,-0.0929906,-9.56884,5.22741,8.7775,-26.9574,0.233506,36.8773,-42.1954,-26.1488
-185.041,0.95994,0.486746,3,7,0,188.425,5.32764,-0.00235357,0.0545931,-0.055109,-3.04491,6.30669,4.35542,-39.7583,-3.70517,-13.5326,59.1086,-17.4237
-185.143,0.97423,0.486746,3,7,0,187.419,5.42581,-0.0138052,0.0571256,0.0379933,8.92681,4.54975,-29.2678,23.5596,8.09801,-20.3416,54.8339,5.74018
-184.167,0.986296,0.486746,3,7,0,186.671,5.26936,-0.080323,-0.0404432,-0.0378093,10.0015,37.1808,-21.6763,15.6235,-11.2965,-40.3052,8.75743,-11.3292
-184.795,0.95947,0.486746,3,7,0,186.432,5.29379,-0.0362641,-0.0930535,0.07168,-13.3314,-6.76005,-28.2188,-7.79226,-6.47851,14.142,-42.5119,14.9041
-184.189,0.993607,0.486746,3,7,0,186.156,5.37489,-0.0197107,-0.0333482,0.112297,6.92503,-2.83732,40.2113,-12.4402,1.98444,5.61033,-7.08363,26.3138
-183.785,0.98637,0.486746,3,7,0,185.455,5.33305,-0.0748636,-0.0541454,-0.0598983,2.36137,7.61228,3.81488,27.5821,-2.99149,-31.6181,-5.1122,-16.1066
-186.526,0.886724,0.486746,3,7,0,187.812,5.21733,-0.0689353,-0.0615708,0.146517,6.49707,34.4407,-1.81476,7.46669,-12.5863,-15.4615,-9.34214,30.2539
-185.969,0.996457,0.486746,3,7,0,189.334,5.34032,-0.0950286,-0.121607,-0.0390483,-16.3226,-4.582,-34.7535,23.2595,-1.90487,-20.1932,-53.4156,-15.2292
-184.175,0.936461,0.486746,3,7,0,190.211,5.45663,-0.0585312,-0.0211389,0.0701643,-15.0924,51.5264,50.5498,16.78,10.8832,-24.0159,13.0456,15.7583
-184.72,0.977289,0.486746,2,7,0,186.26,5.2519,0.0182813,-0.0231119,-0.0767899,11.7061,-18.053,-5.30163,17.6902,-14.7108,38.1405,-17.4942,-22.2194
-184.875,0.983366,0.486746,3,7,0,187.228,5.1981,-0.0683631,-0.0283819,-0.0274448,13.5481,-25.5472,-5.41062,21.8222,-20.3086,-34.402,13.7776,-10.1447
-183.29,0.962939,0.486746,3,7,0,186.58,5.24621,-0.0351581,-0.0281482,0.0155713,-14.5829,-42.717,-0.0578554,-20.2745,-12.9099,-6.67772,0.877093,3.81568
-183.905,0.966729,0.486746,3,7,0,185.191,5.44659,-0.000190547,-0.0150491,-0.0734791,6.94706,0.940531,-5.68769,22.4358,13.072,17.8246,-2.19721,-19.759
-183.361,0.97744,0.486746,3,7,0,185.451,5.38579,-0.0700703,-0.0339354,-0.0302022,-10.628,-32.1282,-14.9254,16.214,4.05903,-33.811,9.94909,-7.81143
-183.944,0.965092,0.486746,3,7,0,185.167,5.31175,-0.067724,-0.0892803,0.0109513,1.54675,-34.6133,3.01937,-10.0525,-5.15562,-9.28083,-33.7095,1.35843
-183.018,0.96505,0.486746,3,7,0,185.996,5.39865,0.00788329,-0.00722654,-0.0281261,-3.09517,-37.2284,-13.605,27.8993,5.71306,19.837,1.24526,-6.60996
-185.374,0.886297,0.486746,3,7,0,185.801,5.53681,-0.0265533,0.0209524,0.0346768,3.51906,6.00951,12.0522,-10.1574,20.8702,-17.1896,33.4179,4.44878
-183.161,0.99148,0.486746,3,7,0,186.889,5.31678,-0.0177447,-0.0588497,0.000432727,28.1187,17.9013,-3.17899,4.26136,-4.64841,17.9966,-29.3519,0.274916
-183.491,0.968673,0.486746,3,7,0,185.298,5.41502,-0.0723926,-0.0412183,0.0236734,10.6487,-36.2515,-10.9051,7.60726,7.06889,-29.507,4.36036,5.45164
-183.007,0.987256,0.486746,3,7,0,184.72,5.29173,0.00157241,-0.0214683,-0.015497,-0.170135,-17.9458,-40.3271,1.8048,-7.97147,19.7398,-7.77061,-3.41845
-182.925,0.995846,0.486746,3,15,0,183.627,5.34226,-0.0573872,-0.0544831,0.00344885,7.24998,-23.3112,-2.3063,3.06949,-1.51277,-14.2716,-11.2081,1.50634
-182.857,0.972636,0.486746,2,7,0,183.972,5.40291,-0.0503038,-0.0402491,0.00373654,12.9924,12.1846,17.2152,-0.274716,5.88022,-14.0477,-2.84592,1.71145
-187.027,0.781322,0.486746,2,3,0,187.429,5.53906,-0.0181363,-0.0795526,-0.0721956,-5.45982,-10.1831,2.11462,9.37485,26.1552,29.3335,-52.3215,-25.6715
