# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=311438810
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
-181.95,0.972577,0.650605,2,3,0,182.055,5.36114,0.0901145,3.05156,6.05745,0.664268,21.5402
-180.931,0.992246,0.650605,2,5,0,182.182,5.34381,-0.0170333,-0.851221,-27.2961,-1.37965,-3.3289
-182.056,0.916565,0.650605,3,7,0,182.261,5.22211,0.0293013,6.3864,-2.67344,-15.3515,6.05553
-181.622,0.939326,0.650605,3,7,0,183.479,5.41538,0.0617351,-18.0206,13.7417,6.59084,15.0669
-181.75,0.954368,0.650605,3,7,0,182.813,5.24944,-0.0345933,-13.629,10.407,-13.8455,-9.37204
-181.859,0.981391,0.650605,3,7,0,182.556,5.23191,0.0193033,9.52245,12.603,-14.5043,3.93731
-181.698,1,0.650605,3,7,0,182.297,5.46741,-0.00841233,-5.50412,-16.4849,14.0791,-2.69763
-182.882,0.954175,0.650605,3,7,0,183.309,5.27936,0.117203,9.29214,3.19299,-7.31756,26.4852
-180.918,1,0.650605,3,7,0,182.821,5.33937,-0.00737796,-8.92736,30.1677,-1.9063,-0.879775
-181.043,0.973124,0.650605,3,7,0,181.545,5.38777,-0.0273588,0.33258,-17.301,4.29316,-6.14297
-181.846,0.958699,0.650605,3,7,0,182.2,5.32099,-0.0846388,-1.43122,14.3335,-4.8965,-22.1175
-180.946,0.90057,0.650605,1,3,0,183.28,5.37937,-0.0106586,-8.4435,-34.5154,3.09881,-1.75878
-182.67,0.891939,0.650605,3,7,0,182.708,5.52473,0.0050647,-0.181402,4.71911,20.6729,-1.25638
-181.846,0.993942,0.650605,3,7,0,183.342,5.23091,-0.00178538,11.7655,22.3782,-15.2507,-1.33029
-181.095,1,0.650605,2,3,0,182.014,5.37885,-0.0386175,-13.7499,3.61807,3.20811,-9.07207
-182.154,0.912628,0.650605,2,3,0,182.244,5.47238,-0.0526368,2.03421,-6.50445,16.0569,-14.705
-184.684,0.64506,0.650605,2,5,0,187.074,5.11262,0.069954,17.5105,-23.6229,-25.8466,11.0153
-183.207,1,0.650605,2,3,0,184.675,5.16499,0.0442381,15.4146,-14.2407,-21.3222,7.50619
-183.129,0.951499,0.650605,2,3,0,184.427,5.16491,0.0306484,-16.1812,5.72684,-21.9176,4.25031
-182.343,1,0.650605,3,7,0,183.869,5.49645,0.0471581,-13.1329,20.553,15.8458,9.96535
-181.636,1,0.650605,2,3,0,182.394,5.45983,0.022234,9.9483,13.1007,12.3524,5.11846
-181.023,0.983679,0.650605,2,3,0,181.948,5.37991,0.0219768,13.9047,2.16079,2.96626,6.27965
-180.934,0.97122,0.650605,1,3,0,181.549,5.34005,-0.0160452,-5.84992,-16.441,-1.85302,-3.08672
-181.246,0.949419,0.650605,2,3,0,181.545,5.3029,-0.0398649,-6.75844,-7.01035,-6.8835,-9.6863
-183.787,0.785239,0.650605,3,7,0,184.855,5.14898,-0.0332399,4.36519,24.1515,-26.9916,-13.1016
-183.459,0.952864,0.650605,3,7,0,185.853,5.4909,0.115244,-18.4889,21.4619,13.2899,24.8403
-182.773,0.930337,0.650605,3,7,0,186.132,5.42272,-0.110058,25.1745,-14.4708,10.4111,-30.3435
-184.127,0.880716,0.650605,2,7,0,185.259,5.5349,-0.0847061,9.63646,20.3149,26.2125,-26.6919
-183.916,0.984831,0.650605,3,7,0,186.311,5.45186,0.146549,22.2178,5.57389,8.90714,31.7959
-183.22,1,0.650605,3,7,0,184.256,5.39621,-0.130294,-13.272,-10.9317,6.61814,-36.3109
-181.718,0.988175,0.650605,2,3,0,183.571,5.43217,-0.0594801,-4.96007,32.1955,10.718,-15.5518
-182.708,0.949764,0.650605,2,3,0,183.166,5.28471,-0.107226,-8.74118,7.55788,-10.6426,-29.5042
-182.037,1,0.650605,3,7,0,183.288,5.43361,-0.0763287,-8.05514,-23.7269,11.2908,-20.4147
-185.031,0.754006,0.650605,2,7,0,187.201,5.541,0.145093,-17.6658,20.2796,17.1253,29.2031
-181.264,1,0.650605,2,3,0,185.155,5.42999,0.00850941,-17.4435,-38.2226,9.09377,2.41692
-181.808,0.943806,0.650605,3,7,0,182.491,5.45698,-0.0438625,0.0918951,20.1861,13.7139,-11.8137
-181.937,0.940378,0.650605,3,7,0,183.62,5.32288,-0.0890221,13.8761,-21.4352,-4.66326,-23.3981
-181.976,0.928436,0.650605,2,7,0,183.897,5.31807,0.088231,2.64892,33.571,-3.76775,21.014
-182.118,0.984774,0.650605,2,7,0,182.701,5.43393,-0.0800222,1.66765,18.4452,11.4197,-21.5028
-182.494,0.957368,0.650605,1,1,0,182.569,5.43334,-0.096074,-3.90289,1.18436,11.704,-26.2808
-182.338,1,0.650605,1,1,0,182.592,5.42647,-0.0929704,4.56509,-9.61831,10.6167,-25.1898
-183.45,0.942905,0.650605,2,3,0,184.055,5.36914,-0.139619,10.046,8.68143,2.34963,-39.1074
-182.661,0.989733,0.650605,3,7,0,184.689,5.22485,-0.069869,-1.30971,34.7281,-18.328,-20.0406
-180.926,1,0.650605,2,7,0,182.467,5.33764,-0.0105273,14.2768,18.5153,-2.13541,-1.68523
-180.951,0.996093,0.650605,3,7,0,181.005,5.33705,0.011522,3.35393,0.930343,-2.11399,3.79917
-182.2,0.919042,0.650605,3,7,0,182.319,5.50014,0.00279857,3.77492,5.55594,17.7637,-0.885896
-185.206,0.723335,0.650605,3,7,0,188.003,5.08638,0.0311821,-6.84766,39.2011,-30.9551,0.235133
-181.271,0.988885,0.650605,2,7,0,185.249,5.39381,0.0442156,28.8696,-3.65482,4.4004,11.3678
-181.988,0.92386,0.650605,3,7,0,183.779,5.31161,-0.0885732,1.13978,-32.6383,-6.31111,-23.3882
-181.146,0.946174,0.650605,2,7,0,183.381,5.29301,-0.0104704,0.495344,-36.5214,-7.73063,-2.11046
-180.967,0.994161,0.650605,3,7,0,181.324,5.35555,-0.0266057,-8.35249,-3.92911,0.11495,-5.80327
-180.917,0.990253,0.650605,1,3,0,181.121,5.3391,-0.00373421,2.03759,-10.4818,-1.92582,0.0367821
-181.02,0.984481,0.650605,2,5,0,181.171,5.32867,0.0211523,-0.693337,9.44105,-3.06034,6.07828
-181.587,0.855806,0.650605,1,3,0,182.836,5.45081,0.0311892,16.1672,2.17667,11.0932,7.4652
-181.601,0.995169,0.650605,3,7,0,182.136,5.32853,0.0704478,-10.5735,-1.57199,-2.78821,17.2963
-181.781,0.98605,0.650605,2,3,0,182.021,5.36344,0.0818787,2.89193,-10.93,0.914723,19.8078
-181.433,0.998973,0.650605,3,7,0,181.898,5.38508,0.0591686,0.161607,16.6633,3.31877,14.799
-181.408,1,0.650605,1,1,0,181.464,5.38517,0.0574503,1.07304,5.47825,3.33909,14.4171
-181.091,0.987574,0.650605,2,7,0,181.863,5.35444,-0.0423255,3.25915,20.7482,-0.0297235,-9.99527
-182.498,0.92981,0.650605,3,7,0,182.833,5.33151,0.112153,3.91452,-12.4973,-2.27318,25.9814
-182.407,0.999349,0.650605,3,7,0,182.715,5.30562,-0.103322,-4.96045,10.6877,-7.40361,-27.9246
-181.757,0.965278,0.650605,3,7,0,183.988,5.43233,-0.0618267,-1.7554,36.3707,10.7909,-16.2184
-181.786,1,0.650605,3,7,0,182.14,5.29413,0.0719886,-8.44651,2.95731,-6.43862,17.3129
-181.336,0.986094,0.650605,3,7,0,182.526,5.37298,-0.0601406,14.1277,12.0259,2.53582,-14.9537
-181.38,0.988252,0.650605,2,7,0,181.663,5.29252,-0.0451087,-2.41421,12.3661,-8.35138,-11.2696
-181.469,0.948987,0.650605,3,7,0,182.363,5.44189,0.0279069,-11.7904,11.8235,10.1305,6.87716
-182.574,0.968328,0.650605,3,7,0,182.935,5.31331,-0.110891,8.68513,-1.29018,-6.33809,-30.156
-182.574,0.952632,0.650605,1,1,0,183.1,5.31331,-0.110891,-0.548346,17.6974,-6.33809,-30.156
-182.128,0.996495,0.650605,2,3,0,183.25,5.43588,-0.0794559,4.6551,24.662,11.6874,-21.3815
-181.054,0.99058,0.650605,2,3,0,182.466,5.34596,0.0306436,9.0308,-24.7419,-1.00619,8.39379
-181.677,0.971631,0.650605,2,3,0,181.69,5.38229,0.074497,1.56581,-1.02545,2.92319,18.1615
-182.455,0.948032,0.650605,3,7,0,183.788,5.48134,0.0726347,4.53496,-27.1615,13.4541,16.1397
-181.121,0.904365,0.650605,3,7,0,184.677,5.33328,-0.0422244,-27.3727,-0.237886,-2.85733,-10.0289
-181.911,0.919837,0.650605,2,3,0,182.48,5.39224,-0.0866515,7.76117,-12.9823,5.4853,-22.7529
-183.419,0.899897,0.650605,2,3,0,183.82,5.35159,-0.139264,-4.48525,13.5051,-0.498418,-38.9584
-180.913,1,0.650605,2,5,0,183.296,5.35765,-0.0129761,0.371052,37.7161,0.375537,-2.2742
-181.571,0.845575,0.650605,2,5,0,183.106,5.2818,0.0516533,-9.65418,25.5424,-8.07012,12.6364
-181.158,0.945461,0.650605,3,7,0,183.485,5.33528,-0.0462944,-13.4148,29.6533,-2.61138,-11.1251
-181.897,0.85912,0.650605,2,3,0,183.092,5.30749,-0.0833495,9.46979,21.4384,-6.84214,-21.8958
-181.877,0.998895,0.650605,3,7,0,182.336,5.36548,0.0864845,9.82451,0.675118,1.11752,20.774
-181.529,0.97316,0.650605,2,7,0,182.918,5.43097,-0.0466179,-0.209173,-28.7965,10.284,-11.9467
-181.89,0.701343,0.650605,2,3,0,185.766,5.45768,-0.0495844,-24.5463,24.6294,13.9663,-13.4127
-181.814,0.980052,0.650605,3,7,0,183.03,5.39583,0.0792283,-14.8825,9.92493,4.31449,19.0761
-181.012,0.970056,0.650605,1,3,0,182.482,5.38023,0.0200877,-3.50582,-29.03,3.01587,5.8263
-181.107,0.977613,0.650605,2,3,0,181.331,5.39281,0.0273519,5.17831,7.58833,4.43426,7.45992
-182.182,0.951587,0.650605,2,7,0,182.299,5.32543,0.0986614,4.689,-2.75289,-2.94796,23.2229
-181.09,0.998812,0.650605,2,7,0,182.097,5.35367,0.0352257,2.97358,-23.9933,-0.113923,9.47108
-180.952,0.999159,0.650605,2,3,0,181.141,5.32637,-0.00177772,0.34106,10.6182,-3.48758,0.457988
-181.192,0.930335,0.650605,2,5,0,181.926,5.3796,0.0417679,-7.70328,-16.4304,2.81713,10.9101
-181.404,0.986744,0.650605,3,7,0,181.763,5.32447,0.0572031,1.34899,14.4678,-3.30732,14.3641
-181.419,0.995023,0.650605,2,3,0,181.628,5.3595,0.061489,3.22283,-9.76995,0.524771,15.4098
-181.375,1,0.650605,2,3,0,181.481,5.33908,0.057772,2.75127,6.44299,-1.70549,14.5636
-181.212,0.996151,0.650605,3,7,0,181.65,5.30733,-0.0393595,-5.28411,13.5064,-6.28804,-9.49153
-181.052,0.999245,0.650605,3,7,0,181.296,5.30623,0.00314078,-3.87012,-10.1636,-5.91118,1.49364
-180.962,0.998801,0.650605,3,7,0,181.099,5.38495,-0.00860227,-5.25757,-1.86056,3.78373,-1.27484
-181.748,0.849261,0.650605,2,3,0,183.55,5.39504,0.0758898,0.246734,32.7908,4.26025,18.3691
-181.116,1,0.650605,2,7,0,181.754,5.30987,-0.0295572,-1.88356,-19.2553,-5.83598,-6.84144
-181.45,0.975695,0.650605,2,7,0,181.863,5.32731,0.0609407,4.19668,14.0158,-2.9741,15.2102
-181.657,0.99376,0.650605,2,3,0,181.742,5.35283,0.0756104,-4.19476,-0.718899,-0.193833,18.4806
-180.984,0.995463,0.650605,2,7,0,181.933,5.37974,-0.0220262,0.566997,-23.789,3.21768,-4.68697
-181.04,0.9952,0.650605,2,3,0,181.081,5.37558,-0.0332537,2.56212,-2.38573,2.74438,-7.61738
-182.092,0.808179,0.650605,2,3,0,183.596,5.44691,-0.0709183,14.1735,-18.134,13.0516,-19.1673
-182.022,0.972982,0.650605,3,7,0,183.049,5.23729,0.0501179,10.8402,16.7344,-13.0404,11.3495
-182.834,0.954812,0.650605,2,3,0,183.197,5.22234,0.089543,-8.56469,2.95608,-13.5882,19.6301
-182.3,0.990704,0.650605,3,7,0,183.475,5.5049,0.0183904,-6.99525,23.7212,17.7831,2.82837
-180.975,0.863125,0.650605,1,3,0,184.977,5.32919,-0.019879,-27.391,-16.2145,-3.2556,-4.13184
-181.382,0.878219,0.650605,1,3,0,182.455,5.44186,-0.00990167,-14.6896,-5.37178,10.9203,-2.44087
-181.457,0.981805,0.650605,3,7,0,182.077,5.27326,-0.0345347,7.09713,-15.066,-10.7107,-8.77217
-182.274,0.941301,0.650605,2,7,0,182.802,5.21035,0.0340416,6.30745,14.2404,-16.5563,6.80995
-180.945,0.873311,0.650605,1,3,0,184.32,5.37317,0.00948149,25.6357,-12.3413,2.22913,3.2976
-181.031,0.958078,0.650605,1,3,0,181.617,5.32558,-0.0281295,-6.47609,-15.2027,-3.77865,-6.31362
-181.604,0.962627,0.650605,2,3,0,181.656,5.36759,-0.0763771,-3.30907,-0.458714,1.84899,-19.5622
-182.139,0.898561,0.650605,2,7,0,183.665,5.27668,0.0841822,-3.02605,29.747,-8.09415,19.6719
-181.691,0.998068,0.650605,2,3,0,182.345,5.34137,0.0769102,-7.57972,15.0966,-1.40022,18.7405
-182.393,0.984743,0.650605,3,7,0,182.55,5.36297,0.108944,-1.58116,9.31965,0.81996,25.3856
-181.294,0.994495,0.650605,2,7,0,182.697,5.43287,-0.0115983,5.12192,27.6275,9.82755,-2.68908
-183.355,0.832974,0.650605,2,3,0,184.125,5.55499,0.00360322,-11.8282,-7.94805,24.4225,-2.9921
-182.516,1,0.650605,1,1,0,183.273,5.51714,0.0114422,-12.4715,3.38432,19.5005,0.652754
-182.589,0.998242,0.650605,2,3,0,182.756,5.52065,0.015771,5.85738,-1.46808,19.7494,1.59241
-181.29,0.88718,0.650605,2,3,0,184.391,5.37482,-0.0566231,25.4484,-4.01376,2.77042,-13.9793
-181.412,0.996428,0.650605,2,3,0,181.445,5.36054,-0.0662749,2.57887,-0.986003,0.823543,-16.6442
-181.524,0.962465,0.650605,2,7,0,182.25,5.25886,0.0217929,2.00635,-20.5538,-11.2641,5.23281
-181.153,0.998738,0.650605,3,7,0,181.709,5.29835,-0.023207,9.59873,-8.42193,-7.24351,-5.32136
-181.756,0.951979,0.650605,2,3,0,181.865,5.24174,-0.0211454,-4.4602,2.90063,-14.4653,-6.00898
-181.815,0.967025,0.650605,2,3,0,182.433,5.23345,-0.00584034,10.7468,6.46421,-15.0601,-2.28601
-181.232,1,0.650605,3,7,0,182.208,5.42265,-0.02054,-11.0817,-15.3203,8.69822,-4.81098
-181.313,0.954732,0.650605,3,7,0,182.397,5.28178,-0.0269397,9.90378,19.2062,-9.44549,-6.57854
-181.134,0.99078,0.650605,2,3,0,181.633,5.37903,-0.0426297,-8.3885,-9.92941,3.25713,-10.1569
-181.115,0.97881,0.650605,3,7,0,181.524,5.31277,0.0260237,-7.8309,-8.37002,-4.88453,7.11077
-181.207,0.954495,0.650605,2,3,0,181.729,5.28439,-0.00281887,-9.76567,6.44046,-8.67812,-0.312944
-183.003,0.878136,0.650605,2,5,0,183.259,5.20175,0.0822802,-3.73102,-10.6576,-15.9317,17.4682
-182.978,0.96293,0.650605,2,7,0,184.743,5.43122,0.120468,12.7521,-24.3466,7.39,27.1126
-183.223,0.99533,0.650605,3,7,0,184.361,5.45218,-0.112523,15.4666,1.17699,14.9917,-31.862
-182.321,1,0.650605,2,3,0,183.37,5.4586,-0.0742776,3.77557,-24.206,14.8039,-20.4679
-182.689,0.941952,0.650605,3,7,0,184.341,5.42121,0.112148,-16.034,16.0543,6.53172,25.599
-182.713,0.921017,0.650605,2,7,0,185.801,5.27478,-0.103532,-7.58175,-40.9903,-12.0638,-28.5887
-182.187,0.923955,0.650605,2,7,0,184.497,5.49432,0.032366,-10.7645,-32.4199,16.0749,6.5636
-182.899,0.9656,0.650605,2,7,0,183.569,5.4504,0.111241,11.6324,-4.08598,9.41359,24.9523
-181.26,0.963517,0.650605,1,3,0,183.82,5.382,0.0470098,12.0683,33.404,3.05555,12.0919
-182.421,0.904524,0.650605,2,7,0,183.351,5.3945,-0.106,2.9132,23.0496,6.04516,-28.6234
-182.859,0.961608,0.650605,2,7,0,183.438,5.46768,-0.0913795,6.4301,15.1116,16.6573,-25.833
-182.231,0.965286,0.650605,2,7,0,184.231,5.50068,0.0200347,10.7194,-29.4707,17.2266,3.37864
-181.746,1,0.650605,1,1,0,182.177,5.46946,0.0189587,9.46998,1.81991,13.5723,4.07693
-181.415,0.997873,0.650605,3,7,0,181.878,5.26417,-0.0080741,-9.27056,-5.71917,-11.2938,-2.04748
-182.865,0.868287,0.650605,2,7,0,185.495,5.2241,0.092288,2.14915,-39.4579,-13.3341,20.2578
-183.253,0.967614,0.650605,1,1,0,183.313,5.20006,0.0941992,1.2242,-5.61727,-15.7292,19.9634
-181.137,1,0.650605,2,3,0,183.281,5.29335,0.00208274,-14.9284,25.4738,-7.4978,1.0584
-182.375,0.912497,0.650605,2,7,0,182.636,5.24597,-0.0733746,-6.272,6.66372,-15.4547,-20.3486
-181.623,0.989289,0.650605,3,7,0,183.845,5.46282,0.00457442,-6.63491,34.6677,13.1595,0.712513
-182.403,0.918806,0.650605,2,3,0,182.975,5.49134,-0.0471628,-10.6908,-4.18452,18.4409,-13.8293
-181.601,0.977433,0.650605,3,7,0,183.624,5.37103,-0.0758612,20.2395,6.84761,2.33834,-19.4271
-182.273,0.903395,0.650605,2,7,0,183.765,5.44801,0.0840605,-0.210922,-29.8421,9.69104,19.3732
-181.697,0.986934,0.650605,2,7,0,182.819,5.46833,0.00180556,7.68688,22.4256,13.9073,-0.129962
-182.205,0.974223,0.650605,3,7,0,183.135,5.36476,-0.1023,-12.7596,-9.67119,1.5206,-27.2649
-181.322,0.96093,0.650605,3,7,0,183.36,5.34033,0.0541669,12.0053,28.4289,-1.57957,13.7644
-181.341,0.984924,0.650605,2,7,0,181.797,5.43891,-0.00420937,2.87682,-15.7563,10.4315,-0.930155
-181.307,1,0.650605,3,7,0,181.337,5.27362,-0.00046715,2.51203,0.155018,-9.96202,0.0772231
-180.92,1,0.650605,2,3,0,181.295,5.35892,-0.0155022,8.81681,-1.97012,0.538664,-2.92243
-181.443,0.951568,0.650605,3,7,0,181.667,5.44829,0.00254574,-5.42223,7.08503,11.4387,0.56269
-183.107,0.871555,0.650605,2,3,0,183.412,5.53848,-0.0215967,8.01153,0.381769,23.5663,-8.82117
-181.029,0.736879,0.650605,1,3,0,187.031,5.31685,0.0142969,-34.4155,15.057,-4.51326,4.33936
-181.245,0.943051,0.650605,2,3,0,181.724,5.28026,-0.00451017,9.87561,-3.12278,-9.21892,-0.813118
-180.932,0.997231,0.650605,3,7,0,181.34,5.33736,0.00561483,-9.18932,2.15433,-2.10143,2.354
-181.482,0.896387,0.650605,1,3,0,182.444,5.39081,0.0610556,7.37527,20.5007,3.92821,15.175
-181.361,1,0.650605,2,3,0,181.504,5.39866,0.0498446,0.318767,9.24311,4.89056,12.6015
-181.884,0.949915,0.650605,3,7,0,182.671,5.25281,-0.0503081,-7.73536,17.3236,-13.8303,-13.5818
-181.566,0.973297,0.650605,3,7,0,183.491,5.45395,-0.0203014,5.7087,-32.507,12.6967,-5.41755
-181.288,1,0.650605,1,1,0,181.534,5.42899,-0.0201886,-7.13368,1.62444,9.50152,-4.83448
-181.114,0.999437,0.650605,2,7,0,181.409,5.39238,-0.0343646,7.54046,3.88786,4.95977,-8.04271
-182.314,0.90116,0.650605,3,7,0,183.312,5.36497,-0.106193,8.23012,-20.0987,1.56477,-28.4585
-181.881,0.981868,0.650605,2,3,0,182.733,5.38173,-0.0874849,-1.31367,22.4507,3.95859,-22.9009
-181.534,0.967133,0.650605,2,7,0,182.768,5.25652,0.018423,4.24925,-26.1768,-11.6164,4.36578
-181.557,0.792537,0.650605,1,3,0,184.73,5.42759,0.0504853,-25.0642,-10.6863,8.09614,12.3712
-181.233,0.998303,0.650605,2,3,0,181.649,5.38021,0.0451976,8.60447,6.22901,2.86545,11.6905
-181.253,0.993414,0.650605,2,3,0,181.407,5.40708,0.035855,-1.5905,-9.21028,5.99165,9.30358
-181.356,0.99604,0.650605,3,7,0,181.532,5.29341,-0.0436964,-0.367637,10.2097,-8.20764,-10.8692
-181.8,0.986188,0.650605,2,7,0,182.028,5.3828,0.0809239,-5.83283,-6.32249,2.93943,19.5309
-184.026,0.845956,0.650605,2,3,0,184.342,5.57182,0.0658945,2.49387,-13.0773,23.3775,11.3097
-183.917,1,0.650605,1,1,0,184.285,5.57054,0.0583248,-7.88259,-6.60476,23.5935,9.62691
-182.589,0.962798,0.650605,2,3,0,185.769,5.42032,0.108415,-24.3741,-14.6537,6.49227,24.8606
-182.374,0.98824,0.650605,2,3,0,183.058,5.42622,0.0976235,-4.53418,-18.7229,7.22974,22.5798
-182.124,1,0.650605,2,3,0,182.41,5.40227,0.0928866,-5.4566,-9.29397,4.85592,21.8893
-180.94,0.907073,0.650605,1,3,0,184.188,5.33433,0.00629362,10.1986,40.5459,-2.46654,2.50724
-181.079,0.980257,0.650605,2,7,0,181.297,5.30709,-0.0199972,-2.43227,-10.6415,-6.08081,-4.36859
-181.467,0.950316,0.650605,2,5,0,181.82,5.42272,0.0461355,-6.36241,-9.79847,7.62116,11.4589
-182.241,0.722521,0.650605,2,7,0,189.042,5.30576,-0.0972142,-16.5647,-57.2933,-7.29294,-26.0614
-181.995,0.965949,0.650605,2,3,0,182.915,5.27875,-0.0759235,5.80098,21.2994,-10.849,-20.2296
-181.109,1,0.650605,3,7,0,181.961,5.38445,0.0316238,8.2541,17.7636,3.43317,8.52987
-182.048,0.862976,0.650605,3,7,0,183.595,5.22265,-0.0199527,-16.5281,12.2176,-16.8702,-6.29248
-181.547,0.978452,0.650605,3,7,0,182.946,5.32864,0.0672776,17.0846,2.90322,-2.79409,16.608
-186.009,0.729413,0.650605,2,3,0,186.488,5.07538,-0.0260612,-1.10521,-16.8168,-36.1272,-15.7377
-187.829,0.897732,0.650605,2,3,0,188.636,5.05796,-0.0745042,-10.933,11.9704,-42.2811,-31.5277
-189.264,1,0.650605,3,7,0,190.469,5.65439,0.202278,-14.7819,9.98317,24.5746,35.1308
-184.007,1,0.650605,2,3,0,189.207,5.54202,0.103494,-23.5016,-39.2347,18.7105,20.7934
-182.8,0.983194,0.650605,2,7,0,184.537,5.40512,0.119786,17.1797,14.1697,4.87691,27.298
-181.667,0.996103,0.650605,3,7,0,183.215,5.35254,-0.0801126,13.0855,20.9424,-0.306148,-20.6258
-181.136,0.970989,0.650605,2,3,0,182.208,5.41279,-0.0163284,-5.56426,23.5035,7.37415,-3.56058
-180.948,0.960394,0.650605,3,7,0,181.957,5.36382,0.0141881,12.6341,12.2569,1.09309,4.47349
-182.215,0.899733,0.650605,3,7,0,182.711,5.49996,0.0190647,10.1087,2.54571,17.1743,3.16635
-184.16,0.876097,0.650605,3,7,0,185.126,5.56408,-0.0504864,13.0169,-9.81985,28.4435,-18.1733
-183.012,1,0.650605,2,3,0,184.357,5.53795,-0.0101598,11.7021,-20.3762,22.9676,-5.75978
-181.48,0.996685,0.650605,3,7,0,183.459,5.36929,-0.0695086,20.3336,3.1224,2.0636,-17.5911
-181.2,0.833406,0.650605,1,3,0,183.876,5.28747,0.0105775,-10.6198,35.7481,-8.07904,3.06412
-181.386,0.916557,0.650605,3,7,0,182.803,5.27554,-0.0285032,14.5413,15.7201,-10.2852,-7.11508
-181.288,0.98015,0.650605,3,7,0,181.926,5.40402,0.0411522,11.5846,-0.807805,5.58207,10.564
-183.158,0.79568,0.650605,1,3,0,184.219,5.52415,0.0746012,-13.6168,-10.3925,17.9306,15.2301
-185.049,0.946573,0.650605,3,7,0,185.965,5.19967,-0.131625,-6.34718,20.8006,-24.7572,-40.2995
-181.255,0.925265,0.650605,2,3,0,186.466,5.29725,-0.0364755,-18.2653,-46.5364,-7.58377,-8.85481
-181.059,0.962582,0.650605,2,3,0,181.79,5.30897,0.0120933,11.1106,9.29117,-5.47721,3.72538
-181.187,0.917269,0.650605,1,3,0,182.57,5.36714,-0.0500147,8.86738,-24.5551,1.69276,-12.1151
-180.913,0.973386,0.650605,3,7,0,181.881,5.34278,-0.00769354,4.17838,-22.9986,-1.4817,-0.948001
-180.933,0.990365,0.650605,1,3,0,181.061,5.36136,0.011118,-2.74544,-7.4168,0.80327,3.73265
-181.107,0.979881,0.650605,1,3,0,181.231,5.35958,0.0368054,-0.469954,8.58656,0.560392,9.83462
-181.38,0.979378,0.650605,2,7,0,181.58,5.40874,-0.0504678,-4.96104,-7.02738,7.34361,-12.6153
-180.964,0.987699,0.650605,2,3,0,181.615,5.34854,-0.0257125,7.48526,-15.1545,-0.791592,-5.57372
-180.904,0.990639,0.650605,1,3,0,181.115,5.35825,-0.00133618,-1.42817,-10.9678,0.441245,0.665271
-181.138,0.981588,0.650605,2,3,0,181.161,5.31003,-0.032765,-0.85169,-3.34784,-5.8513,-7.69095
-180.95,0.996823,0.650605,2,3,0,181.22,5.36869,-0.020806,5.0942,9.36032,1.79494,-4.31447
-181.543,0.91064,0.650605,1,3,0,182.195,5.31107,-0.0662977,-7.34045,-15.3709,-6.11111,-16.912
-181.788,0.968664,0.650605,1,1,0,181.804,5.29487,-0.0733489,-0.142326,-3.0012,-8.50122,-19.171
-181.63,1,0.650605,3,7,0,182.042,5.37937,0.0723475,-9.07016,3.59699,2.62498,17.7148
-181.517,0.994258,0.650605,2,3,0,181.861,5.40953,0.0571072,-1.23724,-14.1788,6.01095,14.1132
-184.635,0.855147,0.650605,2,3,0,184.658,5.58558,0.087127,0.404149,-3.63154,23.8267,15.4271
-183.522,1,0.650605,1,1,0,184.545,5.53879,0.0804797,13.839,8.24818,19.2523,15.9799
-181.11,0.967507,0.650605,2,5,0,184.135,5.32537,-0.0382712,19.8543,26.248,-3.88284,-9.0151
-181.618,0.976534,0.650605,2,7,0,181.672,5.40098,0.066807,0.957261,5.45107,4.97623,16.3479
-181.999,0.978451,0.650605,2,3,0,182.211,5.37135,0.0918268,-4.25986,-8.67687,1.70539,21.872
-182.114,0.994158,0.650605,3,7,0,182.462,5.30013,-0.0904228,-8.54208,0.760324,-8.02281,-24.1041
-181.625,0.999751,0.650605,3,7,0,182.543,5.43476,-0.0510413,-6.49696,-20.7064,10.8912,-13.248
-181.055,0.86298,0.650605,2,7,0,184.142,5.32912,0.0266273,16.1374,-33.2342,-2.97504,7.38188
-181.385,0.983687,0.650605,3,7,0,181.617,5.35618,0.0593447,-2.76702,10.8147,0.16482,14.9385
-181.384,1,0.650605,2,3,0,181.426,5.35191,0.0592587,-0.593317,-4.8926,-0.300854,14.9189
-181.19,0.998439,0.650605,2,3,0,181.443,5.35233,0.0446835,0.234063,-12.2648,-0.262573,11.6459
-181.542,0.972976,0.650605,3,7,0,182.015,5.36937,-0.0729305,9.55562,-4.88053,2.08883,-18.5734
-182.582,0.970597,0.650605,3,7,0,182.615,5.34343,0.116067,1.36828,3.83658,-1.09459,26.7987
-181.736,0.999842,0.650605,2,3,0,182.687,5.31648,0.07572,-0.106568,23.825,-4.03147,18.3507
-181.842,0.992131,0.650605,1,1,0,181.874,5.31554,0.0811148,-1.17736,3.86636,-4.08624,19.4943
