# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=269645765
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_aux_unscaled
-184.066,1,0.526077,2,3,0,187.097,5.35906,-0.00290211,0.0304515,-0.0695332,0.229493,-46.4952,31.0168,-5.27861,0.620012,-4.12761,39.5455,-19.0926
-184.019,0.968617,0.526077,3,7,0,185.33,5.38644,-0.0251033,-0.0785091,0.0552301,11.0647,14.0511,13.7936,-14.9756,3.49358,17.542,-37.5297,12.3206
-188.343,0.845367,0.526077,3,7,0,192.252,5.333,0.0453524,0.0590758,-0.142889,-2.73903,30.692,-44.5156,24.3983,-3.53885,30.9081,51.5221,-46.0325
-186.238,0.970714,0.526077,2,3,0,190.143,5.32991,0.0123664,-0.00403872,-0.156043,2.07898,-33.9447,-42.791,23.7572,-4.15127,28.7539,2.71722,-45.1239
-182.957,1,0.526077,2,7,0,186.46,5.4319,-0.0288093,-0.0202841,0.0208275,2.09443,-22.3791,-5.7416,38.6108,9.09712,-4.68021,4.46284,5.79944
-183.298,0.961388,0.526077,3,7,0,184.333,5.27838,-0.0170821,0.0108366,-0.0167981,1.12538,-21.3478,-14.8084,-13.9635,-9.68693,-7.57006,25.2887,-4.3273
-185.749,0.882408,0.526077,2,3,0,186.268,5.27827,0.0743471,0.0296905,0.0250374,9.13564,-6.92843,0.120416,8.06461,-8.92321,53.873,4.92151,1.27784
-185.089,0.919212,0.526077,3,7,0,190.746,5.31543,-0.0790807,-0.0104622,-0.0792103,-8.12597,60.758,37.1002,16.546,-5.64478,-55.6773,36.2308,-23.5593
-183.717,0.997101,0.526077,3,7,0,185.559,5.37905,0.00100271,-0.0128361,0.0872513,5.2365,-25.379,33.4561,7.02334,2.51571,13.0128,-0.52633,20.9621
-183.834,0.937593,0.526077,2,7,0,185.841,5.3544,0.0216613,-0.0317844,-0.0504322,3.2784,10.2305,-1.34116,30.5742,-0.036494,42.6419,-25.427,-13.8365
-183.016,1,0.526077,2,7,0,183.95,5.38851,-0.011,-0.00255384,-0.0523717,2.01426,-24.9617,15.4071,6.96405,4.6148,2.62819,13.1107,-12.6882
-182.954,0.990394,0.526077,3,7,0,183.486,5.3494,-0.0129551,-0.0322558,0.0480609,-7.89367,-8.01298,-14.6671,3.28873,-0.587369,10.7766,-9.55607,12.6445
-183.859,0.964187,0.526077,2,7,0,184.194,5.24309,-0.0219492,-0.0167491,0.0695172,-7.30692,-5.8104,8.08133,-3.53958,-11.9251,-0.756219,4.22023,16.2253
-183.317,0.999433,0.526077,3,7,0,184.228,5.45848,-0.0283071,-0.0260248,-0.0344827,-3.63959,5.97395,-2.38974,20.2664,13.6567,-2.52549,0.0151722,-8.80044
-182.93,0.946556,0.526077,3,7,0,184.157,5.276,-0.0223965,-0.0334185,-0.00922981,8.91684,-20.857,15.7971,-11.2593,-9.84018,5.06288,-8.06417,-1.6895
-184.135,0.927229,0.526077,2,3,0,184.554,5.22951,-0.0273077,-0.0384779,0.0732614,8.11052,-7.60146,8.72005,3.52043,-13.2763,2.61795,-8.66119,16.6152
-183.863,0.964964,0.526077,3,7,0,185.654,5.46552,-0.00252101,-0.042718,-0.028878,-5.69098,-33.1998,-6.21582,16.5731,14.4208,25.2602,-23.8412,-8.4847
-183.853,0.99844,0.526077,3,7,0,184.78,5.29812,-0.0838605,-0.0500714,-0.0229615,12.9965,10.5686,-4.41002,-7.36984,-7.26899,-38.2632,2.05159,-6.97396
-183.29,0.938113,0.526077,3,7,0,186.89,5.38645,-0.00731539,0.00817201,0.0554945,-23.0447,-2.02948,-32.2888,15.6201,3.49344,1.11503,16.793,13.8378
-182.836,0.987457,0.526077,2,7,0,184.028,5.37999,-0.0299406,-0.0104335,0.0339198,2.26198,19.6728,22.8902,12.7641,2.9057,-8.79432,11.8824,9.32896
-184.989,0.861988,0.526077,3,7,0,187.328,5.54047,-0.0347663,-0.0502565,-0.0249276,-19.2094,-20.5243,20.6186,4.1463,23.9808,1.70062,-17.2312,-9.74017
-186.18,0.94477,0.526077,2,3,0,186.273,5.56805,-0.0212267,-0.0620985,-0.0296225,-0.920502,8.54747,-4.03864,1.25444,27.8,17.5244,-32.4712,-13.2988
-183.064,0.904187,0.526077,3,7,0,188.923,5.33766,-0.0364901,-0.0022938,0.0377292,29.9013,-38.9768,20.8487,-12.6322,-1.93668,-16.2409,19.9027,9.82993
-183.775,0.970063,0.526077,3,7,0,184.525,5.36256,0.0387916,0.0136539,0.0243868,1.67374,7.73783,-20.7197,-12.2016,0.922932,33.3286,5.63503,5.05807
-183.06,0.978725,0.526077,3,7,0,185.3,5.38714,-0.0467865,-0.0239195,0.0456003,-5.24472,-13.1387,-28.5044,-24.8795,3.64017,-15.9604,7.75722,11.8158
-183.899,0.946586,0.526077,3,7,0,186.014,5.32843,-0.0524588,-0.0831039,-0.0465655,2.31454,-26.6224,-35.8212,-11.2325,-3.53594,0.0820332,-38.7626,-12.9899
-183.306,0.997798,0.526077,3,7,0,184.398,5.43755,-0.0421689,-0.0135164,0.0336184,-2.97003,-14.1483,-26.4549,-10.8445,9.5168,-16.6034,13.8932,8.31451
-187.21,0.682305,0.526077,2,5,0,189.133,5.22031,-0.0663469,0.0462731,0.0441283,-20.324,15.29,0.917057,-0.035058,-15.1067,-53.741,64.2964,3.15221
-188.161,0.937025,0.526077,3,7,0,189.271,5.44822,-0.109777,0.0189285,-0.0174122,-12.387,-20.7793,6.25538,-3.41886,11.8939,-85.1644,67.4207,-14.1945
-184.74,0.985782,0.526077,3,7,0,189.353,5.43386,-0.0966116,-0.0369032,0.0422449,-7.2006,42.4564,-49.7349,14.615,8.93734,-47.1778,15.5326,7.62177
-184.951,0.975955,0.526077,3,7,0,186.607,5.23155,0.0254965,-0.027179,0.0743334,-9.97492,31.9805,9.59699,-9.10684,-13.0322,34.3232,-17.9641,15.2516
-185.966,0.948371,0.526077,3,7,0,188.966,5.29972,0.0372846,0.0775541,0.0571854,-16.7444,36.2403,-8.26327,15.9327,-6.01864,9.03233,50.0112,8.91914
-185.852,0.953685,0.526077,3,7,0,187.493,5.35314,0.0812104,0.0140509,0.0281758,-7.18876,6.47856,36.9142,9.21664,-0.176983,64.0538,-8.98746,1.86084
-184.485,0.991151,0.526077,3,7,0,187.019,5.3307,-0.0576877,0.014507,-0.0533472,-2.55508,40.1495,31.3439,-5.08155,-3.2734,-44.7106,47.1306,-15.8692
-185.035,0.979443,0.526077,3,11,0,186.631,5.23478,-0.0370141,-0.0872546,-0.0408799,5.07077,18.6583,-26.3998,16.2673,-15.9742,14.756,-48.0368,-13.8342
-185.01,0.974317,0.526077,2,7,0,187.602,5.47827,-0.021552,-0.0176263,0.117309,14.8455,-4.28664,39.8675,11.1612,12.0079,-0.188071,3.1789,25.9322
-183.259,0.993744,0.526077,3,7,0,185.851,5.39392,-0.0600066,-0.0253535,-0.0391024,-14.0123,9.79763,-16.5224,-26.9957,5.21229,-29.4151,13.2927,-9.84115
-182.674,0.994392,0.526077,2,7,0,183.572,5.36011,-0.0324358,-0.00842441,0.000717894,4.97728,-24.1983,0.732025,-10.5782,0.667123,-12.0737,15.1799,1.31648
-183.992,0.898705,0.526077,3,7,0,184.837,5.48549,-0.0627305,-0.0405264,0.00836441,0.992851,-16.9378,24.9249,-1.54418,15.7979,-23.3009,1.50095,0.607288
-184.573,0.91341,0.526077,3,7,0,185.823,5.27122,0.0380287,-0.0298719,0.0124202,-13.662,20.1083,-7.81714,-4.13326,-9.99572,49.3053,-26.9012,0.459108
-184.945,0.997434,0.526077,3,7,0,185.606,5.4682,-0.0108744,-0.0805222,0.039206,-0.114369,-13.4377,2.28538,-15.5285,12.8911,29.0145,-45.0734,6.4457
-184.697,0.996206,0.526077,2,7,0,185.727,5.47349,-0.0409805,-0.0868656,0.0385178,2.32649,31.7809,-3.61317,2.11026,13.511,9.60038,-39.3548,6.77232
-185.73,0.976991,0.526077,2,3,0,186.455,5.52128,-0.0647173,-0.096272,0.0234717,5.93995,-21.9215,0.297372,-7.43599,19.5226,-4.35234,-39.1192,0.933971
-184.758,1,0.526077,3,7,0,186.275,5.19153,0.0148491,0.0114803,-0.0111913,0.491822,-29.6991,-10.1565,16.7963,-20.485,17.6088,13.4061,-5.83566
-184.909,0.936262,0.526077,3,7,0,187.944,5.2781,-0.101639,-0.0705717,-0.0317538,20.8486,-7.13512,-35.2352,6.81401,-10.0183,-45.5381,-7.83448,-11.2857
-184.072,0.946907,0.526077,3,7,0,188.868,5.43719,-0.0202017,0.00378816,0.0858748,4.49246,32.1995,63.923,-4.68813,8.53631,-6.00548,16.9631,19.908
-183.298,0.844555,0.526077,2,7,0,189.915,5.34215,-0.0165332,-0.0602051,0.0344573,21.6479,1.21151,60.398,26.8187,-1.43447,18.1584,-28.8261,8.54257
-183.488,0.998402,0.526077,3,7,0,183.897,5.26518,-0.0533793,-0.0234434,0.0366872,-1.01135,5.70658,-16.2612,8.28864,-10.2126,-21.1652,10.5128,8.72268
-184.74,0.904361,0.526077,3,7,0,185.842,5.48571,-0.018805,-0.0636665,0.0719076,4.80172,-9.12074,21.0988,-16.286,13.9392,16.4316,-28.3473,15.0667
-187.284,0.862826,0.526077,3,7,0,190.756,5.27036,-0.0779831,-0.0816495,0.173175,11.654,21.6249,-31.9941,27.8462,-7.3257,-14.3635,-17.5127,35.4442
-185.948,0.811119,0.526077,3,7,0,192.172,5.33176,-0.0268646,0.0509165,-0.0814395,20.2631,-30.6389,57.3292,-18.5179,-3.30964,-35.0402,69.6441,-25.8399
-185.118,0.983469,0.526077,3,7,0,187.04,5.37782,-0.0922771,-0.0408341,0.103098,4.73038,-36.291,20.9028,-8.71897,2.31381,-37.8587,9.95761,22.1528
-188.076,0.893645,0.526077,3,7,0,190.041,5.3603,0.0540231,-0.00975279,0.18808,2.21578,-32.8194,-16.7093,17.9647,0.47491,38.113,-12.2893,37.5991
-187.422,0.957093,0.526077,3,7,0,190.6,5.3961,-0.0528708,0.0698413,0.0725454,-0.1122,14.4888,11.95,37.8179,4.40158,-49.2896,72.2455,9.86484
-188.609,0.84126,0.526077,1,1,0,188.938,5.40948,-0.0569019,0.0826403,0.0578286,-1.52439,-11.2801,8.65181,8.03172,5.99711,-57.7759,84.5819,3.79698
-190.425,0.982302,0.526077,3,7,0,191.567,5.26863,0.110565,-0.0340304,0.101664,3.0901,16.803,19.9786,15.3725,-8.62345,88.4552,-47.0965,11.1831
-187.159,0.881537,0.526077,2,7,0,193.583,5.2441,0.064931,0.0240436,0.134219,2.954,54.6904,-60.8294,-8.74741,-10.3849,39.3321,3.28042,25.8896
-186.087,0.99696,0.526077,3,7,0,189.359,5.55435,-0.0636143,-0.0403714,-0.0563706,-12.3353,-6.67833,-41.2736,-23.2981,27.4422,-27.3449,2.21555,-19.8235
-183.147,0.991355,0.526077,3,7,0,186.984,5.39595,-0.00875036,-0.0374853,-0.0511855,26.6205,-12.3821,-14.0247,-17.4474,5.61571,18.9084,-17.8697,-12.6513
-184.646,0.875081,0.526077,3,7,0,186.583,5.3047,-0.0871257,-0.0330499,0.0793188,-10.0213,-33.1284,-20.2793,6.48813,-5.23705,-38.75,13.9697,17.1195
-185.291,0.818418,0.526077,2,7,0,189.593,5.47754,0.004805,0.0533219,-0.00783179,-5.64326,-60.2359,17.4014,13.3005,15.326,-6.19037,50.0816,-6.05841
-183.478,0.965768,0.526077,2,7,0,187.338,5.38984,-0.0228602,0.0246775,-8.81327e-05,21.4604,22.4276,40.252,-3.83038,4.32017,-16.9409,37.3437,-0.493429
-182.733,0.986918,0.526077,2,3,0,183.892,5.35464,-0.0248172,-0.0292769,0.0370759,4.0567,-9.56611,33.4575,0.335081,-0.00329848,1.44239,-3.53569,10.327
-183.18,0.96549,0.526077,3,7,0,183.737,5.4287,-0.0510125,-0.0309809,-0.031277,4.66068,-4.86179,-2.65932,-14.8522,9.67643,-19.308,4.88623,-7.71994
-184.254,0.898972,0.526077,3,7,0,186.471,5.37788,0.0509073,0.020414,0.00972278,8.50078,-34.8033,-24.1905,-10.3457,2.79574,41.0813,6.54005,0.419699
-183.138,0.964615,0.526077,3,7,0,186.535,5.36698,-0.0345905,0.00836102,0.0190773,8.64932,35.6348,45.3754,-1.75921,1.45586,-19.2418,27.9401,4.99878
-184.604,0.905724,0.526077,3,7,0,185.557,5.25404,-0.0271499,0.0294169,-0.0409836,-7.84769,18.7449,-14.195,-9.42746,-13.4108,-23.9037,46.2429,-13.0045
-185.609,0.863749,0.526077,3,7,0,192.081,5.45177,0.0563337,0.0210133,0.084056,6.45801,-60.1269,-38.7021,26.7677,10.0811,38.7855,4.33136,16.3794
-186.99,0.92243,0.526077,2,3,0,187.66,5.51236,0.0700503,0.0045886,0.075871,9.66393,-0.823977,-14.5751,-6.95355,16.6408,53.8064,-10.9222,11.5651
-185.426,1,0.526077,3,7,0,187.776,5.20786,-0.0667006,-0.0293282,-0.0766032,-2.90677,-6.04178,-49.1926,7.62025,-21.0079,-36.0366,13.6295,-23.5774
-186.578,0.933405,0.526077,2,3,0,187.776,5.15767,-0.03536,-0.0613682,-0.0819389,-9.79054,-18.8004,7.43819,-14.3627,-28.4929,6.22284,-29.203,-27.2169
-184.219,1,0.526077,3,7,0,188.063,5.37453,-0.0165191,0.0111357,0.102343,-26.1907,-25.2186,4.95869,-13.9377,1.98834,-5.70296,19.9483,23.7503
-185.226,0.969235,0.526077,3,7,0,187.041,5.49906,-0.0101748,-0.0355268,-0.0911526,-15.9073,4.87147,-25.6644,-9.1091,21.2715,18.2848,-16.8964,-26.8302
-182.682,0.884864,0.526077,2,7,0,187.876,5.3787,-0.025966,-0.0308936,-0.0376251,-28.7301,-15.704,6.23547,27.7684,3.18141,1.36422,-4.99381,-8.31954
-185.167,0.874553,0.526077,3,7,0,185.49,5.47674,-0.017362,0.0254737,-0.0747713,3.58172,11.3428,12.4874,1.73886,17.4051,-15.0554,41.7049,-22.6053
-183.212,0.937227,0.526077,2,3,0,186.242,5.41215,0.00305138,-0.00685092,-0.0485177,-17.0146,15.5288,-35.2838,15.7329,7.77732,16.3777,3.59333,-12.1149
-183.212,0.883808,0.526077,2,3,0,184.916,5.41215,0.00305138,-0.00685092,-0.0485177,10.8378,-20.9483,17.1446,-16.314,7.77732,16.3777,3.59333,-12.1149
-183.457,0.992382,0.526077,3,7,0,183.9,5.33234,-0.0542926,-0.0427436,0.0701973,8.33257,3.3357,6.31581,7.51556,-2.38279,-14.1918,-2.89354,17.2026
-183.588,0.992577,0.526077,2,3,0,183.797,5.33224,-0.0524808,-0.0478132,0.0774034,1.30022,7.67853,0.198098,-8.53004,-2.35931,-11.1743,-6.79887,18.7503
-183.068,0.96172,0.526077,3,7,0,185.742,5.36909,-0.00339023,0.003444,-0.0520386,-2.17648,-11.5997,-10.5069,34.9176,1.96458,6.70989,15.1341,-12.7091
-184.703,0.925801,0.526077,3,7,0,184.795,5.33454,0.0353455,-0.00801782,-0.0854491,3.10223,3.3922,2.42062,-4.23143,-2.93095,47.8711,-11.4151,-24.358
-185.362,0.981886,0.526077,2,3,0,185.562,5.34298,0.0390007,-0.00081249,-0.105974,2.42099,-9.62035,9.40589,-1.7011,-1.77396,50.0774,-6.65921,-30.8228
-184.852,1,0.526077,3,7,0,186.647,5.36393,-0.0412281,-0.0624532,0.126073,8.68767,7.01051,40.0357,1.12219,0.884481,0.865569,-18.2481,28.4536
-186.838,0.83616,0.526077,2,7,0,189.756,5.39967,0.0706337,-0.0430175,0.0373683,1.96662,22.7928,33.2351,-26.5895,5.12845,74.9138,-46.2832,2.1966
-188.493,0.952971,0.526077,3,7,0,190.311,5.48084,-0.0892596,0.0117675,0.160031,2.26228,41.8818,-7.97245,3.49429,11.2558,-46.2595,37.722,29.7162
-189.13,0.871227,0.526077,2,3,0,191.814,5.51456,-0.124958,0.000436362,0.0892682,4.36427,-21.1053,32.9114,24.5809,16.428,-72.9414,47.1736,10.6628
-183.304,1,0.526077,2,3,0,189.328,5.46826,-0.0294621,-0.0276382,-0.00094138,-13.6442,61.3882,-24.3408,-22.9178,13.9753,-2.66189,-0.812648,-0.356727
-183.4,0.928094,0.526077,3,7,0,185.38,5.27996,-0.0214783,0.0134262,-0.0175631,-17.3352,-16.8395,-1.31119,15.3548,-9.50142,-12.1096,29.0974,-4.72309
-183.246,0.999501,0.526077,2,3,0,183.705,5.26369,-0.0074822,-0.0067327,-0.0309436,-4.56398,-6.64521,19.1461,-0.898668,-11.8837,7.07027,7.72296,-7.77298
-183.619,0.954137,0.526077,3,7,0,184.54,5.39354,-0.0260156,0.0140074,-0.0581039,14.7398,-1.80569,-5.23564,0.983907,5.36032,-17.327,33.9507,-15.3323
-184.147,0.933446,0.526077,3,7,0,185.492,5.3126,-0.0140119,-0.0231664,0.108685,1.59063,32.1319,-8.58391,11.398,-4.15726,6.17183,-2.476,25.4888
-184.129,0.995954,0.526077,3,7,0,185.079,5.39686,-0.0528751,-0.0315207,-0.0999378,5.45406,22.5836,16.625,6.404,6.32568,-23.6628,5.94229,-26.8404
-184.741,0.967403,0.526077,3,7,0,185.838,5.34721,-0.0547436,-0.07977,0.106992,-5.45928,0.0417875,23.362,15.6427,-0.739767,-2.38376,-25.7609,23.8837
-184.296,0.999813,0.526077,3,7,0,185.286,5.37885,-0.0277928,0.00160512,-0.107525,-4.96715,21.3499,21.728,-3.17208,3.68083,-15.1304,26.3635,-29.0797
-184.101,0.995952,0.526077,3,7,0,185.86,5.2724,-0.0340384,-0.0690994,-0.060623,-1.04138,-7.08586,-6.45345,28.9628,-11.4022,10.3564,-35.3119,-16.9214
-182.984,0.868708,0.526077,1,3,0,185.911,5.29871,-0.0513048,-0.0268384,-0.0181831,-7.9705,11.3498,-42.7359,-21.3452,-7.12582,-20.6387,8.20499,-4.04417
-186.131,0.823058,0.526077,2,7,0,187.332,5.50164,-0.0174977,0.0196584,0.129385,-8.17581,-28.0465,7.52265,-7.33057,13.9377,-8.43043,24.2865,26.7279
-183.725,0.984233,0.526077,3,7,0,187.268,5.33027,-0.050946,-0.0728044,-0.060061,21.6394,12.9828,-11.0631,26.0463,-3.37726,-2.89843,-31.4423,-16.0272
-187.948,0.812365,0.526077,3,7,0,188.948,5.18824,-0.120924,-0.0733576,0.123629,1.19643,12.0004,4.76783,20.4689,-15.9651,-44.2854,-1.86366,21.6668
-185.275,0.85101,0.526077,3,7,0,192.333,5.32939,-0.0372948,-0.113989,0.0167673,-20.9857,6.00465,-72.3658,16.3479,-3.00211,22.5232,-62.7769,0.158148
-185.833,0.994285,0.526077,3,7,0,186.703,5.43457,0.0716006,0.00201063,0.0454336,-5.51747,-13.4643,4.69291,-16.6082,8.96103,59.151,-13.9601,6.23149
-185.924,0.93949,0.526077,3,7,0,189.947,5.29755,-0.111314,-0.0496946,-0.0673834,-16.9531,9.02449,-29.1192,31.7591,-8.0236,-66.3438,14.233,-22.2552
-186.464,0.946672,0.526077,3,7,0,189.475,5.24208,0.0747766,0.00457206,0.0624362,-16.8232,-34.864,-3.84648,-18.0638,-12.2039,58.5129,-12.7783,9.24136
-186.097,0.998715,0.526077,3,7,0,187.772,5.45946,-0.0795381,-0.115203,-0.0383459,-1.21148,39.5486,-12.4581,0.372974,13.893,-9.75182,-54.1794,-15.311
-186.701,0.982372,0.526077,3,7,0,187.7,5.24007,0.02099,0.083496,0.0217,0.619757,-12.9406,-14.3984,-18.0436,-13.4747,-4.52455,63.8861,-1.46173
-183.849,0.989203,0.526077,3,7,0,187.913,5.48434,-0.0304547,-0.0493048,0.0341026,1.59304,-61.5481,-12.9826,-9.97802,14.8746,4.30316,-16.1218,7.3538
-184.298,0.99141,0.526077,3,7,0,184.838,5.24693,-0.0017737,0.0345276,-0.0112467,-7.40382,-10.4305,-1.69801,-10.1838,-13.5299,-4.32441,38.0043,-4.93123
-183.962,0.894297,0.526077,3,7,0,187.014,5.33412,-0.00373587,-0.0231155,0.0999339,14.0919,12.1342,-47.8906,-4.60028,-2.06696,12.7971,-5.6079,23.6596
-184,0.940906,0.526077,3,7,0,186.92,5.41859,0.0309545,0.0281073,-0.0186315,5.59111,-1.85206,41.2732,25.2181,8.14693,24.4431,20.7983,-6.1889
-183.145,0.975501,0.526077,2,7,0,185.144,5.33174,0.00212429,-0.0267045,0.0473208,-10.1305,-26.3004,-26.7234,11.5012,-2.56169,19.5658,-10.7388,12.0761
-183.83,0.983045,0.526077,3,7,0,184.363,5.4825,-0.000442235,0.00710286,0.00922707,-2.75935,14.0815,-9.16602,10.816,15.4103,6.84931,15.1032,1.14169
-185.167,0.902855,0.526077,3,7,0,186.465,5.34967,-0.0423644,0.00427687,0.132006,-14.0099,1.67332,-23.4068,0.443664,-0.471272,-18.8299,22.0726,29.3129
-185.899,0.946519,0.526077,3,7,0,188.078,5.34354,-0.0623669,0.0189187,-0.0967818,15.4298,31.378,7.34235,-9.81227,-1.65719,-55.1544,57.6664,-29.5889
-183.969,0.996613,0.526077,3,7,0,187.369,5.21344,-0.035328,-0.0149219,-0.0266556,6.85682,-29.9485,34.667,-25.121,-18.2903,-12.5765,11.8483,-8.1385
-183.248,1,0.526077,3,7,0,184.58,5.38091,-0.0333319,-0.0566944,-0.0562039,-17.2968,-0.218299,2.08682,-7.137,3.60582,5.72988,-24.5249,-14.1093
-189.034,0.567868,0.526077,3,7,0,192.713,5.05153,-0.0510654,-0.0230444,0.121846,-13.1898,-43.8221,20.7907,-18.7673,-29.1833,-16.5673,8.43294,19.0404
-186.505,0.989492,0.526077,3,7,0,192.58,5.3975,-0.114277,-0.129203,0.0469144,-32.0358,-26.5953,7.18899,23.8193,4.7888,-28.0544,-43.8646,5.28289
-182.812,1,0.526077,3,7,0,186.5,5.30696,-0.0136175,-0.00303066,-0.0208379,2.29421,-33.2121,-52.4337,8.01839,-6.10694,0.533774,12.9356,-4.36994
-183.216,0.9469,0.526077,3,7,0,183.881,5.35793,-8.63357e-05,-0.0131084,0.0624383,5.96569,-22.3095,4.34283,-2.75289,0.354012,13.018,-0.382474,15.7295
-182.868,0.99532,0.526077,2,7,0,183.452,5.39825,-0.0330363,-0.00604514,0.0135373,-0.237549,-5.02845,-9.0526,-15.6165,5.20856,-13.0814,16.8093,4.14693
-183.216,0.959661,0.526077,2,7,0,183.787,5.31233,-0.0530388,-0.0077829,-0.007228,-8.59133,5.59096,-14.6592,-4.73634,-5.27411,-28.7284,23.6812,-1.75997
-183.451,0.901568,0.526077,3,7,0,186.793,5.37993,0.00933501,0.0233448,0.0391338,6.5551,-36.9699,0.216439,-30.3254,2.86898,7.89764,22.5294,9.40808
-182.817,0.985882,0.526077,3,7,0,184.266,5.42196,-0.031659,-0.0221943,-0.012332,-0.968765,18.0411,29.8225,12.8991,8.47001,-6.53943,4.33429,-2.24339
-185.437,0.873229,0.526077,2,3,0,185.654,5.52122,-0.018538,-0.0463627,0.101079,-5.85757,-2.98225,2.60384,5.55782,16.7136,10.4253,-15.852,21.0025
-183.262,0.995203,0.526077,3,7,0,186.083,5.37694,-0.0620596,-0.0478751,0.0468001,20.2942,15.4986,-3.34189,21.1136,2.49047,-18.6252,-4.03339,11.7153
-183.792,0.942417,0.526077,2,7,0,184.421,5.33166,-0.000683957,-0.056723,0.054694,4.56809,-20.6325,-8.97625,5.26675,-2.53278,27.306,-30.5321,12.6364
-185.725,0.946485,0.526077,3,7,0,186.44,5.27655,-0.0125856,-0.0367785,0.151909,3.07193,14.5523,-19.8291,-7.68013,-7.08258,10.2027,-10.4623,33.2014
-185.039,0.997525,0.526077,3,7,0,186.859,5.41522,-0.0354319,-0.0430432,-0.130204,5.79947,-34.1638,-21.132,-8.39683,9.64407,-2.03397,-13.6769,-36.2483
-185.471,0.956413,0.526077,3,7,0,188.138,5.50555,-0.0730251,-0.0708418,0.0871213,-7.57375,-0.136606,5.26472,34.792,15.5693,-17.1811,-15.2838,17.4353
-187.148,0.878097,0.526077,3,7,0,188.674,5.21882,0.0467162,-0.0481692,-0.0515847,-3.37627,27.6899,19.9391,-13.6988,-18.4926,71.0307,-49.8831,-20.7495
-185.847,0.999174,0.526077,3,7,0,189.109,5.52214,-0.0946255,-0.0400554,0.0446104,-6.65885,35.0938,-19.9263,27.6502,18.8122,-44.4763,12.5477,6.00545
-184.874,0.953462,0.526077,3,7,0,190.903,5.18197,-0.0460862,-0.0609448,-0.0218464,-0.666835,-23.9366,-70.9923,-21.9468,-22.1517,-3.34474,-21.4036,-8.73575
-184.06,0.941248,0.526077,3,7,0,188.43,5.40883,-0.0454055,-0.0607944,0.0893278,-26.1777,-37.5047,-11.4786,5.74201,5.56414,-2.2918,-17.2622,20.8036
-183.644,0.98973,0.526077,3,7,0,185.378,5.42027,-0.0753481,-0.0622653,-0.0116283,10.5584,-18.6385,-15.1975,19.1636,8.24569,-26.0176,-10.9119,-3.71329
-183.923,0.965162,0.526077,3,7,0,185.662,5.21497,-0.01679,-0.0313524,0.0403368,-11.3953,-21.1049,-29.0952,2.60067,-15.8259,7.88988,-7.74535,8.77
-183.277,0.927194,0.526077,2,7,0,187.303,5.32,0.0196939,-0.0193762,0.011246,-25.4353,-27.1142,-15.9712,14.6266,-4.1623,31.703,-12.3515,2.75442
-183.687,0.971447,0.526077,3,7,0,184.701,5.30753,-0.0271168,0.0158356,-0.0537544,-10.2022,18.5639,12.5906,-7.39529,-6.44461,-18.8836,35.691,-14.3767
-186.064,0.926175,0.526077,2,7,0,186.47,5.27265,0.0357544,0.00696848,-0.117124,-2.38467,-15.95,11.9944,-1.60804,-12.7255,44.3749,2.34226,-35.0208
-185.266,1,0.526077,3,7,0,187.031,5.39783,-0.0563026,-0.0190923,0.136617,12.6039,-17.595,-28.1615,7.1288,4.03469,-20.2956,11.9994,30.2766
-186.193,0.890833,0.526077,3,7,0,188.083,5.36895,0.0446422,-0.0671175,0.0483443,4.44489,4.0442,-16.3961,27.9358,1.59233,63.0907,-53.5075,6.24165
-188.85,0.9437,0.526077,3,7,0,189.079,5.43299,-0.0856389,0.0383625,-0.0809594,2.87827,9.73548,-1.34496,7.10161,11.3058,-83.1468,83.7566,-31.5176
-184.063,1,0.526077,2,3,0,189.142,5.44318,-0.0317695,0.00632894,-0.0666855,0.904981,-57.4699,41.9651,-11.6536,12.4174,-19.4736,30.1693,-18.3713
-187.839,0.764778,0.526077,2,3,0,189.185,5.43905,-0.054989,-0.0106497,-0.172354,8.90264,-12.9241,30.9618,-0.488422,14.6219,-40.5841,30.8331,-52.4083
-188.233,0.994823,0.526077,3,7,0,190.383,5.22221,-0.0433064,0.0218092,0.186549,-2.8932,-27.1006,-18.5281,-23.409,-11.2065,-21.8698,29.4064,36.9023
-185.007,0.949065,0.526077,3,7,0,192.158,5.31983,-0.0465026,0.039163,-0.0251774,-15.0533,-20.6787,20.8555,52.1785,-4.49827,-42.7545,60.3065,-9.84455
-184.721,0.980798,0.526077,2,7,0,187.626,5.29762,-0.0225031,0.0219872,-0.0935271,-2.92624,28.2878,-29.3819,-25.7143,-8.44398,-18.8802,42.3358,-26.4184
