# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-832.658,0.994888,0.402998,3,7,0,833.77,87.72,-0.0926434,0.241278,0.234917,-0.280013,6.02902,12.3191,0.965339,15.1872,9.23412,1.70731,-19.7525,41.3971,-29.9089,-19.5294
-833.162,0.961441,0.402998,3,7,0,833.66,87.5894,-0.0923239,0.221009,0.259251,-0.254051,-1.87085,13.5899,-15.1962,8.89441,19.2086,-1.1418,-17.765,-61.4563,78.7049,-4.95035
-832.291,0.996579,0.402998,2,7,0,833.685,87.7272,-0.0802769,0.22012,0.227552,-0.245002,1.58434,23.1978,22.4617,-68.4191,4.45866,1.74115,19.3123,-14.7142,-18.0743,2.2065
-833.754,0.954679,0.402998,3,7,0,834.33,87.4604,-0.0980836,0.215417,0.220018,-0.19462,-0.0963475,-4.97818,-2.46805,42.3098,-13.3303,-3.43687,-31.6755,-15.8694,-30.62,29.5278
-834.3,0.985488,0.402998,3,7,0,835.67,87.9308,-0.0900554,0.211284,0.212895,-0.197793,3.17474,31.192,3.83541,32.6677,-28.6855,5.43348,-9.58584,-17.5622,-44.8576,26.525
-833.463,0.961967,0.402998,3,7,0,837.718,87.3097,-0.0802654,0.218466,0.22485,-0.249741,-1.81572,17.3445,-87.2906,-36.5445,50.9723,-6.9955,19.5323,-15.7918,-24.0234,-2.98344
-834.421,0.953234,0.402998,4,15,0,836.905,87.8939,-0.0585452,0.229016,0.231303,-0.201171,-6.33605,22.2074,-33.522,-67.9421,1.33057,4.76911,78.4331,6.16499,-18.4809,24.2661
-834.767,0.998466,0.402998,3,7,0,835.278,87.8696,-0.0591322,0.232106,0.232088,-0.184455,1.98329,19.119,-14.9277,-8.13108,-18.412,4.16386,74.2653,13.2642,-19.9205,33.6138
-833.506,0.983371,0.402998,3,7,0,836.231,87.6077,-0.109998,0.223781,0.247962,-0.281173,4.51832,49.0224,-51.8248,46.2326,28.6165,-0.795747,-76.727,-37.2881,41.4985,-21.9192
-835.465,0.968112,0.402998,3,7,0,835.976,87.5062,-0.0530259,0.225042,0.216174,-0.184104,4.20338,-3.47249,7.29474,7.1709,-4.71829,-2.52131,90.71,15.6593,-53.3606,32.4169
-836.253,0.975989,0.402998,3,7,0,839.136,87.3815,-0.128304,0.217093,0.246573,-0.200015,4.62104,-51.4537,30.0404,14.286,-44.2122,-4.97146,-116.3,-48.3846,40.7671,21.311
-833.706,0.993494,0.402998,3,7,0,837.846,87.7642,-0.0654385,0.230089,0.215795,-0.225336,4.47141,99.096,29.2944,-5.09838,-45.4034,2.41401,62.0964,32.3475,-66.4771,11.181
-836.53,0.947193,0.402998,3,7,0,837.924,87.9572,-0.113455,0.250793,0.284845,-0.229978,-2.87196,-54.2412,27.9371,41.9015,-9.53422,6.32609,-79.5049,-8.24292,106.721,2.79879
-833.241,0.933385,0.402998,3,7,0,840.301,87.5003,-0.0917627,0.2234,0.240493,-0.302614,5.77586,-84.1068,-15.4551,143.695,2.51488,-3.33451,-17.6462,-27.4554,18.3869,-34.2667
-833.367,0.991953,0.402998,3,7,0,834.055,87.7884,-0.0831411,0.225209,0.248534,-0.192849,-1.27642,-32.3787,24.0371,-34.1857,-8.43128,2.71482,9.51703,-28.0759,34.4317,31.3801
-833.621,0.927987,0.402998,3,7,0,835.749,87.7546,-0.0820016,0.231436,0.231929,-0.178956,-1.9932,5.58579,33.1383,-83.2742,13.0316,2.02602,12.3007,11.5416,-19.2281,39.2108
-834.203,0.974306,0.402998,3,7,0,835.232,87.91,-0.0837142,0.205817,0.245485,-0.215995,-0.382583,-10.4961,-12.419,0.171247,-34.3565,5.22714,8.32144,-80.8687,55.1824,15.8014
-833.566,0.971886,0.402998,3,7,0,837.237,87.6092,-0.0747114,0.201031,0.231267,-0.275707,7.44585,-19.0923,-22.5118,52.5306,40.9298,-0.754317,38.5982,-83.6201,23.7795,-18.7828
-834.981,0.961778,0.402998,3,7,0,835.716,87.8506,-0.072003,0.195152,0.235969,-0.279968,4.3067,-9.70416,28.7302,-7.4904,6.56861,4.61694,47.7921,-111.269,48.9851,-24.1711
-835.088,0.997466,0.402998,3,7,0,836.962,87.4778,-0.118623,0.238585,0.21556,-0.254658,2.80195,-12.0394,-64.2679,-15.5619,-28.8248,-3.50596,-99.6009,61.0835,-84.4472,-9.17301
-834.015,0.941211,0.402998,3,7,0,838.438,87.5605,-0.0594289,0.214709,0.240837,-0.207449,-7.21275,-51.7112,-90.3223,57.6123,4.71714,-1.59597,76.9234,-47.7453,28.5109,21.3063
-834.354,0.985918,0.402998,3,7,0,835.967,87.6811,-0.117292,0.234025,0.241206,-0.298855,1.89196,1.68764,-42.0216,68.583,5.03765,0.874018,-104.27,7.64574,2.62754,-34.2271
-832.825,0.86106,0.402998,3,7,0,839.165,87.8279,-0.0927972,0.225736,0.229999,-0.213583,3.31848,-120.79,76.8301,-71.3108,-34.9065,3.60153,-17.7474,-1.21696,-17.9899,20.0082
-834.164,0.961674,0.402998,3,15,0,835.071,87.3697,-0.103739,0.209631,0.235503,-0.207713,-5.49289,0.408966,-4.01415,1.98818,-11.3246,-5.27595,-48.5307,-54.6041,20.6088,20.8529
-834.576,0.969424,0.402998,3,15,0,837.522,87.2882,-0.0738967,0.251697,0.267267,-0.230468,5.72974,45.6533,79.6856,-12.9899,-18.7627,-7.16619,37.6677,20.4725,53.3827,6.39634
-834.819,0.992421,0.402998,3,7,0,836.556,88.0931,-0.100545,0.248338,0.242688,-0.252875,-0.774838,-6.17958,-46.4943,-72.416,-2.2805,9.49115,-43.208,49.0675,-15.1658,-7.55053
-836.782,0.93842,0.402998,3,7,0,839.029,87.4752,-0.036294,0.218697,0.250809,-0.22418,-8.36281,27.7597,-16.4095,-26.2344,7.24731,-3.35011,147.258,-52.2942,52.8278,5.7318
-838.729,0.98538,0.402998,3,7,0,841.056,87.7583,-0.138027,0.278397,0.265689,-0.23746,4.14009,-3.25941,-83.9477,-31.7975,-10.9165,2.3522,-154.56,103.38,9.27496,-6.08106
-838.121,1,0.402998,3,7,0,841.233,88.0069,-0.129331,0.263686,0.271814,-0.195239,3.42935,84.2729,-67.2734,1.36781,26.3218,6.83784,-118.035,45.9363,45.7778,20.4794
-834.381,0.998969,0.402998,3,7,0,840.436,87.4205,-0.0639526,0.209577,0.216524,-0.206302,4.97219,-95.1437,31.14,61.9082,57.2318,-4.28386,63.9711,-27.8104,-32.9727,21.2501
-832.607,0.998898,0.402998,3,7,0,834.809,87.7259,-0.0856046,0.224042,0.223308,-0.217382,-4.96252,66.2295,-29.8426,-35.7713,18.6487,1.62324,2.8865,3.53784,-35.0051,18.1582
-834.27,0.959081,0.402998,3,7,0,834.847,87.405,-0.111367,0.233899,0.261646,-0.22785,-1.17136,1.68075,34.4142,15.6133,-16.5079,-4.78366,-73.0124,-23.8286,62.7624,8.57494
-832.835,0.987379,0.402998,2,7,0,835.18,87.552,-0.0898051,0.224477,0.256342,-0.232989,-4.55585,-87.3194,9.36004,40.9471,7.35693,-1.85221,-9.53252,-44.2484,61.6385,8.34872
-834.413,0.97367,0.402998,3,7,0,835.314,87.5108,-0.11267,0.219391,0.235014,-0.18433,-0.886075,18.7932,-14.3684,55.7489,-6.82839,-2.43827,-70.4573,-25.0584,5.17101,34.3998
-833.714,0.995362,0.402998,2,3,0,834.949,87.4708,-0.107224,0.222253,0.224689,-0.202331,1.40056,54.2515,12.0762,-7.02451,-27.5129,-3.29057,-57.7757,-3.50708,-27.5852,24.9852
-835.981,0.931412,0.402998,3,7,0,838.525,87.0557,-0.100203,0.240025,0.240182,-0.225809,5.75502,-43.6054,-42.7467,-46.95,22.493,-11.7471,-39.9309,25.7637,-9.51401,6.37031
-832.886,0.998801,0.402998,3,7,0,836.448,87.7766,-0.0675321,0.229766,0.248696,-0.249127,-11.0331,-33.469,9.48194,8.1343,11.7372,2.79194,58.6844,-17.6762,31.9939,-1.44761
-833.736,0.896494,0.402998,3,7,0,838.515,87.6808,-0.0633548,0.240544,0.248395,-0.296183,-4.67522,13.727,57.8623,-4.78169,-64.572,0.861306,78.6023,17.4974,15.8993,-31.3899
-833.152,0.999636,0.402998,3,7,0,834.679,87.7395,-0.108842,0.24293,0.24891,-0.266111,1.1766,59.6371,19.3812,11.0885,-30.3049,2.08481,-70.7711,23.2638,12.8287,-12.1615
-836.457,0.913239,0.402998,3,7,0,837.31,87.62,-0.0400931,0.209608,0.21643,-0.19579,2.40235,52.1766,-11.5229,26.7189,5.54511,-0.440085,128.622,-27.0124,-32.5854,23.4078
-838.896,0.943809,0.402998,3,7,0,842.82,88.2047,-0.0685088,0.190763,0.191488,-0.258384,-0.907276,-137.844,5.23195,38.4144,-16.2058,11.9768,56.7211,-50.6321,-85.6092,-19.0634
-832.815,0.978556,0.402998,3,7,0,842.696,87.449,-0.0932935,0.244492,0.244275,-0.269604,-12.5559,-61.2324,92.9868,115.754,2.79828,-4.24115,-21.4311,35.8574,-4.44084,-13.5894
-833.47,0.988618,0.402998,4,15,0,834.49,87.7754,-0.0767742,0.199414,0.219087,-0.254966,-3.49182,10.7256,-3.40693,-8.41488,-28.2611,2.79785,30.6057,-66.299,-12.5745,-6.14674
-834.005,0.91507,0.402998,2,7,0,836.741,87.5301,-0.07493,0.207899,0.254189,-0.239742,5.33234,7.85999,-61.1422,-66.6739,-11.4619,-2.32705,35.2542,-91.6611,80.9927,1.94268
-833.22,0.998667,0.402998,2,7,0,834.457,87.5582,-0.0762313,0.20802,0.243387,-0.235001,-1.66757,15.4623,-15.6579,66.3104,-5.86305,-1.73345,31.0285,-74.2832,47.7417,6.3537
-833.394,0.998399,0.402998,3,7,0,834.186,87.382,-0.0860172,0.249565,0.235334,-0.234214,2.17331,-29.7583,46.4144,-4.22472,-6.84757,-5.31214,1.75602,61.9206,-38.3956,6.49594
-832.295,0.998395,0.402998,3,7,0,833.636,87.5422,-0.0809311,0.230749,0.247981,-0.238011,5.25251,-3.15244,-46.3145,20.0813,-7.63082,-2.07152,17.0745,-13.2507,27.6671,6.4104
-832.779,0.978977,0.402998,3,7,0,833.378,87.6025,-0.082573,0.221912,0.239027,-0.202141,1.9491,-16.3245,17.0447,-38.939,-6.05589,-0.778701,11.2882,-24.5319,13.0608,26.9707
-834.006,0.964294,0.402998,2,7,0,835.794,87.8406,-0.0773543,0.263968,0.261816,-0.265467,1.96628,-3.65155,54.4842,28.2944,-32.0681,4.26959,29.4129,69.6039,20.4109,-13.4721
-833.859,0.982076,0.402998,3,15,0,835.959,87.4285,-0.103413,0.211284,0.238235,-0.207076,0.206244,57.3536,-58.6456,-42.6212,-20.4246,-4.13764,-47.5456,-53.7197,25.9725,21.8461
-833.597,0.985,0.402998,3,15,0,835.659,87.7071,-0.0683491,0.203651,0.217292,-0.266638,-3.98025,-42.1869,-53.976,37.0573,21.2452,1.38219,58.1751,-51.5087,-25.3463,-13.4079
-835.224,0.963035,0.402998,3,7,0,836.862,87.3118,-0.116408,0.234844,0.245361,-0.28874,0.143264,-38.6196,67.3489,28.1946,15.5685,-7.5174,-99.2404,3.3103,15.0516,-29.8924
-835.03,0.989647,0.402998,4,15,0,838.436,87.6456,-0.0653037,0.240709,0.245059,-0.330945,-7.32501,-78.3056,11.2122,7.28815,-32.5689,0.0562171,77.2044,25.3795,4.63771,-54.8432
-833.366,0.967617,0.402998,4,15,0,837.938,87.6407,-0.0782618,0.257338,0.244664,-0.21079,0.0651444,57.7546,75.7493,15.6884,-57.0367,-0.0512141,23.7721,67.9598,-21.1112,20.6229
-834.484,0.970371,0.402998,3,7,0,835.895,87.4443,-0.0904651,0.254952,0.270355,-0.191381,3.44581,42.4109,21.4326,-53.4239,-2.92349,-3.71505,-10.5878,23.6405,53.3966,30.0556
-833.535,0.944844,0.402998,3,7,0,836.955,87.5766,-0.0848894,0.23433,0.264401,-0.291506,4.09698,10.4559,3.96683,-98.9839,-27.8303,-1.52109,5.75651,-30.2624,79.7522,-28.1722
-838.043,0.919173,0.402998,3,7,0,838.925,88.0209,-0.0931502,0.291258,0.269834,-0.196197,0.600458,-3.57644,3.79806,-13.544,31.6429,7.11372,-18.121,125.074,2.2426,20.0669
-837.841,0.989417,0.402998,4,15,0,842.514,87.8916,-0.115001,0.234608,0.226294,-0.127832,5.37766,12.358,59.3067,111.181,15.3434,4.07974,-68.5679,24.8992,-34.768,61.4802
-832.778,0.997371,0.402998,3,7,0,838.763,87.4238,-0.0979007,0.228047,0.245135,-0.25157,2.89579,-93.5195,18.3756,-31.1995,69.0591,-4.62163,-34.9195,-17.5752,23.7964,-2.69384
-833.147,0.992687,0.402998,3,7,0,833.952,87.7949,-0.0661581,0.221518,0.224658,-0.260098,3.50605,-34.0275,-4.82031,21.004,14.3022,3.24523,64.3089,-6.22479,-29.934,-8.57008
-833.961,0.904391,0.402998,3,7,0,836.678,87.7146,-0.0904133,0.233367,0.260292,-0.180767,-3.82107,-58.3657,77.6384,-41.5973,-3.77686,1.30251,-10.2282,-21.2771,54.2254,37.4593
-837.139,0.935747,0.402998,3,7,0,839.632,87.3244,-0.0680526,0.261659,0.294024,-0.250624,3.38836,-29.3607,-60.2873,12.9771,38.2833,-6.69985,57.2546,10.7736,122.772,-10.8119
-834.858,1,0.402998,4,15,0,837.573,87.3328,-0.0708878,0.249428,0.273888,-0.25699,3.00839,-31.7405,-35.7937,-92.4312,-0.16686,-6.60723,49.1277,4.13649,80.516,-10.0886
-834.076,0.999279,0.402998,3,7,0,836.791,87.4041,-0.113478,0.238034,0.238643,-0.211188,-6.39715,39.5605,24.704,70.3497,-8.33347,-4.64521,-76.6439,21.5443,-10.7842,18.9594
-832.752,0.999299,0.402998,3,15,0,834.7,87.7462,-0.0977164,0.214123,0.233255,-0.224581,4.33651,76.6732,-14.2976,-10.8338,-20.5483,2.05142,-32.5499,-40.0323,8.14398,13.5474
-833.245,0.976931,0.402998,2,3,0,833.55,87.8027,-0.100182,0.21653,0.233679,-0.206113,0.981942,-18.91,-29.737,6.2576,4.27348,3.06296,-38.3342,-32.3773,5.65872,23.6526
-834.872,0.951426,0.402998,3,7,0,836.306,87.3901,-0.114231,0.201096,0.225813,-0.22451,2.62078,-42.0153,-42.9945,29.8911,19.9884,-5.04836,-80.9149,-67.2872,5.41675,9.34501
-832.972,0.992425,0.402998,3,7,0,836.037,87.7725,-0.0832835,0.212264,0.232157,-0.210242,-4.58623,-76.6377,-77.9893,13.9231,11.531,2.50375,9.45127,-42.6257,7.44184,21.7143
-833.519,0.954667,0.402998,3,7,0,835.221,87.7233,-0.074396,0.216692,0.223807,-0.190909,-2.6122,56.1668,28.7331,-39.4413,22.6346,1.49096,33.4294,-17.4448,-21.7613,32.2253
-832.53,0.951764,0.402998,2,7,0,836.525,87.4721,-0.0897945,0.219482,0.230928,-0.265001,4.95148,55.3667,-16.791,-23.2616,56.4093,-3.7032,-10.1234,-22.7098,-7.085,-10.2735
-832.344,0.997893,0.402998,3,7,0,832.956,87.6111,-0.0994182,0.222329,0.230948,-0.254165,-3.88631,20.4594,-14.7733,-4.19159,-10.3296,-0.681497,-39.8167,-13.3998,-11.2893,-3.39317
-832.285,0.964719,0.402998,3,7,0,834.197,87.7396,-0.0854314,0.234295,0.241786,-0.274561,2.51775,-75.5932,-15.4633,-11.9143,-28.2468,2.12079,3.80729,7.2328,3.95214,-15.5129
-834.331,0.921997,0.402998,3,7,0,834.764,87.916,-0.0911915,0.209623,0.254361,-0.247417,0.435687,7.68681,0.781679,22.9455,-18.8505,5.69198,-14.0598,-88.0589,80.1259,-3.31289
-832.651,0.968694,0.402998,3,7,0,835.748,87.6347,-0.097387,0.248602,0.251648,-0.229847,5.26484,-15.9782,-83.1182,58.6156,-1.84415,-0.174935,-31.9183,34.3948,11.6604,10.6132
-837.247,0.897822,0.402998,3,15,0,837.798,87.545,-0.0286469,0.2234,0.232938,-0.241537,-0.388022,-15.1796,41.1155,21.8789,5.43751,-2.0283,175.635,-12.8283,-6.59584,-5.62756
-835.224,0.966114,0.402998,3,7,0,840.701,87.786,-0.0655624,0.231788,0.207365,-0.188994,-1.70112,164.012,32.2384,-42.9762,-5.25153,2.64928,57.4007,46.2265,-87.117,29.9638
-834.433,1,0.402998,3,7,0,836.565,87.9037,-0.064587,0.200813,0.224428,-0.237968,1.1803,40.6451,41.2243,-49.8896,32.0638,5.33266,66.249,-67.8962,1.81656,2.13468
-832.559,1,0.402998,3,7,0,834.777,87.8122,-0.0856649,0.230668,0.229863,-0.22475,-4.16603,-65.2323,64.911,20.111,-0.308986,3.36954,2.7539,13.402,-26.0235,13.8352
-835.461,0.858505,0.402998,3,7,0,837.529,87.9579,-0.0700428,0.22116,0.212465,-0.304878,-4.78097,-12.2552,-52.0087,59.1215,-5.16479,7.36527,56.9789,12.9014,-74.0807,-40.0825
-837.243,0.901441,0.402998,3,7,0,839.606,87.1786,-0.123963,0.21576,0.24693,-0.20069,-1.89363,5.09833,77.1783,-13.4305,33.4848,-8.8351,-104.335,-52.6735,43.6823,18.9246
-836.979,0.986659,0.402998,4,15,0,839.175,88.097,-0.0497046,0.228848,0.248548,-0.280495,-1.41114,-62.1616,35.939,-40.6652,31.0433,10.1167,120.888,-21.5996,35.0665,-28.4654
-832.868,1,0.402998,3,7,0,837.653,87.7932,-0.0945828,0.227626,0.220816,-0.225553,-9.39659,-106.251,-9.82736,-12.5506,22.431,2.9945,-23.4157,17.7687,-48.1571,12.7319
-833.571,0.975043,0.402998,3,7,0,834.798,87.4277,-0.095922,0.237903,0.264605,-0.267749,-1.29292,-80.1917,4.26605,-14.5317,1.30057,-4.68882,-29.746,-17.7658,71.0132,-13.9799
-833.553,0.996365,0.402998,3,7,0,834.261,87.4873,-0.0972064,0.238623,0.269236,-0.243415,2.92736,8.83036,12.1346,-21.8846,19.8117,-3.23146,-32.2445,-21.7593,80.6436,0.667854
-833.039,1,0.402998,3,7,0,834.103,87.424,-0.0998987,0.243311,0.241267,-0.230046,-1.79464,-19.1024,0.140169,62.0987,-2.11237,-4.42135,-39.3695,34.1068,-11.2479,9.71117
-833.401,0.981144,0.402998,3,7,0,834.949,87.9359,-0.0885813,0.221261,0.240136,-0.281052,-1.71998,85.2762,-12.212,-12.8345,12.2314,6.53119,-6.47194,-32.7162,19.9554,-21.6462
-835.028,0.903157,0.402998,3,15,0,836.904,87.2294,-0.0693181,0.240336,0.246232,-0.193053,2.21717,18.4953,-64.1421,53.3995,-11.8738,-7.75093,47.5393,16.6808,7.31936,27.9409
-833.576,0.978398,0.402998,3,7,0,837.124,87.4192,-0.0705057,0.241417,0.234525,-0.281888,8.69049,-55.8472,-42.3903,14.0717,-26.2668,-5.01167,52.8948,42.6519,-31.5387,-22.4933
-834.087,0.926147,0.402998,3,7,0,837.236,87.8617,-0.0791544,0.237934,0.21552,-0.278275,9.42677,-44.1291,-35.4716,-17.495,11.7128,4.84927,24.3073,61.9688,-87.6138,-21.3563
-835.016,0.988277,0.402998,3,7,0,836.359,88.0661,-0.0709421,0.22037,0.253853,-0.255024,2.18453,9.35507,21.3417,-56.6598,-20.4068,8.9605,48.7655,-55.1644,63.0463,-9.24741
-833.791,1,0.402998,3,7,0,835.969,87.8697,-0.0630164,0.23326,0.246253,-0.279237,-7.19975,-1.42972,44.9255,-34.2551,-10.4757,5.03633,77.0867,-3.38119,20.2747,-21.3326
-835.336,0.958643,0.402998,3,7,0,837.429,87.2812,-0.0759874,0.242744,0.249587,-0.315552,-2.79734,-83.5235,4.67508,-19.5464,26.2783,-8.66257,37.3226,23.8178,16.8385,-46.2109
-834.78,0.996983,0.402998,3,7,0,836.073,87.2798,-0.0838466,0.237787,0.258835,-0.298445,3.59867,-34.9376,-13.1431,4.3615,29.0446,-8.40358,9.37892,-9.50616,56.098,-34.828
-836.924,0.922289,0.402998,3,15,0,839.091,87.9777,-0.102289,0.27398,0.250091,-0.17519,6.57987,-5.75142,-23.7102,3.04162,32.9255,6.04133,-41.6318,100.274,-27.3149,34.9001
-833.891,1,0.402998,3,7,0,837.784,87.5639,-0.089116,0.263632,0.272305,-0.222587,-7.11442,43.6333,-64.9362,26.6334,-37.1353,-1.57835,-7.32763,47.6294,49.8489,12.5093
-833.502,0.985305,0.402998,3,15,0,835.974,87.4726,-0.0875792,0.214243,0.216484,-0.200737,-1.63711,-7.02279,78.3095,61.1288,14.5137,-3.24545,-2.72587,-14.4135,-39.23,26.3562
-836.179,0.959659,0.402998,3,7,0,836.857,87.7644,-0.0853373,0.187531,0.19474,-0.175773,4.21909,4.29355,-24.0903,-2.61821,-9.60574,2.19071,3.35926,-55.7964,-59.6104,35.9711
-836.423,0.990746,0.402998,4,15,0,838.84,87.5292,-0.0623391,0.197199,0.187875,-0.199875,5.101,-60.2336,-39.7019,-17.914,28.6131,-2.16664,67.652,-22.04,-95.1784,21.0077
-834.809,0.904087,0.402998,3,7,0,840.688,87.3661,-0.101906,0.219214,0.201912,-0.254162,-2.82444,64.7189,4.97781,-140.489,17.8771,-5.86576,-47.5476,22.0235,-96.6885,-8.33436
-833.835,0.990843,0.402998,3,15,0,836.532,87.3569,-0.0874808,0.222152,0.25654,-0.219427,3.79326,45.2762,24.3416,85.0759,11.9112,-5.65292,-2.54106,-50.0857,63.9378,14.4897
-832.577,1,0.402998,3,7,0,834.255,87.6404,-0.0787031,0.227858,0.223152,-0.27328,5.61667,-0.489525,23.8748,-46.6409,-15.8092,-0.0654738,25.5223,16.5029,-45.8337,-15.3395
-832.366,0.976339,0.402998,3,7,0,833.886,87.6023,-0.101431,0.229786,0.239338,-0.25928,-0.60971,-68.6011,4.33971,46.7682,14.1295,-0.876179,-46.5444,-3.29516,3.23272,-6.5009
-833.884,0.951587,0.402998,3,7,0,834.647,87.7345,-0.0573025,0.210474,0.224043,-0.235777,-1.24126,-45.2905,-3.98672,35.9501,8.02282,1.85933,87.7806,-38.0836,-13.8085,4.54916
-835.72,0.956575,0.402998,3,7,0,837.506,87.8839,-0.058175,0.227974,0.235364,-0.320926,0.813247,70.3523,-44.0813,-25.3516,19.8886,5.81616,100.99,-3.13735,-7.27316,-50.2213
-835.192,0.967227,0.402998,3,7,0,839.789,87.3153,-0.0508049,0.222868,0.241716,-0.232924,3.82153,104.234,-22.4182,13.9273,-51.1063,-6.65078,106.635,-27.2599,20.4614,3.66003
-833.055,0.925253,0.402998,3,7,0,838.669,87.5883,-0.0966993,0.206992,0.216855,-0.227862,-7.79424,99.9485,-76.6106,63.5264,5.48278,-1.10382,-29.7645,-37.1528,-29.6522,10.9609
-836.115,0.915988,0.402998,3,11,0,837.919,87.5697,-0.10745,0.277085,0.280277,-0.27511,2.29724,74.4647,6.46874,53.5993,2.32059,-1.62527,-67.5441,83.5601,59.3823,-23.4552
-833.44,0.963865,0.402998,3,7,0,839.317,87.5674,-0.0653792,0.217856,0.228756,-0.28726,3.34702,30.3362,-38.9743,-128.664,37.7695,-1.71594,70.4889,-25.5485,-11.9306,-25.4621
-833.964,0.978334,0.402998,3,7,0,835.042,87.737,-0.0709157,0.22162,0.243441,-0.311811,-2.00004,55.9951,-34.6724,-9.45075,-13.0577,2.22481,54.7313,-39.3162,32.1065,-41.2353
-833.284,1,0.402998,3,7,0,834.562,87.5927,-0.111096,0.234728,0.229444,-0.223665,1.65583,10.428,-20.0847,10.1699,-36.1159,-1.00812,-71.6128,25.8589,-33.1266,13.044
-834.146,0.882392,0.402998,3,7,0,838.949,87.8908,-0.087984,0.203269,0.219137,-0.198225,3.42102,-97.3435,-80.357,49.092,32.2497,4.68161,-3.8375,-48.5196,-16.4186,26.5727
-835.337,0.973597,0.402998,3,7,0,836.694,88.0393,-0.1163,0.212823,0.22511,-0.242146,2.47345,24.8928,-44.3866,-18.6048,26.4426,8.17816,-90.0946,-33.0653,-14.3136,-2.16606
-835.215,0.96205,0.402998,3,7,0,838.054,88.0026,-0.0815856,0.204298,0.251625,-0.226866,5.74674,-94.3643,-41.1208,-7.09278,-5.48653,7.19789,14.7703,-96.1512,76.6911,7.25313
-835.599,0.953072,0.402998,3,7,0,839.634,88.0563,-0.0957332,0.237982,0.251154,-0.169438,-6.71774,-13.7679,94.9068,-59.3079,-4.38823,7.37539,-23.9582,3.29472,22.9907,40.9863
-833.347,0.970246,0.402998,3,7,0,838.256,87.637,-0.107362,0.235593,0.249471,-0.202649,-7.79169,46.7475,16.4805,-50.1391,-52.4915,-0.120795,-58.201,-0.837107,23.1841,25.546
-833.454,0.986759,0.402998,3,7,0,834.796,87.8243,-0.111147,0.230023,0.226724,-0.249174,-0.251918,64.5693,-21.8135,-11.5279,-23.9994,3.7907,-75.5119,16.9054,-36.0067,-2.61399
-833.749,0.994233,0.402998,3,7,0,834.874,87.5108,-0.0824423,0.197649,0.228179,-0.214366,3.23869,-68.9974,-5.30739,4.86892,-1.61114,-2.59045,11.9448,-79.2206,17.0489,17.6764
-832.609,0.970937,0.402998,3,7,0,835.97,87.6035,-0.0912332,0.219355,0.216307,-0.253293,5.27135,-1.91178,14.1199,100.85,-14.718,-0.840544,-14.3546,0.101469,-52.0807,-3.40969
-840.552,0.784394,0.402998,3,7,0,841.785,87.5268,-0.106463,0.224586,0.18979,-0.35528,-0.426691,-2.89708,36.4395,-59.311,11.3329,-3.01774,-75.5183,70.3969,-174.735,-80.5164
-836.428,1,0.402998,2,3,0,840.895,87.511,-0.106919,0.20806,0.213091,-0.336739,-1.0277,-30.6998,46.1872,-99.4061,-42.2881,-3.30129,-74.4453,-35.4333,-52.6693,-61.1388
-832.613,0.999398,0.402998,4,15,0,837.001,87.7938,-0.085125,0.212722,0.234537,-0.249216,2.16573,63.3781,62.2385,23.0667,56.08,3.15105,4.55765,-48.3512,14.6461,-0.966643
-833.236,0.975343,0.402998,3,7,0,834.345,87.7208,-0.105378,0.217411,0.214843,-0.249436,-4.47686,28.0726,43.516,5.86679,4.96581,1.62328,-57.7894,-3.63201,-53.1926,-2.34711
-833.546,0.984303,0.402998,2,3,0,833.719,87.7202,-0.105084,0.221331,0.209962,-0.245481,-0.351488,13.4527,19.14,-10.7766,6.07873,1.59738,-56.437,15.8252,-73.6671,-0.593599
-833.818,0.994327,0.402998,3,7,0,835.645,87.6948,-0.104535,0.218406,0.208799,-0.213307,1.39491,-14.2337,18.3001,-7.64216,-44.8112,1.00255,-51.3538,8.13923,-68.2052,18.1781
-835.913,0.959569,0.402998,3,7,0,837.471,87.7317,-0.0526794,0.239682,0.268695,-0.297202,2.50679,6.1494,-77.8457,16.0459,2.13598,2.03802,114.921,-19.7583,86.1498,-36.3468
-836.041,0.996307,0.402998,3,7,0,837.662,87.588,-0.0530408,0.232709,0.267074,-0.301394,-6.48875,-25.6605,-31.4567,-27.2993,1.56702,-1.28632,114.655,-40.9733,93.2376,-39.1226
-833.395,0.991771,0.402998,3,7,0,837.561,87.4175,-0.0944085,0.250457,0.252424,-0.213363,1.67821,-97.2253,30.5306,-72.8791,34.4187,-4.40322,-22.355,37.4906,10.856,19.0235
