# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-832.686,0.895159,0.485602,3,7,0,838.248,87.7181,-0.0955887,0.21027,0.222431,-0.249573,2.04774,1.48944,-110.317,-71.8115,-48.7855,1.56814,-27.6611,-37.3011,-18.851,-1.33218
-834.722,0.907605,0.485602,3,7,0,836.738,87.7875,-0.0924762,0.268354,0.267234,-0.194178,-1.00607,23.2217,72.4608,62.1059,6.13533,2.70533,-16.1904,65.0173,26.6245,27.9061
-833.36,0.99916,0.485602,3,7,0,835.509,87.4914,-0.081288,0.214001,0.236531,-0.296086,1.51036,24.2879,-75.3143,-63.5391,2.12659,-3.4952,17.9813,-52.1653,20.6366,-30.5943
-832.884,0.997999,0.485602,3,7,0,833.81,87.5011,-0.0826025,0.223694,0.218282,-0.271474,-1.89429,11.2843,-28.0482,25.4325,-25.227,-3.1148,12.8845,10.8813,-54.6418,-14.8737
-834.309,0.923046,0.485602,2,3,0,834.823,87.5596,-0.0743639,0.202997,0.237695,-0.299144,-2.99143,14.1119,-18.5843,-15.2122,-13.4585,-1.93839,41.6358,-91.8827,43.4231,-34.3332
-833.488,0.987954,0.485602,3,7,0,835.571,87.6734,-0.103297,0.257588,0.2492,-0.218184,2.21011,11.2509,-29.6083,66.0464,31.7728,0.592893,-48.2759,63.1329,-8.67073,15.9462
-834.342,0.699092,0.485602,2,7,0,840.304,87.7707,-0.0925359,0.232217,0.273932,-0.209424,3.63468,65.747,-122.047,94.175,6.2257,2.46369,-16.8584,-45.1912,97.8072,19.4966
-832.97,1,0.485602,3,7,0,834.923,87.7053,-0.102627,0.238619,0.227045,-0.265687,-2.45238,15.571,3.6083,-78.2874,-23.154,1.3409,-50.9473,44.292,-49.8649,-11.5558
-833.933,0.899496,0.485602,3,7,0,835.487,87.9422,-0.0856281,0.215383,0.253397,-0.247586,-2.58239,-54.5605,40.0603,-42.8817,-13.4429,6.24008,2.9994,-68.9448,68.3666,-2.61756
-834.725,0.985247,0.485602,3,7,0,835.258,87.9402,-0.0786996,0.216844,0.263325,-0.247318,-1.59002,33.8121,27.0001,23.9017,1.3145,6.19566,24.2376,-79.6396,96.5259,-4.0347
-833.051,0.9867,0.485602,3,7,0,836.19,87.3854,-0.0830387,0.240373,0.23242,-0.232349,-3.5787,-65.9977,93.3761,-35.6777,-8.98537,-5.22451,10.6109,38.677,-33.2519,8.29564
-834.366,0.894777,0.485602,2,7,0,835.543,87.6762,-0.0865236,0.249884,0.213723,-0.222246,-6.78557,11.5238,17.8988,-0.72873,-0.851085,0.652072,0.235847,92.8868,-100.956,11.7268
-833.365,0.93581,0.485602,2,7,0,836.492,87.6518,-0.109945,0.251111,0.245639,-0.232407,-0.638349,-3.82451,-66.7191,99.9044,-10.209,0.171868,-69.4485,50.9724,-9.89264,7.64941
-833.528,0.964482,0.485602,3,7,0,835.892,87.7615,-0.0635894,0.209003,0.23415,-0.249474,9.73563,-4.77736,8.27647,17.3604,6.94173,2.47619,70.8641,-59.228,19.1839,-2.95722
-833.996,0.994742,0.485602,3,7,0,834.996,87.3067,-0.0963634,0.218627,0.214046,-0.245083,0.139114,-59.1784,42.0702,7.50845,3.48808,-6.9944,-29.7792,1.32847,-57.0167,-1.25586
-834.212,0.958138,0.485602,3,7,0,836.021,87.7387,-0.0647336,0.215443,0.242431,-0.188027,7.04602,32.6526,21.4354,39.7171,3.9643,1.76793,59.5464,-46.0898,30.7751,32.5768
-833.119,0.999354,0.485602,3,7,0,834.809,87.674,-0.104234,0.238964,0.223966,-0.236666,-2.09647,-42.6205,6.59721,15.6948,-38.1492,0.626209,-52.9035,47.4633,-56.7999,5.56743
-832.946,0.990607,0.485602,2,7,0,834.079,87.6918,-0.10357,0.248693,0.243387,-0.264539,0.0952843,-29.9022,1.61822,-61.3091,13.9543,1.04696,-53.8237,50.2371,-13.8761,-10.8063
-832.481,0.999961,0.485602,3,7,0,833.167,87.5027,-0.0766517,0.222122,0.239927,-0.239656,-0.07932,-39.8911,41.901,3.01545,-8.01198,-2.89122,30.0503,-27.1848,16.4603,5.04259
-834.768,0.868259,0.485602,3,7,0,835.297,87.8006,-0.0887791,0.229012,0.197352,-0.247958,3.23424,-28.1908,-24.5283,8.59214,-2.40783,3.28529,-6.67031,58.8247,-124.523,-4.52989
-836.467,0.981281,0.485602,3,7,0,837.524,87.4651,-0.105855,0.239063,0.288446,-0.270885,1.89322,-40.8386,-38.4627,-36.7463,-10.4921,-3.89991,-61.8529,-52.444,146.207,-21.6379
-834.937,1,0.485602,3,7,0,837.78,87.7568,-0.0671832,0.192855,0.225061,-0.196894,4.05163,17.1873,87.316,-38.596,-26.6245,2.14029,53.8234,-85.4585,14.4691,25.7854
-839.38,0.82942,0.485602,3,7,0,842.175,87.3343,-0.0995903,0.166061,0.237024,-0.207863,-7.24628,-86.3665,11.4769,-9.43083,-14.2585,-5.96011,-36.7917,-180.209,86.62,10.3142
-835.537,0.972391,0.485602,3,7,0,843.236,87.9367,-0.0724503,0.269184,0.269745,-0.277339,4.76732,-26.8862,72.2502,-120.542,-59.0372,6.50161,46.0851,75.3485,38.2193,-23.6536
-834.326,0.994714,0.485602,3,7,0,837.575,87.8113,-0.0941689,0.251121,0.258453,-0.178047,-7.17054,-34.3496,-85.0179,-37.564,10.8498,3.0529,-20.1972,28.6778,25.3417,38.3711
-832.715,0.99027,0.485602,3,7,0,835.487,87.7613,-0.0869684,0.215929,0.224793,-0.27867,-7.00426,34.3832,-33.0344,-25.1683,-35.6847,2.62172,-1.17741,-24.9315,-21.5159,-18.8549
-832.954,0.972878,0.485602,3,7,0,833.94,87.3781,-0.0938426,0.234494,0.24925,-0.257006,-2.91105,1.18984,44.017,26.1413,17.7098,-5.64368,-22.6166,-4.04782,26.8423,-6.30517
-839.305,0.809742,0.485602,3,7,0,841.142,88.2185,-0.0783586,0.266134,0.269801,-0.313932,-0.814712,8.05381,10.6357,-55.621,36.8863,13.7144,28.8972,70.2703,46.6353,-53.1526
-839.792,0.987876,0.485602,3,7,0,843.211,87.0071,-0.100925,0.217736,0.193026,-0.172048,0.664206,-62.3726,-26.2184,-51.8673,-49.2163,-11.4231,-37.7754,26.5371,-103.502,31.0005
-838.793,0.999112,0.485602,3,7,0,844.453,87.8752,-0.0265332,0.209056,0.241871,-0.235954,-11.3179,27.5604,-17.8986,-81.4871,34.8054,4.73022,180.018,-69.0491,41.7359,-5.36762
-833.822,0.987349,0.485602,2,3,0,839.598,87.6483,-0.0594344,0.231599,0.217595,-0.241824,-5.63128,-150.892,55.1228,-39.0125,-3.43361,0.101682,82.3854,35.2754,-65.5459,1.0514
-834.035,0.989559,0.485602,3,7,0,835.14,87.4274,-0.112601,0.210788,0.233708,-0.228925,-1.42272,49.027,16.7351,-50.1999,5.66671,-4.34289,-76.8152,-50.9077,14.4772,8.37655
-833.149,0.99954,0.485602,3,7,0,835.032,87.7905,-0.0626186,0.233173,0.242257,-0.258891,5.50269,25.7088,-26.7803,-64.61,-2.66763,3.14419,75.2583,2.75605,7.0773,-7.83698
-833.598,0.916062,0.485602,3,7,0,836.045,87.5808,-0.10775,0.243019,0.22973,-0.210331,4.62543,45.7665,-21.3028,43.187,36.0897,-1.21252,-60.2054,48.3828,-43.2337,20.4246
-836.125,0.885436,0.485602,3,7,0,837.588,87.7507,-0.0634493,0.252863,0.208794,-0.253121,-1.95679,6.14501,-10.2807,20.3688,-39.0525,2.26725,71.8178,115.668,-127.307,-10.3304
-835.356,0.972051,0.485602,3,7,0,840.026,87.6198,-0.121675,0.235939,0.213093,-0.210238,5.96429,-43.331,126.401,-36.0531,9.37225,-0.456654,-99.8313,51.8904,-80.5102,16.9574
-834.067,0.998238,0.485602,3,7,0,836.325,87.7903,-0.11339,0.214885,0.236579,-0.205497,2.70608,66.0143,-47.4105,61.2118,-7.91021,2.82064,-75.5284,-41.0613,16.1465,22.3824
-833.343,0.959424,0.485602,3,7,0,837.244,87.6855,-0.0579825,0.231389,0.234654,-0.25984,-10.1078,-30.7594,3.47386,43.2604,-33.2145,0.903281,89.974,9.09966,-14.0079,-8.80017
-833.838,0.947302,0.485602,3,7,0,836.198,87.3158,-0.0914119,0.21345,0.221222,-0.273202,-2.34935,90.3256,27.9055,-37.3934,-19.3483,-7.19952,-15.5107,-26.8996,-28.8072,-17.8197
-833.249,1,0.485602,3,7,0,834.907,87.3346,-0.0978817,0.22658,0.241778,-0.235915,-3.79985,3.3146,-44.3962,-46.5309,-23.6491,-6.29783,-33.7893,-16.396,15.2095,5.75982
-834.625,0.891989,0.485602,3,7,0,836.483,87.7827,-0.0529091,0.206177,0.22245,-0.247772,5.60362,-14.1531,50.1424,-51.9352,-1.88276,2.91152,103.394,-49.7554,-12.4453,-4.13655
-832.326,0.997511,0.485602,2,7,0,834.966,87.5102,-0.0847997,0.224772,0.240507,-0.231444,3.18229,94.1877,-60.7723,-19.0095,-1.82798,-2.69212,5.36162,-19.7279,13.9824,10.2851
-834.521,0.945321,0.485602,3,7,0,834.977,87.7915,-0.0881895,0.273483,0.268261,-0.259542,-0.564392,2.33639,2.46134,45.4617,-0.0961413,3.16763,-4.9724,88.558,25.4795,-10.9346
-835.181,0.989888,0.485602,4,15,0,835.815,87.9436,-0.0796598,0.267351,0.277474,-0.245417,-0.48994,-16.9541,48.1093,4.30177,-11.9798,6.24239,21.213,53.3097,62.2729,-3.77331
-835.63,0.919547,0.485602,3,7,0,839.732,87.1985,-0.0910251,0.199726,0.20586,-0.226843,-9.84057,77.0259,48.4585,36.2583,0.507883,-8.91151,-13.0072,-42.2889,-51.2551,6.41545
-836.422,0.981926,0.485602,2,3,0,836.93,87.152,-0.0891777,0.203367,0.201261,-0.207097,0.274397,12.3525,24.8783,-5.56061,20.6513,-9.46132,-7.28142,-23.8415,-67.4207,16.6882
-834.439,1,0.485602,3,7,0,837.938,87.6766,-0.107625,0.195342,0.20995,-0.26583,-10.061,-5.97259,-26.1814,-53.4461,20.535,0.720061,-66.8621,-66.1833,-35.4484,-14.6055
-833.871,0.988887,0.485602,3,7,0,836.896,87.4634,-0.0637495,0.250558,0.258611,-0.26593,4.74008,2.14759,36.5725,69.1355,38.1468,-3.89699,72.7278,32.1,31.558,-13.4899
-835.85,0.700373,0.485602,3,7,0,841.136,87.6848,-0.0677233,0.242634,0.288995,-0.260861,-9.42177,37.2091,31.5864,-111.024,-9.83549,0.889205,59.4773,-41.0152,139.419,-14.3925
-834.798,0.982202,0.485602,2,7,0,837.896,87.6413,-0.0776917,0.229218,0.280096,-0.24021,-1.88484,-63.6553,-54.2076,-73.3067,25.8122,-0.0424347,26.9403,-66.4512,127.162,0.100869
-833.853,0.995264,0.485602,3,7,0,836.449,87.6028,-0.0992794,0.248581,0.219762,-0.231175,-2.26117,-49.2062,85.3945,-0.244067,27.1687,-0.819814,-37.6201,81.7291,-82.9227,7.39634
-834.707,0.985841,0.485602,3,7,0,836.51,87.5724,-0.125552,0.240835,0.242635,-0.269457,0.036941,-22.6778,-43.8407,69.8838,-18.38,-1.54823,-124.792,26.7557,-3.83814,-17.28
-836.537,0.930155,0.485602,3,7,0,839.31,87.6564,-0.0450009,0.261393,0.265806,-0.281952,1.57506,55.8198,-72.5637,38.6364,31.1341,0.292583,136.694,56.9169,38.4242,-28.4331
-834.142,0.985011,0.485602,3,7,0,839.677,88.0071,-0.0883727,0.213914,0.214399,-0.259041,-0.279632,121.037,94.3791,58.1149,-22.6352,7.77239,-5.54226,-13.9824,-50.1377,-9.9302
-833.923,0.988901,0.485602,4,15,0,835.708,87.273,-0.0835441,0.247521,0.236593,-0.240721,0.480751,9.89156,65.4199,25.8265,-30.7452,-7.62802,9.26215,54.6394,-32.0006,1.53154
-833.287,0.97718,0.485602,2,7,0,834.785,87.4643,-0.0836819,0.241185,0.220916,-0.23793,-6.60077,5.04098,48.3229,4.52119,-0.0908692,-3.6665,8.79571,58.8511,-69.4594,4.46826
-834.115,0.971477,0.485602,3,7,0,834.625,87.3695,-0.079159,0.245239,0.220128,-0.240838,0.58071,3.13256,-27.5962,40.0404,-2.38965,-5.64079,22.5343,72.6536,-78.3834,1.06673
-834.366,0.99137,0.485602,3,7,0,835.437,88.0086,-0.0760191,0.214684,0.248928,-0.253768,2.9936,-40.1735,-34.851,39.1221,-0.703603,7.72086,32.8771,-65.0379,56.4206,-7.19803
-832.579,0.925219,0.485602,3,7,0,837.755,87.8436,-0.0913391,0.234726,0.249871,-0.24448,8.18967,84.2725,-106.092,2.2382,-11.1439,4.15606,-14.4279,-4.18164,27.7237,1.9646
-832.591,1,0.485602,3,7,0,832.779,87.4491,-0.0799009,0.222523,0.229091,-0.25808,0.898558,9.93545,-9.38177,13.5997,-10.6942,-4.14263,21.0037,-9.99294,-17.5006,-6.24188
-832.913,0.980347,0.485602,3,7,0,833.797,87.5256,-0.0906723,0.239515,0.236481,-0.292916,-3.28172,28.7603,-32.469,-29.2706,10.3996,-2.69123,-13.6473,33.9283,-22.4869,-27.7841
-833.612,0.937329,0.485602,3,7,0,836.013,87.3674,-0.0915937,0.207731,0.226654,-0.271128,6.06859,25.4299,-16.8002,6.4779,40.5009,-6.03958,-16.0313,-53.902,-2.03298,-16.1219
-834.531,0.91342,0.485602,3,7,0,836.921,87.8791,-0.0761668,0.25227,0.271953,-0.201585,-3.65737,74.4004,35.0568,-45.3448,21.8726,4.48996,29.1982,14.3867,62.7106,23.8318
-833.895,0.992456,0.485602,3,7,0,836.417,87.6819,-0.0988117,0.203601,0.203599,-0.264534,7.47685,0.607459,62.2907,0.500397,23.0695,0.833933,-38.7248,-29.7337,-68.6048,-12.7408
-833.351,0.988728,0.485602,3,7,0,834.877,87.7799,-0.0674572,0.218654,0.242093,-0.212991,1.78262,-12.6689,-73.4202,-39.8287,-4.9693,2.66039,54.8025,-38.7872,26.7787,19.31
-836.517,0.876415,0.485602,3,7,0,839.313,87.2524,-0.0671525,0.190759,0.226916,-0.195347,-9.04107,-26.9728,-31.3306,-49.9548,-0.709612,-7.35318,53.742,-93.5476,22.4452,23.5553
-835.314,0.984933,0.485602,3,15,0,840.128,87.8569,-0.0763993,0.278569,0.258798,-0.226566,-6.09987,104.946,-29.8387,-34.3273,43.04,4.27612,30.0142,111.792,-11.4371,7.27258
-835.173,0.992615,0.485602,3,7,0,837.766,87.9136,-0.105404,0.231721,0.265826,-0.188664,-5.64682,-10.1466,-76.3418,-44.0397,-17.7013,5.01641,-51.2586,-33.6494,72.4156,30.2992
-833.13,1,0.485602,2,3,0,835.544,87.8543,-0.0991915,0.238295,0.234092,-0.216613,-4.59453,47.4515,7.68714,-59.1275,-30.0501,4.13966,-36.2896,29.0863,-24.4005,17.5878
-833.102,0.968048,0.485602,3,7,0,835.043,87.5816,-0.105391,0.241101,0.235766,-0.279018,6.03022,-10.5729,12.5659,-18.7285,34.0487,-1.37304,-61.3498,39.3514,-26.7881,-19.8163
-833.554,0.936266,0.485602,3,7,0,836.242,87.7867,-0.0670649,0.217987,0.220953,-0.2089,-9.06519,-12.3844,46.0331,-16.7316,17.1044,2.77009,55.469,-10.364,-32.5071,21.3505
-833.224,0.99077,0.485602,3,7,0,834.724,87.8811,-0.0963968,0.223388,0.233955,-0.285405,-2.53805,-55.1143,19.5613,33.0495,-24.4171,5.35474,-32.3825,-15.7479,-3.83677,-23.9065
-838.846,0.78027,0.485602,2,7,0,841.196,87.0418,-0.0921109,0.19138,0.211449,-0.164338,6.9896,-25.4368,10.3586,27.1591,-33.0344,-10.6344,-14.3092,-66.2234,-19.863,37.5162
-835.768,0.861396,0.485602,3,7,0,845.629,88.0907,-0.0866979,0.214714,0.255188,-0.28017,9.90158,124.282,23.0806,144.983,-12.2143,9.96946,-0.294987,-78.7224,79.9108,-25.8461
-834.811,1,0.485602,3,7,0,837.602,87.6142,-0.0821576,0.211183,0.190488,-0.221585,-9.76336,-6.38621,20.8903,-22.209,20.2262,-0.577997,12.9487,13.8893,-112.153,11.2064
-832.374,0.897164,0.485602,3,7,0,838.861,87.6962,-0.0910675,0.227922,0.223102,-0.240411,1.4501,-0.534504,-178.27,-0.170311,15.4597,1.08792,-13.4905,15.7372,-43.1533,4.80086
-833.564,0.944487,0.485602,3,7,0,834.239,87.9115,-0.0711089,0.231414,0.226509,-0.272445,-0.646728,12.5034,-20.6006,49.9807,-4.20194,5.88445,49.9594,22.5321,-40.668,-16.8102
-834.483,0.954322,0.485602,2,3,0,834.915,88.0011,-0.0744752,0.239619,0.224504,-0.274814,-1.9877,28.8279,-30.2816,-5.16668,-1.90887,7.88925,39.2942,52.4568,-60.6363,-20.0672
-835.139,0.984758,0.485602,3,7,0,837.17,87.3791,-0.103746,0.230492,0.265061,-0.296807,5.69646,7.33954,-26.1738,24.7395,-34.6287,-6.08759,-58.0007,-44.6954,89.3275,-34.5599
-834.059,0.9514,0.485602,3,7,0,838.426,87.4429,-0.0910747,0.234158,0.207942,-0.241615,-8.27386,-68.7065,56.4525,-10.6172,-38.9697,-4.13523,-13.5447,57.6409,-98.6509,0.704763
-835.627,0.938003,0.485602,3,7,0,838.728,87.6462,-0.107015,0.213288,0.257257,-0.169227,-4.71724,-68.0972,2.75232,-48.0471,38.8277,0.0507872,-53.5348,-69.465,71.3545,41.0487
-835.973,0.987692,0.485602,3,7,0,837.879,87.6205,-0.0558604,0.264126,0.234535,-0.282313,-0.392322,25.4421,-29.7358,50.468,35.9306,-0.510118,101.09,117.332,-68.8497,-27.5344
-837.735,0.934334,0.485602,3,7,0,841.827,87.698,-0.138223,0.208808,0.255663,-0.231739,0.806183,-100.31,26.1022,38.894,-46.8808,1.10512,-153.387,-89.6896,82.7406,-0.696637
-833.256,0.952485,0.485602,2,3,0,839.584,87.4892,-0.0988491,0.231839,0.259338,-0.220895,1.54973,-140.922,-94.8997,65.7331,1.16107,-3.05042,-35.6053,-26.1311,58.1822,14.7748
-835.022,0.934926,0.485602,3,7,0,835.925,87.8172,-0.0840824,0.26751,0.247907,-0.300232,1.74619,36.6576,-53.5697,10.8098,0.497904,4.03381,8.60909,110.361,-31.5704,-36.3759
-837.748,0.977133,0.485602,3,7,0,838.129,87.3642,-0.085762,0.168853,0.208145,-0.185168,0.574832,-16.2716,-20.8753,-19.5586,13.8168,-5.14381,2.27492,-125.567,0.822315,27.1902
-834.248,1,0.485602,4,15,0,839.108,87.9007,-0.0870181,0.254259,0.248536,-0.299875,1.06349,28.9365,63.8194,129.09,18.5717,5.96617,-1.39391,64.0876,-6.84888,-34.6197
-833.561,0.947635,0.485602,3,7,0,837.301,87.4039,-0.0800111,0.224772,0.232307,-0.192674,-7.40022,-52.9322,25.4855,61.1996,34.9304,-4.47896,18.1156,-6.97492,-9.57928,31.089
-833.69,0.937608,0.485602,3,7,0,836.342,87.4408,-0.0794324,0.254887,0.246058,-0.204766,5.677,-25.4741,-20.8141,50.7291,-37.0993,-3.88209,20.1904,58.2861,-13.4807,23.5916
-833.06,1,0.485602,3,7,0,834.563,87.5263,-0.0871887,0.239704,0.266724,-0.245105,5.00088,-20.7192,-25.9228,-31.3667,-24.395,-2.43178,-1.77873,-14.7041,71.6008,0.636882
-833.181,0.989324,0.485602,3,15,0,834.438,87.4719,-0.0669579,0.225307,0.235456,-0.216031,1.85357,5.18634,-9.35587,-73.0359,1.63124,-3.36078,56.575,-10.3146,-1.74661,17.8252
-834.131,0.954896,0.485602,3,7,0,835.543,87.9268,-0.0992403,0.218731,0.234063,-0.299718,2.56608,50.2994,15.4434,-52.0615,-14.3472,6.57009,-42.9998,-32.2481,4.33858,-34.3123
-832.853,0.993604,0.485602,3,7,0,835.072,87.4388,-0.0835339,0.226454,0.233945,-0.211336,-4.59016,61.7214,-3.26416,47.0536,25.9951,-3.97175,8.75805,-4.78746,-7.67553,21.3027
-833.285,0.981043,0.485602,3,7,0,833.932,87.8826,-0.0893033,0.217841,0.220325,-0.277419,2.40454,-5.49751,-16.9838,34.5307,-15.2549,5.30302,-8.77626,-11.3737,-39.1207,-19.243
-833.835,0.886304,0.485602,3,7,0,835.957,87.3865,-0.0865402,0.240593,0.268767,-0.225991,1.53165,-15.3323,42.8789,-80.5066,-17.9026,-5.13712,0.189533,-14.531,73.6206,10.5633
-833.005,0.841882,0.485602,3,7,0,838.126,87.8129,-0.0753768,0.214268,0.220252,-0.261893,-3.97603,54.0725,123.017,-75.3576,-5.302,3.64385,35.4444,-22.1814,-32.5094,-9.36857
-833.011,0.924658,0.485602,3,7,0,834.883,87.5147,-0.106583,0.243822,0.240759,-0.239178,2.70881,5.88138,16.4742,-85.2346,-9.23374,-2.64146,-60.2546,37.0351,-13.7605,4.28527
-833.252,0.98778,0.485602,3,7,0,834.229,87.822,-0.066817,0.222399,0.247086,-0.255731,-5.51541,-5.1382,-19.4734,-22.8173,8.94462,3.79105,61.6949,-38.373,38.8757,-6.14867
-833.129,0.987324,0.485602,3,7,0,835.17,87.4568,-0.107498,0.237221,0.248796,-0.246189,2.69397,-21.2651,-49.9366,15.0138,38.9674,-3.88434,-63.9005,5.079,20.7162,-0.158921
-833.957,0.878,0.485602,2,7,0,838.634,87.9469,-0.0662037,0.213707,0.232616,-0.229817,-8.85597,-103.839,46.2424,44.6357,-6.46863,6.11794,60.391,-40.7427,6.95134,7.98983
-834.329,0.987522,0.485602,3,7,0,836.169,87.9482,-0.110034,0.238912,0.247825,-0.205093,5.03894,61.4036,-51.0648,-11.4852,5.02087,5.84698,-66.0116,10.8267,13.9844,22.1165
-832.528,0.971228,0.485602,3,7,0,835.885,87.7408,-0.0960634,0.233944,0.253099,-0.234503,6.89698,-81.1483,-17.2685,48.8846,24.009,1.98269,-28.2611,-11.2517,37.9956,8.05768
-834.211,0.900463,0.485602,2,7,0,834.812,87.5071,-0.0972986,0.221013,0.26741,-0.255484,-4.27532,13.1245,-1.99883,-12.6428,-11.1542,-2.89066,-33.3172,-74.3272,104.345,-7.90173
-836.352,0.900213,0.485602,2,7,0,838.478,87.1325,-0.0796341,0.211234,0.256517,-0.246489,-3.6902,47.0361,20.8949,-75.825,9.80295,-10.6441,21.3373,-86.2636,84.1119,-6.79532
-832.68,1,0.485602,2,3,0,836.504,87.4137,-0.0855967,0.229208,0.231101,-0.263619,-9.49341,21.3478,-57.5617,65.609,6.15536,-4.95116,3.19954,7.88406,-21.9146,-9.73952
-835.811,0.840419,0.485602,2,3,0,836.726,87.3433,-0.104363,0.205767,0.205203,-0.298202,4.68628,-0.00417503,-35.6169,13.2332,11.4745,-6.93112,-60.2558,-27.1892,-71.6292,-36.7793
-835.09,1,0.485602,3,7,0,837.093,87.8749,-0.0776454,0.234181,0.252304,-0.158538,4.22027,49.7608,61.266,40.274,-7.76024,4.0466,22.9876,-8.00406,30.3306,48.5447
-834.354,0.974424,0.485602,3,7,0,837.955,87.9946,-0.0783031,0.22875,0.256369,-0.203824,-3.58152,9.43197,21.2516,-6.69749,62.1968,6.72112,23.3258,-29.7579,52.2334,22.823
-834.896,0.986669,0.485602,3,7,0,835.659,87.2107,-0.0894176,0.250996,0.236971,-0.270438,-0.542843,-27.9396,-5.29661,-38.3114,-18.8853,-9.45512,-9.02286,68.5207,-38.3377,-18.2516
-834.093,1,0.485602,3,7,0,836.202,87.8958,-0.108844,0.220593,0.245427,-0.208211,-7.56036,-38.2267,46.4746,-9.053,-8.04317,4.87339,-63.052,-37.6433,33.2305,20.7072
-834.113,0.994148,0.485602,3,7,0,835.901,87.6448,-0.0533299,0.24417,0.2378,-0.264576,7.38408,29.1588,18.1485,-17.8459,16.0231,0.0316994,105.594,44.7502,-24.4319,-13.1763
-834.435,0.997244,0.485602,3,7,0,836.595,87.6866,-0.10402,0.207558,0.231136,-0.311548,0.593111,85.6093,7.96867,13.7815,-30.8233,1.02634,-60.6857,-66.871,13.7003,-42.0255
-834.17,1,0.485602,3,7,0,834.836,87.5773,-0.0739846,0.254918,0.247592,-0.181787,0.0706602,40.4329,15.0522,28.3409,13.6858,-1.20934,33.9299,53.7009,-8.78134,36.429
-835.676,0.962926,0.485602,3,7,0,837.86,87.7512,-0.085241,0.273999,0.284075,-0.195503,0.791886,-35.6859,-47.8025,9.57191,-42.2908,2.02963,3.76427,57.5254,65.4431,25.2122
-836.478,0.933151,0.485602,3,7,0,838.287,87.6698,-0.078236,0.258802,0.299607,-0.257814,-2.27535,9.74531,-43.3723,-27.6421,-37.1286,0.564275,26.2046,-6.75503,146.496,-13.8038
-833.637,1,0.485602,2,3,0,837.007,87.8027,-0.0963142,0.259165,0.267212,-0.243876,1.55191,-44.0341,-12.583,-114.729,10.5316,3.30342,-29.5577,43.8401,43.2966,0.231713
-833.488,0.997931,0.485602,3,7,0,833.955,87.5025,-0.0767808,0.211044,0.207216,-0.246763,1.64612,-6.20833,-33.8316,-21.5058,9.32367,-2.93523,30.0862,-11.4314,-66.5204,-1.25704
-834.715,0.895786,0.485602,3,7,0,837.431,87.9631,-0.0940834,0.244567,0.27444,-0.222175,8.81025,18.3468,44.2958,-10.89,22.2802,6.34588,-21.803,-11.0988,83.8099,11.101
-833.92,0.998704,0.485602,3,7,0,836.5,87.702,-0.05258,0.239272,0.246483,-0.253757,-6.3686,23.7193,-7.51538,-79.76,-12.7714,1.23984,105.662,15.1107,10.6632,-6.2938
-834.252,0.987285,0.485602,3,7,0,835.67,87.551,-0.119172,0.234591,0.258091,-0.225406,1.80161,-42.85,-59.3149,-12.34,-18.6873,-1.84466,-95.5574,-16.4673,51.0122,10.0795
-834.158,0.923299,0.485602,3,7,0,837.468,87.7177,-0.103458,0.227506,0.268082,-0.215916,-6.90463,-101.817,24.7811,-26.0234,-7.99633,1.45788,-48.5211,-50.9281,89.0172,15.9622
-833.704,0.93102,0.485602,3,7,0,836.586,87.6576,-0.0730066,0.227709,0.207126,-0.256262,-5.10791,25.4283,37.0743,-78.2701,-25.9843,0.302275,42.4436,40.4945,-94.0765,-7.38548
-833.852,0.988647,0.485602,3,7,0,835.481,87.2972,-0.080918,0.230939,0.254804,-0.218661,-1.25777,-37.1137,4.0641,77.1524,8.18417,-6.82091,16.461,-22.0599,46.1023,14.9177
-832.333,0.998999,0.485602,3,7,0,834.109,87.7618,-0.091853,0.236743,0.237049,-0.231417,6.38373,-10.4374,13.0823,-42.2126,-21.3237,2.39514,-15.5846,20.9551,-14.0544,10.2931
-832.348,0.954833,0.485602,2,7,0,834.321,87.7067,-0.0957383,0.23744,0.239699,-0.270388,2.73723,15.1434,1.35546,-14.5349,45.5669,1.38379,-29.3132,20.6174,-7.8228,-13.1311
-834.981,0.852484,0.485602,2,3,0,835.118,87.9425,-0.104115,0.247253,0.230513,-0.295448,-2.32445,-2.87003,5.39769,-2.17274,1.05151,6.87442,-59.0882,70.2853,-55.7991,-33.4374
-833.258,0.998747,0.485602,3,7,0,836.499,87.8153,-0.0849192,0.220898,0.224271,-0.197973,5.64897,-49.7847,68.8818,-29.3792,-33.4808,3.25201,4.67708,-6.65811,-26.6243,28.5088
