# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-830.06,0.955241,0.286915,3,11,0,835.623,87.2407,-0.21036,0.173531,0.121465,0.0496174,0.164361,-0.293572,-10.5187,64.2314,-6.9244,-25.7634,34.3446,15.9578,1.83148,-9.21658,-94.4399,-63.8182,-1.66398,-61.848,-12.9888,-18.7983
-828.378,0.958783,0.286915,4,15,0,836.672,88.0352,-0.100365,0.23782,0.183125,-0.0295476,0.0740616,-0.270751,-6.31401,-63.6689,-11.7682,-17.7723,-33.5937,37.9413,65.8987,8.56985,19.7368,-22.5321,-9.74906,-29.4657,-33.7162,-1.74787
-830.103,0.953811,0.286915,4,15,0,832.305,87.5132,-0.116062,0.304208,0.204504,-0.0376827,0.0957908,-0.219541,-7.851,-2.45341,-40.181,-11.2906,-4.58874,2.54428,-9.22917,-2.56931,-10.091,106.384,4.2851,18.9808,-4.70919,25.5972
-829.592,0.798559,0.286915,3,7,0,836.545,87.509,-0.0983454,0.280029,0.214239,-0.0278938,0.101559,-0.218579,0.0480131,55.3684,-104.922,26.5666,28.4815,9.98785,-2.03016,-2.64766,61.3371,34.7463,69.0347,13.7091,69.1944,27.1837
-826.679,0.965081,0.286915,4,15,0,832.302,87.833,-0.124832,0.201295,0.153722,0.0145094,0.108904,-0.291883,-0.686668,36.0565,-19.6127,-55.4338,54.8467,37.7448,-33.2377,4.32683,56.8088,-40.2265,-20.3806,10.6634,-8.19574,-11.0503
-828.455,0.965137,0.286915,4,15,0,830.347,87.6056,-0.101587,0.287948,0.207813,-0.031767,0.0882211,-0.233385,-5.62401,16.7698,-9.68456,-36.0204,-12.8875,-19.4879,-11.9126,-0.765939,30.5776,74.2387,18.6528,27.1879,9.91662,20.5678
-830.387,0.918685,0.286915,3,7,0,832.343,87.5155,-0.111867,0.302266,0.208948,-0.0495684,0.103191,-0.211147,-0.557869,-28.4197,-43.9443,-14.1153,-32.8471,-7.52226,-4.75535,-2.48208,-3.6792,64.6431,43.7159,-21.6096,38.3629,30.0709
-828.422,0.782788,0.286915,4,15,0,835.497,87.751,-0.140809,0.168782,0.148879,0.0312322,0.131901,-0.285778,-1.28797,42.0223,91.0885,-25.1614,2.122,-40.9216,41.5442,2.4273,62.0154,-128.424,48.2728,-35.9593,57.2141,-10.8756
-826.978,1,0.286915,4,15,0,829.601,87.4881,-0.172829,0.223435,0.137533,0.0326383,0.174889,-0.253485,-2.43758,-49.1488,-8.63115,43.1545,-4.00556,28.2987,4.38555,-3.27968,20.3482,27.4198,8.24368,17.9247,65.8775,11.4391
-828.983,0.93579,0.286915,4,15,0,830.999,87.7585,-0.0798101,0.234538,0.208151,-0.00654547,0.0623767,-0.288825,2.24222,-8.48055,33.9048,-14.4843,-42.519,-23.2672,-1.51105,2.61037,105.784,-15.2227,29.8794,51.1936,-2.42925,-13.8055
-829.861,0.962599,0.286915,3,7,0,831.955,87.6941,-0.120328,0.257778,0.218702,-0.0153,0.0423797,-0.299,2.50503,15.8923,-39.2131,38.1781,-4.39652,-25.5672,-13.6251,1.17542,-73.4668,48.2053,-6.70528,13.1113,-128.382,-21.6472
-829.319,0.985466,0.286915,3,7,0,831.804,87.6456,-0.114575,0.25022,0.233158,-0.016428,0.0450141,-0.291526,-3.81557,28.1344,-30.2065,45.3716,-1.31094,19.0899,16.8278,0.0520539,-50.8554,-7.19335,61.2339,-15.3186,-69.6734,-16.0752
-826.936,0.986181,0.286915,4,15,0,832.597,87.5564,-0.138735,0.20981,0.170979,0.0318338,0.0975827,-0.223819,-0.100011,44.2935,19.291,82.5843,22.3443,-45.2745,-9.04089,-1.73187,16.75,7.09801,-16.6939,48.2103,-44.5216,29.3072
-827.791,0.923189,0.286915,4,15,0,829.878,87.4902,-0.135105,0.187554,0.146924,-0.000688462,0.107781,-0.254666,-0.424669,-11.988,-39.6034,31.3067,-20.0245,-17.3147,24.0887,-3.24387,-1.93018,-98.2921,-5.95033,-71.3102,-15.7839,9.06135
-826.033,0.99943,0.286915,4,15,0,828.641,87.7164,-0.156319,0.218352,0.163835,0.0275474,0.146259,-0.249275,3.15125,-40.162,23.0276,37.6956,-7.10942,32.0418,-14.1949,1.53162,24.5927,-10.9624,46.1844,6.96132,59.187,15.8477
-827.791,0.995739,0.286915,4,15,0,829.229,87.8939,-0.189581,0.18159,0.122597,0.0492988,0.159892,-0.223638,-3.16264,14.0217,-20.7309,1.60767,3.39024,21.5696,-27.8775,4.98739,-27.6454,-30.0142,-17.8663,-11.0757,-2.34862,27.7138
-828.703,0.937084,0.286915,4,15,0,831.929,87.3809,-0.19172,0.196341,0.120964,0.0530063,0.156176,-0.335869,-0.0813747,-62.2378,-16.759,-11.9757,-2.93641,25.8132,-30.5322,-6.53866,-42.3944,32.2308,-68.2395,34.9309,-43.6334,-41.4723
-826.688,0.980795,0.286915,4,15,0,830.384,87.8281,-0.127286,0.242465,0.164954,0.00738663,0.110704,-0.237812,-4.61649,-2.17094,-11.0202,-17.6315,28.1719,58.2833,-31.0612,3.78248,36.4352,55.6054,-36.1895,51.3774,-18.7312,21.4121
-828.189,0.872089,0.286915,3,7,0,831.364,87.6277,-0.137771,0.256644,0.134638,-0.039502,0.140056,-0.248986,4.07103,46.1212,-15.4126,32.0994,-5.71425,43.9426,15.3238,-0.326313,-19.1021,27.3546,-49.386,-67.0981,12.7991,11.7121
-828.178,0.996523,0.286915,3,15,0,830.557,87.679,-0.140841,0.248265,0.123642,-0.0307043,0.14616,-0.248947,-3.91905,9.96192,38.8872,31.5795,-35.0559,-19.821,1.61042,0.747589,-8.05228,29.6589,-67.0052,-53.611,8.7036,11.7531
-828.439,0.926514,0.286915,3,7,0,833.687,87.767,-0.12952,0.264693,0.14744,-0.0253169,0.155911,-0.265211,-1.09057,-7.98203,-33.6347,64.541,55.5983,-45.1962,-3.91876,2.67447,49.1594,46.0594,-5.52425,-19.2822,83.9337,1.48192
-830.668,0.866464,0.286915,3,15,0,832.481,87.8441,-0.128061,0.287577,0.152022,-0.0117324,0.130272,-0.281107,1.84924,-10.8639,4.33848,31.6379,0.843223,-45.8311,-12.7874,4.48187,37.8596,169.838,-95.448,86.3072,-18.4462,-12.512
-827.96,1,0.286915,2,3,0,831.123,87.847,-0.141203,0.272648,0.171419,-0.0359915,0.126033,-0.266913,-1.18291,-16.6974,-54.9514,43.5841,-33.2815,-8.54442,14.3018,4.4213,-45.7198,41.9623,8.75948,-59.1185,19.4343,1.42476
-826.244,1,0.286915,4,15,0,829.201,87.7742,-0.142444,0.194045,0.14404,0.0339638,0.127346,-0.287386,5.0038,25.2981,59.8925,-4.7647,-31.2604,5.67406,2.75203,2.95887,54.077,-26.382,-22.0156,31.724,1.34178,-7.47681
-826.126,0.951316,0.286915,4,31,0,828.078,87.6412,-0.143288,0.22069,0.165485,0.0146346,0.095616,-0.303794,2.98752,5.47576,-61.3585,-12.2136,-1.48507,9.42777,-6.35093,-0.0487147,-25.3569,19.8694,-42.7441,21.471,-77.9206,-17.0807
-826.506,0.931376,0.286915,3,15,0,830.081,87.4795,-0.135005,0.243605,0.178114,0.0194323,0.122055,-0.271137,-5.55174,5.78436,31.8525,25.6682,-10.3063,47.4143,32.4814,-3.58491,47.7688,54.8886,12.6121,64.1976,23.2176,1.78097
-825.565,0.999423,0.286915,3,15,0,828.397,87.5962,-0.126874,0.247649,0.175453,-0.0157231,0.107467,-0.268143,-5.07125,-9.78513,-0.142639,6.38883,56.9427,27.3158,-1.51818,-1.0244,2.39519,15.4371,3.61611,-16.7419,1.07825,5.45475
-825.966,0.764675,0.286915,3,7,0,829.352,87.8031,-0.134308,0.243422,0.165841,-6.26906e-05,0.125223,-0.249457,2.8271,-30.8016,-59.364,24.7505,-30.843,29.4643,3.32721,3.34805,25.409,29.8599,-0.277451,12.051,21.2393,15.8719
-828.319,0.909147,0.286915,4,15,0,831.003,87.7539,-0.102874,0.257708,0.203735,-0.0431949,0.0543988,-0.298936,-7.06619,21.8309,-0.971624,37.6317,24.438,25.3202,5.74775,2.55876,-38.2568,0.528705,-1.65426,-47.4142,-74.1234,-18.532
-826.342,0.995758,0.286915,4,15,0,830.196,87.8303,-0.161581,0.231779,0.152923,-0.000998355,0.125735,-0.255959,-6.99718,-52.4257,-34.9613,-18.6927,22.908,23.7112,14.5038,3.96955,-59.912,11.7218,-20.4898,-39.2823,-28.3265,11.2154
-829.471,0.923193,0.286915,3,7,0,832.009,87.6507,-0.0868461,0.217046,0.16168,-0.0297721,0.0875936,-0.208241,-3.90045,-36.5885,19.5959,37.9227,-10.5137,-32.8115,-11.5364,0.141628,72.6003,-60.896,-15.4863,-35.1965,6.0612,33.576
-826.683,0.996175,0.286915,4,15,0,831.884,87.535,-0.142968,0.250011,0.148963,-0.0185918,0.123531,-0.302995,3.40329,-13.977,60.1148,70.9404,6.1758,-29.7512,-24.0071,-2.52613,-32.3564,46.3819,-53.0395,-29.6277,-26.4477,-17.6995
-828.964,0.959293,0.286915,4,15,0,830.037,87.3595,-0.11831,0.22077,0.207904,0.03237,0.0887188,-0.277008,-3.57305,-10.9867,12.2917,4.91088,-16.2453,16.5433,-20.3301,-6.28515,72.9766,-6.29952,64.9299,75.4004,15.668,-6.66793
-829.887,0.939644,0.286915,4,15,0,831.857,87.8834,-0.116943,0.256394,0.170155,-0.031346,0.149559,-0.250533,3.46758,-42.128,7.53974,3.44444,-5.19955,21.8936,-25.0482,5.04221,69.46,-21.4655,71.0122,-54.4039,135.385,7.39621
-830.457,0.840352,0.286915,3,7,0,838.22,87.9024,-0.173548,0.267949,0.150364,-0.018778,0.142199,-0.210765,-3.92408,-69.5326,-91.5743,22.4022,-41.0429,-27.3663,1.8414,5.02518,-90.5246,70.5792,-31.8376,-43.7074,-21.2613,30.1439
-831.468,0.982461,0.286915,4,15,0,833.827,87.4817,-0.204437,0.148762,0.139925,0.067388,0.128816,-0.32313,-7.36822,-36.849,9.25634,29.665,-1.62082,-4.50178,7.01358,-3.9248,-107.4,-108.821,8.03156,-44.1111,-74.2487,-39.3694
-829.683,0.989603,0.286915,3,7,0,835.239,87.8712,-0.169205,0.201118,0.106099,0.0576853,0.19277,-0.261399,6.2532,7.22787,79.0593,-34.8388,-16.2467,18.3161,35.7364,4.89106,92.6176,39.1386,-44.8894,77.8663,72.2037,1.26841
-827.344,0.986507,0.286915,3,15,0,832.325,87.5907,-0.163072,0.208156,0.112101,0.0191809,0.172713,-0.235637,7.65815,24.1586,-0.933102,-26.9111,54.959,50.2501,-10.281,-1.07257,27.9185,-4.64098,-36.7141,-13.4897,44.4876,21.4058
-827.488,0.942638,0.286915,4,15,0,830.373,87.6599,-0.161799,0.193621,0.191843,0.0450022,0.10744,-0.292507,1.38564,46.6053,24.115,0.611166,-35.7295,34.6791,-15.9953,0.379521,-23.6123,-63.7226,84.9289,1.79957,-0.0138166,-13.0223
-826.586,0.982946,0.286915,4,15,0,829.905,87.9166,-0.160615,0.230867,0.16986,0.0328097,0.12875,-0.267662,-0.499447,-43.9669,-10.8068,32.1447,31.5062,-47.5933,-13.0818,5.94037,-5.67856,47.2565,6.51741,48.2495,-4.46439,3.70872
-827.185,0.883993,0.286915,4,15,0,830.729,87.3738,-0.134734,0.213033,0.157241,-0.00263107,0.0977206,-0.237967,2.29487,-28.7762,-15.9745,-21.3492,9.69384,-55.5055,35.053,-5.52022,-16.9015,-28.0409,-30.3142,-29.6084,-48.471,20.3102
-828.335,0.862265,0.286915,4,15,0,831.67,87.9774,-0.120816,0.225961,0.161402,-0.0149093,0.133409,-0.242892,7.27722,-27.6916,1.15484,40.7125,-19.7946,33.0057,-16.6541,6.91055,57.0253,-53.2256,42.7482,-49.1437,81.4314,15.0638
-829.906,0.924338,0.286915,3,15,0,832.583,87.8793,-0.100138,0.237884,0.162917,-0.0405517,0.131051,-0.245032,-5.43459,13.997,46.4236,-14.7045,-17.2663,-37.9455,-5.11422,4.90147,82.1712,-66.5799,49.5542,-76.4129,109.86,10.6394
-832.403,0.833088,0.286915,4,15,0,837.471,87.9975,-0.172588,0.20186,0.17637,0.0152966,0.166615,-0.267534,-8.74101,-10.337,-19.041,23.0705,71.5079,9.0919,-3.79644,7.69537,-14.8544,-129.285,167.664,-114.027,152.898,-7.84529
-825.639,0.988703,0.286915,4,15,0,833.247,87.6386,-0.139768,0.220417,0.160165,0.01268,0.122504,-0.320421,-8.2176,40.865,-59.7696,50.7192,-57.7824,36.241,8.75214,-0.11496,25.8304,-5.54117,-0.0791309,7.12741,10.1793,-26.0836
-827.553,0.845035,0.286915,4,15,0,830.214,87.3793,-0.14898,0.223671,0.14659,0.0312039,0.129916,-0.219669,-8.45268,-1.08437,3.8687,34.7801,-6.16935,28.0556,-9.83604,-5.21345,28.004,51.804,-47.5207,61.7311,-20.7215,30.5739
-827.817,0.940756,0.286915,4,15,0,830.916,87.8878,-0.138666,0.202105,0.153874,-0.00545625,0.133961,-0.279524,1.46512,11.0788,0.897738,-12.3217,26.4668,-0.466862,-53.1029,5.44042,17.6313,-104.011,51.7288,-89.9576,66.2385,-5.8979
-828.234,0.997388,0.286915,4,15,0,830.793,87.9345,-0.133678,0.247577,0.18211,0.00241628,0.0982223,-0.342581,5.28199,7.79248,2.85074,-54.9008,28.3665,-8.98606,-3.82065,7.35068,-7.68526,58.6428,-13.955,35.447,-42.0905,-44.5581
-826.697,0.999523,0.286915,4,15,0,830.612,87.6425,-0.153415,0.194639,0.183899,0.0396176,0.101854,-0.285451,6.78085,17.703,17.2835,48.3114,-8.08134,-2.0052,-40.8043,-0.0178541,-11.7701,-51.7418,49.7217,10.4959,-20.2108,-7.21028
-826.825,0.93033,0.286915,3,15,0,830.551,87.7394,-0.15331,0.260454,0.163045,-0.011273,0.128617,-0.248362,1.03011,40.2403,61.9836,-27.428,-17.1756,35.5808,12.897,2.00998,-43.7547,61.3402,-17.5378,-14.7993,-9.56121,14.826
-826.692,0.99565,0.286915,3,15,0,829.695,87.7686,-0.169338,0.224387,0.137186,0.019152,0.167802,-0.308189,-1.11708,0.985824,-51.0069,-28.5068,42.05,7.66623,-23.1148,2.95301,2.96145,12.6973,5.57808,-13.9248,61.8735,-20.8298
-828.586,0.919355,0.286915,4,15,0,829.574,87.7986,-0.178423,0.226801,0.122644,0.0489567,0.17511,-0.304702,-0.158381,24.3059,20.2554,12.3425,-25.4265,-4.39695,-9.87236,3.63326,28.7536,102.753,-65.1193,90.7146,17.8794,-22.5193
-827.469,0.932971,0.286915,4,15,0,831.442,87.5567,-0.120805,0.208111,0.162294,0.0355802,0.117521,-0.28385,3.01392,-35.2544,-40.8481,-11.6885,-33.917,46.1098,-27.71,-1.94433,112.957,3.71304,-7.01505,85.5115,23.1715,-7.80088
-827.476,0.995009,0.286915,3,15,0,829.678,87.7108,-0.166971,0.189435,0.12687,0.0150296,0.122535,-0.285849,2.14513,-13.3612,43.6147,-2.0773,31.9537,34.1381,7.46161,1.52153,-62.4499,-47.7518,-61.4208,-55.8679,-69.4829,-9.01927
-827.427,0.98222,0.286915,3,15,0,830.601,87.5767,-0.16307,0.173191,0.151163,0.0289073,0.117974,-0.260975,-5.06155,21.1548,-5.92198,44.9659,40.7806,2.04332,23.6212,-1.42926,-34.0154,-102.668,20.7708,-57.6162,-19.1565,6.00837
-827.072,0.959417,0.286915,3,15,0,829.384,87.4877,-0.177951,0.194669,0.141626,0.0692873,0.145539,-0.260314,0.0221433,7.03242,-7.94056,-23.9552,8.47017,-62.0637,3.49984,-3.33302,14.7819,32.9486,-28.367,83.4439,-19.0697,7.13802
-825.615,0.993915,0.286915,3,11,0,829.466,87.6032,-0.158274,0.200378,0.137351,0.0307498,0.149152,-0.276409,4.97632,27.3786,13.271,-3.94324,-68.3762,1.23464,-16.3304,-0.888804,28.4723,-23.364,-5.45708,3.31363,31.0119,0.381372
-828.445,0.921105,0.286915,3,7,0,829.461,87.245,-0.157361,0.211794,0.117787,0.0129928,0.153131,-0.304823,-2.8456,-24.0636,25.035,-1.74864,-5.27098,-22.9031,-3.69349,-9.32586,12.1041,5.21114,-64.7308,-12.8009,5.16524,-22.3328
-825.642,0.991778,0.286915,3,15,0,830.128,87.5654,-0.145401,0.232951,0.143925,0.00191262,0.137328,-0.291032,-10.2484,-8.04344,-14.7876,-58.2147,13.4442,17.4934,-14.8701,-1.77502,11.5728,25.4223,-32.6101,-3.95415,10.3715,-8.44294
-827.874,0.938438,0.286915,4,15,0,829.274,87.7107,-0.119481,0.258289,0.222104,-0.000841295,0.0912355,-0.254591,-3.43775,-0.675182,-28.4893,9.13593,1.92796,-34.5222,13.0725,1.42738,23.4465,20.8233,85.5341,25.4224,32.8718,8.99272
-827.532,0.90801,0.286915,4,31,0,830.76,87.5691,-0.181357,0.213084,0.145002,0.0622878,0.173216,-0.291256,-0.638608,-57.4693,21.419,-3.67871,45.4946,-22.3853,-4.48513,-1.69197,35.2794,46.9315,16.2811,77.1201,59.5868,-12.338
-830.667,0.975918,0.286915,3,7,0,831.607,87.583,-0.223245,0.230625,0.140851,0.0416445,0.194231,-0.305835,1.05329,-24.2603,1.84885,-24.2373,-24.5592,-5.9381,1.03752,-1.41616,-107.446,48.0347,40.5196,-28.0141,55.3006,-27.3314
-827.276,0.766085,0.286915,3,7,0,835.732,87.8801,-0.178606,0.230955,0.133786,0.0339331,0.16648,-0.273437,3.82934,82.0142,1.85017,-45.7812,30.3223,-74.9439,25.1553,5.20528,-7.74888,70.0967,-34.1654,39.107,16.8822,-1.13192
-828.74,0.909029,0.286915,4,31,0,832.514,87.6113,-0.136555,0.256878,0.166078,-0.044316,0.140202,-0.29251,-5.42148,42.2203,-19.2248,32.2142,-25.2231,-50.04,2.34627,-0.731243,-23.7477,-32.4987,56.6311,-120.479,85.9487,-15.507
-826.725,0.963916,0.286915,3,7,0,830.126,87.6544,-0.127676,0.231513,0.190236,-0.0181428,0.108295,-0.283958,-0.690994,9.67772,74.4651,-37.5112,-0.619749,17.8077,-14.6218,0.247395,-2.51605,-67.5847,83.3458,-76.058,51.9123,-6.36047
-828.068,0.961453,0.286915,3,7,0,829.492,87.6187,-0.0993237,0.232067,0.169445,0.00832943,0.0812161,-0.266544,0.519044,36.7347,7.9374,13.533,17.2303,28.432,-9.6083,-0.533275,87.0232,50.199,-67.818,90.5599,-55.042,1.38898
-825.794,0.995636,0.286915,4,15,0,829.441,87.7056,-0.127342,0.240143,0.184081,-0.0167692,0.0933919,-0.282139,-3.14739,53.2229,-13.5714,-30.6866,39.7183,-30.5569,14.7122,1.39324,-21.2915,-10.5243,16.2419,-36.6556,-19.426,-3.40627
-825.98,0.968462,0.286915,4,15,0,827.314,87.6641,-0.151635,0.247798,0.179193,0.011012,0.129643,-0.28569,1.34133,29.5823,33.6842,25.7469,10.0503,-5.63824,-3.85793,0.46683,-7.09529,43.0326,34.3061,16.2348,27.8495,-5.89447
-827.301,0.901805,0.286915,3,15,0,829.435,87.5882,-0.140062,0.243775,0.187018,0.0297553,0.0968125,-0.274702,-2.74374,18.6071,-33.0601,18.319,4.06458,-45.7214,11.5349,-1.21427,10.1395,88.3911,-20.986,98.338,-54.3008,-1.94916
-828.746,0.922555,0.286915,2,3,0,829.188,87.5898,-0.132688,0.244097,0.182487,0.0387125,0.0975665,-0.27727,-0.290093,-19.7726,15.156,10.6585,-7.2662,-10.7635,4.07225,-1.18669,48.3209,114.921,-44.0315,143.56,-56.8827,-6.38254
-831.241,0.984272,0.286915,3,7,0,832.097,87.6916,-0.160377,0.203685,0.212192,0.0150168,0.0975679,-0.329701,1.76344,-0.0303985,-21.6535,-27.1378,-18.0728,6.36196,-6.9254,1.18661,-84.6923,-126.292,158.54,-97.265,23.2664,-42.8427
-831.639,0.994096,0.286915,4,15,0,835.558,87.6026,-0.167045,0.220749,0.20762,0.0662633,0.105667,-0.346107,3.35632,1.82127,-35.8269,39.6424,-63.5885,-15.9263,1.23589,-1.03503,-13.3149,53.2168,73.5028,119.409,-26.0613,-53.4715
-828.731,0.952223,0.286915,2,3,0,833.468,87.7413,-0.154945,0.205096,0.195169,0.0495482,0.113951,-0.337092,2.98779,1.4886,-24.7661,-57.751,-60.0439,0.0303148,28.0861,2.44642,17.4793,-30.6947,93.819,47.8642,26.1719,-42.2607
-829.589,0.906752,0.286915,4,15,0,832.978,87.5313,-0.148808,0.269422,0.175876,-0.02966,0.109406,-0.190021,-1.25034,-52.5809,-0.688284,28.8854,21.9271,-46.0906,18.1009,-2.08462,-72.5938,46.4214,-10.08,-43.0219,-31.0341,44.3304
-827.942,0.922332,0.286915,4,15,0,833.09,87.4264,-0.108325,0.211727,0.176412,0.0146257,0.100121,-0.308926,-6.48526,51.1901,8.25745,39.2142,-10.4818,46.1018,34.6218,-5.12132,102.586,-34.9005,20.1192,41.1136,24.8809,-23.8003
-831.745,0.988979,0.286915,4,15,0,834.084,87.1272,-0.121138,0.244051,0.194955,-0.030177,0.0713939,-0.18342,5.04107,-1.56726,44.2675,17.7553,-3.64011,30.1114,19.3449,-9.48036,-43.4636,-16.8225,11.3436,-49.5228,-45.349,43.9634
-828.798,0.975365,0.286915,3,7,0,834.11,87.6646,-0.111649,0.244111,0.212535,0.0265361,0.0823624,-0.258763,10.5825,0.249788,-10.7924,-31.8036,-0.0502372,26.3271,-46.706,0.453778,74.1554,54.6184,33.7225,109.424,-5.78827,4.62563
-828.769,0.996341,0.286915,3,15,0,834.435,87.8978,-0.187445,0.16645,0.142412,0.0432658,0.131112,-0.283417,-0.337785,5.93981,17.5179,70.761,-31.7807,-71.654,5.85868,5.70799,-75.3794,-98.9597,16.4009,-62.4423,-33.3261,-10.1379
-827.592,0.963313,0.286915,4,15,0,833.309,87.8086,-0.132169,0.233064,0.158173,0.0311837,0.134384,-0.248363,-11.2863,-17.776,27.5109,-29.1183,34.8372,49.4038,11.1723,3.45564,87.4187,61.5435,-20.4788,92.6533,28.2482,13.2729
-828.276,0.905928,0.286915,2,7,0,830.441,87.8232,-0.132565,0.225335,0.131993,0.0294809,0.133549,-0.255757,-0.516103,-28.0893,-40.6425,-25.3179,-35.4552,1.23872,-9.40404,3.81704,83.9529,76.6218,-90.3306,99.2597,-17.4138,7.45327
-829.335,0.978043,0.286915,4,15,0,831.17,87.714,-0.151308,0.188765,0.171179,-0.00215254,0.109277,-0.223252,-3.55977,19.7654,20.5624,35.0705,31.085,10.7209,-4.20909,1.40509,-49.117,-128.262,67.6304,-113.446,12.9305,24.8448
-831.086,0.912065,0.286915,4,15,0,833.524,87.6372,-0.134433,0.257437,0.11955,0.0148542,0.14522,-0.253526,-2.14009,-18.8518,27.2278,-8.49745,12.5527,-15.4817,-42.3701,-0.12917,73.6795,155.07,-141.097,118.79,-30.5416,3.1885
-833.005,0.989109,0.286915,4,15,0,838.316,87.8732,-0.214977,0.172265,0.104888,0.117649,0.175234,-0.291602,-4.79427,3.35676,-61.0344,67.9395,33.3636,12.1754,20.5451,5.24106,8.61926,92.5045,-104.072,166.935,-62.7592,-23.4941
-828.74,0.947198,0.286915,2,7,0,837.081,87.7509,-0.181717,0.182277,0.108149,0.0777119,0.170265,-0.294809,5.73366,-46.0239,0.922691,-35.9274,103.338,-1.11472,-2.95314,2.46876,53.118,41.5302,-78.6492,104.722,-6.58903,-16.9083
-827.425,0.980709,0.286915,4,15,0,832.515,87.4914,-0.155735,0.223867,0.176454,0.0275596,0.148735,-0.233824,2.10171,30.3401,-29.9601,83.6629,-9.31946,-41.4197,-0.884853,-3.08603,28.9002,-15.2992,78.8742,4.58908,84.1556,22.3478
-827.538,0.983568,0.286915,4,15,0,829.702,87.718,-0.195813,0.218688,0.139182,0.0273632,0.153945,-0.319461,3.76813,10.8694,-12.3869,-38.5718,41.2306,-12.7384,0.141181,1.80082,-99.6611,23.1659,-17.3623,-32.2649,-22.6729,-29.2842
-826.238,1,0.286915,4,15,0,828.808,87.8385,-0.14812,0.195985,0.156915,0.0260912,0.108697,-0.268752,-4.22564,0.258884,-1.63384,-6.33905,-33.542,-38.219,29.6184,4.25101,-4.00683,-36.8595,-12.8737,0.0857742,-37.3722,3.72272
-826.012,0.971101,0.286915,3,15,0,828.13,87.4034,-0.154798,0.217487,0.164831,0.0303936,0.133511,-0.262409,7.21135,16.124,-41.4989,14.201,-2.44904,-5.17379,1.47647,-5.1604,16.0705,2.85228,23.6147,23.6168,23.686,8.00181
-827.34,0.900026,0.286915,4,23,0,828.721,87.4122,-0.131151,0.226531,0.148122,0.000294815,0.0972088,-0.29532,4.71171,4.85123,29.9051,-12.3935,-3.82456,-27.3918,-6.75177,-5.31001,-3.2077,36.2433,-91.7707,20.9435,-86.5258,-14.4277
-832.343,0.904685,0.286915,3,15,0,836.598,87.4399,-0.16076,0.183736,0.151966,0.0578,0.14891,-0.395342,5.73386,-21.6059,29.6737,-9.59935,60.9352,33.3021,16.5524,-5.70866,75.316,-57.5869,51.6883,48.8852,71.2037,-84.4515
-834.148,0.999052,0.286915,4,15,0,837.161,87.8486,-0.157143,0.20436,0.110862,0.0360598,0.16366,-0.11557,-6.12035,5.59887,-5.59712,14.7793,-31.3948,-41.1746,26.7972,3.29242,44.1327,20.7878,-53.3515,34.9319,12.9787,79.8939
-830.28,0.950287,0.286915,3,15,0,839.052,87.6877,-0.132903,0.224236,0.181029,-0.00203749,0.125294,-0.156983,-4.13378,-7.33705,47.9156,33.8764,-15.9171,-80.0991,-62.3265,0.77261,22.5139,-46.9158,64.9148,-36.7916,60.5651,62.7661
-830.949,0.983484,0.286915,3,15,0,833.804,87.8692,-0.12977,0.211223,0.176451,0.0265557,0.0630727,-0.188773,-0.466714,-7.24449,-3.8852,1.02071,-12.2797,5.87667,55.0329,4.19253,-8.45056,23.6736,-57.5009,58.0177,-113.584,42.3183
-828.574,0.991113,0.286915,4,15,0,833.464,87.7277,-0.114138,0.289309,0.182851,-0.043179,0.0865514,-0.282924,-6.57028,-11.8513,41.0114,-41.6215,-2.08408,-5.87109,-50.9627,1.89037,-26.7932,105.479,-55.4337,3.89401,-58.8844,-9.41603
-827.689,0.943304,0.286915,4,15,0,832.717,87.6478,-0.140405,0.247525,0.18521,-0.0148263,0.0760812,-0.24477,-2.04556,-1.97337,-70.1583,-63.0283,22.3603,-37.1373,6.03015,0.0921959,-80.5636,31.4818,-27.9801,-22.2006,-94.7554,15.2392
-825.907,0.937259,0.286915,4,15,0,831.13,87.5471,-0.136925,0.23341,0.157868,-0.012465,0.105523,-0.289873,-7.11588,-33.6256,6.22287,-2.62333,-30.8344,-76.728,-5.79443,-2.18686,-29.0787,6.852,-38.7117,-31.804,-44.627,-8.28362
-827.996,0.899272,0.286915,4,15,0,828.871,87.7197,-0.168668,0.230303,0.19686,0.00569261,0.12161,-0.256787,-2.05243,18.0145,-17.7676,0.166358,-5.0441,-29.0736,-7.51862,1.62489,-78.5661,-44.1885,104.289,-72.0717,32.905,7.42552
