# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-828.418,0.973749,0.289431,4,15,0,835.129,87.6709,-0.120327,0.267899,0.159804,-0.0462393,0.0908338,-0.243443,-13.1172,-8.69389,-4.45545,2.94983,-39.2447,46.0094,-25.6544,0.569866,-41.9304,57.4033,-77.5859,-35.7484,-71.6716,14.5792
-828.13,0.978272,0.289431,4,15,0,834.065,87.7086,-0.218153,0.167676,0.122643,0.0756911,0.170744,-0.28278,-7.45975,-10.1719,1.33518,30.3901,32.2043,-76.3306,-25.2599,1.46272,-70.3225,-36.0473,-1.96361,-3.79658,-11.7819,-8.45442
-826.967,0.973447,0.289431,4,15,0,832.715,87.4763,-0.146202,0.197281,0.1536,0.0238154,0.11301,-0.217157,2.35763,-56.8751,-20.4366,-78.2815,6.4544,36.9667,-28.4385,-3.28123,4.53533,-32.7904,-13.0874,-1.11277,-24.6927,33.2396
-830.095,0.861891,0.289431,3,7,0,832.372,87.5457,-0.14916,0.209933,0.193649,0.0435787,0.0877799,-0.173112,2.62754,5.37352,-3.23055,59.9767,-19.5812,27.5434,-6.76932,-1.75642,-10.1368,4.62627,18.4934,48.7325,-46.8729,53.4456
-827.513,0.951426,0.289431,4,15,0,833.149,87.5705,-0.144121,0.198749,0.140412,-0.00559925,0.128611,-0.316445,-3.01388,36.8825,-72.4252,35.1568,5.3064,-20.3451,46.0089,-1.74641,-8.84965,-94.4915,2.45293,-94.6627,17.7645,-27.4567
-828.823,0.999689,0.289431,3,7,0,830.467,87.2965,-0.137406,0.219544,0.1468,0.0217549,0.118953,-0.343664,0.488061,4.1005,-21.176,-47.9219,-19.3772,-18.2671,-13.1323,-8.77674,45.0269,41.2687,-67.1498,61.412,-35.7389,-46.4037
-832.372,0.798034,0.289431,4,15,0,837.171,87.566,-0.126525,0.243622,0.137691,0.0198441,0.144945,-0.373022,-10.6312,15.5227,-14.9241,-9.03108,42.0264,-39.9733,9.72347,-2.07438,133.081,119.452,-87.404,127.642,32.5151,-71.1093
-832.598,0.885162,0.289431,2,3,0,836.493,87.5979,-0.138505,0.236128,0.124944,0.0110962,0.135468,-0.394865,-1.56678,48.7884,55.9768,-16.8935,51.2449,5.05789,-3.21866,-1.27341,56.1534,109.716,-141.662,80.153,-43.3452,-84.6748
-831.979,0.998178,0.289431,4,15,0,836.657,87.2014,-0.155271,0.210573,0.140059,-0.0150689,0.150312,-0.341964,-5.36976,-17.948,-12.454,25.4876,8.49148,-3.85328,63.1146,-11.1443,-30.3507,-102.589,41.2907,-141.128,72.9488,-51.6893
-831.352,0.849658,0.289431,4,15,0,838.358,87.8233,-0.120207,0.260854,0.195118,-0.0391729,0.139768,-0.222222,8.92477,8.79175,-40.1663,74.7997,-22.3327,-18.9824,43.3467,3.57137,33.1485,-49.0471,122.558,-87.5636,141.604,21.473
-828.87,0.951722,0.289431,4,15,0,834.648,87.8208,-0.127789,0.241658,0.147698,-0.0455712,0.0975703,-0.240468,-1.72099,5.77505,-1.48429,-78.5774,46.3205,-58.3093,-19.7545,3.6542,-54.2386,-9.15027,-61.8298,-86.274,-59.4286,15.4476
-827.863,0.998406,0.289431,4,15,0,831.315,87.4945,-0.19046,0.205481,0.176083,0.0395643,0.118096,-0.279671,-1.78365,-33.2554,-31.7947,-7.08247,-2.76175,-0.91354,-52.7718,-3.31412,-109.119,-19.8116,39.5071,-24.083,-48.3598,-6.05561
-827.517,0.973319,0.289431,4,15,0,829.382,87.6613,-0.131371,0.198594,0.156379,0.021511,0.141163,-0.301018,3.21466,0.121741,9.15954,-31.9661,-47.5665,-3.53077,8.26573,0.417047,95.4518,-74.425,54.9797,-5.93244,95.6489,-18.2006
-826.67,0.998053,0.289431,4,15,0,828.532,87.6254,-0.167504,0.225372,0.159163,0.0112667,0.159955,-0.26463,-0.148782,41.1914,0.581476,11.7142,38.2987,1.58851,18.8776,-0.387921,-13.7996,-28.0296,65.4716,-50.2769,82.536,5.36435
-828.692,0.957567,0.289431,3,15,0,834.741,87.5685,-0.169985,0.257535,0.204455,0.0227327,0.128123,-0.263595,-1.61359,7.47472,56.8205,71.1424,20.7625,-66.2855,0.116298,-1.61254,-50.4643,57.0204,82.6436,21.839,29.2715,1.96681
-831.957,0.959267,0.289431,4,15,0,833.777,87.3778,-0.118514,0.163167,0.161992,0.0143767,0.084571,-0.206084,3.83078,9.05743,-1.66778,-48.2814,-19.6309,10.1828,-16.3566,-5.10267,34.7928,-131.679,16.6939,-45.1139,-18.7411,29.8847
-828.614,1,0.289431,3,7,0,834.412,87.2492,-0.165826,0.228094,0.18308,0.0440451,0.110814,-0.266282,2.48018,-32.369,78.2934,13.874,16.0023,46.3854,-37.6998,-8.54222,-31.7946,57.9307,5.58817,69.0021,-46.7282,0.482773
-829.259,0.997446,0.289431,4,15,0,830.788,88.0033,-0.133008,0.22225,0.113212,-0.0047284,0.1359,-0.285091,3.24378,-1.91753,-40.5001,20.2443,1.15733,-23.3751,11.758,8.10071,40.4807,28.1121,-112.122,3.1305,-24.7771,-12.126
-829.826,0.995617,0.289431,4,15,0,833.433,87.57,-0.185943,0.176097,0.167894,0.0810633,0.131859,-0.18974,7.07108,24.311,-19.2287,-22.7945,-59.9106,1.15933,-1.08314,-1.36476,-11.3483,-25.8204,38.7166,47.5863,-8.69548,44.0034
-827.17,0.940088,0.289431,3,7,0,831.676,87.6482,-0.178498,0.200519,0.164123,0.0700903,0.148878,-0.256698,-1.63892,15.7403,-18.065,31.466,63.8964,5.87845,45.5171,0.102445,18.7491,14.1509,38.7792,71.8409,28.8871,9.12193
-826.372,0.965503,0.289431,4,15,0,828.844,87.6199,-0.152888,0.209828,0.128056,0.0146257,0.161244,-0.287557,3.64185,-30.7357,13.3499,35.8765,-30.401,-35.0575,3.50612,-0.529849,41.0232,-23.636,-9.82106,-20.6029,61.1432,-7.82207
-830.376,0.927516,0.289431,4,15,0,832.776,88.0321,-0.0951575,0.252544,0.222423,-0.00421941,0.0839541,-0.241511,7.53922,-7.35935,-22.695,-34.7065,9.23093,20.4256,-3.27811,8.01995,82.102,2.90525,82.2844,40.5807,51.0724,11.8324
-832.191,0.983656,0.289431,4,15,0,835.593,87.1672,-0.147282,0.244753,0.208143,-0.0119327,0.07242,-0.191597,-6.70739,3.25924,-31.4898,-46.93,-17.7717,31.9666,-18.0864,-8.88975,-92.2488,-2.51364,32.6958,-43.1363,-63.081,38.1722
-827.192,0.994752,0.289431,3,15,0,834.559,87.8107,-0.110728,0.242619,0.182466,0.000800804,0.115643,-0.250391,-11.8231,-20.661,-9.67575,64.8352,-21.0798,-10.8327,44.4461,3.51461,86.1684,12.8335,32.7139,35.3849,56.917,12.8558
-827.012,0.981487,0.289431,4,15,0,829.118,87.4811,-0.179333,0.186711,0.159107,0.0352513,0.129232,-0.260373,1.63071,-33.4587,-38.493,17.0233,-16.1627,2.06231,27.3902,-3.47611,-60.3859,-71.0758,40.5681,-48.5518,-8.21983,7.21611
-827.071,0.975719,0.289431,3,15,0,828.505,87.5051,-0.135095,0.206255,0.158962,0.0449116,0.118292,-0.281339,2.53385,10.6043,40.1209,-15.7417,-13.1962,-22.8355,-9.77756,-3.08847,80.3196,21.6297,-22.9486,93.8386,-6.48791,-5.49612
-827.05,0.966374,0.289431,4,15,0,830.393,87.7944,-0.135508,0.27103,0.184191,-0.0101734,0.118725,-0.261431,4.11139,-40.8813,-35.0987,38.0171,-21.0454,-24.0866,-24.5834,3.24285,-1.1685,75.0311,11.1846,19.6157,15.0085,6.53471
-828.998,0.865597,0.289431,3,7,0,832.402,88.0284,-0.109647,0.225451,0.14831,-0.0185547,0.117334,-0.312607,-0.596872,-35.4839,-53.3611,-36.0808,-16.5281,-38.5186,-13.6409,9.15623,73.7906,-30.446,-27.198,-27.2286,29.0807,-28.1199
-826.933,0.971032,0.289431,4,15,0,834.673,87.5097,-0.150393,0.219803,0.14037,0.0171162,0.134783,-0.208402,-12.9698,-4.89828,12.6641,69.1829,49.9809,-25.4156,6.16426,-2.58069,11.6797,18.8775,-37.2579,14.4922,-7.94142,38.5751
-828.531,0.948084,0.289431,4,15,0,831.456,87.4455,-0.180565,0.201268,0.123701,0.0695572,0.180574,-0.292237,-7.57157,6.96414,27.8439,-14.6858,-10.5675,14.825,32.404,-4.51748,59.9353,50.7135,-27.4181,95.4297,48.0551,-14.9322
-829.862,1,0.289431,4,15,0,831.509,87.8644,-0.181947,0.166219,0.110802,0.084343,0.184403,-0.23019,-0.895113,26.25,-0.848038,34.5075,-28.6366,-21.5299,-14.4323,4.45883,73.4793,-15.7998,-17.1974,70.4415,51.8844,19.64
-833.979,0.935227,0.289431,4,15,0,836.461,87.26,-0.245637,0.224608,0.143654,0.0697987,0.18094,-0.227778,3.31638,-61.4066,-8.4814,8.78029,9.87627,14.7854,16.6214,-7.69296,-138.373,84.1199,0.800866,23.537,-27.1241,12.9112
-827.174,0.997068,0.289431,3,7,0,836.08,87.6045,-0.156465,0.174138,0.149515,0.0497519,0.136429,-0.304885,8.4406,49.3345,-29.8105,-51.3011,-53.7769,-74.9581,-15.3645,-0.908379,46.0297,-80.7541,32.8383,10.1045,33.7609,-19.8381
-826.633,0.996312,0.289431,3,7,0,828.415,87.6424,-0.161761,0.180424,0.156625,0.0413933,0.132926,-0.301097,2.66318,-21.1073,38.0366,23.3242,-27.2168,-15.4203,9.9457,-0.0225008,9.5019,-85.0783,47.5956,-18.3016,27.7352,-16.4781
-828.044,0.928783,0.289431,4,15,0,829.784,87.6453,-0.186166,0.22467,0.137127,0.0416097,0.189974,-0.239973,0.144332,31.5638,43.9845,-4.32469,18.5326,-19.2662,-10.2319,0.0394307,12.0025,33.7678,25.1797,20.1737,84.3105,17.4305
-826.236,0.999134,0.289431,3,15,0,829.756,87.6494,-0.190826,0.201412,0.143054,0.0507367,0.154014,-0.302012,0.0467025,3.09247,-38.3864,1.06261,3.07407,-54.7237,-38.7607,0.140483,-43.3499,7.14271,0.892493,14.8124,-2.95837,-16.213
-826.541,0.853136,0.289431,4,15,0,829.286,87.7872,-0.195436,0.20756,0.139943,0.04069,0.162043,-0.26904,0.98711,56.902,-12.1603,14.6903,-5.58381,36.007,20.6012,3.13617,-58.2458,2.89812,7.46536,-14.4408,10.2559,2.97438
-827.425,0.904491,0.289431,3,15,0,831.246,87.7299,-0.168883,0.229058,0.178273,0.0326268,0.128343,-0.340466,2.70209,-78.6043,1.09014,-32.9256,10.8102,7.54739,16.9599,2.17719,-38.0534,32.4649,41.1821,27.7337,1.55025,-41.6628
-828.199,0.955394,0.289431,3,7,0,829.659,87.7045,-0.18313,0.239344,0.172382,0.0172486,0.14585,-0.331033,-1.40556,21.2168,6.20798,-38.8181,-4.03389,7.64084,24.8677,1.50893,-85.5276,24.5157,58.1685,-33.9664,27.7467,-37.5379
-826.323,0.855867,0.289431,4,15,0,832.217,87.7056,-0.163185,0.209523,0.177992,0.034569,0.137036,-0.277206,1.31148,-12.3019,83.2855,17.2423,51.975,20.0213,-37.455,1.37873,0.466275,-39.4306,83.0622,-6.51008,56.2186,-1.49864
-825.866,0.999379,0.289431,4,15,0,827.328,87.5564,-0.152802,0.207235,0.155431,0.0162492,0.121413,-0.23578,0.536755,-24.3625,13.1535,9.30154,37.2393,-23.9658,10.5319,-1.77303,-13.9379,-29.2531,0.0699697,-20.5747,-10.7289,24.2669
-825.767,0.976836,0.289431,3,15,0,828.713,87.6979,-0.153104,0.203385,0.15814,0.0161067,0.123606,-0.246496,-9.78498,-0.66324,8.77903,-8.81866,-4.30771,-6.50662,24.001,1.13652,-12.3549,-48.2167,18.6315,-33.2828,4.38939,18.0322
-827.253,0.989557,0.289431,4,15,0,828.061,87.8557,-0.153231,0.183078,0.126248,0.0434055,0.135222,-0.255049,-0.684291,-25.9795,5.52905,5.61272,3.763,23.1361,-13.8948,4.50058,41.2038,-20.3437,-52.7404,35.14,-19.3305,9.91428
-828.574,0.895186,0.289431,3,15,0,830.808,87.4692,-0.1694,0.233123,0.161211,0.0423607,0.165781,-0.323162,-3.54242,44.2181,39.4467,10.5822,21.8968,12.1341,-2.86018,-4.22844,36.6302,56.0297,45.1378,62.4014,84.223,-33.568
-829.786,0.711711,0.289431,3,15,0,838.631,87.4077,-0.185202,0.252143,0.152715,0.0141996,0.168019,-0.200814,1.81712,-26.4053,9.03635,-67.5503,-20.3728,-82.983,55.8351,-4.48055,-47.8721,57.1997,13.9093,-9.6909,36.4257,37.4671
-830.759,0.955472,0.289431,4,15,0,834.363,87.8553,-0.0888067,0.219773,0.211408,-0.0173403,0.0640816,-0.332442,-4.37586,-5.98368,23.7445,50.4115,49.9983,-5.32691,-26.8346,5.24357,67.9669,-102.976,87.5644,-36.901,21.2142,-43.5395
-827.38,0.996822,0.289431,3,7,0,832.339,87.7975,-0.123886,0.257171,0.156585,-0.0263714,0.0986897,-0.293207,-3.76254,-32.0093,20.2582,-22.1301,-6.04731,71.6971,34.3088,3.52721,-16.6169,66.6047,-82.9356,-2.72346,-66.9225,-13.2234
-832.367,0.873337,0.289431,3,7,0,834.778,88.1465,-0.0936048,0.222208,0.153358,-0.0526336,0.0982611,-0.238939,-0.760386,-33.1934,-9.23882,-11.8099,-48.0871,-7.13106,-27.3653,10.3256,40.3936,-90.405,-7.22256,-104.112,22.4883,9.35996
-828.172,0.887554,0.289431,3,7,0,835.633,87.9472,-0.116064,0.248982,0.186817,0.00841209,0.0824098,-0.280933,8.75015,50.0809,18.8572,-89.5439,-8.36807,-36.0078,18.2088,6.78128,36.5512,77.5827,-38.1803,85.2134,-58.8523,-7.43731
-828.051,0.87602,0.289431,3,15,0,834.006,87.445,-0.149924,0.24325,0.166922,-0.0158214,0.143078,-0.324427,8.30468,45.7685,-22.0208,82.2241,-17.5802,17.7582,4.71107,-4.82899,-22.9599,-23.7216,62.02,-81.7121,77.4513,-33.2897
-827.406,0.973971,0.289431,3,7,0,829.494,87.4757,-0.153667,0.243022,0.169791,-0.022056,0.121076,-0.305576,-2.31765,-13.622,-8.49235,7.75107,-19.434,44.3372,-26.1235,-3.92976,-78.4883,-18.1775,28.8785,-94.3943,3.83598,-20.6879
-826.597,0.985141,0.289431,4,15,0,829.739,87.855,-0.163135,0.225864,0.161923,0.0401895,0.126548,-0.258275,-1.62471,-13.1854,-26.2227,-0.832054,-12.4308,-53.7028,35.6632,4.51617,-6.221,59.9376,-22.3083,66.2756,-30.2024,9.31622
-826.504,0.998941,0.289431,4,15,0,827.599,87.4526,-0.13674,0.2235,0.136364,0.00749695,0.128709,-0.300122,-1.72537,4.0642,-28.1486,36.7903,0.789134,-11.7938,8.04932,-4.42417,36.6722,27.872,-67.4551,21.8458,-15.5239,-15.6327
-826.145,0.778804,0.289431,3,7,0,830.122,87.7208,-0.148961,0.224658,0.160199,0.0177637,0.101089,-0.273392,-4.13576,38.1046,-40.0409,5.78202,-28.2171,54.4844,-16.4615,1.70408,-29.7683,40.8598,-55.7089,32.0862,-80.6983,1.13458
-828.018,0.994889,0.289431,3,7,0,828.363,88.0391,-0.128837,0.228196,0.191231,0.00049862,0.113808,-0.27011,1.43364,14.5501,20.1118,4.5787,-5.47935,-1.98127,1.11084,8.64405,28.4719,-45.7453,81.8611,-27.1089,59.943,-0.631087
-828.924,0.857003,0.289431,4,15,0,832.958,87.8028,-0.139304,0.263965,0.174294,0.012031,0.112701,-0.205509,7.24249,35.6557,31.7246,-5.02227,52.758,-12.6231,-18.3373,3.06076,8.6327,106.103,-38.4604,74.9877,-32.2029,36.3542
-833.183,0.952428,0.289431,3,15,0,837.191,87.7634,-0.192281,0.238649,0.214537,0.0335368,0.141603,-0.324963,-2.6593,-12.9231,-39.1419,-39.6408,21.8945,-18.5753,-48.7469,2.9259,-97.9874,-12.03,181.593,-36.1355,82.1164,-43.8434
-828.73,0.99955,0.289431,3,15,0,835.624,87.9184,-0.134293,0.196535,0.153297,0.0346083,0.104215,-0.20402,1.86228,-53.541,69.6989,42.5407,52.3859,-14.7768,-38.0262,5.26522,40.4052,-6.60713,-37.7727,48.1134,-39.7503,37.5968
-828.276,0.981393,0.289431,4,31,0,831.883,87.9261,-0.135634,0.198565,0.159022,0.0214712,0.0898159,-0.221151,-0.271349,-5.30197,11.2303,30.0908,-49.3518,-36.9889,-38.2793,5.60053,2.10071,-20.1847,-39.793,16.6687,-68.4705,28.2182
-829.123,0.993517,0.289431,3,7,0,830.509,87.9957,-0.136881,0.194921,0.143316,0.0214787,0.117343,-0.194501,-1.24434,-11.6134,4.42238,-3.1164,-7.14882,48.5055,0.553878,6.61713,32.5009,-31.5141,-28.0195,6.44827,-14.7353,42.5243
-832.574,0.824424,0.289431,3,7,0,837.352,88.1311,-0.133255,0.187321,0.132445,0.0375748,0.100067,-0.190551,-8.20462,-7.61586,31.9163,33.0362,-48.7436,44.9078,-2.38816,9.0872,40.722,5.60109,-90.9697,60.5902,-78.5041,37.9867
-829.265,0.987645,0.289431,3,15,0,836.5,87.8332,-0.190167,0.165135,0.148923,0.0702068,0.171723,-0.243585,8.89147,81.2306,-22.9677,11.2751,-22.7001,-23.6318,40.4265,3.9329,13.9887,-92.5072,89.1783,-12.8828,86.5027,12.7987
-828.813,0.985296,0.289431,4,23,0,834.407,87.9198,-0.131609,0.250169,0.160925,-0.0190622,0.144248,-0.207377,6.12379,-66.2751,-5.51501,-39.6311,49.1298,-6.59823,30.3083,5.32604,31.0189,2.50191,27.3408,-33.5736,72.7134,35.4488
-827.01,0.996841,0.289431,3,15,0,830.246,87.6269,-0.113603,0.255456,0.179918,-0.0293211,0.0740595,-0.259517,5.46834,-10.2878,27.9369,-40.1393,-6.60688,17.9611,38.3911,-0.350993,-21.9744,38.8587,-47.5207,-8.48065,-75.5875,7.73984
-826.693,0.963231,0.289431,4,15,0,828.684,87.5368,-0.120731,0.227568,0.195057,-0.0111256,0.0930652,-0.246468,0.539656,-11.6228,-2.8942,8.96923,-57.6668,-22.7788,1.54171,-2.21908,7.67261,-53.8222,61.871,-42.5673,19.9139,16.2053
-828.097,0.919018,0.289431,3,7,0,830.505,87.5399,-0.155271,0.199353,0.193406,0.0140498,0.102877,-0.251076,3.45167,-26.9949,2.43066,-37.9885,-21.4051,35.0928,-19.0295,-2.1745,-50.6242,-99.3341,95.4766,-72.4395,11.4844,10.6292
-832.299,0.972349,0.289431,3,7,0,834.277,88.074,-0.120264,0.206748,0.147743,0.0313369,0.104642,-0.353081,-1.94174,2.44208,-17.2486,4.2219,24.5059,-50.4323,11.2931,11.1037,102.802,31.8829,-86.3779,106.964,-51.2736,-59.0186
-830.76,0.995735,0.289431,4,15,0,836.479,87.3372,-0.117175,0.217654,0.174774,-0.0251058,0.107122,-0.176195,10.2183,-4.65721,-53.6429,-21.2208,-2.83394,-49.3679,-22.8034,-5.54139,16.1985,-81.4592,48.4054,-77.0262,40.5869,50.2571
-833.147,0.881133,0.289431,4,15,0,836.11,87.389,-0.129532,0.201088,0.155055,-0.0359698,0.129966,-0.186953,3.26691,-23.3741,6.4179,-63.4321,21.8958,15.0137,-22.6468,-4.7044,-2.46873,-139.75,66.947,-147.158,74.7849,39.0176
-830.396,0.997601,0.289431,4,15,0,838.447,87.081,-0.141748,0.251757,0.182638,-0.0109563,0.137834,-0.26863,10.9449,-29.9239,-48.4414,74.764,-20.1457,16.4355,-35.503,-12.246,5.06385,-3.96487,76.6364,-41.1623,84.2805,-4.48107
-828.756,0.978697,0.289431,3,15,0,834.561,87.6252,-0.106662,0.240545,0.179171,-0.0200291,0.0563862,-0.221201,-12.2186,-45.7311,34.9238,-26.0314,12.453,18.6976,-11.6242,-0.359004,-11.0678,27.0606,-65.5471,11.7457,-105.464,27.2393
-827.524,0.937624,0.289431,4,15,0,831.764,87.6525,-0.198345,0.225203,0.137956,0.0287361,0.150953,-0.292763,-0.374346,28.5901,37.6474,-28.8829,-13.1833,-58.4403,34.4161,0.209357,-105.418,51.9931,-39.3109,-12.6366,-45.77,-13.2273
-827.816,0.917994,0.289431,3,7,0,830.663,87.4068,-0.157731,0.174204,0.129348,0.0478747,0.156116,-0.273403,2.05187,-42.0123,56.7229,-22.3183,-1.23766,-20.2227,-13.0364,-5.20064,64.8375,-66.9805,7.72183,9.61185,53.428,-2.22581
-828.237,0.95649,0.289431,3,7,0,830.491,87.2973,-0.178575,0.204691,0.138609,0.0407574,0.1264,-0.234969,-4.10884,-19.1668,-53.5023,-26.9746,-13.1247,-10.171,-5.63244,-7.04546,-51.5612,29.9621,-60.1803,26.4094,-74.3162,20.0194
-829.156,0.905053,0.289431,4,15,0,833.287,87.3974,-0.160245,0.224027,0.13172,0.0452369,0.177693,-0.232095,5.14412,20.3247,22.8598,-5.01416,-12.5548,74.8588,-3.28924,-4.97889,77.3854,57.7331,-16.8344,76.2803,69.2158,19.9213
-828.186,0.996055,0.289431,4,15,0,830.393,87.8002,-0.100363,0.227406,0.185972,0.00870562,0.09846,-0.312084,4.81683,47.27,-11.1585,34.9422,-5.8835,-1.34841,-6.32807,3.72587,119.193,-8.31889,29.1262,58.3407,39.5925,-26.1749
-828.121,0.886793,0.289431,4,15,0,834.39,87.3943,-0.149593,0.224915,0.193547,0.00802351,0.0757621,-0.274844,0.384063,-14.8249,-36.6101,12.5584,3.572,-88.3483,-40.0476,-5.49128,-82.6808,-6.19162,9.83142,-17.5015,-89.5454,-3.68189
-830.292,0.885962,0.289431,3,15,0,833.756,87.8325,-0.080809,0.224531,0.155737,-0.00979689,0.113665,-0.254058,7.1029,-6.82185,-11.3865,-17.1035,-56.3255,28.6422,8.31057,4.0006,162.299,-20.6407,-15.4799,36.2268,64.5942,4.43089
-830.19,0.927863,0.289431,4,15,0,835.11,87.5502,-0.176081,0.236745,0.175028,0.0268932,0.17947,-0.301831,-3.45835,35.6665,-2.9993,-17.1759,88.7253,11.4705,6.48922,-2.16629,9.5351,-5.75518,130.61,-19.7515,153.822,-23.9856
-829.506,0.992884,0.289431,4,15,0,833.805,87.5563,-0.116548,0.250937,0.198568,0.00287841,0.054767,-0.218799,-7.06904,-55.8414,14.0797,59.5635,-8.01666,7.45848,6.65347,-1.71516,-12.0838,72.3708,-48.0406,67.4314,-109.709,27.1955
-826.261,0.936611,0.289431,4,15,0,833.577,87.7796,-0.146207,0.219636,0.134973,0.0180305,0.130708,-0.301588,1.82892,11.8867,72.151,55.9294,66.5339,-50.4759,15.4909,3.16888,23.5764,37.7256,-72.868,35.2295,-29.2303,-16.0265
-826.752,0.975758,0.289431,4,15,0,827.905,87.4835,-0.16337,0.205591,0.168663,0.0321866,0.146022,-0.24975,4.07063,-14.1375,0.668645,5.94845,21.9242,-6.90547,20.9743,-3.35239,8.95578,-48.4494,75.7703,-17.8614,67.7745,14.1222
-827.021,0.994565,0.289431,4,31,0,828.97,87.5591,-0.150637,0.226779,0.195695,0.0294607,0.0873712,-0.269011,-3.15991,-32.0155,11.4656,-13.8726,44.5826,-0.408186,12.4272,-1.83532,-37.7681,28.0565,15.4157,44.0057,-64.0952,2.02315
-829.637,0.969485,0.289431,3,15,0,832.001,87.4633,-0.173968,0.175592,0.192898,0.0712896,0.111223,-0.272108,0.446716,6.16581,-28.6097,-44.8115,19.3182,43.3622,1.16684,-3.94892,-18.5655,-71.2539,94.9032,28.6559,-1.76922,-5.0732
-831.123,0.984666,0.289431,4,15,0,831.997,87.4501,-0.17791,0.17444,0.17947,0.0882884,0.0978342,-0.294578,0.815703,0.268064,3.96709,-37.664,5.55114,-1.08033,-17.2873,-4.43184,-27.2559,-5.3301,9.32421,102.174,-91.7367,-21.536
-827.789,0.975558,0.289431,3,15,0,833.396,87.5126,-0.183034,0.192211,0.162259,0.0792448,0.147477,-0.254321,-2.9764,10.3799,-10.3232,27.6046,61.8794,-68.395,-27.4561,-2.7674,15.3348,10.5231,33.9601,80.0286,16.9017,9.31074
-827.634,0.904465,0.289431,4,15,0,830.394,87.7941,-0.151282,0.237128,0.12555,0.0192723,0.145951,-0.286182,4.32674,-8.21946,7.62401,64.2752,-27.2202,-11.1638,-12.7173,3.40168,30.4635,96.785,-100.213,67.1753,-24.2365,-9.5144
-828.203,0.987595,0.289431,3,15,0,830.339,87.7823,-0.156268,0.205939,0.196632,0.0230974,0.07958,-0.283679,-4.15536,3.6256,21.4008,-6.61054,14.8215,-49.2828,10.7653,3.11915,-78.3153,-46.5071,43.6928,-23.2435,-72.1235,-9.15351
-831.823,0.884659,0.289431,3,15,0,834.525,87.6857,-0.100591,0.176655,0.151478,0.0428724,0.109436,-0.287839,-3.0216,17.081,-13.5747,-66.7346,-4.63916,28.567,3.61324,0.958846,179.879,-59.0278,-15.4208,91.1069,31.9943,-18.9249
-833.715,0.993967,0.289431,3,7,0,837.617,87.6562,-0.123422,0.166894,0.170642,0.018274,0.039527,-0.262383,-0.915485,-44.9691,21.3512,53.726,-42.3364,-23.7395,21.8435,0.276511,-34.6702,-96.5051,-53.7623,-17.8539,-159.132,-7.43136
-829.673,0.995123,0.289431,3,15,0,836.682,87.7108,-0.0915187,0.252248,0.218523,0.000111506,0.0946213,-0.273803,0.251795,-27.8558,109.717,17.8361,-42.2716,32.6282,-3.20886,1.48493,121.021,6.37579,93.0074,59.0309,83.7461,-6.14839
-830.594,0.995913,0.289431,3,7,0,832.974,87.4932,-0.14212,0.253228,0.195336,-0.0197847,0.0730123,-0.352366,-2.51858,-33.4845,-31.9816,-31.538,-33.8521,14.6254,-15.2441,-3.86633,-119.933,33.2178,-8.63643,-45.3299,-110.885,-55.1444
-829.958,0.98427,0.289431,3,7,0,833.82,87.6216,-0.121605,0.26834,0.22881,-0.0160223,0.081888,-0.343379,-3.75716,-64.0684,-8.04634,-17.9268,-19.7871,-29.879,-30.228,-0.550029,-20.6025,25.0279,104.231,-6.88167,16.2119,-48.4616
-827.572,0.962847,0.289431,3,7,0,834.307,87.4605,-0.137333,0.240666,0.20051,-0.00694478,0.0751628,-0.299673,-4.67209,-10.9655,-58.7081,-73.029,23.0815,3.67162,51.0398,-4.23719,-68.8446,3.6778,22.0428,-23.874,-69.2678,-17.4825
-827.454,0.990645,0.289431,4,15,0,829.536,87.9333,-0.167216,0.205158,0.137297,0.0421751,0.163194,-0.230574,2.00214,0.441166,-0.562638,7.36106,59.7476,5.05553,16.0141,5.85178,33.2087,1.20303,3.40537,25.7313,46.736,24.2298
-829.248,0.917738,0.289431,4,15,0,831.718,87.7195,-0.189328,0.172926,0.146218,0.064819,0.167728,-0.341461,-7.00455,42.4849,1.66714,3.41405,16.0917,17.7548,-12.2195,1.92001,4.63729,-86.6448,80.9646,-9.88407,80.3194,-45.917
-828.097,1,0.289431,3,7,0,830.296,87.866,-0.175532,0.189441,0.113455,0.0501207,0.142554,-0.300854,0.214837,-9.62513,-24.4703,8.50339,33.8362,10.5417,-38.1621,5.17224,-9.49031,27.7952,-103.741,49.9257,-69.2436,-19.2601
