# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=32105
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df2_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_aux_unscaled
-832.513,1,0.463035,3,7,0,833.986,87.8466,-0.0817088,0.231308,0.232413,-0.245903,-4.12822,5.87665,5.76502,-63.9412,-4.63506,4.22997,14.9701,12.0318,-20.3425,1.2296
-834.32,0.880283,0.463035,3,7,0,834.986,87.4898,-0.0868642,0.219577,0.268723,-0.230977,3.79438,14.7652,-29.9381,5.57745,-1.66952,-3.10098,-0.768808,-76.9686,105.393,6.58924
-832.818,0.991218,0.463035,2,7,0,835.431,87.726,-0.0701076,0.221254,0.246849,-0.250765,4.15838,36.8801,31.5348,-81.7814,-11.4998,1.73667,50.9274,-41.159,39.5294,-2.29839
-833.828,0.966741,0.463035,3,7,0,834.366,87.914,-0.0875499,0.24324,0.227158,-0.207405,1.14574,49.4352,-14.8996,10.5835,-4.9725,5.21481,-2.67832,52.3668,-50.5735,21.7173
-835.143,0.971961,0.463035,3,7,0,836.43,87.6629,-0.126553,0.221146,0.253546,-0.226447,-4.76252,-21.3975,-22.5495,23.2939,-18.3762,0.392623,-117.458,-49.3555,57.5156,7.66582
-834.727,0.981474,0.463035,3,7,0,836.561,87.732,-0.0582645,0.243681,0.222097,-0.279154,3.8695,-82.5048,-16.7883,24.7619,-8.95589,1.97226,92.5985,70.1143,-75.6661,-23.1612
-835.718,0.981914,0.463035,3,7,0,838.54,87.5463,-0.120571,0.25437,0.239107,-0.180962,0.358086,-31.7537,-18.8655,-93.9883,24.1036,-1.77391,-91.1968,63.5283,-30.8115,33.8337
-836.02,0.961563,0.463035,3,7,0,839.872,87.8635,-0.0974318,0.252187,0.25899,-0.336885,-1.53376,-100.739,52.1603,-31.639,37.2236,5.4967,-39.6789,42.2322,34.7366,-60.3702
-832.869,1,0.463035,3,7,0,836.592,87.8152,-0.0874845,0.228612,0.252317,-0.276438,3.05012,-38.7587,50.846,38.4341,-49.7974,3.80252,-2.84955,-28.313,47.4159,-17.8042
-834.645,0.876509,0.463035,3,7,0,837.02,87.3079,-0.096554,0.208457,0.235624,-0.29046,7.11377,17.3669,18.5299,57.0454,-4.6925,-7.63164,-33.2357,-68.5916,26.6385,-29.788
-835.369,0.819046,0.463035,3,7,0,840.027,87.3228,-0.064808,0.209895,0.255433,-0.242883,6.356,39.9192,90.1256,-43.9125,32.3498,-6.63046,66.2326,-88.0645,82.2485,-2.66955
-835.092,0.994145,0.463035,3,7,0,836.879,87.8481,-0.0689143,0.251782,0.216024,-0.237891,4.62948,-82.5914,-3.68382,12.5248,0.293767,4.19288,53.2207,98.0825,-100.106,0.88156
-834,0.91316,0.463035,3,7,0,838.379,87.5575,-0.091005,0.193313,0.234277,-0.233862,4.32861,58.6917,-97.1186,71.2047,0.59378,-1.74302,-13.1297,-104.411,42.3819,5.47021
-836.395,0.930566,0.463035,3,7,0,837.336,87.4999,-0.116927,0.243499,0.211511,-0.291542,-1.68845,-2.73351,-58.4952,-16.1691,6.24926,-3.2709,-101.535,88.9775,-112.715,-33.9281
-833.967,1,0.463035,2,3,0,837.067,87.4779,-0.110012,0.244574,0.23942,-0.288376,-1.42536,-64.6637,28.8477,-91.0357,-16.7133,-3.748,-77.885,45.5713,-20.9157,-27.1599
-833.978,0.994642,0.463035,3,7,0,835.462,87.5796,-0.0961836,0.221096,0.24898,-0.313789,-2.96708,-68.2566,44.3609,-5.91084,-4.09269,-1.51869,-33.5217,-51.0023,52.5437,-42.4449
-834.473,0.978269,0.463035,3,7,0,836.486,87.3567,-0.0701958,0.263131,0.252742,-0.237122,-1.25336,-36.5916,-37.5961,3.27274,-39.3736,-5.86036,49.2896,76.8943,-6.7008,2.60597
-834.517,0.992192,0.463035,3,7,0,836.761,87.6972,-0.113179,0.248232,0.268889,-0.277507,5.62085,-22.6302,-71.1491,-17.7202,6.57112,1.19502,-86.5235,8.54338,69.5451,-21.7185
-834.032,0.988749,0.463035,3,7,0,836.011,87.303,-0.0739501,0.240083,0.231451,-0.21301,-2.01301,-71.9834,50.6715,34.9157,-13.0445,-6.6326,36.2196,37.7751,-34.3396,17.9432
-836.6,0.971209,0.463035,3,7,0,837.14,87.9793,-0.0960437,0.183674,0.210201,-0.287146,3.45872,-29.5668,-0.502907,-2.17057,-7.02527,7.59255,-31.3228,-108.225,-16.8074,-31.7299
-833.333,1,0.463035,3,7,0,837.581,87.8379,-0.0986268,0.237321,0.224462,-0.219081,-6.08802,22.3619,88.4126,55.577,26.2098,3.83816,-34.8325,40.3507,-51.0106,15.6954
-833.922,0.948803,0.463035,3,7,0,835.168,87.5961,-0.0894251,0.206998,0.245149,-0.295542,-3.65639,41.9099,41.2125,-28.1143,-2.70837,-1.08459,-9.50815,-90.2919,61.5246,-31.3891
-835.319,0.945983,0.463035,3,7,0,836.731,87.4154,-0.103771,0.266188,0.234764,-0.21451,3.29868,25.0346,-3.87826,38.4134,26.4872,-4.45534,-49.2843,108.078,-62.3914,14.488
-832.053,0.978117,0.463035,2,7,0,836.785,87.7234,-0.0844868,0.228371,0.237189,-0.248772,-5.70152,-67.5804,106.196,-16.1204,22.4396,1.67522,6.51563,-4.26887,-1.26423,0.428176
-832.137,0.964364,0.463035,2,7,0,833.136,87.5875,-0.0862083,0.223173,0.235733,-0.234358,-4.76305,-11.5825,-21.2015,-7.3262,14.7971,-1.13642,1.1856,-17.4935,2.18952,8.91162
-834.488,0.895598,0.463035,2,3,0,834.649,87.4223,-0.0662803,0.206792,0.231349,-0.194733,0.620872,12.3912,12.1242,-19.4326,-2.28533,-4.15186,56.0828,-55.3046,12.5396,27.9894
-833.327,0.919108,0.463035,3,7,0,838.595,87.7998,-0.0896134,0.24907,0.267524,-0.263646,4.24589,-99.3104,-54.9541,59.3964,-42.0925,3.37385,-9.52248,13.1302,62.001,-11.022
-834.38,0.988799,0.463035,3,7,0,834.667,87.4865,-0.0875972,0.196804,0.199145,-0.227392,0.827519,-33.1937,12.1275,-13.7502,3.23984,-3.14533,-2.92346,-41.0554,-66.7922,8.57977
-836.717,0.951505,0.463035,3,7,0,837.343,87.5696,-0.086969,0.172308,0.206546,-0.183658,2.60691,2.63753,34.6824,26.1527,-1.17652,-1.35442,-0.99032,-113.706,-8.15613,30.1604
-834.706,0.996304,0.463035,3,7,0,838.562,87.4629,-0.0812246,0.200142,0.237343,-0.185212,-0.601323,13.7885,112.044,57.6811,-16.6698,-3.32672,14.5605,-80.374,37.5363,33.2725
-834.093,0.923534,0.463035,3,7,0,838.29,87.7767,-0.090846,0.232583,0.263485,-0.303709,-6.18717,-15.257,-49.1147,82.3636,31.9164,3.11483,-14.5389,-35.4421,81.5704,-36.613
-835.269,0.988528,0.463035,3,7,0,836.994,87.4415,-0.0683613,0.210129,0.193898,-0.254077,0.554014,8.62356,26.0571,18.6248,-39.9443,-4.26931,56.6924,6.23619,-107.464,-9.21702
-836.866,0.968352,0.463035,3,7,0,839.183,87.3299,-0.113864,0.189197,0.223485,-0.2854,4.03767,-65.4957,24.725,63.8625,8.0388,-7.05857,-90.1654,-111.542,18.064,-31.2008
-834.732,0.980729,0.463035,3,7,0,839.27,88.0511,-0.0708825,0.225324,0.216659,-0.253218,-2.22381,-72.5327,-108.607,0.123767,-31.3401,8.61078,48.7744,18.0696,-60.2355,-7.61061
-832.575,0.966118,0.463035,3,7,0,836.711,87.8017,-0.0941532,0.217184,0.233946,-0.236079,-10.0748,-42.1933,-10.912,59.1537,7.05883,3.2324,-22.6242,-32.8309,5.81557,6.99961
-833.733,0.824332,0.463035,2,7,0,836.776,87.8442,-0.0879313,0.224026,0.208657,-0.219128,-0.651914,-41.7587,-27.5152,100.483,-16.39,3.96172,-3.84503,24.7222,-77.5583,14.8519
-835.086,0.941542,0.463035,3,7,0,837.682,87.6789,-0.0692483,0.249272,0.285852,-0.25341,7.37208,42.2741,22.8693,-47.9613,8.63209,0.751642,53.8644,-14.9315,117.311,-8.38925
-832.789,1,0.463035,3,7,0,835.424,87.5251,-0.0742412,0.244876,0.237589,-0.264635,0.643038,47.6848,23.8889,95.6609,-3.68178,-2.55436,39.2435,47.3327,-26.225,-10.5591
-832.182,0.997156,0.463035,2,7,0,833.094,87.5548,-0.0882141,0.234665,0.23268,-0.251644,1.57113,-49.1389,-40.0927,2.21027,9.58301,-1.86453,-4.97175,22.1378,-24.9438,-1.55205
-833.809,0.920416,0.463035,2,7,0,834.65,87.3352,-0.0748495,0.24264,0.245591,-0.20545,1.63983,-32.3714,-7.14602,-33.0702,-18.8151,-5.91355,33.1394,24.4937,2.44316,22.9367
-832.272,1,0.463035,3,7,0,833.998,87.6686,-0.093069,0.224325,0.241219,-0.270255,-5.96547,29.7763,7.44418,27.0885,19.7361,0.552142,-20.7385,-23.917,18.0964,-12.9054
-832.305,0.961546,0.463035,3,7,0,833.556,87.6234,-0.0821621,0.222822,0.239877,-0.223904,-5.27673,23.1997,-13.7173,35.2617,4.72125,-0.396005,12.9959,-24.2131,14.786,14.8519
-834.178,0.876493,0.463035,2,3,0,834.433,87.5478,-0.0818821,0.256215,0.222768,-0.229299,0.258825,-10.4076,-1.86978,24.0689,-10.4397,-1.92344,13.9659,99.5561,-85.0054,7.87552
-834.152,0.995244,0.463035,3,7,0,835.461,87.7416,-0.093513,0.224025,0.27106,-0.249665,-0.345321,11.5669,-1.01188,-59.7035,-22.3637,2.05985,-21.2731,-69.8057,109.747,-4.28845
-833.528,1,0.463035,3,7,0,834.765,87.7108,-0.0906381,0.226381,0.266399,-0.226351,-1.44957,21.6288,23.6762,-42.1086,24.7358,1.35078,-11.857,-52.8431,87.5972,10.9528
-833.503,0.999879,0.463035,3,7,0,833.794,87.563,-0.0844358,0.232003,0.208868,-0.253285,0.000891597,9.92389,-18.5308,-6.35094,-14.3262,-1.69738,6.73358,50.8738,-94.7705,-5.19152
-832.485,0.998055,0.463035,3,7,0,833.846,87.5395,-0.0782961,0.218029,0.23046,-0.229355,0.553843,10.3692,-32.7045,65.6726,10.4937,-2.09102,24.5728,-24.7364,-5.81906,11.2121
-834.563,0.89607,0.463035,3,7,0,835.257,87.4665,-0.0696814,0.261013,0.238602,-0.205547,-1.57816,13.528,-22.7422,-44.1066,5.4839,-3.3946,47.7194,86.1623,-43.1641,21.3741
-833.98,0.994552,0.463035,3,7,0,836.279,87.8101,-0.0978283,0.229773,0.266616,-0.275127,0.735363,-48.7434,-39.3249,-80.6549,-7.26609,3.67922,-36.3647,-47.6395,91.7532,-19.2295
-833.75,0.995693,0.463035,3,7,0,835.332,87.4668,-0.0768586,0.244012,0.227232,-0.200905,-0.0743042,17.8171,-56.3806,-3.14366,-29.8233,-3.35795,27.2256,53.7465,-50.7882,25.7759
-834.43,0.98909,0.463035,3,7,0,835.168,87.9087,-0.0886168,0.240543,0.269463,-0.286998,2.06346,33.8169,-2.79268,39.2071,8.70328,5.99539,-6.66626,-17.7678,85.5323,-27.2492
-833.85,0.972287,0.463035,3,7,0,836.122,87.5043,-0.0910737,0.217462,0.211248,-0.194261,5.12296,-19.4066,76.3438,-23.537,-4.62196,-2.61003,-12.3264,1.86544,-57.5956,29.547
-833.53,0.979934,0.463035,3,7,0,835.89,87.7791,-0.103267,0.24453,0.267222,-0.246434,0.80116,52.0416,7.83178,41.3509,-40.1584,2.82782,-50.9848,-0.738546,65.9345,-1.09494
-834.04,0.992522,0.463035,3,7,0,834.77,87.742,-0.108983,0.248864,0.268009,-0.268381,-1.86665,-20.9832,18.3212,-11.2419,-22.1338,2.1487,-71.5449,11.8194,64.4686,-15.2863
-835.158,0.8905,0.463035,3,7,0,838.214,87.7825,-0.113934,0.242589,0.276628,-0.219174,-0.859498,14.1837,25.871,-18.9453,-54.7764,2.74495,-79.1959,-19.9332,92.5165,12.0216
-833.279,0.999308,0.463035,3,7,0,835.899,87.7097,-0.073189,0.227764,0.216867,-0.279489,3.6392,-71.6184,15.3197,74.3218,8.35129,1.47792,43.8687,26.6699,-66.8044,-20.4749
-837.62,0.803055,0.463035,3,7,0,840.186,87.3531,-0.109378,0.238915,0.233979,-0.351602,-0.453308,-44.2081,-31.2682,84.2446,20.4095,-7.46156,-85.9717,40.5802,-33.6312,-72.4181
-834.644,0.997403,0.463035,3,7,0,840.458,87.4074,-0.0642432,0.243855,0.266362,-0.280426,6.30206,78.1101,-0.129917,18.2154,62.2329,-5.26096,73.2521,-1.60913,68.8414,-23.7363
-836.234,0.932621,0.463035,2,3,0,836.46,87.3627,-0.0591165,0.242681,0.276989,-0.279419,-0.20561,12.87,-0.425307,25.3749,7.26916,-6.24405,89.8623,-22.8069,105.358,-26.3066
-833.914,0.996046,0.463035,3,7,0,837.153,87.5693,-0.0761613,0.255438,0.225647,-0.248631,5.24907,-79.6746,-31.1316,-58.3346,20.5712,-1.54951,32.1032,96.6603,-78.3242,-3.20273
-835.464,0.887347,0.463035,3,7,0,837.703,87.8901,-0.0805969,0.194766,0.248878,-0.216416,-3.74762,-54.9354,-57.0648,49.0489,-7.62444,4.84161,17.3125,-117.671,80.9228,13.0224
-834.852,1,0.463035,3,7,0,838.079,87.7447,-0.126757,0.237625,0.235003,-0.216557,4.23041,42.5878,-92.8876,39.1933,12.0791,1.99007,-115.75,25.8368,-20.8044,14.1837
-834.209,0.96153,0.463035,3,7,0,837.911,88.0734,-0.0951447,0.223253,0.238242,-0.262757,2.48372,129.1,-30.6969,6.97167,-24.6607,9.25651,-26.994,-22.2408,10.1099,-12.2772
-835.762,0.955527,0.463035,3,7,0,836.433,87.0902,-0.0795017,0.219696,0.248628,-0.224205,-2.26318,-43.1535,10.1281,27.6837,-4.13671,-11.0225,20.7914,-46.1802,44.9823,7.76251
-834.853,0.969918,0.463035,3,7,0,838.957,88.0048,-0.0740223,0.209198,0.239075,-0.197795,10.3298,-12.3296,35.8422,-52.4256,-6.94385,6.83227,34.9314,-59.686,30.7264,25.4274
-835.816,0.976119,0.463035,2,3,0,836.094,88.026,-0.0665138,0.207302,0.243344,-0.190545,0.866133,-36.5923,-6.96337,-9.67613,-2.03119,7.12914,54.9755,-69.8502,44.563,27.8545
-833.678,0.995893,0.463035,3,7,0,836.953,87.353,-0.0851046,0.23672,0.22307,-0.272899,-3.98083,-79.9981,-27.0167,69.0853,-23.2175,-6.37764,4.8487,45.2154,-60.3545,-17.3064
-833.807,0.895668,0.463035,3,7,0,837.525,87.2754,-0.0727862,0.220347,0.230968,-0.241211,1.11327,-71.2253,75.1255,-38.8249,-36.7309,-7.58596,41.8504,-19.0862,-7.93248,1.45111
-835.093,0.97205,0.463035,3,7,0,836.466,87.245,-0.0616175,0.217735,0.219451,-0.222921,-0.708788,-56.4723,10.5555,45.2678,-19.1138,-7.9179,72.9528,-9.21037,-37.4545,9.85405
-837.528,0.886684,0.463035,2,3,0,838.595,87.1208,-0.0580485,0.216603,0.202483,-0.232008,2.14417,-3.7866,8.38664,59.3459,10.5183,-10.577,84.903,12.4668,-86.9125,-0.480004
-834.224,1,0.463035,3,7,0,838.328,87.2897,-0.0875823,0.218307,0.210041,-0.23987,7.18022,-107.016,-1.7503,54.9081,-4.69064,-7.2709,-2.95003,6.39858,-68.0372,1.41487
-833.555,0.939181,0.463035,3,7,0,836.344,87.7647,-0.0943197,0.198144,0.222494,-0.223661,8.84301,-13.5789,-24.4265,37.5256,4.38246,2.41584,-22.5584,-70.9536,0.0191792,12.4822
-833.504,0.988993,0.463035,3,7,0,835.142,87.5178,-0.0953699,0.261117,0.258519,-0.223539,1.34198,-28.8217,-66.5116,-24.8741,18.7057,-2.49861,-25.623,60.5117,13.3163,12.7033
-832.657,0.966361,0.463035,3,7,0,835.61,87.6217,-0.0792072,0.210433,0.23239,-0.266714,-6.64459,-43.6903,-37.0644,-64.4573,-9.70899,-0.468838,23.5817,-53.9537,11.9627,-11.5611
-836.342,0.685744,0.463035,3,7,0,840.505,87.4587,-0.0863244,0.193397,0.237461,-0.320768,4.9946,46.9846,52.7545,-9.50118,51.3356,-4.46235,1.01336,-129.625,61.5419,-51.3792
-835.345,1,0.463035,3,7,0,838.318,87.6061,-0.0986853,0.192934,0.237273,-0.300146,5.65105,-71.6671,26.8382,-14.5923,32.6912,-0.862799,-41.1454,-125.635,59.2098,-37.007
-835.016,0.969631,0.463035,3,7,0,837.752,87.5756,-0.105894,0.244621,0.225039,-0.171387,0.568978,23.4289,82.0885,-3.77325,35.0688,-1.21386,-50.8123,55.1699,-54.4403,40.9728
-836.017,0.945264,0.463035,2,3,0,836.827,87.6961,-0.111127,0.242929,0.213032,-0.171696,2.04236,12.2358,-36.7312,10.5752,-19.1337,0.946636,-64.6342,66.5592,-83.8874,38.7805
-835.266,0.977562,0.463035,3,7,0,838.101,87.2795,-0.0934697,0.200914,0.246092,-0.256828,-1.25204,67.954,-32.515,37.9706,-39.8044,-7.73867,-21.4435,-104.033,69.4097,-10.8398
-835.222,0.965902,0.463035,3,7,0,837.592,87.7977,-0.0767656,0.249683,0.212307,-0.279096,6.32008,10.5453,-14.0684,58.766,19.3349,3.43346,32.1508,105.697,-117.436,-24.1148
-832.965,1,0.463035,3,7,0,835.373,87.685,-0.0936,0.228143,0.260671,-0.261514,-2.91901,-33.0502,-46.1126,72.9724,17.3874,0.893674,-22.0554,-42.1203,73.1151,-9.03207
-832.777,0.999599,0.463035,3,7,0,833.747,87.6605,-0.0944019,0.23522,0.21996,-0.246874,2.18072,-56.1144,25.0447,2.51555,-13.6641,0.358707,-23.8778,43.1018,-64.5135,0.116635
-833.978,0.869204,0.463035,3,7,0,837.181,87.5138,-0.0905368,0.233988,0.214884,-0.296227,4.73563,-28.4624,18.0133,3.78743,50.3424,-2.98079,-13.2793,51.9612,-86.3045,-31.9154
-834.006,0.980673,0.463035,3,7,0,835.816,87.8297,-0.0989197,0.21037,0.233118,-0.301008,-4.65687,10.4302,43.7314,-49.2522,-13.7714,4.32963,-42.0165,-59.2574,15.3885,-34.8403
-835.954,0.969871,0.463035,3,7,0,837.903,87.3561,-0.0912595,0.192544,0.189053,-0.227459,-0.973939,45.6016,40.4406,8.77461,36.0291,-5.7616,-13.7137,-38.7491,-90.2613,5.38879
-832.337,0.959452,0.463035,3,7,0,839.182,87.5985,-0.0888719,0.22979,0.240223,-0.216168,5.55028,11.9375,96.2488,129.387,-1.51771,-0.878932,-6.53223,-4.26481,5.52669,19.4371
-834.101,0.904389,0.463035,3,7,0,835.375,87.4652,-0.104592,0.222687,0.20653,-0.24951,1.00324,31.0396,26.7748,47.883,20.7685,-3.73314,-55.3788,25.4073,-86.9168,-4.12297
-833.613,0.990029,0.463035,3,7,0,835.844,87.8012,-0.0671095,0.248357,0.264168,-0.250011,-2.81792,-21.6222,44.7887,-25.5695,37.8913,3.31149,60.0908,15.756,51.0966,-3.41481
-834.436,0.925944,0.463035,3,7,0,836.971,87.7482,-0.116739,0.239239,0.231999,-0.290793,4.98479,25.9047,79.7396,1.14081,-17.6097,2.38817,-100.757,40.3539,-36.9152,-29.5526
-834.174,0.994974,0.463035,3,7,0,835.148,87.5352,-0.0564445,0.234937,0.231759,-0.20139,1.66204,-30.5294,-37.8819,41.4751,-5.23278,-2.05779,84.3423,22.0908,-25.4912,24.632
-833.239,0.964928,0.463035,3,7,0,836.883,87.7101,-0.0663294,0.242003,0.247261,-0.208958,-6.16622,78.2571,-29.5827,-70.7235,13.9391,1.29007,57.5637,20.4859,8.10324,21.9683
-832.825,0.988721,0.463035,3,7,0,834.689,87.5762,-0.102777,0.23686,0.231033,-0.271556,-0.222093,-52.5089,49.3075,49.5133,-18.1259,-1.46993,-52.0307,32.7384,-34.796,-14.7889
-834.269,0.853247,0.463035,3,7,0,837.906,87.5863,-0.0729774,0.190522,0.226906,-0.253984,5.95155,29.4582,-9.2578,62.1288,40.9922,-1.20544,42.3411,-105.934,25.548,-7.1549
-832.889,0.99927,0.463035,3,7,0,834.945,87.601,-0.0896744,0.244102,0.224607,-0.245216,-3.43536,49.5165,-46.113,-57.5854,-8.7973,-0.880661,-9.36744,62.9849,-63.6667,0.89444
-834.92,0.88015,0.463035,3,7,0,836.751,87.2198,-0.0749216,0.226758,0.258446,-0.262136,3.62284,-36.4251,35.1207,-63.3321,5.75195,-9.1048,36.8989,-43.0359,68.366,-13.3196
-834.02,0.971228,0.463035,3,7,0,836.949,87.8731,-0.0994281,0.234002,0.214754,-0.216215,8.69706,12.6528,32.9252,-42.3638,-6.52843,4.50668,-36.9425,44.5411,-73.9071,16.037
-835.414,0.943107,0.463035,3,7,0,836.425,87.2931,-0.0885621,0.216793,0.26311,-0.278165,1.06203,-42.0908,-50.9534,16.1192,7.3537,-7.77308,-6.37249,-84.5367,102.032,-23.9288
-834.24,0.978883,0.463035,3,7,0,838.04,87.3269,-0.0635807,0.242281,0.237721,-0.217938,3.92463,58.2276,60.3701,-65.7263,32.695,-6.22663,66.5537,35.4406,-19.7341,14.5698
-836.28,0.885479,0.463035,3,7,0,837.555,87.4183,-0.0554873,0.208989,0.262059,-0.228354,4.1522,-14.9877,-49.0434,22.1759,-9.70035,-4.52232,91.8439,-97.984,100.795,4.2335
-838.226,0.946463,0.463035,3,7,0,840.097,87.7104,-0.0436241,0.25586,0.209773,-0.245767,-4.11364,71.0043,-32.549,36.069,3.70093,1.39443,131.356,121.647,-127.031,-10.1171
-833.623,1,0.463035,2,3,0,838.718,87.5493,-0.0659889,0.204062,0.233175,-0.250536,-1.25297,-120.051,-86.1669,66.569,3.02086,-1.97438,63.6116,-73.0955,23.835,-3.78545
-832.707,0.986486,0.463035,3,7,0,834.728,87.7741,-0.0717263,0.235191,0.230208,-0.252961,0.625415,-80.2414,64.0967,-5.47374,5.83,2.75901,46.1332,27.6556,-33.4877,-3.39545
-833.309,0.990338,0.463035,3,7,0,833.821,87.4833,-0.0946182,0.224911,0.24684,-0.296921,0.889031,39.3614,-5.03459,-1.13994,-15.719,-3.68775,-27.1137,-32.7675,37.1102,-30.9824
-832.758,0.992406,0.463035,2,7,0,834.191,87.5702,-0.0873488,0.218026,0.241482,-0.285568,3.59477,48.3169,-22.809,-32.0239,18.6216,-1.64731,-2.45125,-45.9471,29.9404,-23.0714
-832.833,0.953452,0.463035,2,7,0,835.125,87.7621,-0.0897993,0.233803,0.247434,-0.203335,2.89704,-4.41674,45.8244,2.01418,41.3238,2.27086,-8.97242,-3.0045,20.0068,26.1573
-833.689,0.988858,0.463035,3,7,0,834.136,87.8016,-0.08924,0.247448,0.265527,-0.200924,-0.653262,5.61423,30.697,20.9991,-11.3261,3.00984,-7.36702,9.86936,51.4081,25.9083
-834.318,0.96581,0.463035,3,7,0,836.017,87.1816,-0.0802389,0.230236,0.237838,-0.227503,-0.517458,-3.42416,12.4892,63.3157,28.1215,-9.26109,18.7572,0.457712,-2.03514,8.6686
-833.519,0.995598,0.463035,3,7,0,835.006,87.9707,-0.0829119,0.21702,0.225219,-0.224176,6.31119,-21.4642,-2.93274,1.59769,-16.3081,6.52329,10.8086,-19.7639,-19.6215,12.2526
-834.914,0.958084,0.463035,3,7,0,835.492,87.2507,-0.106917,0.227471,0.239351,-0.28938,-2.50819,11.4723,39.5443,9.75295,-1.92676,-8.91219,-67.7183,-11.2531,7.31744,-29.6644
-836.318,0.922015,0.463035,3,7,0,838.089,88.263,-0.0774139,0.220942,0.235566,-0.214149,-2.32057,-56.0188,-39.0029,35.9516,-22.3571,12.1031,26.3651,-22.9535,4.83425,12.6819
-836.994,0.980497,0.463035,2,3,0,837.387,88.3102,-0.0760359,0.219875,0.242285,-0.22548,-1.3417,1.87107,3.26074,25.3946,-14.3043,13.3218,31.0152,-36.4703,26.221,4.52973
-837.194,0.997097,0.463035,3,7,0,838.567,86.9899,-0.104199,0.233554,0.2316,-0.260303,-2.95152,69.1284,-1.56755,27.9512,12.8262,-13.9961,-55.3498,20.7221,-27.0335,-16.7696
-835.967,0.993457,0.463035,3,15,0,840.358,87.9793,-0.101123,0.263774,0.283002,-0.252486,10.5402,72.3459,6.40522,-0.837035,17.3348,7.08342,-44.9653,34.4286,85.8145,-9.58427
-834.616,0.982071,0.463035,3,7,0,839.122,87.8943,-0.101433,0.22754,0.225155,-0.175386,8.0924,-50.4541,62.1413,75.101,4.2651,4.53534,-39.3754,10.1079,-31.9051,39.3634
-833.654,0.970872,0.463035,3,7,0,836.996,87.9033,-0.100717,0.209099,0.218548,-0.238538,-6.61817,51.7291,-14.1751,36.6338,-37.0775,5.33009,-42.5079,-34.1615,-28.3693,3.35641
-833.601,0.954652,0.463035,3,7,0,835.56,87.3841,-0.0729298,0.23948,0.224553,-0.25196,1.08331,-10.0536,-80.9278,-36.5287,-12.5494,-5.45985,42.317,49.6167,-57.5509,-4.5832
-836.068,0.909162,0.463035,3,7,0,837.644,87.3523,-0.0514216,0.199451,0.235702,-0.236337,2.30568,26.895,-71.3019,19.4346,9.53741,-5.94268,105.516,-88.6601,37.6653,-0.154379
-836.467,0.998504,0.463035,3,7,0,838.329,87.5178,-0.0444688,0.206805,0.230129,-0.180027,-4.64099,31.2817,-48.9482,22.606,-21.3701,-2.29071,112.903,-52.0258,8.89553,32.8573
-837.467,0.932229,0.463035,3,7,0,840.655,87.5831,-0.127483,0.271193,0.241,-0.275578,-5.80615,-4.92382,-65.5814,-0.304645,36.701,-1.32987,-132.592,128.209,-58.4157,-26.4596
-834.962,1,0.463035,3,7,0,840.777,87.69,-0.0528529,0.240075,0.257298,-0.189206,3.34093,91.2841,-13.1989,-133.029,-0.858875,0.866565,92.113,0.748201,37.8226,30.3858
-834.072,0.989719,0.463035,3,7,0,836.991,87.7941,-0.0936845,0.264485,0.272799,-0.237149,2.05372,92.7736,-6.43643,46.648,30.7,3.084,-21.2648,50.8497,51.5155,3.40586
-836.198,0.921762,0.463035,3,7,0,837.721,87.4843,-0.0673079,0.284337,0.273219,-0.239791,4.94996,-68.3731,-1.6165,12.7422,1.22183,-3.27031,58.2746,110.435,23.0896,-2.42464
-834.834,0.994386,0.463035,3,7,0,837.579,87.4416,-0.0813518,0.26567,0.265706,-0.189305,-2.4771,53.0645,93.7416,23.8611,-4.48076,-3.74884,14.3336,59.1475,25.8597,30.6034
-833.074,1,0.463035,3,7,0,835.243,87.6989,-0.0701868,0.247922,0.254161,-0.218723,-3.60724,4.58077,59.5941,32.1153,28.6518,1.09537,47.5324,28.0367,19.6704,16.442
-832.777,0.987679,0.463035,3,7,0,834.025,87.4657,-0.0729078,0.240446,0.247837,-0.235059,-0.408708,59.1617,35.1808,20.6646,17.8522,-3.61772,40.974,16.0528,12.5748,7.22154
-832.679,0.980859,0.463035,3,7,0,833.766,87.8217,-0.0952696,0.228892,0.226751,-0.26218,3.11593,-58.8436,-1.99345,-23.3172,10.8498,3.83489,-27.3571,13.73,-35.0887,-8.87461
-832.547,0.996693,0.463035,3,7,0,833.14,87.7717,-0.0997411,0.222105,0.231132,-0.236676,3.21127,-19.5288,10.0367,-23.8945,-9.01217,2.6228,-39.4207,-13.8808,-10.0054,6.69857
