# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=15421
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,z_beta.2,z_beta.3,z_beta.4,z_beta.5,aux_unscaled,p_gamma.1,p_z_beta.1,p_z_beta.2,p_z_beta.3,p_z_beta.4,p_z_beta.5,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_z_beta.2,g_z_beta.3,g_z_beta.4,g_z_beta.5,g_aux_unscaled
-828.902,0.974884,0.269779,4,15,0,832.22,87.3143,-0.129953,0.263531,0.154951,-0.013541,0.146244,-0.233129,4.74352,59.5726,2.87594,16.8985,4.60866,-37.2842,19.5999,-6.67399,47.6159,59.8567,-10.3649,12.9235,57.5744,19.8133
-828.698,0.919547,0.269779,4,15,0,832.447,87.8855,-0.153393,0.164215,0.154548,0.0561738,0.13045,-0.289271,5.04718,27.9378,-71.9492,6.25202,-8.34367,18.9516,-20.359,5.49719,55.5111,-99.8958,45.7758,13.5484,34.159,-13.5177
-827.688,0.999684,0.269779,4,31,0,831.861,88.0014,-0.137097,0.221659,0.155158,0.00114665,0.09499,-0.255145,3.80765,-18.3383,-66.3359,-33.6129,43.3506,-20.2737,-16.3759,7.59092,-23.3868,11.2014,-60.3874,-1.43451,-76.9055,8.99348
-827.069,0.981655,0.269779,3,7,0,829.155,87.7928,-0.122832,0.232688,0.158408,-0.015847,0.138201,-0.271623,7.00176,24.5296,-4.99761,-21.7729,13.4531,-22.2909,10.6156,3.27526,59.4626,-36.7047,35.5129,-44.3171,86.4268,0.352744
-830.08,0.977716,0.269779,4,15,0,831.627,87.9215,-0.124096,0.193186,0.13935,0.00412912,0.0795989,-0.243405,1.98225,9.68554,22.1547,-48.0532,-18.8016,-13.8319,-8.68022,5.76045,-0.17716,-31.091,-96.2427,-4.84722,-109.09,11.2363
-830.37,0.982684,0.269779,3,15,0,832.933,87.9906,-0.101045,0.187811,0.160069,0.0199263,0.0874655,-0.254657,-0.710348,-23.0373,-1.64112,-63.9674,-20.3563,-27.8097,15.3909,7.35434,104.44,-57.4063,-25.6874,40.4032,-18.833,3.90102
-832.504,0.995105,0.269779,4,15,0,835.278,88.0574,-0.132025,0.162612,0.18546,0.0455578,0.0721325,-0.235828,-1.76796,-62.9303,4.3923,32.8674,22.5878,-5.90547,12.0419,8.44473,21.5564,-105.723,35.7541,11.613,-48.9569,10.9434
-827.165,0.989382,0.269779,3,15,0,834.805,87.5005,-0.161665,0.238045,0.141814,0.0143546,0.167888,-0.303578,8.31947,-2.94996,-53.3283,14.9991,21.1724,-92.3505,23.0155,-3.33627,22.0303,41.0022,3.37356,6.06066,71.8881,-19.002
-828.408,0.923024,0.269779,4,15,0,830.821,87.7874,-0.102074,0.198521,0.181886,0.0110519,0.0848333,-0.24713,-0.761331,5.91826,32.343,11.5819,35.1752,47.8849,-15.3867,3.00539,83.9616,-71.7863,28.6465,12.4242,9.30523,12.3533
-826.214,0.951773,0.269779,3,7,0,830.127,87.6502,-0.125958,0.237179,0.178181,-0.00702884,0.0807743,-0.265173,2.99811,62.6713,-54.7182,10.6831,25.7232,-0.44012,14.0953,0.149436,-20.275,22.0232,-33.4576,5.46297,-71.9557,5.9318
-826.881,0.970834,0.269779,4,15,0,828.863,87.5397,-0.147207,0.259712,0.170699,-0.00599264,0.105869,-0.277075,-5.74687,20.1131,-3.97309,-13.2164,-35.4492,-24.0784,1.29793,-2.29578,-51.8814,84.3474,-44.6999,15.7824,-62.1925,-2.52847
-828.569,0.913518,0.269779,4,15,0,831.585,87.8534,-0.149979,0.248048,0.163966,-0.0130647,0.162201,-0.269082,-2.96354,-42.9118,45.0927,8.13336,-24.7855,-38.1194,-6.09189,4.57977,10.5751,-14.8926,74.3187,-63.9405,117.898,-1.09817
-827.973,0.948302,0.269779,3,15,0,833.645,87.8747,-0.132666,0.266324,0.180772,-0.0432551,0.112364,-0.269188,-1.55876,37.2419,38.1703,-1.84255,7.49264,-95.5183,0.994945,5.04438,-48.5567,6.05787,28.5516,-83.9483,17.9618,0.0288134
-828.083,0.973664,0.269779,4,15,0,829.561,87.4313,-0.171139,0.182411,0.156566,0.0245028,0.109834,-0.270276,-2.1194,-17.2026,-10.5811,-15.6576,45.0893,8.95352,-5.44228,-4.63334,-78.5469,-84.353,11.6595,-65.9611,-52.785,-0.880269
-827.47,0.999763,0.269779,4,15,0,829.118,87.4456,-0.141635,0.244903,0.171318,0.0288029,0.136409,-0.260688,4.81323,-6.88453,21.3858,-0.648717,-41.2823,2.71282,-0.674504,-4.23861,59.2997,72.9061,8.16418,83.3529,37.8853,6.13108
-827.566,0.999707,0.269779,3,15,0,828.996,87.9045,-0.172673,0.214476,0.174112,0.0123869,0.115168,-0.285438,5.10318,14.9097,-24.1212,-25.7082,2.67318,-14.5632,-10.5454,5.88241,-96.0681,-40.8115,40.8661,-65.1537,-27.8563,-8.92887
-827.772,0.973844,0.269779,3,15,0,830.673,87.6755,-0.103879,0.261903,0.189756,-0.00169568,0.103994,-0.25193,5.41608,-4.47465,-12.4386,7.18496,50.2279,38.2227,-12.9887,0.677091,88.0611,67.7706,5.20309,75.0413,27.4707,10.7803
-827.459,0.98337,0.269779,3,7,0,829.593,87.5214,-0.139422,0.258273,0.177054,-0.0327142,0.105735,-0.232358,0.544364,-39.3018,10.354,25.3381,-42.3664,-16.2736,9.51827,-2.47036,-60.0164,13.2849,5.06406,-63.3193,-17.7074,23.1616
-830.464,0.951404,0.269779,3,7,0,833.058,87.2473,-0.0905014,0.261931,0.151665,-0.0532206,0.107263,-0.285899,3.42813,-46.3078,-27.5015,13.6906,-5.19855,-37.1831,-17.0623,-8.92689,67.1145,24.3601,-59.8433,-32.728,14.3562,-15.0047
-828.859,0.983017,0.269779,3,7,0,832.022,87.2997,-0.0973622,0.261133,0.162086,-0.0495506,0.104855,-0.260459,5.72949,-48.9666,-14.9169,40.1804,15.9873,-15.7857,18.583,-7.36236,43.9646,13.959,-31.2593,-39.6504,15.6378,3.4788
-826.943,0.983748,0.269779,3,7,0,829.818,87.5483,-0.114372,0.27211,0.174181,-0.031889,0.111807,-0.26269,6.98426,-44.1414,-23.544,33.9133,11.4325,-1.73137,-3.76869,-2.04415,25.175,57.9623,-14.2644,-2.57683,15.6855,5.98426
-828.47,0.958935,0.269779,3,7,0,829.766,87.5026,-0.146011,0.281316,0.191913,-0.0245051,0.120936,-0.243822,1.39215,4.04575,-26.25,-13.9829,36.691,-20.0727,1.76309,-2.91682,-49.6018,62.2958,36.7083,-27.9654,20.617,14.2782
-826.85,0.956906,0.269779,4,15,0,830.751,87.3513,-0.126303,0.237142,0.164316,-0.0240368,0.103057,-0.264171,-0.214077,-49.2713,42.7554,42.829,-43.2557,15.0076,16.6826,-6.3032,-13.8516,-12.5918,-15.5781,-49.2639,-18.6279,5.26145
-827.684,0.978334,0.269779,4,15,0,829.018,88.0271,-0.147837,0.238512,0.190914,0.00980808,0.0966616,-0.262598,-3.09322,-24.6363,22.4334,-15.8934,21.9279,8.16814,-17.2061,8.25768,-43.0821,23.7825,19.7783,7.63806,-38.8143,4.5508
-826.659,0.963548,0.269779,4,23,0,830.475,87.6442,-0.17586,0.197175,0.128795,0.0156863,0.13925,-0.263651,-9.91023,-15.3793,-3.86143,-56.6032,8.18947,-0.462452,-8.47148,0.018716,-63.2995,-39.6234,-32.0895,-60.9601,-30.4157,5.95063
-828.38,0.968546,0.269779,3,7,0,829.457,87.8074,-0.16912,0.170381,0.162326,0.0677451,0.145971,-0.280955,-0.426734,-30.8661,-3.23489,31.1915,-21.1556,3.5436,-4.15017,3.66263,42.7391,-82.8761,80.6027,22.7563,63.5807,-7.87574
-829.11,0.977234,0.269779,4,15,0,831.312,88.1047,-0.194066,0.19985,0.145348,0.0540587,0.137889,-0.283751,-0.719109,3.78724,-55.6372,43.1676,12.3077,11.4801,-4.30926,10.3565,-71.3603,21.6976,-26.0765,25.4434,-56.5728,-11.0019
-830.536,0.807063,0.269779,3,7,0,837.218,88.0131,-0.154908,0.162367,0.159745,0.029708,0.120583,-0.281272,11.1175,40.23,-25.2276,9.16556,59.0019,33.8914,-19.353,8.25855,-3.63775,-157.56,72.1145,-78.4714,29.0811,-12.3952
-828.223,0.996568,0.269779,4,15,0,835.261,87.2919,-0.179462,0.22324,0.12786,0.0148604,0.171791,-0.297248,-4.15216,39.6137,-3.70746,-25.4849,36.6819,-65.6186,61.971,-8.10321,-31.8584,10.8681,-11.0496,-38.6647,42.879,-17.3221
-831.189,0.954482,0.269779,4,15,0,833.555,88.0594,-0.184712,0.138961,0.129363,0.0720826,0.144602,-0.245526,-2.42183,33.3508,-18.8993,-25.1481,-37.3132,-21.4928,22.3318,8.65305,-3.76937,-113.144,15.5515,-14.8528,-2.2021,7.76194
-832.328,0.97182,0.269779,4,15,0,835.946,87.2388,-0.1574,0.295788,0.180594,-0.0084187,0.136691,-0.289139,-1.45282,25.0397,29.2713,57.5983,25.9316,-49.9664,13.3213,-9.17964,-44.808,152.569,-5.41217,37.9515,8.27885,-20.628
-827.626,0.962833,0.269779,3,7,0,835.421,87.4081,-0.105684,0.259015,0.192619,-0.0248051,0.108965,-0.256168,7.02349,19.4838,-92.7823,7.42108,-45.4826,-52.2028,22.0909,-4.99609,57.8739,4.37522,51.2851,-10.5694,63.6088,8.53003
-826.817,0.967866,0.269779,4,15,0,830.428,87.7727,-0.131239,0.206968,0.155526,0.0265361,0.109825,-0.229321,-3.94192,14.0746,22.491,-28.2902,-24.7198,-63.844,22.7342,2.60455,48.2857,0.261382,-30.5363,44.8816,-22.0055,26.2355
-826.338,0.983598,0.269779,4,15,0,828.637,87.5209,-0.160299,0.243468,0.151261,0.0127762,0.151167,-0.255519,1.08635,-9.15923,-16.2178,9.12182,-30.0279,8.86998,45.8728,-2.59753,-1.24167,52.8133,-7.31959,14.2868,29.3657,11.4992
-827.148,0.975684,0.269779,4,15,0,829.292,87.4887,-0.121275,0.229928,0.208747,-0.00731015,0.0779923,-0.269887,6.02951,27.71,-5.77493,-10.2652,5.38078,-28.0048,-24.3592,-3.37555,-9.83795,-47.7704,70.5154,-32.5788,-5.33693,1.23983
-827.567,0.973133,0.269779,4,15,0,830.084,87.9079,-0.119998,0.221127,0.173616,0.016277,0.083466,-0.29575,6.20582,-12.798,-21.7136,-27.1785,-9.09661,43.6278,-10.2349,6.08187,37.8376,23.7859,-43.0356,62.2988,-66.757,-15.1389
-826.81,0.999424,0.269779,4,15,0,829.093,87.8919,-0.115378,0.223049,0.170471,0.00720057,0.092163,-0.284614,1.96484,-10.8936,-7.39252,11.683,38.6445,-38.6149,-28.1884,5.5889,51.7012,6.77043,-28.005,39.3241,-32.3173,-6.9401
-825.74,0.999445,0.269779,3,15,0,828.013,87.6915,-0.143853,0.202167,0.155311,0.0116122,0.116827,-0.255636,-5.28631,-41.4078,-6.39835,-10.4387,3.81555,34.2741,14.0273,1.02211,0.546128,-50.6754,3.1217,-30.4028,-5.34282,12.5929
-825.887,0.978933,0.269779,4,15,0,827.141,87.7283,-0.140625,0.223444,0.171009,0.0258552,0.103634,-0.291783,3.12753,16.5153,-22.4599,-8.28127,23.8363,-26.3698,6.09391,1.93723,12.9868,34.6581,-22.7291,57.1605,-43.9448,-9.3878
-827.069,0.992647,0.269779,4,15,0,828.377,87.5089,-0.194966,0.201082,0.115191,0.0396157,0.177891,-0.25418,-4.90733,-12.7274,-9.66638,8.27373,-29.5885,13.7493,-7.68204,-2.84455,-34.5559,3.45482,-27.4139,-14.9606,18.265,10.8345
-825.961,0.980578,0.269779,4,15,0,828.845,87.5814,-0.149238,0.220055,0.152318,0.0223285,0.12279,-0.230793,3.92168,15.1339,-6.74415,49.0415,-20.8292,-39.272,-26.4045,-1.25035,6.65707,23.7847,-31.2828,28.5276,-23.2714,27.0761
-826.912,0.969232,0.269779,4,15,0,827.555,87.7176,-0.148619,0.230362,0.174768,0.00191721,0.0894937,-0.31056,0.346722,5.82448,27.248,-0.867361,-2.46378,3.44092,-19.8065,1.75783,-73.5463,16.4041,-27.3351,-15.4442,-89.9464,-22.7052
-829.781,0.934173,0.269779,4,15,0,830.881,87.4522,-0.113953,0.211429,0.19333,0.0287159,0.114434,-0.216418,-0.289248,-12.2992,22.452,-35.8456,-4.60948,6.93286,19.6105,-3.75062,105.613,-41.5652,79.1795,43.3236,77.6713,28.0663
-828.289,0.999074,0.269779,5,31,0,832.846,87.6428,-0.155031,0.184245,0.15483,0.0651265,0.137541,-0.211626,4.84458,-70.1837,-33.5144,-23.7909,-17.4977,25.5712,-24.8065,-0.0100863,63.3028,-18.9741,16.1614,66.9186,24.742,33.924
-827.52,0.965327,0.269779,3,7,0,830.38,87.6708,-0.163964,0.194829,0.138849,0.0325713,0.106394,-0.245428,0.00869931,-11.1465,-65.1282,10.814,1.34175,-7.21598,34.7018,0.571711,-46.5156,3.61558,-76.3947,14.8586,-102.056,15.1579
-830.248,0.955669,0.269779,4,15,0,832.364,87.5896,-0.10725,0.294491,0.192247,-0.0466965,0.0619894,-0.277472,-3.12916,-43.159,31.5902,-17.1078,-7.6219,6.00684,22.9732,-1.19093,-44.9499,123.96,-79.6145,19.4127,-111.893,-9.48828
-826.718,0.9982,0.269779,4,15,0,832.351,87.7643,-0.141389,0.188496,0.151291,0.0138727,0.113029,-0.254187,-6.35894,4.68197,45.6208,19.1265,-3.66355,-87.4213,1.08558,2.55922,6.0662,-78.5971,2.1701,-40.4183,-9.58118,11.4997
-826.901,0.980975,0.269779,4,15,0,828.76,87.8037,-0.135757,0.215839,0.184354,0.0292145,0.0954294,-0.232095,1.77779,11.523,-19.4771,-50.689,25.3436,-23.0777,3.90857,3.24742,19.5415,2.3603,12.2521,45.2255,-26.6739,24.4133
-825.773,0.95869,0.269779,3,15,0,829.259,87.6479,-0.141081,0.223557,0.139622,-0.00470051,0.132573,-0.292686,3.36771,39.1149,-31.3499,56.5218,15.5148,1.86305,30.9869,0.10525,9.05312,-7.79515,-34.4765,-31.8606,6.20118,-9.70515
-826.734,0.841272,0.269779,3,15,0,830.558,87.6014,-0.159843,0.220107,0.133249,0.00470427,0.121591,-0.294569,3.39604,64.9386,18.0161,20.0389,-37.4759,33.1009,2.88738,-0.960724,-56.5041,23.0168,-83.6815,-21.7188,-75.2772,-12.7587
-829.282,0.977896,0.269779,3,15,0,832.271,87.8317,-0.164632,0.250979,0.149193,-0.00310519,0.164857,-0.342552,4.56207,12.7521,27.5922,34.6335,6.06722,49.7283,-24.1416,4.75674,-21.1519,41.2068,20.3852,-39.1956,76.6235,-46.6193
-828.229,0.936072,0.269779,3,15,0,832.853,87.948,-0.184342,0.23322,0.141395,0.0141807,0.137254,-0.279046,0.264695,13.386,-49.6637,3.95415,32.8601,-21.658,59.7923,6.77455,-98.0923,55.2456,-53.3562,-17.4392,-60.4918,-6.40939
-827.243,0.987703,0.269779,3,7,0,829.715,87.8087,-0.157968,0.202005,0.157274,0.0310593,0.157029,-0.300288,5.56308,-36.2774,31.0003,-7.48971,-32.6717,-2.55772,12.0405,3.83678,43.3923,-60.7315,76.0371,-18.3308,100.802,-17.1988
-826.706,1,0.269779,4,15,0,828.221,87.5047,-0.167626,0.206129,0.144422,0.0237292,0.151817,-0.220305,-2.26631,37.6975,-26.6466,21.3209,-11.9567,18.3698,1.35852,-2.7407,-7.38323,-29.7643,18.6649,-27.0479,35.1144,31.8873
-825.576,0.990487,0.269779,3,7,0,827.26,87.5987,-0.155491,0.219452,0.141526,0.0146508,0.136923,-0.247119,2.69001,16.4885,27.2106,-5.68182,8.98435,-27.3417,-29.3972,-0.930793,-3.43617,10.6851,-29.6555,-1.99156,-4.92895,18.046
-825.864,0.917654,0.269779,3,15,0,829.201,87.6122,-0.143053,0.228321,0.144424,0.020544,0.136318,-0.266417,-1.114,-42.2221,-31.97,-20.0283,-14.9385,2.89368,48.0191,-0.674935,43.578,47.206,-42.8673,49.7347,3.81043,5.88537
-827.275,0.934515,0.269779,3,15,0,828.966,87.6668,-0.154442,0.204306,0.164012,0.00254025,0.115029,-0.32809,-0.951834,-8.83336,-20.0187,-0.371608,-31.3526,31.9718,25.2463,0.575655,-55.0061,-85.1891,37.3158,-88.6286,-5.81052,-33.9607
-829.026,0.977364,0.269779,4,15,0,830.038,87.5639,-0.1548,0.242569,0.183911,-0.0258198,0.114073,-0.206766,2.55204,10.3682,19.9905,23.2597,22.7871,18.0454,3.76524,-1.52788,-81.2504,-36.5758,55.1335,-99.013,9.70895,35.3933
-831.832,0.987036,0.269779,3,7,0,833.118,87.0828,-0.106042,0.229723,0.141585,0.00644144,0.112272,-0.226208,-1.21516,14.1839,-21.612,-15.3046,18.6589,5.67132,-29.8257,-11.2149,98.8487,48.0028,-81.5259,72.4468,-16.8076,18.0748
-829.156,1,0.269779,3,15,0,833.916,87.3986,-0.114653,0.207655,0.132704,-0.0116405,0.121435,-0.210948,10.8142,-46.425,-28.6598,10.9833,-28.7586,10.7384,0.878891,-4.74938,59.9639,-44.5302,-40.1357,-29.2382,13.035,32.581
-827.745,0.967731,0.269779,4,31,0,832.293,87.3992,-0.182327,0.206976,0.136977,0.0396133,0.145149,-0.208272,-3.64848,41.4336,-30.6118,-8.39277,-68.9346,-13.6013,25.3708,-4.71315,-37.2113,18.35,-30.2733,11.9693,-26.3653,37.039
-826.23,0.867235,0.269779,3,7,0,830.871,87.5594,-0.162427,0.221572,0.161636,0.032637,0.144865,-0.232394,-4.56957,-23.6646,-50.6662,30.243,-26.9789,52.0823,31.9418,-1.69971,10.5118,13.1469,25.9155,22.7054,34.7606,25.5897
-826.345,0.991099,0.269779,4,15,0,827.766,87.6529,-0.164937,0.232939,0.179268,0.0371219,0.125888,-0.260248,-2.5306,1.77099,2.73357,-19.9078,16.0514,27.8813,28.4875,0.205579,-17.1557,49.7124,22.7802,51.5915,-5.54122,8.64592
-826.725,0.997446,0.269779,4,15,0,828.769,87.7381,-0.111801,0.21789,0.167905,-0.00113638,0.0813098,-0.262991,-2.75783,9.2574,41.8567,-24.1778,-25.7348,27.457,-14.3562,2.04173,33.6849,-11.5896,-40.1397,15.4592,-54.917,6.20299
-825.857,0.997118,0.269779,4,15,0,827.965,87.604,-0.164161,0.235727,0.163706,0.00429449,0.139365,-0.283466,6.58298,-2.90673,-38.635,-28.4527,-2.60413,1.27758,-11.2036,-0.883389,-43.913,4.44941,30.2574,-39.8497,26.0452,-4.31814
-828.255,0.915347,0.269779,3,15,0,831.444,87.7229,-0.165177,0.228191,0.1755,0.0180092,0.13321,-0.362996,2.52931,21.0761,-1.59695,-11.2456,38.6359,-26.2795,-47.2823,2.09344,-42.3244,-5.69356,63.7777,-23.5503,32.3981,-56.845
-825.462,0.985116,0.269779,3,7,0,829.21,87.7045,-0.149949,0.221802,0.171666,0.0244085,0.121515,-0.303189,1.683,-37.7871,36.5548,7.41025,18.2927,-10.7633,-53.6271,1.42737,6.51094,6.18391,22.1298,22.7019,6.23599,-15.3782
-825.513,0.962012,0.269779,3,15,0,827.192,87.6978,-0.147795,0.223935,0.160691,0.000564417,0.133226,-0.286034,0.606573,-4.55617,-11.3042,35.6825,35.3437,-13.9233,-23.0783,1.22807,-4.5447,-30.9804,31.0007,-45.6484,38.5855,-5.1838
-825.829,0.982569,0.269779,4,15,0,827.379,87.5727,-0.15205,0.227829,0.147424,-0.00852105,0.131092,-0.276207,-0.25695,-9.08383,-30.6427,50.1045,13.539,-1.37319,9.36999,-1.56246,-34.572,-12.6523,-14.0672,-57.4422,-0.618194,0.0806777
-826.235,0.938434,0.269779,4,15,0,828.084,87.493,-0.137872,0.230327,0.143509,0.00996737,0.135277,-0.303836,-1.10169,-32.3273,0.0116204,-24.3246,-43.9201,-15.443,3.47814,-3.51348,46.9314,37.4899,-43.578,31.3083,11.5668,-17.3185
-826.471,0.981814,0.269779,4,15,0,827.639,87.4809,-0.143807,0.212557,0.155607,-0.00673261,0.105829,-0.276152,1.9273,9.7772,-13.8805,40.4096,2.39031,-2.44334,20.7976,-3.59187,-41.8799,-45.9212,-16.4091,-63.0144,-39.3719,-1.18178
-834.313,0.83234,0.269779,3,15,0,841.183,87.4277,-0.159613,0.126157,0.126594,0.0775945,0.0969966,-0.224602,1.42648,4.90431,-53.5213,10.1374,77.0032,64.5997,27.8327,-4.29942,14.7777,-87.6615,-67.7197,41.5084,-105.192,14.0527
-831.723,0.971292,0.269779,4,15,0,838.616,87.7902,-0.13494,0.30421,0.183084,-0.0604894,0.128194,-0.30196,-4.26238,-72.4595,53.2622,16.5561,70.1025,16.8366,-0.268226,3.41913,-61.7601,77.6742,26.4788,-83.4523,45.6501,-27.1139
-827.613,0.920553,0.269779,3,7,0,836.803,87.9057,-0.130721,0.234567,0.157461,0.0256335,0.131811,-0.284351,4.12482,-30.3863,112.002,20.8287,-66.1772,14.0986,-25.3511,5.89634,86.7433,63.3565,-26.428,88.9593,24.5969,-8.37345
-829.52,0.898706,0.269779,3,7,0,831.011,87.9253,-0.160028,0.197539,0.148197,-0.0100163,0.14035,-0.281557,2.15194,35.5984,16.5305,36.6627,6.19569,14.7102,-5.86889,6.30176,-49.7371,-126.205,58.7864,-144.424,52.0774,-10.5186
-835,0.721632,0.269779,3,15,0,844.147,87.6097,-0.140621,0.187511,0.135565,0.0698131,0.188763,-0.312664,-8.60482,-42.2216,26.0752,-63.6808,93.383,-18.7995,-11.2734,-0.800896,215.174,-24.4322,54.7058,113.48,182.265,-40.1436
-830.979,0.959585,0.269779,2,3,0,837.197,87.542,-0.15236,0.195669,0.130826,0.0475003,0.191024,-0.305806,-2.02026,-71.6888,28.396,-29.0555,-58.188,-47.075,17.816,-2.3779,140.899,-38.8992,52.8138,38.3421,165.653,-27.9816
-830.12,0.997931,0.269779,4,23,0,834.376,87.8465,-0.101362,0.24174,0.198877,0.00126194,0.123562,-0.262965,-2.94018,28.3225,22.8463,80.8952,16.0897,-11.5873,31.9943,4.3742,129.843,-22.5687,102.216,27.8138,130.064,-0.54199
-831.668,0.991223,0.269779,3,7,0,832.714,87.3378,-0.136154,0.237379,0.156764,-0.0292638,0.0680631,-0.294678,5.31935,-12.5748,6.82355,5.90851,-8.60767,-18.8139,7.38678,-7.00845,-108.51,26.2666,-111.413,-52.6876,-165.399,-22.6938
-831.378,0.939244,0.269779,3,7,0,835.459,87.3835,-0.11347,0.245756,0.167295,-0.0114218,0.160376,-0.276151,5.74975,13.4005,0.658783,22.6325,40.7233,63.5407,18.4402,-5.74462,129.028,-22.7069,84.4714,-13.4462,174.777,-10.9699
-831.914,0.976244,0.269779,3,15,0,836.243,87.7174,-0.173532,0.214265,0.157842,0.0218525,0.0907796,-0.362089,5.89283,35.1818,-48.8057,34.6017,44.9959,26.959,-8.25372,1.94434,-140.996,35.7526,-85.7341,-2.80308,-174.732,-63.6375
-831.09,0.979362,0.269779,4,15,0,835.445,87.3125,-0.166621,0.239143,0.148883,-0.00828031,0.0984125,-0.215805,3.77994,-40.1847,24.9116,-22.9466,-28.5051,-22.4707,52.9057,-6.48204,-114.338,49.4532,-84.2168,-30.896,-121.124,25.8257
-830.937,0.952587,0.269779,3,7,0,834.021,87.3495,-0.128845,0.22151,0.159222,0.0115401,0.168021,-0.238864,5.40045,-0.325259,-44.5219,27.0268,-8.9368,38.2449,-26.147,-6.02888,114.648,-45.5031,83.2975,-7.10872,158.432,12.289
-829.2,1,0.269779,4,15,0,832.236,87.7182,-0.148433,0.246507,0.157266,-0.0299121,0.0905159,-0.23351,-5.83847,-24.3028,25.8541,-58.6137,15.4301,-3.93924,16.6378,1.52046,-103.58,27.3521,-67.7311,-61.5787,-103.033,18.973
-827.999,0.897511,0.269779,3,7,0,833.095,87.6334,-0.137359,0.23805,0.18255,-0.0201337,0.134375,-0.238225,-3.28094,29.7077,-7.01218,46.902,41.0793,74.5063,-11.2767,-0.203222,0.964185,-59.0222,94.6367,-84.377,93.2121,18.5561
-827.885,0.995551,0.269779,4,15,0,829.731,87.7316,-0.139668,0.251091,0.191142,0.028656,0.0973354,-0.256152,-1.15965,13.8103,7.06414,11.8665,-22.8148,48.9192,18.4856,1.87507,10.1882,98.8912,-16.6426,101.914,-48.535,8.02433
-828.042,0.83786,0.269779,3,7,0,833.801,87.7665,-0.110263,0.213649,0.150402,-0.0248899,0.0929334,-0.305666,1.53169,-24.417,-55.7343,83.0723,-44.2619,28.3193,12.3792,2.88785,23.3134,-61.5064,-45.5404,-60.8027,-34.5514,-22.0522
-828.177,0.94013,0.269779,4,15,0,836.45,87.429,-0.184902,0.229461,0.183018,0.0230391,0.143891,-0.259083,12.8796,-12.1498,-51.2433,-2.37429,22.6856,-22.7361,57.6551,-4.57921,-74.2759,-13.0076,89.6493,-42.6602,42.6905,5.69225
-827.94,1,0.269779,4,15,0,830.729,87.3554,-0.151778,0.221691,0.19231,0.0472412,0.107465,-0.275017,-0.616673,-49.0769,17.6266,9.90826,-13.2576,51.364,12.8811,-6.35168,12.945,33.229,35.8265,80.5204,-14.6571,-3.41648
-828.17,0.995253,0.269779,4,15,0,829.7,87.8855,-0.148248,0.218401,0.110294,0.0151406,0.158769,-0.293236,-4.82197,28.5256,0.233464,1.45173,15.0071,2.64727,-24.4931,5.53987,54.1428,38.4578,-89.8249,26.6103,13.3045,-14.8284
-826.234,0.935825,0.269779,3,7,0,830.762,87.8142,-0.171792,0.224864,0.15362,0.0391506,0.148292,-0.261288,-5.56913,40.1855,15.878,38.4258,64.4073,-11.5609,15.2273,3.66648,-4.36468,46.4917,-2.66974,43.7795,11.0623,8.24062
-827.377,0.990502,0.269779,3,15,0,829.065,87.7819,-0.137651,0.207326,0.181214,0.0140868,0.0976888,-0.209745,2.83796,-20.2616,4.00475,-7.7323,26.8133,43.5219,-3.8681,2.68197,-3.06374,-46.7089,32.557,-15.9447,-10.8778,36.8772
-827.811,0.94379,0.269779,3,7,0,829.516,87.8694,-0.125881,0.208389,0.191912,0.0178059,0.0821876,-0.225952,0.637209,-7.75692,-41.8905,19.1234,-16.941,14.9651,26.3348,4.52036,15.941,-39.5365,31.2432,11.0551,-24.6211,26.2759
-827.397,0.958848,0.269779,4,15,0,830.601,87.3478,-0.155707,0.230866,0.154402,-0.00378558,0.113112,-0.307092,-1.48711,-7.58604,-69.2312,28.796,28.5379,-7.7076,20.4127,-6.95144,-69.8522,14.9491,-40.554,-38.9573,-59.7722,-21.5933
-828.062,0.998923,0.269779,4,15,0,829.315,87.9924,-0.155856,0.193725,0.141266,0.0140414,0.115454,-0.236508,-3.86245,-29.1739,6.52941,18.4816,5.4419,-22.4884,10.3101,7.12919,-34.074,-47.1216,-31.3758,-39.9411,-45.4489,19.43
-827.767,0.998841,0.269779,3,15,0,829.868,87.2762,-0.139436,0.240949,0.163705,0.00852702,0.143983,-0.29114,6.40894,7.91599,-22.4431,-29.7292,10.3726,-6.5255,24.1837,-8.36276,51.3858,26.0622,27.2767,18.6474,70.5283,-12.7478
-830.565,0.939637,0.269779,4,15,0,833.936,87.9836,-0.233003,0.18465,0.132882,0.0875856,0.184089,-0.236378,4.61793,59.7317,-40.0026,-9.09688,26.0121,12.2645,-3.72799,6.94761,-74.8048,12.6255,17.5121,26.7878,5.57967,14.5532
