# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
8.04633,0.972745,0.472462,2,3,0,-7.14108,0.455661,-0.107541,-0.01624,-40.2938,0.528816,-8.00587,-100.79,3.13227,-2.48314
8.93449,0.948146,0.472462,3,7,0,-4.76967,0.50974,-0.0191085,0.0779315,97.2683,19.9356,5.95431,-15.3733,31.0407,10.8577
11.1262,0.986469,0.472462,2,7,0,-7.52646,0.541631,-0.102916,-0.0456234,-37.9324,36.9061,14.8283,31.7569,5.23325,0.0488055
11.2767,0.983208,0.472462,3,7,0,-10.3058,0.506911,-0.119181,-0.0349896,23.4903,12.1445,10.5668,-23.7231,-1.43713,1.65938
11.3402,0.999822,0.472462,3,7,0,-11.1459,0.517112,-0.113398,-0.0938826,22.4808,1.26731,-1.40953,-8.56865,1.02071,-5.4485
10.6429,0.90386,0.472462,3,7,0,-8.25594,0.52966,-0.0892074,0.0569427,13.6677,33.3855,11.8102,10.1484,8.84458,11.6958
10.9615,0.998831,0.472462,3,7,0,-10.299,0.508429,-0.145917,-0.0986625,7.19731,0.0172354,-11.3585,-24.2149,-13.8556,-6.78359
10.6286,0.969058,0.472462,3,7,0,-9.51045,0.518924,-0.129708,0.067416,31.7098,21.5458,-3.99537,-3.87943,-4.65327,12.9661
11.1367,0.940515,0.472462,2,7,0,-7.50812,0.532029,-0.150684,-0.0483559,-34.6282,11.8094,24.4919,16.3622,-14.5175,-0.254952
11.1952,1,0.472462,3,7,0,-10.911,0.527789,-0.115822,0.0140993,-13.29,12.3031,0.0684333,8.37538,-0.085914,7.53122
10.9829,0.962723,0.472462,2,7,0,-9.72137,0.505835,-0.117502,0.020772,59.1082,1.057,0.45798,-22.7455,-0.692377,7.92907
11.0224,0.996407,0.472462,3,7,0,-10.6278,0.51925,-0.0923162,0.0257518,-21.0938,-1.67932,6.79083,-3.75888,8.30923,8.61462
11.2012,0.972843,0.472462,3,7,0,-9.73412,0.515325,-0.0818166,-0.05016,15.6163,-26.2963,-8.63318,-10.7612,14.05,-0.363829
9.0165,0.885957,0.472462,2,3,0,-8.40046,0.493108,-0.115206,-0.202265,7.93404,14.6025,7.52728,-63.5535,0.277038,-23.3788
9.60931,1,0.472462,3,7,0,-8.06765,0.515566,-0.102509,0.130631,50.6849,-2.06925,11.0544,-7.23007,3.76593,18.7165
10.9455,0.974424,0.472462,2,7,0,-7.90557,0.546379,-0.113466,-0.0704465,-32.2217,4.90059,22.9609,41.4136,0.939399,-3.35865
9.92314,0.943,0.472462,3,7,0,-8.87273,0.49536,-0.0493654,-0.0667395,17.8331,20.0322,-8.39003,-44.7034,28.4659,-4.95814
10.2431,0.997565,0.472462,3,7,0,-8.81973,0.531682,-0.190546,-0.0204218,58.9791,-1.16772,5.80326,14.943,-29.348,1.40454
9.07472,0.942391,0.472462,3,7,0,-7.96352,0.476002,-0.123717,0.0872011,25.2096,-24.6014,0.338556,-56.8345,-2.58461,12.3032
10.9099,0.998199,0.472462,3,7,0,-8.46048,0.53412,-0.0824484,0.0145048,54.493,-0.292817,-16.6256,17.4243,12.1048,7.0044
11.0055,1,0.472462,2,3,0,-10.888,0.535157,-0.0850573,0.00113221,1.54095,4.60172,4.14732,19.4189,11.4565,5.55108
11.2129,0.998625,0.472462,2,7,0,-10.8878,0.534777,-0.101068,-0.0114811,-5.68638,-12.9524,-3.7185,19.3405,5.592,4.41747
9.72771,0.928419,0.472462,2,3,0,-9.58709,0.567324,-0.0958447,-0.046729,15.7863,5.10774,1.60355,73.3487,8.16349,-2.87904
10.1925,0.999584,0.472462,3,7,0,-8.51096,0.532578,-0.190879,-0.0550816,66.5013,6.6909,-2.14084,17.4849,-31.5805,-2.95585
11.1891,0.961921,0.472462,3,7,0,-8.43584,0.508409,-0.141163,-0.0517584,6.24931,-41.6346,-6.55018,-22.0853,-10.6463,-0.570615
9.3434,0.900527,0.472462,2,3,0,-9.28069,0.481051,-0.155727,-0.110472,9.28277,-3.22191,1.82101,-75.0416,-18.7817,-11.4601
8.90027,0.975879,0.472462,3,7,0,-6.71572,0.526102,-0.0337645,0.116991,-76.6116,6.52386,1.24663,4.85511,24.3426,15.6058
6.68712,0.959064,0.472462,2,7,0,-6.07024,0.491812,-0.0102698,0.181044,39.5427,4.45398,2.2193,-30.915,27.5691,19.0914
10.2218,0.990122,0.472462,3,7,0,-5.78355,0.482817,-0.127408,-0.0289642,50.9389,-31.9114,-20.1192,-61.0225,-4.69838,0.2973
10.5312,0.99982,0.472462,3,7,0,-9.45522,0.497432,-0.0787607,-0.0923314,46.2742,12.257,-4.14216,-43.3772,16.6751,-6.88055
10.3236,0.977601,0.472462,3,7,0,-9.22095,0.495574,-0.157951,-0.0959482,41.5453,-12.6303,7.05508,-47.0042,-19.2608,-7.72055
8.16072,0.909262,0.472462,3,7,0,-6.55459,0.527794,0.0130938,-0.0142542,-42.7926,12.4721,-12.0095,8.87106,49.7864,-2.03838
7.68976,0.977176,0.472462,3,7,0,-5.60481,0.564631,-0.0197165,-0.0913095,-25.1961,35.3081,2.83788,75.4171,43.2778,-12.4392
10.5374,0.990617,0.472462,2,3,0,-7.22151,0.535699,-0.0735967,0.0416683,58.7053,30.4062,-12.0727,18.6448,14.5233,9.60154
10.7227,0.985137,0.472462,3,7,0,-9.81546,0.513034,-0.171695,-0.0655256,19.8061,15.1894,9.281,-14.939,-24.0226,-3.18524
11.1644,0.972604,0.472462,3,7,0,-9.72981,0.530092,-0.150609,-0.0407321,47.0249,18.6897,5.08395,13.0216,-14.2692,0.73699
10.3174,0.942775,0.472462,2,7,0,-9.10851,0.50061,-0.0742573,-0.122054,-30.6657,22.6459,-4.96548,-40.0596,19.8614,-10.9562
7.85414,0.881753,0.472462,3,7,0,-6.5434,0.57601,-0.197242,-0.0245195,16.4321,-2.89865,-15.515,83.599,-32.2319,-3.86372
8.29142,0.991301,0.472462,3,7,0,-6.0058,0.468308,-0.0462368,0.00665996,16.5782,-11.8123,19.9361,-77.9149,25.7334,0.808145
10.9163,1,0.472462,3,7,0,-7.86282,0.533892,-0.0694516,-0.0485999,76.7584,-24.331,-3.69799,19.3914,19.1286,-0.743387
9.53552,0.930907,0.472462,2,7,0,-8.88784,0.493958,-0.145013,0.103355,-23.7155,-17.2715,1.45028,-33.5211,-9.02223,15.2172
8.67018,0.970478,0.472462,2,7,0,-7.00785,0.550763,-0.104317,-0.21491,-35.6941,-10.1818,14.5211,65.1675,6.57424,-25.6221
8.86374,0.960233,0.472462,2,3,0,-7.263,0.530558,-0.0970554,-0.237909,48.3017,2.88204,-12.2432,20.4045,11.2783,-28.0542
9.02872,0.976718,0.472462,3,7,0,-6.84486,0.557247,-0.0591884,-0.13556,8.70094,0.842375,20.7836,68.1318,27.833,-15.1889
9.31956,1,0.472462,3,7,0,-7.35266,0.492528,-0.163305,0.0999535,34.7316,14.1059,15.7788,-35.4743,-14.7178,14.3717
10.1394,0.996782,0.472462,2,7,0,-9.03044,0.499517,-0.177829,0.0163225,26.5426,4.82694,-12.8278,-31.9514,-22.6535,5.71321
9.20187,0.975945,0.472462,3,7,0,-8.73865,0.554283,-0.0775997,-0.163492,1.93995,17.3672,2.12332,65.9905,19.8425,-18.2649
9.3928,0.999577,0.472462,3,7,0,-7.31983,0.495123,-0.202294,-0.0156236,-36.6497,7.20229,17.415,-40.7284,-33.6266,0.3008
10.7907,0.97109,0.472462,2,7,0,-7.11296,0.522394,-0.0912233,-0.142185,46.1511,41.2882,-9.25058,0.892778,12.2085,-12.4772
11.3509,0.978542,0.472462,2,7,0,-10.2231,0.527821,-0.109134,-0.0881739,13.4976,-13.7017,12.571,10.3268,2.91942,-4.72747
10.0357,0.850569,0.472462,1,3,0,-8.5602,0.539788,-0.122129,-0.179425,-26.268,8.62274,14.9715,37.5945,-3.46419,-18.5435
10.2564,0.975488,0.472462,2,7,0,-8.89798,0.490292,-0.101736,0.0419412,-29.1509,2.58935,14.4537,-42.852,4.78391,9.08138
9.08411,0.966148,0.472462,3,7,0,-8.40403,0.503909,-0.153166,0.140525,33.7948,-7.5696,-6.09043,-20.0571,-10.7026,18.9014
9.58657,0.999101,0.472462,3,7,0,-7.71153,0.554464,-0.180547,0.0327869,32.1387,7.96394,-16.8123,44.8553,-22.8828,6.63708
11.3618,0.979613,0.472462,2,7,0,-8.33237,0.518015,-0.116645,-0.0912962,-57.89,26.8685,-12.4241,-6.92973,-0.450087,-5.08726
9.87675,0.832088,0.472462,1,3,0,-8.20943,0.510313,-0.135792,-0.192547,-16.684,-11.2888,-16.6379,-25.1337,-11.0972,-20.4657
10.0995,0.8317,0.472462,3,7,0,-4.97786,0.563259,-0.122859,-0.0243386,43.7038,-18.4167,-28.0966,63.8619,-2.86077,0.620759
9.24367,0.919298,0.472462,3,7,0,-7.05744,0.534112,-0.0135255,0.0021259,57.7699,-25.7994,-1.6833,17.8478,38.2157,2.14243
10.2998,0.989072,0.472462,3,7,0,-8.06306,0.527976,-0.148978,-0.164803,-19.6323,-37.2786,-3.83704,12.3508,-17.394,-16.2175
7.98649,0.82833,0.472462,2,7,0,-6.33937,0.546099,-0.12465,-0.249691,-39.3989,-18.9802,10.6221,58.5513,-5.52865,-31.2422
9.47991,0.995973,0.472462,3,7,0,-6.27891,0.536477,-0.166914,0.111424,34.6119,-2.27632,-23.5254,17.1409,-15.4742,16.1058
9.75206,0.994348,0.472462,3,7,0,-7.73086,0.493986,-0.0858702,-0.155538,-67.0893,-16.4074,1.20933,-56.1298,15.2867,-16.1893
10.0354,0.981211,0.472462,2,3,0,-9.12308,0.49246,-0.0740214,-0.111922,-26.7117,5.47911,-11.0698,-54.2585,19.5724,-10.2758
11.3702,0.977667,0.472462,2,7,0,-9.37178,0.531382,-0.10869,-0.0315165,58.361,-16.173,8.84279,14.8065,2.7728,2.27044
9.79012,0.934009,0.472462,2,7,0,-9.71625,0.514946,-0.0255489,-0.0273995,-13.9923,-1.50929,-0.0459436,-10.8718,35.7664,-0.395092
11.2618,1,0.472462,2,3,0,-9.78047,0.513897,-0.0958513,-0.0132821,-9.01966,31.5086,1.08425,-12.1566,7.62652,4.29255
11.3027,0.985275,0.472462,3,7,0,-10.59,0.53284,-0.130067,-0.0719448,-28.0646,-15.0835,-4.42075,18.5291,-6.26306,-2.82592
10.9539,0.942084,0.472462,3,7,0,-9.71954,0.50617,-0.0864016,0.00334807,10.5702,-10.8952,-14.3055,-23.0593,10.9033,5.721
11.0018,0.999566,0.472462,3,7,0,-10.7746,0.541628,-0.138956,-0.0718575,-4.81309,-5.4781,-5.92398,33.4575,-10.1191,-3.41369
6.98448,0.823905,0.472462,2,7,0,-6.65912,0.555772,-0.236445,-0.0975877,-6.70683,-13.2642,3.2546,60.521,-55.1813,-14.5673
6.44118,0.93605,0.472462,1,1,0,-6.17717,0.553254,-0.244982,-0.110067,20.9631,-8.10585,-1.41225,57.4291,-60.5683,-17.1818
6.28631,1,0.472462,3,7,0,-4.23276,0.484573,0.0238469,0.108134,-48.285,-19.9231,11.2831,-44.3398,42.2385,9.29011
10.7425,0.982948,0.472462,3,7,0,-5.27984,0.528585,-0.168864,-0.0836982,-64.9902,49.954,7.82766,11.5645,-23.6475,-5.37809
9.7409,0.946064,0.472462,3,7,0,-9.06471,0.545403,-0.0957793,0.103809,-3.14439,19.3066,5.09707,28.0871,6.03623,15.6712
11.3855,0.980687,0.472462,2,7,0,-8.66059,0.521311,-0.133889,-0.0681567,39.3646,12.0566,19.7925,-1.05803,-7.86317,-2.19461
11.3046,0.997104,0.472462,3,7,0,-11.2265,0.520249,-0.121112,0.000549631,-0.71552,-6.43614,-1.87793,-2.48384,-2.07169,6.08428
11.0693,0.870443,0.472462,3,7,0,-5.62587,0.525283,-0.124138,0.0295188,-54.677,52.951,-7.51713,4.64273,-3.0348,9.17911
11.0979,0.907373,0.472462,2,7,0,-7.86722,0.504705,-0.090325,-0.0526295,53.7826,-22.069,17.2156,-28.1806,10.5667,-0.871398
10.1399,0.960636,0.472462,3,7,0,-9.84325,0.561776,-0.0975889,-0.0262974,0.939982,14.0316,-1.3806,61.8115,7.14164,0.454702
8.63759,0.88362,0.472462,3,7,0,-7.23023,0.496211,-0.129284,0.162435,60.9017,6.95163,-0.332646,-27.398,-3.7548,20.7086
8.50843,0.98328,0.472462,3,7,0,-5.46905,0.558179,-0.182453,-0.144185,18.5713,-43.4844,5.674,71.1444,-33.4796,-17.257
10.8665,1,0.472462,3,7,0,-8.53972,0.530058,-0.163613,-0.0785603,56.3099,-19.6071,-11.1849,13.9835,-21.0983,-4.50103
11.421,1,0.472462,3,7,0,-10.8655,0.52816,-0.11542,-0.0321933,-11.6796,17.6465,3.24847,9.76882,0.0785346,2.29003
11.3022,0.988507,0.472462,2,5,0,-11.0821,0.507464,-0.114527,-0.0538481,22.999,-0.143179,2.43121,-23.7254,0.46058,-0.60783
11.2697,0.990111,0.472462,3,7,0,-10.9222,0.53742,-0.121054,-0.0406813,-5.04705,10.256,-6.09004,24.7204,-2.21562,0.946418
9.41571,0.918037,0.472462,2,3,0,-9.15548,0.51471,-0.191008,-0.145851,-22.6746,6.44428,1.70359,-14.2356,-37.8941,-15.6483
9.87003,1,0.472462,3,7,0,-9.43328,0.516636,-0.182921,-0.136007,-8.07555,-13.7112,-5.28517,-10.2391,-33.1702,-13.5359
10.623,0.995865,0.472462,3,7,0,-8.91148,0.491421,-0.103669,-0.0727615,-12.2187,-26.2785,-11.429,-51.9479,5.2035,-4.28864
10.3369,0.960656,0.472462,3,7,0,-8.77999,0.556415,-0.120424,0.0186306,-41.7643,-23.162,-5.4262,48.9074,-1.75319,6.3778
10.7201,0.991439,0.472462,3,7,0,-9.41047,0.501334,-0.0919553,-0.111891,-48.601,-16.6743,3.27543,-37.9224,11.1414,-8.90134
10.0857,0.982899,0.472462,3,7,0,-9.36469,0.51272,-0.152328,-0.170908,-29.7239,16.4067,-1.45626,-19.0858,-19.377,-17.3924
10.9082,0.999666,0.472462,3,7,0,-9.68042,0.517837,-0.130575,0.0428037,13.3264,13.5025,13.4165,-5.54282,-5.18075,10.4941
9.30544,0.962288,0.472462,3,7,0,-8.64192,0.565122,-0.165184,-0.0756657,24.8107,-15.5424,4.24283,73.9389,-21.6642,-7.26031
10.181,0.950934,0.472462,3,7,0,-7.16093,0.551528,-0.115695,-0.134926,76.3157,-20.0747,-8.18729,57.0242,-0.0128181,-12.7982
11.2942,1,0.472462,2,3,0,-10.0776,0.529199,-0.137169,-0.0234795,-44.9327,0.277955,9.89956,11.2026,-8.49474,3.11309
8.96373,0.907327,0.472462,3,7,0,-7.18638,0.516443,-0.0510112,-0.191779,7.15294,21.0034,-14.9566,-11.8624,35.6604,-22.2139
9.93747,0.887682,0.472462,3,7,0,-5.65097,0.48806,-0.170976,-0.0292562,-18.9039,-38.9908,19.7331,-52.8748,-22.0674,-0.295804
11.0425,0.981095,0.472462,2,3,0,-9.24416,0.503484,-0.143071,-0.0434873,52.3032,22.9321,-3.05427,-29.6305,-11.2563,0.15339
10.4037,0.927062,0.472462,2,7,0,-8.45921,0.518872,-0.185414,-0.00277903,46.2664,-24.5262,7.71355,-4.53938,-26.3968,3.89276
11.051,0.999773,0.472462,3,7,0,-10.1991,0.522427,-0.137807,0.0239574,-4.27252,-22.9755,3.91391,0.686938,-7.96697,8.46154
9.80007,0.958064,0.472462,2,7,0,-9.54038,0.480381,-0.150848,-0.0535544,-3.80192,7.44189,-5.90157,-68.0824,-14.7362,-3.56058
10.5475,1,0.472462,3,7,0,-9.19169,0.534359,-0.0534075,-0.04821,-60.3753,-1.14486,-2.8471,20.1335,25.7552,-1.43519
10.4658,0.994651,0.472462,2,3,0,-10.1335,0.525516,-0.0467769,-0.0148188,-17.6584,-11.0133,2.94469,5.42623,26.6559,2.5044
11.4149,0.94961,0.472462,2,7,0,-8.03363,0.516306,-0.104415,-0.0618858,24.8353,43.001,9.65739,-9.3813,4.77183,-1.37275
10.4654,0.884393,0.472462,1,3,0,-9.21803,0.505058,-0.063905,-0.0987865,-25.8867,23.8327,-5.98123,-30.266,23.6955,-7.80772
8.77913,0.937525,0.472462,3,7,0,-8.2423,0.565838,-0.191626,-0.0325979,-10.6769,-4.81481,9.6218,68.9758,-30.5001,-3.01272
9.14646,1,0.472462,3,7,0,-8.45956,0.480124,-0.0475227,-0.0334796,-16.6917,14.0303,-7.75045,-65.8127,27.3715,-2.42157
8.71516,0.986385,0.472462,3,7,0,-6.70665,0.54892,-0.0162033,0.0499337,-62.8315,19.4482,-2.6516,35.959,33.8183,6.97188
9.36295,0.945392,0.472462,3,7,0,-6.22305,0.548292,-0.137712,0.120801,-16.5092,-45.6954,0.0344516,30.4941,-6.56043,17.0216
9.97607,0.921774,0.472462,3,7,0,-3.77319,0.494744,-0.132765,-0.15368,16.8127,59.6395,13.5761,-54.4056,-8.73074,-15.5034
11.0144,0.924163,0.472462,3,7,0,-7.72559,0.515224,-0.0877125,-0.112296,63.0734,29.6251,10.7523,-12.3678,13.1464,-8.36469
10.5075,0.972438,0.472462,3,7,0,-10.1894,0.51721,-0.168063,0.0385727,25.1072,7.82212,0.610466,-6.4447,-18.2755,9.18284
7.58729,0.940659,0.472462,3,7,0,-6.91015,0.464384,-0.0893093,-0.139036,-12.2785,-18.4592,5.03419,-111.827,13.0811,-18.4855
6.38889,0.870958,0.472462,2,3,0,-4.45427,0.453056,-0.128861,-0.13596,-51.6954,13.8206,-11.7884,-133.019,-6.50597,-20.4911
9.63023,1,0.472462,2,3,0,-6.25187,0.479605,-0.118945,-0.108299,88.0116,5.13397,10.4885,-77.358,-1.53469,-10.6294
9.76686,0.974486,0.472462,2,3,0,-8.61914,0.495449,-0.11899,-0.172703,55.9949,0.88179,1.83722,-55.0457,-1.75364,-18.2567
8.72054,0.947304,0.472462,2,3,0,-8.13733,0.488158,-0.086725,-0.190281,4.24001,-19.6792,-1.58917,-72.7044,15.923,-22.5076
9.69463,1,0.472462,3,7,0,-7.5103,0.512626,-0.15884,0.109832,62.7686,-5.39676,12.031,-11.0131,-13.0844,16.3358
11.1231,0.998881,0.472462,2,7,0,-9.56871,0.502983,-0.11289,-0.0158999,8.54693,14.3785,-15.6802,-28.8058,1.05395,3.6979
8.92008,0.923867,0.472462,3,7,0,-7.49448,0.554039,-0.0675982,-0.16735,-10.1565,-22.6798,11.3172,66.0007,25.2483,-19.3027
9.24739,0.968146,0.472462,2,3,0,-7.62637,0.531779,-0.0409295,-0.154783,-50.1543,-8.99642,10.9357,19.732,38.276,-17.1145
9.32854,1,0.472462,3,7,0,-8.72366,0.52029,-0.0441396,-0.162501,-32.9516,-11.1206,2.59132,-3.35494,37.2027,-17.8982
11.3845,1,0.472462,2,3,0,-9.42522,0.516132,-0.132716,-0.0450239,-3.08818,27.7907,-12.9029,-9.35033,-7.03088,0.644636
11.2193,0.991467,0.472462,3,7,0,-11.0006,0.526783,-0.0830512,-0.0636958,4.7262,-10.703,2.96122,8.10022,13.9107,-1.9902
11.0878,0.991683,0.472462,2,3,0,-11.0114,0.525204,-0.0792459,-0.0875111,5.596,6.66836,0.261727,5.72516,16.2971,-5.17788
11.1815,0.960942,0.472462,3,7,0,-9.78567,0.517131,-0.151556,-0.0572047,10.3966,-5.46329,16.2236,-7.93277,-15.1413,-1.2524
10.1068,0.937754,0.472462,3,7,0,-9.22918,0.560991,-0.121661,-0.0787797,40.556,13.9878,-0.0446707,67.282,-2.6487,-6.05362
10.6125,0.993582,0.472462,3,7,0,-9.50744,0.489225,-0.114267,-0.0399387,-42.01,5.71225,9.19242,-52.1569,0.551032,-0.274996
9.2471,0.960596,0.472462,3,7,0,-8.77889,0.48138,-0.151926,0.0803475,-34.6875,2.34255,-2.31228,-50.8711,-11.6549,11.8092
9.35028,0.995444,0.472462,2,3,0,-8.77701,0.4916,-0.149187,0.107477,34.4555,6.17717,-4.24514,-36.0492,-10.2161,15.3569
9.48371,0.994535,0.472462,3,7,0,-8.72757,0.559259,-0.0874763,-0.135153,-5.82268,3.8584,-12.0305,71.9555,13.8817,-14.2243
10.0401,1,0.472462,3,7,0,-8.82052,0.549705,-0.0645175,-0.0992409,-39.833,11.1431,9.67405,49.8326,23.4363,-8.71213
9.13177,0.972998,0.472462,3,7,0,-8.61278,0.488037,-0.197711,0.0223051,-4.20335,-15.9821,-5.30686,-47.7391,-29.5365,4.44418
9.9625,0.995626,0.472462,2,3,0,-8.86107,0.500561,-0.190749,-0.0268866,-37.1549,-17.5383,5.59038,-33.2064,-29.8078,0.0500088
9.96603,0.994742,0.472462,2,3,0,-9.51298,0.498436,-0.18477,0.0107079,-13.8548,-15.5899,-2.4458,-33.8694,-25.462,4.67843
9.07058,0.951672,0.472462,2,5,0,-7.70797,0.548629,-0.0313177,-0.0984338,33.4972,23.9016,-5.02729,47.8247,38.5904,-10.5556
11.0215,1,0.472462,2,3,0,-9.2109,0.533108,-0.0769633,-0.0709912,-36.5451,-28.2765,5.74455,18.9471,16.7537,-3.28225
10.203,0.954354,0.472462,3,7,0,-8.97908,0.496365,-0.103918,0.0691567,-16.9704,23.6391,7.83295,-32.7989,3.81046,12.3259
9.94572,0.990926,0.472462,3,7,0,-9.06822,0.517593,-0.0419733,0.049983,-32.2568,-0.561513,10.0312,-5.78946,25.0448,9.43783
10.2158,0.981608,0.472462,3,7,0,-8.62237,0.526571,-0.184007,-0.102225,24.0049,30.7665,-1.17795,8.36504,-31.5158,-8.70019
10.3908,1,0.472462,1,1,0,-10.1859,0.524367,-0.179025,-0.101059,-7.50873,10.5058,2.18658,4.37463,-29.151,-8.20889
10.4942,0.985134,0.472462,3,7,0,-8.85761,0.514786,-0.067102,0.0452662,-11.2684,-19.0335,14.596,-9.62012,16.6498,9.95684
10.8091,0.98964,0.472462,3,7,0,-9.34714,0.527458,-0.158529,-0.108818,49.7547,19.2872,2.37224,10.0981,-20.029,-8.33119
10.2638,0.984079,0.472462,3,7,0,-9.81914,0.536709,-0.186801,-0.0347958,-3.29527,-3.40993,-9.21597,23.3101,-28.6891,-0.321848
7.9812,0.909247,0.472462,2,3,0,-7.37828,0.526718,-0.231758,0.109376,-18.4933,16.7274,3.80113,5.65797,-35.1408,12.8809
10.23,0.978945,0.472462,3,7,0,-7.09252,0.510591,-0.0674691,-0.142489,15.109,45.0906,-4.32879,-22.2002,24.0848,-13.6392
9.95295,0.964467,0.472462,3,7,0,-8.69291,0.564861,-0.116944,0.00180594,18.4603,-18.1437,11.4805,62.9665,-0.505366,3.54166
10.548,0.988203,0.472462,3,7,0,-9.14811,0.547739,-0.121408,0.037992,-58.6059,-2.76279,5.50518,35.2146,-2.03437,9.18139
7.69067,0.913463,0.472462,3,7,0,-6.91175,0.502865,-0.11225,-0.267725,22.6322,-1.7072,-10.8746,-47.9153,2.22886,-34.0434
8.90375,0.965615,0.472462,2,3,0,-6.37291,0.506089,-0.0639272,-0.202164,-26.2392,-5.26658,-21.198,-34.9306,29.1401,-23.6034
9.29997,1,0.472462,2,3,0,-8.84314,0.509724,-0.0657689,-0.191851,16.9054,-7.84105,7.27752,-26.3711,27.5284,-21.5481
7.57902,0.956341,0.472462,3,7,0,-6.64052,0.518042,-0.121333,0.222373,23.629,-20.5524,-4.94473,-3.68172,-1.42627,25.9975
9.65267,1,0.472462,3,7,0,-6.95973,0.490946,-0.134013,-0.159231,24.9387,5.12229,-22.0699,-62.6955,-9.47149,-16.8295
10.0782,1,0.472462,3,7,0,-9.04738,0.532873,-0.134609,0.0990954,-43.3945,-10.0875,-6.39457,13.2127,-5.88769,15.7717
10.3843,0.999427,0.472462,3,7,0,-9.14943,0.548974,-0.0698484,-0.0694181,-29.7766,-0.121086,-13.5435,45.7168,19.7734,-4.36232
10.0284,0.972187,0.472462,1,1,0,-10.0185,0.551546,-0.0603029,-0.0739739,4.38022,-1.23805,-0.364812,50.5236,24.1149,-5.6342
9.96375,1,0.472462,3,7,0,-9.51886,0.491828,-0.176258,-0.0022459,-22.0692,9.17702,-5.42243,-44.5284,-22.9106,3.07868
11.3069,0.994411,0.472462,2,7,0,-9.73964,0.518044,-0.126329,-0.00417686,-46.5337,-22.6892,2.72744,-5.78126,-4.06836,5.50891
11.0102,0.988792,0.472462,3,7,0,-10.8607,0.540709,-0.0873084,-0.029766,7.36291,4.23884,-4.56261,29.3262,11.294,1.76242
10.7841,0.99422,0.472462,3,7,0,-10.4898,0.54715,-0.106287,-0.092927,-11.1496,-10.1052,-4.4929,44.6804,4.23699,-6.44271
11.2791,0.991811,0.472462,2,7,0,-10.5221,0.536948,-0.114982,-0.0625632,-35.8776,-6.3824,6.84668,25.0375,0.27711,-1.7243
11.0339,0.980702,0.472462,3,7,0,-10.7039,0.507498,-0.0910123,0.00260884,9.18602,11.0304,4.95161,-21.1488,9.19497,5.79061
10.3033,0.885368,0.472462,3,7,0,-6.29566,0.557236,-0.138771,-0.0014624,-79.0092,-2.15519,-18.7354,52.1207,-8.73894,3.8436
9.89104,0.99189,0.472462,3,7,0,-9.28752,0.546297,-0.11843,0.0961801,33.3594,-8.75614,-4.26718,29.6035,-0.899826,15.0357
9.21824,0.983471,0.472462,2,3,0,-8.89091,0.560494,-0.0888003,0.0976628,-0.203749,-7.87728,6.89039,46.719,8.27182,13.8702
10.078,0.989108,0.472462,3,7,0,-7.79032,0.510706,-0.186336,0.0344219,-44.7144,-3.16174,-17.6398,-15.439,-24.841,7.81983
11.2811,0.996358,0.472462,2,7,0,-9.86655,0.528863,-0.137319,-0.0189119,24.9848,24.3285,-8.10083,10.5884,-8.47717,3.64852
10.4313,0.966136,0.472462,2,7,0,-10.0871,0.555067,-0.102265,0.00885593,-19.2775,-11.994,-0.407074,47.921,4.9228,5.3596
10.5201,0.996133,0.472462,2,3,0,-10.2137,0.554213,-0.0971002,-0.00923443,-25.4517,-1.39068,-3.74936,48.4007,7.08593,3.31079
10.4482,0.990877,0.472462,2,3,0,-10.1432,0.557686,-0.114009,-0.0352373,22.303,7.36205,3.0652,56.4633,0.648646,-0.025107
8.78888,0.960689,0.472462,3,7,0,-8.18959,0.552558,-0.1804,0.113233,-38.8621,-4.71395,2.13483,35.9686,-19.465,14.9544
9.78403,0.995271,0.472462,3,7,0,-7.50644,0.555763,-0.13621,0.0739601,-0.736784,33.6877,-11.1846,42.9697,-6.70376,12.0894
8.95712,0.962278,0.472462,3,7,0,-7.44885,0.488318,-0.200264,0.0426793,52.9217,-1.91234,9.94764,-45.458,-29.2468,6.60387
9.11071,0.986374,0.472462,2,3,0,-8.33134,0.495836,-0.210853,-0.0015589,31.297,13.2573,-5.84379,-38.5492,-35.9279,1.46961
8.99447,0.992603,0.472462,3,7,0,-8.45824,0.546859,-0.0198968,-0.0629706,-14.1435,14.5835,5.56152,41.6021,40.8151,-6.35499
10.6506,0.985022,0.472462,3,7,0,-7.50121,0.533925,-0.17104,-0.0743309,61.6738,30.9555,-8.76046,20.4698,-24.1607,-4.41083
6.58331,0.854266,0.472462,3,7,0,-5.39151,0.476946,-0.247191,0.00427823,-20.7068,19.087,10.0758,-65.677,-49.0603,-2.84539
