# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1207707844
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df0_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
9.58489,0.999763,0.39643,3,7,0,-9.21831,0.53439,0.0143501,23.6917,-6.39448,17.8162,2.49073
9.48507,0.977245,0.39643,3,7,0,-8.59685,0.504625,0.0126659,2.46364,-13.8114,-24.8537,2.08442
9.42807,0.999571,0.39643,4,15,0,-9.42145,0.502537,0.0136519,0.897421,-1.17022,-27.7953,2.09202
9.03842,0.990011,0.39643,3,7,0,-8.80273,0.51365,0.0979303,-25.3462,2.68747,-10.0368,11.6924
9.26708,0.999258,0.39643,2,3,0,-8.95795,0.512351,0.0747911,-2.79892,-8.12409,-12.1587,9.29739
9.27365,0.995848,0.39643,3,15,0,-8.78305,0.499687,-0.0388945,1.0409,-10.272,-35.4015,-4.67761
8.08905,0.909809,0.39643,1,3,0,-6.83275,0.482815,-0.0786122,-54.2803,-8.41852,-67.3801,-11.9213
8.51897,1,0.39643,3,7,0,-7.62698,0.541046,0.124777,-52.0178,2.95797,21.9359,13.9662
8.68119,0.999445,0.39643,3,7,0,-8.32956,0.516837,-0.131781,31.1555,3.15432,-9.76842,-17.2666
8.28902,0.994025,0.39643,3,15,0,-7.8638,0.502749,0.140304,-30.9386,-5.16727,-21.3563,15.4228
8.81829,0.99954,0.39643,4,15,0,-7.48231,0.541298,-0.101555,54.9293,9.12238,34.9054,-13.2833
9.34569,0.990312,0.39643,2,7,0,-8.14469,0.523967,0.0723187,30.6421,-13.9607,2.58628,9.14961
9.69823,0.981395,0.39643,2,7,0,-8.3067,0.519851,0.0122083,-15.907,-16.8035,-2.999,2.4533
9.67851,0.990513,0.39643,2,7,0,-9.20498,0.529576,0.00108771,-36.7604,3.22606,11.2205,1.046
9.18941,0.98502,0.39643,2,7,0,-8.95423,0.544067,-0.0544112,16.8619,-5.60021,36.3153,-6.75254
9.26712,0.998664,0.39643,2,3,0,-9.08636,0.538869,-0.0666561,-23.162,1.60536,28.4728,-8.10186
5.15144,0.871298,0.39643,2,7,0,-2.74357,0.49154,-0.229392,77.806,10.4063,-70.7378,-36.2805
4.49794,0.948114,0.39643,1,1,0,-4.39006,0.488293,-0.240268,-2.84347,-4.76157,-80.0129,-38.9177
3.99276,0.957029,0.39643,1,1,0,-3.73149,0.483234,-0.242019,1.97125,-7.48125,-92.3664,-40.1409
9.54466,1,0.39643,2,3,0,-4.14579,0.525596,-0.060012,-72.5184,-28.3876,6.07038,-6.73183
8.26934,0.964928,0.39643,3,7,0,-7.9301,0.483637,0.0898281,32.6302,0.954834,-47.1411,9.16063
9.44385,0.995186,0.39643,2,7,0,-7.97865,0.505795,0.0333474,56.2423,-10.0571,-22.2377,4.54708
8.64895,0.97811,0.39643,3,7,0,-8.28999,0.544574,0.108275,-28.4296,4.74619,26.8544,12.1909
8.64776,0.997379,0.39643,2,3,0,-8.44195,0.538571,0.119123,-20.6063,-3.94235,19.3107,13.5259
8.44072,0.999086,0.39643,3,7,0,-7.88752,0.561379,0.0593716,-4.44552,10.8501,51.5833,5.7505
8.41112,0.997847,0.39643,3,15,0,-8.08816,0.564014,0.0302071,0.997001,8.33324,58.3254,2.10089
7.13475,0.980449,0.39643,3,7,0,-5.87049,0.499898,-0.181538,63.0831,-1.61989,-46.6159,-26.4563
6.92073,0.99585,0.39643,3,7,0,-5.8304,0.528417,0.22065,-58.3889,-1.94985,6.14412,22.6153
8.80263,0.996014,0.39643,3,15,0,-5.82757,0.486853,0.0229246,3.06793,25.2917,-49.3456,1.98549
9.69011,0.993331,0.39643,2,7,0,-8.13299,0.516095,-0.0210855,-66.813,5.73131,-8.97193,-1.65752
9.44551,0.974715,0.39643,3,7,0,-8.63877,0.507636,0.0406795,43.7593,-6.6303,-19.4153,5.45287
9.66731,0.999848,0.39643,3,7,0,-9.37075,0.515658,-0.029583,25.7893,-4.33465,-9.80785,-2.74767
9.46476,0.981409,0.39643,2,7,0,-8.94969,0.522466,0.0584698,14.3821,9.84117,0.692047,7.68152
8.20274,0.970795,0.39643,3,7,0,-7.85652,0.476897,0.0421896,12.8171,-7.96181,-60.9598,3.16028
7.92178,0.993907,0.39643,2,3,0,-7.8171,0.472762,0.0479929,-18.1477,0.477397,-65.7915,3.31448
8.63327,0.993714,0.39643,3,15,0,-6.85441,0.550118,-0.0866206,73.4836,-4.14686,49.3162,-11.8188
9.54684,1,0.39643,3,7,0,-8.44354,0.508334,-0.0317475,-44.5862,10.1411,-21.3387,-3.25408
8.92681,0.958782,0.39643,2,7,0,-7.80208,0.512492,0.106142,13.886,15.1331,-11.2537,12.482
8.01439,0.97198,0.39643,2,7,0,-6.48135,0.558067,-0.0991925,36.8381,-15.429,64.8324,-14.5976
7.03219,0.956417,0.39643,2,3,0,-6.7341,0.55785,-0.152325,-30.0763,1.70345,71.6532,-23.0785
7.04677,0.99214,0.39643,3,7,0,-6.14869,0.548238,-0.176632,-44.8746,7.54499,55.0843,-26.0304
9.25416,1,0.39643,2,3,0,-7.01771,0.538787,-0.0685164,33.7215,-20.1081,28.4398,-8.35626
9.63283,0.997754,0.39643,2,7,0,-9.04184,0.52131,0.0313084,-28.3914,8.52132,-0.868301,4.67306
9.66406,0.994648,0.39643,2,7,0,-9.35857,0.514713,-0.0270039,9.77017,7.69958,-11.2255,-2.43712
8.44672,0.953972,0.39643,2,7,0,-7.86893,0.524425,-0.145612,-19.4112,9.9418,4.89639,-19.4315
9.46304,0.951053,0.39643,2,7,0,-6.37372,0.532573,-0.0598488,-29.1647,-24.6434,17.6431,-6.87464
9.05457,0.990904,0.39643,3,7,0,-8.93345,0.543581,-0.0733845,-6.46415,4.8207,36.888,-9.3525
6.11392,0.93826,0.39643,3,7,0,-5.77369,0.563689,0.220658,-32.5939,1.13357,39.5937,21.0091
7.37123,0.994163,0.39643,1,3,0,-5.5601,0.556147,0.169944,-37.3467,-17.1858,35.8907,17.251
8.53229,0.998751,0.39643,3,7,0,-6.79664,0.533495,-0.134378,-61.35,-10.8941,22.2487,-17.8825
7.87419,0.976797,0.39643,3,7,0,-6.83487,0.561694,-0.091844,2.13138,-14.9458,70.3032,-13.9751
8.21351,1,0.39643,4,15,0,-7.83556,0.480308,0.0765493,-27.8452,5.37013,-52.6129,7.41324
8.23311,0.98585,0.39643,3,15,0,-6.71848,0.537208,0.148521,-60.9764,8.6144,16.7189,16.3249
9.70972,0.98331,0.39643,3,7,0,-6.94353,0.521748,0.00846114,20.3034,23.821,-0.274532,2.01524
9.6397,0.979174,0.39643,2,7,0,-8.83222,0.515506,-0.0375742,-22.9981,-11.7462,-10.2057,-3.785
9.71434,0.998387,0.39643,2,7,0,-9.5425,0.519418,0.00299255,-10.0365,-5.49202,-3.68735,1.35176
9.67718,0.990757,0.39643,3,7,0,-9.31476,0.513984,-0.00152859,-25.7474,5.75424,-11.7465,0.721571
9.14925,0.964546,0.39643,2,7,0,-7.99036,0.549829,0.00447374,-60.6581,-0.514729,40.6991,0.406768
9.62023,0.994137,0.39643,3,7,0,-8.70718,0.512887,-0.0340638,50.2006,-5.08519,-14.2627,-3.39238
8.56283,0.976655,0.39643,3,7,0,-8.47439,0.524252,-0.139525,-16.7495,0.195812,4.50068,-18.453
6.81161,0.968118,0.39643,3,7,0,-6.79005,0.528044,-0.209991,2.85926,2.0218,13.6697,-30.5888
4.88905,0.91451,0.39643,2,3,0,-4.36279,0.542324,-0.252264,11.3613,10.2236,49.6564,-39.606
8.49229,1,0.39643,3,7,0,-4.23976,0.486563,0.0796787,-32.285,29.0631,-44.4286,8.35463
8.29833,0.995769,0.39643,2,3,0,-8.18861,0.487018,0.102048,-18.1938,1.09587,-41.9446,10.7244
8.64192,0.981979,0.39643,4,15,0,-6.50538,0.513839,-0.13186,-75.3312,8.69246,-15.5126,-17.3548
8.63348,0.991086,0.39643,3,15,0,-7.32987,0.483377,0.0105068,9.92415,-16.5499,-55.5946,0.12017
9.09429,0.988282,0.39643,3,7,0,-7.18376,0.509708,-0.0956925,-65.9457,10.803,-21.7935,-12.0127
8.39292,0.975353,0.39643,3,15,0,-7.35596,0.560522,-0.0515733,42.3369,10.0897,62.9615,-7.99305
9.68,0.984013,0.39643,4,15,0,-7.45009,0.518906,-0.033301,-71.4461,11.5874,-4.77064,-3.17939
8.50455,0.975141,0.39643,3,15,0,-8.39647,0.561885,-0.0175717,-3.85633,-4.71738,60.9117,-3.59065
8.83459,0.999568,0.39643,4,15,0,-8.3799,0.487194,0.0115128,-35.7943,3.33177,-49.9913,0.645075
7.78929,0.95155,0.39643,3,7,0,-6.24148,0.496629,-0.1472,67.2006,5.2272,-49.9825,-20.9386
7.98787,0.946815,0.39643,3,7,0,-4.37717,0.537807,-0.156062,40.6868,25.7878,31.9005,-21.6293
8.82472,0.999597,0.39643,3,7,0,-7.07056,0.489036,0.0461087,3.01447,-19.4145,-44.1845,4.88319
8.79937,0.980196,0.39643,4,15,0,-7.42314,0.552725,0.0650325,-27.7455,15.6227,39.8128,7.16283
9.00395,0.994563,0.39643,4,15,0,-8.08707,0.510185,-0.103683,-53.4003,-2.05787,-21.2798,-13.174
9.15866,1,0.39643,3,7,0,-8.48968,0.496847,-0.0404948,-11.9093,11.5921,-40.0489,-5.10371
8.47743,0.982132,0.39643,3,7,0,-8.02904,0.517203,0.140558,36.1714,-2.81196,-5.26696,15.8296
8.95588,0.987904,0.39643,3,7,0,-7.24617,0.495398,0.0651544,9.50354,-19.0225,-34.3121,7.48995
9.05004,0.9974,0.39643,4,15,0,-8.5284,0.540401,-0.0847672,40.7053,-0.259001,32.1923,-10.7595
9.57622,1,0.39643,3,7,0,-9.01165,0.535974,-0.013161,22.634,-9.31756,21.2148,-0.910379
9.37101,0.985117,0.39643,3,7,0,-8.94676,0.529116,0.0659757,-18.7152,8.22133,9.26571,8.41887
9.05171,0.996277,0.39643,4,15,0,-8.79603,0.492329,0.0229464,-7.4829,7.15787,-41.6418,2.48496
9.71138,0.993297,0.39643,2,7,0,-8.52111,0.519652,0.0055012,-60.273,3.18972,-3.32911,1.65445
9.62577,0.979275,0.39643,2,7,0,-8.88597,0.516369,-0.0429498,-11.3873,-12.2655,-8.93169,-4.47348
9.4717,0.984649,0.39643,3,7,0,-8.90896,0.512175,0.0486155,41.4285,-2.21183,-13.0453,6.48204
8.78863,0.974953,0.39643,3,15,0,-8.21025,0.526289,-0.125784,-18.6881,10.0415,8.23286,-16.3164
6.57746,0.956897,0.39643,4,15,0,-6.35564,0.481682,-0.15748,-13.3363,5.9748,-81.1517,-24.6185
8.30714,0.993801,0.39643,4,15,0,-5.66287,0.494229,-0.112158,-70.4837,-15.2545,-51.0271,-15.6051
8.51336,1,0.39643,3,7,0,-8.1933,0.545557,0.116921,-31.3914,1.46783,27.5418,12.9865
8.64508,0.998606,0.39643,2,3,0,-8.35066,0.538076,0.120013,23.4549,5.11016,18.7033,13.6302
9.27318,1,0.39643,2,3,0,-8.61294,0.528393,0.0775021,23.8476,10.1779,8.14209,9.6435
9.52048,0.994953,0.39643,3,7,0,-8.75117,0.537547,-0.0250211,-26.7837,-10.8165,24.1578,-2.47979
9.23058,0.989188,0.39643,3,7,0,-8.9523,0.530105,-0.0902456,22.0588,5.19069,14.3969,-11.072
9.38608,0.99975,0.39643,3,7,0,-8.89952,0.543304,-0.00632337,0.601017,-10.232,31.8562,-0.448819
9.36366,0.98619,0.39643,2,7,0,-8.67688,0.506202,0.0496057,46.0974,-1.97882,-20.9856,6.3885
9.43103,1,0.39643,2,3,0,-9.35796,0.506821,0.0403464,6.5519,-3.58045,-20.5358,5.38298
9.10855,0.990151,0.39643,3,7,0,-8.82377,0.521178,0.0954504,-20.8245,5.65033,-0.924884,11.5266
7.64238,0.956757,0.39643,3,11,0,-5.83401,0.566704,0.119354,-75.5562,1.62154,51.9487,11.5503
8.25145,0.998555,0.39643,3,7,0,-7.31928,0.551204,0.123689,-45.2633,-7.86708,33.6695,13.2989
9.44826,0.96762,0.39643,3,9,0,-5.88876,0.50573,0.0320365,-88.4205,-15.3842,-22.3853,4.39455
9.50016,0.996754,0.39643,3,7,0,-9.12167,0.510377,-0.0512869,-34.4869,0.959739,-18.8551,-5.74862
8.58308,0.977614,0.39643,3,7,0,-8.29651,0.482635,0.0222086,16.2214,6.62269,-55.3562,1.45949
9.37889,0.999002,0.39643,3,7,0,-8.32119,0.514957,0.06525,-57.9669,0.323826,-9.02411,8.34522
9.28477,0.986324,0.39643,3,7,0,-8.56197,0.509138,0.0676214,-12.107,12.0681,-16.4671,8.44958
9.65849,0.991721,0.39643,3,7,0,-8.73178,0.530973,0.00358954,12.1923,-13.7617,13.2066,1.3138
9.68856,0.995363,0.39643,2,7,0,-9.3999,0.516929,-0.0255041,-27.2596,-3.43626,-7.75974,-2.20385
9.48977,0.995701,0.39643,3,7,0,-9.44596,0.539692,-0.00990582,-2.96324,2.97246,26.6608,-0.68254
9.01429,0.970626,0.39643,3,7,0,-8.15846,0.519184,0.103016,24.8429,11.9333,-3.30123,12.271
9.0249,0.999481,0.39643,3,7,0,-8.77881,0.529756,0.0994667,18.6885,-5.41425,9.43892,11.8548
8.78036,0.997458,0.39643,3,7,0,-8.40568,0.542009,-0.102498,27.1722,5.5357,36.2557,-13.4748
9.30708,0.990297,0.39643,3,7,0,-8.0054,0.542317,-0.044957,-5.26991,16.6815,32.8191,-5.356
9.49113,0.994599,0.39643,2,7,0,-8.93711,0.522121,0.0549723,-33.2639,6.65665,0.241554,7.30344
9.49468,0.998547,0.39643,3,7,0,-9.26183,0.506809,0.026439,2.59479,7.04683,-21.1296,3.79826
9.61964,0.999284,0.39643,3,7,0,-9.32671,0.520525,0.0338203,30.2988,-0.938294,-1.94453,4.95588
8.18025,0.975824,0.39643,3,7,0,-8.15632,0.478373,-0.0355074,-1.71467,2.22522,-68.8476,-6.44276
8.26338,0.999977,0.39643,3,7,0,-8.04131,0.481258,-0.050837,-24.7035,2.54363,-66.2851,-8.16104
8.50672,0.990984,0.39643,4,15,0,-7.55678,0.487925,-0.0695946,50.8688,5.40607,-57.5345,-9.98017
8.54746,0.994831,0.39643,3,7,0,-7.80885,0.482129,-0.00511992,32.3225,9.39265,-59.2114,-1.97371
9.57652,0.998797,0.39643,3,7,0,-8.3233,0.514332,-0.0486171,62.7408,1.77913,-12.3382,-5.26818
9.48974,0.957409,0.39643,3,7,0,-7.41431,0.539056,-0.0218482,-26.7845,19.9525,26.3253,-2.15104
9.6043,0.978736,0.39643,3,7,0,-8.3669,0.523584,0.036721,-62.7098,0.150125,2.25247,5.28231
9.21351,0.97735,0.39643,2,7,0,-8.3887,0.54337,-0.0545309,28.9804,-10.9839,35.1803,-6.71917
6.02586,0.929891,0.39643,3,7,0,-5.77042,0.562085,-0.178672,-23.503,4.19182,84.4281,-28.3186
6.95355,0.987252,0.39643,2,3,0,-5.37953,0.547969,-0.180728,-55.4527,11.4254,54.9684,-26.7187
7.80697,0.997797,0.39643,3,7,0,-6.63768,0.550747,-0.137208,18.2414,-15.137,55.7724,-19.6775
8.89092,0.996914,0.39643,3,7,0,-7.18397,0.489656,0.0373076,-45.9475,14.9805,-44.1189,3.93177
9.43014,0.999652,0.39643,3,7,0,-8.61067,0.508293,-0.0557195,-44.935,6.29613,-22.4511,-6.43296
8.40874,0.978123,0.39643,3,7,0,-8.12472,0.564356,0.0123669,-4.44286,7.73251,60.9285,-0.099253
7.67468,0.957579,0.39643,3,15,0,-6.19795,0.491014,0.158679,-68.0521,-2.05624,-33.1801,16.4654
9.27481,0.994952,0.39643,3,7,0,-6.9613,0.500287,0.0389513,-43.7142,19.1969,-29.4928,4.89972
9.28646,0.99855,0.39643,3,7,0,-9.07522,0.508248,0.0655941,-24.303,2.33832,-17.683,8.20328
8.69823,0.970338,0.39643,3,7,0,-7.69943,0.517093,0.125946,17.9792,-13.8952,-5.54824,14.4677
8.45272,0.983185,0.39643,3,7,0,-7.07309,0.484451,0.0723308,11.3045,-16.9787,-47.7762,7.37055
7.6722,0.974388,0.39643,1,3,0,-7.22913,0.474352,0.10189,29.1514,-6.14945,-57.1767,9.45666
8.91015,0.994588,0.39643,3,7,0,-6.87221,0.525106,-0.1186,72.2761,-9.2128,5.91002,-15.1922
9.55095,0.983253,0.39643,2,7,0,-8.16198,0.524587,-0.0598619,2.95114,-17.2728,4.39555,-6.70086
8.74264,0.978103,0.39643,3,7,0,-8.54941,0.487474,0.0484526,7.10714,-6.17803,-46.0661,5.00808
9.27269,0.999931,0.39643,3,7,0,-8.6809,0.502272,0.0493162,42.4609,-2.29766,-26.2414,6.17143
9.63421,0.99978,0.39643,3,7,0,-9.17171,0.533059,-0.00630904,29.7162,-6.30444,16.5801,0.0479222
9.70367,0.97481,0.39643,2,7,0,-8.36774,0.516398,-0.00777,65.1436,0.397933,-8.28284,0.00681447
9.2298,0.973537,0.39643,2,7,0,-8.74234,0.525261,0.0837678,-17.2609,-9.20532,4.13939,10.3289
9.08405,0.994251,0.39643,3,7,0,-8.74202,0.530609,-0.101894,5.72017,8.44978,15.6447,-12.7945
9.15548,1,0.39643,3,7,0,-8.83155,0.523108,-0.101512,30.4884,-2.6023,2.10941,-12.605
9.01881,0.984231,0.39643,3,7,0,-8.12078,0.497874,-0.0669409,3.86297,13.8661,-40.4903,-8.63233
7.84201,0.97074,0.39643,3,7,0,-6.75491,0.54655,-0.146315,32.5605,12.735,48.5219,-20.7248
9.23302,1,0.39643,3,7,0,-7.53555,0.497182,0.0243867,-39.0053,16.196,-34.716,3.02383
9.61775,0.994883,0.39643,2,7,0,-8.84673,0.533132,0.00914564,-48.0487,3.09976,16.1836,1.916
9.70152,0.995237,0.39643,2,5,0,-9.34449,0.518326,-0.0237556,29.7847,4.09492,-5.57622,-1.96305
9.69566,0.998775,0.39643,4,15,0,-9.62323,0.525328,0.0111332,-15.1046,-0.372209,4.88225,2.3159
8.56394,0.951896,0.39643,2,5,0,-7.22704,0.489196,-0.0710575,-56.457,-8.47916,-55.5463,-10.0457
9.52818,1,0.39643,2,3,0,-8.52939,0.511417,-0.0496298,-49.8137,-6.85068,-17.1011,-5.48908
9.17388,0.991029,0.39643,3,7,0,-8.99494,0.529049,-0.0964178,-21.7221,-2.56145,12.6898,-11.943
9.43931,0.991321,0.39643,2,7,0,-8.60281,0.506971,0.0393719,21.9353,-12.143,-20.3703,5.27955
9.47834,0.999558,0.39643,4,15,0,-9.28795,0.539407,-0.0227739,-6.48758,6.17466,26.9151,-2.2876
9.44814,0.995515,0.39643,3,7,0,-9.21159,0.511457,0.0507201,27.1202,-1.05206,-13.9456,6.69418
9.19515,0.987697,0.39643,1,3,0,-9.04832,0.508953,0.0772881,-6.7896,5.33655,-16.3859,9.46155
9.19722,0.999991,0.39643,3,7,0,-9.17385,0.509655,0.0782433,5.87809,-1.64026,-15.4714,9.58335
9.16557,0.998968,0.39643,4,15,0,-8.76636,0.535611,-0.0865246,-35.0882,-1.59649,23.9246,-10.7448
8.68825,0.988704,0.39643,3,7,0,-8.22,0.536579,0.118804,38.5623,0.286683,17.0089,13.5673
9.65153,0.995658,0.39643,2,7,0,-8.3527,0.524872,-0.041143,-21.6276,-15.7438,4.68942,-4.20001
9.71482,0.9861,0.39643,2,7,0,-9.0419,0.518131,-0.0040614,25.9022,-9.96976,-5.65008,0.485142
6.93736,0.900858,0.39643,2,7,0,-4.52858,0.571777,-0.100352,81.5513,-8.25065,89.6429,-16.8894
8.55692,0.995343,0.39643,4,15,0,-6.0639,0.541903,-0.118021,-79.4898,10.4252,37.1993,-15.8261
7.30974,0.947167,0.39643,2,3,0,-7.13515,0.53767,-0.184475,23.2432,-0.996912,33.4691,-26.467
7.96477,1,0.39643,2,3,0,-7.07123,0.528583,-0.16656,39.1283,-9.41467,13.6412,-22.9628
9.21419,0.934648,0.39643,2,7,0,-5.01903,0.540042,-0.068866,39.8718,28.2001,30.579,-8.47895
9.48346,0.997874,0.39643,3,7,0,-8.9394,0.53989,0.002646,-28.8099,7.80317,26.2911,0.848594
9.3446,0.995471,0.39643,4,15,0,-9.07004,0.499678,-0.0169502,-16.743,-6.33327,-33.8989,-1.83836
8.82729,0.985819,0.39643,3,7,0,-8.58933,0.552673,0.0613179,-10.2042,6.64558,40.0414,6.76105
9.67176,0.975942,0.39643,2,7,0,-7.14375,0.514803,-0.0240224,-77.2694,-11.823,-11.0194,-2.05522
9.5043,0.928853,0.39643,2,7,0,-6.53808,0.538689,0.00984984,-90.9555,-8.84266,24.1819,1.77633
8.25402,0.968624,0.39643,2,7,0,-7.76134,0.561873,0.0824718,28.573,7.12406,49.8788,8.22368
9.25932,0.969787,0.39643,2,7,0,-6.00717,0.54681,0.0105893,-67.4916,-19.786,35.8529,1.37865
8.93726,0.987063,0.39643,4,15,0,-8.29453,0.537057,0.0983054,-37.9733,-6.3786,18.2973,11.5369
8.91867,0.998835,0.39643,3,7,0,-8.81225,0.51308,-0.113761,16.7255,1.99002,-16.3646,-14.5813
9.59088,0.930714,0.39643,4,15,0,-6.34733,0.528007,-0.0491263,49.0702,23.1309,9.85604,-5.3021
9.59096,0.997798,0.39643,2,3,0,-9.51368,0.529519,-0.0458366,5.79092,-3.78958,12.23,-4.89769
8.19235,0.897479,0.39643,2,7,0,-4.99102,0.48644,0.109427,-73.9434,17.8537,-42.0161,11.4227
9.41821,0.994639,0.39643,4,15,0,-7.43882,0.512515,-0.0685919,66.8537,-11.1068,-15.9068,-8.03816
8.63858,0.954973,0.39643,2,7,0,-7.63711,0.5555,0.0712633,-39.6661,-10.4401,42.8658,7.60967
8.44474,0.996078,0.39643,4,15,0,-8.13274,0.562146,0.0509045,16.7262,6.9431,53.4822,4.71589
9.35224,0.99931,0.39643,4,15,0,-8.43673,0.499868,-0.0162446,48.2178,6.29323,-33.5635,-1.73636
6.19693,0.869161,0.39643,3,7,0,-4.03995,0.563265,0.217486,70.8002,11.1712,39.4402,20.7826
8.29329,0.998884,0.39643,3,7,0,-5.43452,0.560232,-0.0648279,53.7713,20.4813,64.1645,-9.82046
8.21495,0.997108,0.39643,4,15,0,-7.03351,0.479005,0.0659331,5.30516,15.8861,-55.4202,6.10841
9.52603,0.966813,0.39643,2,7,0,-5.68305,0.52084,-0.0641215,91.1275,-16.2718,-1.83756,-7.27388
8.47097,0.965696,0.39643,3,7,0,-7.75212,0.563314,0.0148504,-27.2851,10.2128,59.139,0.330441
8.97854,0.9876,0.39643,3,7,0,-7.64451,0.55104,-0.0416964,-64.9516,1.20099,46.5625,-5.61076
9.3353,1,0.39643,3,7,0,-8.75896,0.540168,0.0449299,35.0011,-6.40976,24.5396,5.75631
9.06763,0.992938,0.39643,3,7,0,-8.67223,0.492461,-0.0136003,-28.9348,-5.32985,-44.5907,-1.97898
9.45665,0.999573,0.39643,3,7,0,-8.94208,0.507252,-0.0471172,40.441,-0.00536207,-23.752,-5.32305
9.26012,0.993815,0.39643,2,3,0,-9.24063,0.50565,-0.0696727,-7.84866,-0.154351,-27.5565,-8.48638
9.34155,1,0.39643,3,7,0,-9.12547,0.532292,0.0651961,-25.0929,1.9663,13.3858,8.26411
8.79071,0.985747,0.39643,3,7,0,-8.55784,0.523973,-0.126513,16.5547,5.61779,3.85674,-16.4017
9.39165,0.996544,0.39643,3,7,0,-8.25065,0.501264,0.0135746,16.3734,-15.0804,-29.625,2.00988
9.49876,0.999106,0.39643,3,7,0,-9.17109,0.524463,-0.0671838,-31.9765,1.1322,4.25067,-7.70447
9.52436,1,0.39643,2,3,0,-9.49648,0.523743,-0.0641152,3.48602,-2.27527,3.01952,-7.27643
8.7619,0.942798,0.39643,2,7,0,-7.07379,0.556645,0.041837,50.7353,13.7483,47.0072,4.23202
7.24846,0.957208,0.39643,3,15,0,-6.28469,0.50582,0.200707,-52.4187,-4.62173,-15.9048,20.8046
5.36365,0.955575,0.39643,2,3,0,-4.85283,0.481222,0.255816,14.6454,9.76811,-36.001,23.8611
9.21611,0.996615,0.39643,3,15,0,-5.23157,0.542798,-0.0570485,46.4708,-26.6708,34.414,-7.02332
9.22995,0.990275,0.39643,3,7,0,-8.57652,0.547103,-0.0211459,-34.8124,7.65297,38.6465,-2.58297
8.92881,0.979923,0.39643,4,15,0,-7.9558,0.523555,0.110024,-39.6146,-10.1561,1.9121,12.9645
8.25768,0.992213,0.39643,3,7,0,-7.8831,0.54409,0.137877,-33.4416,2.21123,24.774,15.061
8.74019,1,0.39643,3,7,0,-8.09882,0.550012,0.0843587,-1.16297,-11.7451,34.9328,9.42548
9.10949,0.999831,0.39643,4,15,0,-8.33768,0.494843,0.0353904,16.4824,12.1539,-37.1722,4.1317
9.16262,0.995753,0.39643,3,7,0,-8.59609,0.502199,0.0647375,-34.5516,-6.41023,-25.5406,7.85085
9.18779,0.999413,0.39643,3,15,0,-9.04166,0.499248,0.0492224,5.82918,5.39906,-30.2822,5.99058
8.84146,0.989399,0.39643,2,3,0,-8.70957,0.487883,0.0276812,12.0705,-4.30349,-47.4444,2.6483
8.86824,0.997136,0.39643,3,7,0,-8.52635,0.487858,0.0103254,-31.9278,2.13354,-49.1519,0.566104
9.30641,0.994622,0.39643,3,7,0,-8.4546,0.49933,-0.0273648,52.027,0.183019,-35.1515,-3.19501
9.56316,0.997327,0.39643,4,15,0,-9.09081,0.510169,-0.0374391,36.2214,3.58019,-18.6706,-3.92111
7.97611,0.95192,0.39643,3,7,0,-7.32395,0.510408,-0.16206,-26.1098,-9.70547,-23.4552,-22.3884
8.76154,0.997129,0.39643,3,7,0,-7.45037,0.539921,0.108237,-1.37822,16.7949,21.3355,12.4107
9.16232,0.988281,0.39643,3,7,0,-7.77844,0.545157,0.0507537,14.8688,-16.8189,30.8941,6.12832
9.08563,0.999039,0.39643,3,7,0,-8.93591,0.542528,0.0714451,15.751,-3.92728,26.2883,8.52345
9.68078,0.994297,0.39643,2,7,0,-8.63067,0.520744,0.0190465,-46.0688,-9.07163,-1.6921,3.25981
9.68339,0.997138,0.39643,2,7,0,-9.5105,0.528911,-0.0181376,-13.3529,5.01376,10.645,-1.30849
9.33984,0.970401,0.39643,2,7,0,-8.28886,0.544696,-0.00711437,-56.5395,-3.11883,33.9848,-0.63835
8.4419,0.928338,0.39643,1,3,0,-7.22306,0.560038,-0.0491615,-49.2372,9.90763,61.8739,-7.59893
8.01378,0.997053,0.39643,3,7,0,-7.63766,0.570248,0.00430909,-7.91419,8.75837,70.516,-1.87843
9.17963,0.993659,0.39643,3,11,0,-7.4836,0.501719,0.0608738,73.2007,1.47608,-26.3648,7.40895
8.70326,0.988367,0.39643,2,3,0,-8.69539,0.492547,0.083267,-4.5184,-0.557908,-36.65,9.21736
8.855,0.990461,0.39643,3,15,0,-7.95384,0.537675,-0.107333,-43.419,8.14199,28.7022,-13.9193
9.35358,0.993436,0.39643,1,3,0,-8.62549,0.532642,-0.0736722,-23.7924,10.8798,18.255,-8.79117
9.65212,0.999587,0.39643,3,7,0,-9.24813,0.52053,-0.0422491,25.5067,-6.54927,-2.25426,-4.33478
7.88222,0.951713,0.39643,3,7,0,-7.39644,0.53198,-0.167612,2.17976,-10.2093,20.6568,-23.2566
8.55141,0.980372,0.39643,3,7,0,-5.93404,0.561629,-0.0065927,25.7675,-22.7675,59.2098,-2.14699
