# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
9.60997,1,0.520978,2,3,0,-7.7777,0.550066,-0.179535,0.0550407,-12.2676,36.8977,-3.68757,37.107,-21.5538,9.4227
10.8829,0.985821,0.520978,2,5,0,-9.11849,0.503675,-0.077492,-0.0610317,38.3132,-23.5307,11.5984,-30.3698,16.1973,-2.33556
10.2625,0.940794,0.520978,3,7,0,-8.38748,0.509226,-0.123413,0.0884441,53.1811,-15.9189,-11.882,-15.6884,-2.48268,14.8245
10.1235,0.976349,0.520978,3,7,0,-8.55729,0.534929,-0.183191,0.0346266,10.9043,9.30232,-18.3866,17.85,-23.7272,7.935
9.65016,0.952155,0.520978,2,3,0,-8.82399,0.540178,-0.198996,0.0255147,16.4946,-21.6302,5.80316,25.5218,-29.8082,5.87335
9.43795,0.923374,0.520978,2,7,0,-5.24488,0.538383,-0.04674,-0.145537,19.8661,-49.6086,14.9974,32.3698,34.653,-15.5988
10.7648,0.987463,0.520978,2,3,0,-8.94165,0.522734,-0.0739706,-0.119383,-44.5084,-25.8189,8.52802,1.48666,19.8921,-9.73563
10.404,0.963443,0.520978,3,7,0,-8.85619,0.51791,-0.177821,-0.102538,7.61556,4.23387,18.9569,-7.27555,-28.6818,-8.36438
9.97477,0.978884,0.520978,3,7,0,-9.10357,0.514507,-0.125421,0.110251,-4.77741,-22.416,-7.36318,-8.78134,-2.988,16.9381
9.27759,0.985251,0.520978,3,7,0,-8.12331,0.537021,-0.201514,0.0701799,25.3818,-17.2913,-11.5243,19.3057,-28.1009,10.6292
8.46915,0.977356,0.520978,3,7,0,-7.89151,0.521326,-0.0381065,-0.192668,-30.2002,13.9454,-2.23371,-1.32414,42.8512,-23.3133
8.39034,0.944554,0.520978,2,3,0,-6.43143,0.516872,-0.0882827,-0.251795,-0.683094,-34.5525,10.3284,-12.3268,17.0508,-30.7018
8.18222,0.989418,0.520978,2,3,0,-7.85493,0.511928,-0.0789418,-0.249574,7.62418,-1.1519,-8.54435,-24.2528,22.7545,-30.8475
10.5759,0.992095,0.520978,3,7,0,-6.76184,0.530332,-0.173144,0.0121199,14.7641,2.33909,29.8516,12.0631,-21.124,6.06594
9.06088,0.957365,0.520978,3,7,0,-8.03346,0.476487,-0.0757209,-0.103939,45.295,15.6348,2.15642,-82.3369,18.475,-11.2405
10.6107,0.85789,0.520978,3,7,0,-5.29683,0.549724,-0.0818263,-0.0488031,68.7059,-41.9009,18.8198,45.0924,14.0077,-1.37527
10.738,0.96121,0.520978,3,7,0,-8.56813,0.494918,-0.126751,0.00330209,-14.5835,-32.5257,-13.4499,-39.5192,-4.16755,5.29396
10.5696,0.993912,0.520978,3,7,0,-10.2506,0.550045,-0.117638,-0.105724,-8.45548,14.4071,2.75613,51.0997,-0.920925,-8.43901
10.2396,0.954991,0.520978,3,7,0,-8.72866,0.493604,-0.0773971,0.0339889,17.4143,31.0382,-6.69387,-38.9803,13.4139,8.06345
10.6479,0.977108,0.520978,3,7,0,-8.62239,0.551036,-0.0953457,-0.00776569,-10.031,24.7808,17.0209,43.5084,7.73485,3.74594
10.8053,0.992193,0.520978,3,7,0,-9.78058,0.496926,-0.134385,-0.00343323,18.8477,2.99726,14.5957,-37.0773,-7.11215,4.60165
9.66053,0.942279,0.520978,3,7,0,-9.17056,0.549141,-0.047775,0.0433536,-20.7672,1.69977,9.00255,36.7331,23.3789,8.0544
8.86524,0.973327,0.520978,3,7,0,-7.59069,0.5713,-0.0704607,0.0558235,45.5375,-21.1446,0.770717,65.0167,15.1707,8.00874
10.6964,0.984305,0.520978,3,7,0,-8.14507,0.519941,-0.0782109,0.0446169,-80.8102,-10.3061,-6.80339,-2.68999,12.8502,10.2827
8.91756,0.945282,0.520978,3,7,0,-8.32264,0.492573,-0.16799,0.121678,-4.15909,-16.4654,-7.65865,-33.9191,-15.481,16.2491
8.46573,0.973965,0.520978,3,7,0,-6.79119,0.514295,-0.0940511,0.183105,33.2045,19.1198,-14.1293,-7.81074,5.58802,22.9088
8.61215,0.997923,0.520978,3,7,0,-8.10559,0.531136,-0.119398,-0.249679,13.6215,14.8508,6.25909,22.291,-2.27818,-29.9926
7.23602,0.950499,0.520978,3,7,0,-6.61758,0.496983,-0.0773926,0.217778,-23.1982,14.9595,-6.02088,-23.8017,9.26518,24.7365
4.09502,0.914712,0.520978,2,7,0,-1.82258,0.468349,-0.0856707,0.300569,69.4385,7.8704,-11.4862,-43.3434,6.12949,28.7214
6.80858,0.992156,0.520978,2,3,0,-3.29228,0.478187,-0.0782344,0.209998,38.7759,3.23841,-26.7216,-42.3802,9.20344,22.9243
6.0778,0.994079,0.520978,2,3,0,-5.87991,0.467012,-0.0825518,0.220472,-17.9345,-5.34683,-3.53002,-52.1069,7.96498,22.7635
8.22801,1,0.520978,2,3,0,-5.86382,0.493817,-0.0768299,0.170407,-56.6654,2.97625,17.3428,-29.476,10.3442,20.864
8.54809,1,0.520978,3,7,0,-7.31878,0.473147,-0.0681872,0.0885804,1.28655,4.06608,16.9801,-60.2015,14.9206,11.4104
8.53393,0.993498,0.520978,3,7,0,-7.5032,0.563835,-0.135476,-0.174485,14.9551,-26.8676,3.1075,87.376,-10.5398,-20.9327
9.3123,1,0.520978,3,7,0,-6.59305,0.571244,-0.134398,-0.0711192,0.903516,-2.93465,-25.4255,83.6583,-8.1295,-6.69538
10.4178,0.989928,0.520978,3,7,0,-7.93574,0.53509,-0.0539864,-0.0832595,-81.9611,4.3992,6.38602,22.8632,27.3723,-5.99882
10.8415,0.989821,0.520978,2,5,0,-9.94993,0.515183,-0.167679,-0.0174727,18.9431,23.5237,-4.04747,-10.2972,-20.2737,2.95538
10.8468,0.997309,0.520978,3,7,0,-10.601,0.511289,-0.166422,-0.0492433,3.18078,12.2004,-3.58743,-17.297,-21.0712,-0.938758
11.1631,0.994515,0.520978,3,7,0,-10.2306,0.519888,-0.100177,0.015438,-21.3991,-20.5171,7.62551,-2.92677,5.61823,7.62842
10.8878,0.940371,0.520978,3,7,0,-8.69975,0.522906,-0.128637,-0.142956,-30.8982,-19.7481,18.0787,1.89616,-6.48374,-12.3695
8.68607,0.873456,0.520978,3,7,0,-7.61943,0.503393,-0.228043,-0.000791348,-1.5486,-8.20335,-15.2999,-27.3455,-42.3465,0.720982
8.64536,0.974811,0.520978,3,7,0,-6.65737,0.537982,-0.013101,-0.103069,-41.8846,-19.0385,-14.9144,29.0138,47.3635,-11.9774
9.90215,0.998822,0.520978,3,7,0,-8.21516,0.547937,-0.0459721,-0.0545457,-8.63816,-32.0343,9.29667,42.6774,29.2014,-3.50288
9.5079,0.995746,0.520978,3,7,0,-9.47364,0.548739,-0.0345794,-0.0544467,9.19518,0.214805,-1.13757,43.9862,33.9708,-4.27996
9.34625,0.993974,0.520978,3,7,0,-7.76946,0.539612,-0.209075,0.025427,-59.6847,-16.8655,0.974978,24.7349,-33.4156,5.25877
10.9229,0.994151,0.520978,3,7,0,-8.77913,0.510375,-0.149039,-0.103817,-23.9263,37.5455,-6.2521,-20.9411,-15.442,-7.49247
8.45219,0.858015,0.520978,2,3,0,-8.17078,0.499989,-0.132744,-0.236065,10.6981,13.3438,-2.01215,-51.7623,-10.258,-28.6419
11.0569,0.922433,0.520978,3,7,0,-5.63733,0.527809,-0.0875054,0.0132606,-67.6589,2.16374,-30.3371,8.41783,10.2834,7.14574
11.3555,0.999332,0.520978,2,7,0,-10.9717,0.528987,-0.0973722,-0.0620274,9.2051,10.8399,7.01497,11.7454,7.7701,-1.51016
10.4075,0.963282,0.520978,3,7,0,-10.0641,0.531509,-0.0789654,0.0658848,-16.8038,-12.3363,-3.60788,12.3566,12.063,12.3249
10.709,0.982955,0.520978,3,7,0,-8.93985,0.503335,-0.121413,-0.132696,-44.3479,29.4649,-0.242693,-35.6911,-2.81474,-11.4694
10.8981,0.94406,0.520978,2,3,0,-9.72656,0.510576,-0.127294,-0.132156,38.4314,3.88905,12.4529,-21.7748,-5.69048,-11.0244
10.224,0.911852,0.520978,2,3,0,-9.2621,0.53029,-0.15333,-0.162411,-15.4475,-10.6287,-13.2693,17.0034,-19.5739,-16.0745
9.5481,0.988005,0.520978,3,7,0,-9.39088,0.540482,-0.152721,-0.184662,-18.4539,-5.70388,-0.151539,39.4665,-20.1271,-20.1516
9.38494,0.979341,0.520978,3,7,0,-8.31972,0.481627,-0.115843,0.0872339,2.86027,18.2259,12.3775,-49.8723,-0.0964878,12.9239
9.77718,0.999174,0.520978,3,7,0,-8.9782,0.553512,-0.0906307,-0.144359,23.1321,-18.387,-6.71151,62.0046,12.5593,-14.7671
10.7607,0.995897,0.520978,2,3,0,-9.41345,0.54555,-0.0886146,-0.0840986,33.1575,1.60302,-15.2151,41.115,12.0196,-5.40952
10.4148,0.991376,0.520978,3,7,0,-9.98592,0.55687,-0.10055,-0.0582677,-16.866,10.7046,-6.67984,57.769,6.36898,-2.92472
7.74058,0.839062,0.520978,3,7,0,-6.65444,0.505903,-0.194264,0.177054,-49.8527,-11.169,4.42887,-16.5859,-20.8164,20.7403
7.37294,0.986706,0.520978,1,1,0,-7.32679,0.505093,-0.195458,0.192497,-2.11667,-4.43389,2.17041,-16.8961,-20.4951,21.9145
8.05268,1,0.520978,2,3,0,-7.27297,0.509098,-0.199579,0.157935,-14.8857,-2.88816,12.8687,-13.7972,-23.079,19.0041
6.35378,0.934086,0.520978,3,7,0,-2.49452,0.598695,-0.0646681,-0.0258507,77.4987,-19.7886,17.7438,118.988,20.1685,-7.05136
11.1357,0.978747,0.520978,2,3,0,-5.95736,0.541849,-0.12217,-0.0348426,116.934,19.7747,-2.61347,31.4245,-2.64112,1.39684
10.7116,0.975124,0.520978,3,7,0,-10.1231,0.494224,-0.14002,-0.0211127,-13.0655,-18.7166,4.54965,-42.5567,-9.57344,2.24237
11.1154,0.99998,0.520978,3,7,0,-10.4632,0.531417,-0.131969,0.0128482,-39.0759,-8.71833,2.94087,13.6024,-6.00339,7.22205
9.44832,0.913142,0.520978,2,3,0,-9.04053,0.571691,-0.100114,5.38407e-05,24.9392,10.6043,-3.5793,73.2422,5.8206,2.31567
9.32788,0.993653,0.520978,2,3,0,-8.63763,0.569575,-0.130692,0.0501058,-39.6525,-10.2644,2.27131,63.4642,-5.14729,8.24127
9.29642,0.988025,0.520978,3,7,0,-7.99863,0.567239,-0.159396,-0.0709238,-44.4317,-2.54855,-12.1416,76.8337,-18.9541,-6.69726
8.24447,0.940283,0.520978,3,7,0,-6.52639,0.562458,-0.109451,-0.196908,57.4113,-21.0695,2.84561,88.3728,3.47863,-24.2651
8.09715,1,0.520978,3,7,0,-7.40211,0.469833,-0.0987336,0.129263,-4.18581,-17.6072,8.41284,-59.2823,4.87344,15.5329
10.4866,0.970038,0.520978,3,7,0,-6.50234,0.510201,-0.151267,-0.142376,103.283,2.50663,-9.07709,-22.9566,-17.7806,-13.0937
10.2681,0.996659,0.520978,3,7,0,-9.77901,0.539787,-0.0784128,0.0647248,30.0627,-11.9222,0.589613,23.0961,12.2739,11.904
10.0066,0.995273,0.520978,3,7,0,-9.80047,0.544221,-0.0778148,0.076091,8.41518,6.41469,5.56982,28.1881,12.1894,12.7822
10.5015,0.990283,0.520978,3,7,0,-8.61583,0.500371,-0.141497,-0.127348,16.6707,-37.3661,-2.34171,-40.9388,-12.5225,-11.2228
10.9024,1,0.520978,3,7,0,-10.2148,0.545673,-0.123458,-0.00258685,-15.3356,-15.5638,-8.47384,35.1258,-2.97083,4.89694
11.1009,0.967489,0.520978,3,7,0,-9.72855,0.513912,-0.107723,-0.119822,55.7212,-0.0129062,-8.6777,-15.0069,3.79094,-9.11086
11.0043,0.8326,0.520978,3,7,0,-6.45181,0.522287,-0.0884267,-0.119244,-33.3274,30.2621,-26.8263,0.65164,12.9909,-9.23726
10.7546,0.977432,0.520978,3,7,0,-10.065,0.528932,-0.10916,-0.151948,-4.43218,-13.184,10.5111,13.9446,3.31841,-13.7425
10.9884,0.995106,0.520978,3,7,0,-10.2186,0.522059,-0.162056,-0.0698083,11.6894,-0.335658,-13.1391,0.204316,-20.0618,-3.18332
9.47504,0.854101,0.520978,2,7,0,-7.55651,0.553344,-0.0897862,0.101362,-27.6597,-26.4238,-13.5921,37.7764,7.90732,14.8383
10.2413,0.995119,0.520978,3,7,0,-8.52334,0.499735,-0.113897,0.0758771,-44.5587,-8.58838,-15.0486,-28.0978,0.533004,13.232
10.8024,1,0.520978,3,7,0,-9.84819,0.518002,-0.153813,0.0315398,32.1331,-9.84512,-10.7046,-5.4414,-13.5006,8.90233
10.8727,0.983059,0.520978,3,7,0,-9.73216,0.544847,-0.0879278,-0.0597233,-40.6702,8.3355,-10.8099,37.9962,11.7344,-2.19271
10.7267,0.996373,0.520978,3,7,0,-10.2233,0.501533,-0.160344,-0.0414294,19.4036,-14.8416,-4.79511,-32.6299,-18.2646,-0.219747
11.2494,0.99863,0.520978,2,7,0,-10.6008,0.535795,-0.100792,-0.0676702,-28.2833,-17.1731,0.829782,23.3509,6.38759,-2.41413
10.9211,0.983905,0.520978,3,7,0,-10.6194,0.541112,-0.120309,0.0184044,-7.29246,-7.54675,7.10551,27.2126,-1.71219,7.5152
10.6468,0.941926,0.520978,3,7,0,-8.64992,0.507716,-0.0998119,-0.144728,-22.9719,-26.6993,14.7755,-27.9498,7.96074,-13.0743
9.61125,0.935183,0.520978,3,7,0,-8.99783,0.535041,-0.175829,0.0943042,-13.4017,-20.7565,-1.26413,15.9838,-18.7848,14.2601
9.71094,0.997729,0.520978,3,7,0,-9.16878,0.508581,-0.0781159,-0.184772,9.40416,20.101,-0.300935,-28.4333,20.428,-19.8572
10.067,0.999442,0.520978,3,7,0,-8.57234,0.518246,-0.11871,-0.195028,-29.3396,30.3291,-2.96263,-8.02088,-1.6725,-20.394
10.145,0.999774,0.520978,3,7,0,-9.75724,0.526416,-0.0975441,0.0990695,0.811519,-11.5003,7.24729,5.41091,5.55002,15.8931
10.8446,0.998633,0.520978,3,7,0,-9.47082,0.529749,-0.0647214,-0.0691435,12.7063,16.0442,15.3947,13.201,21.9754,-3.41127
11.0423,0.944645,0.520978,3,7,0,-8.85472,0.527034,-0.154413,-0.00564685,-67.7818,-18.8661,6.42427,7.58834,-14.7591,4.80684
11.0801,0.980553,0.520978,3,7,0,-10.1332,0.527269,-0.157149,-0.0303645,-13.372,25.2707,-4.29469,8.3398,-16.5923,1.84432
7.52962,0.879297,0.520978,2,7,0,-7.42041,0.52939,-0.191154,0.194445,-4.81429,7.7902,2.41706,7.4458,-19.318,22.4661
6.96654,0.994712,0.520978,2,3,0,-6.88503,0.533566,-0.203023,0.206775,8.82069,-3.31489,-3.13246,11.3363,-21.8074,22.8698
8.94308,0.983536,0.520978,2,3,0,-6.0323,0.534409,-0.154648,0.151745,-9.74854,23.9749,-22.6576,13.5669,-10.8805,20.0045
10.2765,0.999909,0.520978,3,7,0,-8.45904,0.516714,-0.14573,-0.170037,14.487,-24.2762,15.4486,-10.7977,-15.8605,-16.9063
10.2687,0.982746,0.520978,2,3,0,-9.61303,0.534006,-0.1536,-0.154261,-15.7192,-7.98304,-10.8243,24.1714,-19.3984,-14.9858
8.68617,0.909734,0.520978,2,3,0,-8.34085,0.536478,-0.157588,-0.223231,1.73562,-3.38212,8.87305,33.4227,-24.5859,-26.597
10.8348,1,0.520978,3,7,0,-8.43624,0.507454,-0.125961,0.0391567,21.1968,-17.8635,-20.9668,-19.7216,-3.61312,9.89778
10.3967,0.958229,0.520978,3,7,0,-8.50126,0.535661,-0.105351,-0.165388,38.2756,-11.8844,17.0511,28.1047,5.40389,-16.1057
8.38109,0.905628,0.520978,3,7,0,-7.52304,0.529516,-0.169895,0.172034,-42.1365,12.3124,-3.83785,7.91774,-14.5221,21.3913
8.98986,0.991532,0.520978,3,7,0,-7.53212,0.514726,-0.0715466,-0.21632,-20.761,31.9787,-1.95378,-16.3494,25.5671,-25.1641
11.1695,0.994925,0.520978,2,3,0,-8.55069,0.511893,-0.0866375,-0.0191014,15.454,-21.3116,21.6435,-15.3636,11.3159,3.39078
11.0037,0.99193,0.520978,2,3,0,-10.9428,0.505514,-0.0822357,-0.0255064,-3.77209,5.43295,2.11509,-25.4429,13.2043,2.27181
10.3842,0.937847,0.520978,3,7,0,-9.10872,0.536936,-0.181576,-0.0518026,9.50298,29.8846,5.21028,24.485,-27.4966,-2.17278
10.9005,0.997607,0.520978,3,7,0,-9.95338,0.503758,-0.0913914,-0.099131,18.4961,-25.5484,-0.985497,-32.6194,11.1167,-6.9754
10.3961,0.966997,0.520978,3,7,0,-9.8827,0.529651,-0.184811,-0.00654235,26.5294,-8.81712,6.47045,11.5051,-26.3649,3.4148
7.78163,0.910729,0.520978,3,7,0,-6.74963,0.586457,-0.158659,-0.0380066,-36.4621,-21.1191,1.86816,102.472,-17.4578,-5.67536
10.2411,0.927363,0.520978,2,3,0,-6.21007,0.559052,-0.14077,-0.0256982,-101.614,17.3222,5.70189,57.5156,-9.95704,0.740199
9.24396,0.953111,0.520978,2,3,0,-9.01299,0.567782,-0.168729,-0.0277787,25.954,0.393808,-0.592357,71.3403,-21.1097,-1.49831
11.4345,0.998383,0.520978,2,3,0,-8.97336,0.527438,-0.119841,-0.0648964,-72.0167,22.5959,-3.42479,9.21665,-1.80084,-1.69969
11.3107,0.982747,0.520978,2,7,0,-11.0242,0.520609,-0.134332,-0.088214,-18.6452,-8.79951,-4.09009,-2.33278,-8.37797,-4.80665
11.1637,0.97732,0.520978,3,7,0,-10.6186,0.522912,-0.12612,0.0185983,-1.65412,-20.3117,2.27601,1.38265,-3.8172,8.02426
11.0461,0.971021,0.520978,3,7,0,-9.90312,0.505044,-0.0921589,-0.0822669,54.3926,-9.31635,-2.49202,-29.3084,10.405,-4.61421
10.8958,0.957204,0.520978,3,7,0,-9.67958,0.523306,-0.157471,-0.103793,41.0671,4.21812,12.1618,2.47734,-19.3408,-7.54162
7.66864,0.829175,0.520978,3,7,0,-5.75368,0.485768,-0.215095,0.116819,22.6414,33.2763,8.98529,-42.186,-29.6615,13.1714
8.91306,0.980718,0.520978,3,7,0,-6.04862,0.538882,-0.00915317,-0.0440983,36.5772,7.89881,-23.5841,27.2403,43.7136,-4.20105
11.0943,1,0.520978,2,3,0,-8.87533,0.528073,-0.0944443,0.016335,-24.3865,-39.8168,1.45606,8.74319,7.69445,7.60012
10.9558,0.995597,0.520978,3,7,0,-10.6461,0.501499,-0.0878449,-0.0619273,-6.74084,-8.29309,-7.03139,-34.0487,11.8219,-2.2977
9.7558,0.940697,0.520978,3,7,0,-9.05565,0.563725,-0.100924,0.0409929,-10.6193,-20.2928,-5.78683,56.6923,5.07458,7.96605
10.2358,0.998569,0.520978,3,7,0,-9.30703,0.496407,-0.145339,-0.13044,47.3018,-11.4886,-0.0906231,-48.7623,-14.4735,-12.1316
10.5185,0.994201,0.520978,3,7,0,-9.81823,0.504123,-0.129698,-0.146887,34.0065,11.3231,5.86794,-35.1617,-7.06859,-13.5884
10.4164,0.981128,0.520978,2,7,0,-9.58556,0.522341,-0.102563,0.0836315,-26.0023,-5.69897,-11.5579,0.502016,4.13002,14.5337
9.33376,0.980579,0.520978,3,7,0,-8.66028,0.525161,-0.0157532,-0.0625528,-0.725715,-4.58465,-12.4248,5.37678,42.5461,-5.62758
9.22844,0.998322,0.520978,3,7,0,-7.63263,0.512691,-0.219279,-0.0329285,51.4476,-3.89823,12.6992,-14.5374,-41.6237,-2.15046
10.6157,1,0.520978,3,7,0,-8.79679,0.508092,-0.0578368,-0.0549622,33.6232,33.5946,1.07572,-22.7464,24.2477,-2.12762
10.1664,0.96037,0.520978,3,7,0,-9.37249,0.514347,-0.189377,0.0170412,19.8932,-22.6679,1.42651,-10.8028,-26.8183,5.85829
9.70167,0.977532,0.520978,3,7,0,-8.54485,0.564172,-0.147371,-0.0740591,-5.10335,-28.9228,4.59923,72.0817,-13.831,-6.27647
11.0403,1,0.520978,2,7,0,-9.73329,0.538823,-0.146875,-0.0407346,-57.9139,7.59432,4.69207,26.9645,-12.7466,0.488159
10.8009,0.964814,0.520978,2,3,0,-10.3433,0.546998,-0.143875,-0.0351625,-27.674,12.4315,0.548133,39.5758,-11.397,0.69466
8.30545,0.749094,0.520978,3,7,0,-2.543,0.490895,-0.186416,0.135242,-4.02958,30.9658,-32.9302,-34.9007,-20.3617,16.7058
11.3821,0.989743,0.520978,2,7,0,-8.25539,0.528032,-0.0998216,-0.0631124,41.7484,25.3238,-20.2707,10.1755,6.74265,-1.58985
11.2183,0.948471,0.520978,2,7,0,-9.97219,0.508716,-0.100657,-0.015131,49.2326,2.14175,-9.95611,-20.0626,5.79301,3.97952
10.7723,0.973943,0.520978,3,7,0,-10.139,0.499531,-0.133782,0.0180532,-36.0463,2.979,6.55083,-31.8217,-6.59994,7.17832
10.465,0.969071,0.520978,3,7,0,-8.78699,0.544609,-0.16228,0.0121327,-14.9029,-21.8949,15.4144,32.5805,-17.136,5.8437
10.2483,0.990742,0.520978,3,7,0,-9.87086,0.493345,-0.0647036,-0.0582122,8.26406,1.51955,-9.15659,-47.2809,21.5063,-3.25842
10.7997,0.917234,0.520978,3,7,0,-7.79091,0.535707,-0.165843,-0.0356281,80.5681,-5.21384,13.5115,21.7659,-20.2757,0.640147
11.1783,0.998353,0.520978,3,7,0,-10.4744,0.517357,-0.0812311,-0.023818,-27.9489,14.4194,-6.45837,-7.07231,13.5557,2.82745
8.54954,0.872033,0.520978,2,7,0,-7.28596,0.532799,-0.118473,-0.250477,12.8972,-16.2186,-14.4431,26.3628,-1.70826,-30.2155
7.61747,0.837976,0.520978,2,5,0,-4.7448,0.488429,-0.0732824,0.189181,19.7409,-2.97999,-25.5226,-33.8339,10.875,21.964
8.90113,1,0.520978,3,7,0,-6.38436,0.569082,-0.16517,-0.0870249,-14.2524,7.20148,23.8455,82.5693,-22.1521,-9.46208
9.24696,0.989434,0.520978,3,7,0,-7.10536,0.483381,-0.0459943,0.0199391,-70.4599,-11.634,8.17916,-54.5525,25.1454,4.34772
10.2172,0.996793,0.520978,3,7,0,-8.80748,0.551976,-0.134151,-0.12288,-34.0278,28.1704,1.59415,56.5125,-8.88306,-11.2437
11.2978,0.965108,0.520978,1,3,0,-9.52852,0.531877,-0.127329,-0.0827859,61.1649,-6.52036,-10.2713,17.2603,-5.18316,-4.16762
10.6887,0.97054,0.520978,2,7,0,-10.5192,0.50782,-0.079619,0.0334263,-14.3148,4.97727,4.03905,-19.444,12.6475,8.89039
8.86578,0.902082,0.520978,2,3,0,-8.24546,0.467698,-0.0983252,-0.0742715,-27.6413,14.0119,5.16154,-92.6097,7.54958,-7.98191
8.99481,0.993189,0.520978,3,7,0,-6.78765,0.576512,-0.133404,-0.0481304,-1.57048,1.91491,22.9254,88.4459,-7.35871,-4.50489
9.99372,0.998741,0.520978,3,7,0,-7.7884,0.504546,-0.0401342,-0.0641798,-79.6629,4.69935,2.02077,-29.1032,32.2653,-4.505
9.7169,0.987727,0.520978,3,7,0,-9.15804,0.492035,-0.0468836,-0.0621107,-7.73357,19.7417,-3.27595,-49.8329,29.2594,-4.80165
10.1899,0.979429,0.520978,3,7,0,-7.75764,0.561001,-0.105445,-0.0577407,7.74233,-40.5046,8.93248,64.5327,4.29716,-3.30756
11.1456,0.967232,0.520978,2,3,0,-9.40069,0.53888,-0.0943304,-0.0409497,69.4171,-6.16042,-3.67504,27.0672,8.68644,0.659808
7.68479,0.875525,0.520978,3,7,0,-7.63793,0.465381,-0.190854,0.0663154,8.6944,2.1227,-1.91897,-72.9513,-24.806,6.97472
6.76669,0.970073,0.520978,3,7,0,-5.47236,0.571479,-0.0485889,-0.172179,0.407496,-2.77651,17.511,102.843,35.5719,-24.198
8.74522,1,0.520978,3,7,0,-5.00583,0.53505,-0.0884316,0.16619,-69.0111,-23.7856,18.2927,13.8596,7.30055,21.3769
9.41761,0.996776,0.520978,3,7,0,-7.25665,0.511871,-0.152599,-0.203154,-2.69225,36.512,-10.5955,-22.2311,-20.8106,-22.6783
11.0813,0.941808,0.520978,3,7,0,-6.61076,0.532059,-0.0794594,-0.0708618,-8.35405,-8.89943,-32.2116,17.1635,15.6683,-3.14642
7.66738,0.851579,0.520978,2,7,0,-7.15466,0.474241,-0.0989563,0.16765,23.9841,11.4904,-5.97819,-50.2697,4.44606,19.4117
9.47938,0.993244,0.520978,3,7,0,-5.83465,0.511332,-0.0189122,-0.00171945,-66.4606,15.849,20.8614,-15.6689,36.4785,2.14092
9.31853,0.992402,0.520978,3,7,0,-8.94982,0.53128,-0.213887,-0.065941,-6.03508,-4.73782,8.84708,15.688,-42.1374,-6.02837
9.09955,0.931078,0.520978,3,7,0,-7.09396,0.552828,-0.0363349,0.0590845,11.4666,-38.6786,-3.97883,40.4235,26.4766,8.86968
11.0519,0.873599,0.520978,3,7,0,-4.37979,0.50559,-0.145995,-0.0606252,81.1611,57.8014,-6.89099,-27.1629,-12.8845,-1.93251
11.0048,0.953384,0.520978,2,7,0,-9.94279,0.536998,-0.0925163,0.00740892,-38.8867,-18.47,-5.24545,21.848,8.54904,6.32327
10.8097,0.99374,0.520978,3,7,0,-10.513,0.509868,-0.139435,-0.129202,18.7618,-2.32459,-6.37026,-22.9957,-11.565,-10.8356
10.8201,0.99653,0.520978,3,7,0,-10.4411,0.500762,-0.118003,-0.112889,7.48145,10.4212,7.28638,-39.0532,-1.10422,-8.81823
11.0476,1,0.520978,2,3,0,-10.792,0.50241,-0.116657,-0.0896947,13.6051,1.13825,6.75124,-34.3835,-0.454363,-5.51766
10.4175,0.975453,0.520978,3,7,0,-10.3084,0.545742,-0.0815971,0.0383134,-13.8302,5.81854,-0.513505,32.4675,11.8347,8.95153
9.71708,0.858904,0.520978,2,7,0,-4.72713,0.530944,-0.157242,0.109917,44.4962,54.0467,-12.1352,10.6492,-12.5995,16.3907
10.7793,1,0.520978,3,7,0,-9.54706,0.515118,-0.0686344,-0.0997235,7.78978,-6.76811,16.5947,-12.2504,21.5703,-7.29515
10.5143,0.977311,0.520978,2,3,0,-10.1886,0.50511,-0.0811827,-0.130297,1.36816,-15.3259,2.56785,-32.1304,16.8157,-11.573
10.975,0.999048,0.520978,3,7,0,-9.99788,0.527365,-0.0676653,-0.0418749,-32.2604,5.74736,-11.7768,8.68609,19.6023,0.199456
10.3612,0.973069,0.520978,3,7,0,-9.79525,0.509678,-0.0471617,-0.0570317,-6.14423,-20.6868,1.63365,-20.2252,28.846,-2.89204
10.1232,0.990247,0.520978,3,7,0,-9.27585,0.528249,-0.195777,-0.0421364,-38.9561,-7.86292,-7.76256,10.1068,-32.7816,-1.5025
7.89595,0.915234,0.520978,3,7,0,-6.4944,0.472391,-0.153458,0.140542,11.0911,32.1911,-3.36335,-55.1188,-10.7853,16.5355
7.98627,0.993461,0.520978,2,3,0,-7.24816,0.4756,-0.16577,0.136052,32.9646,2.5702,-9.26829,-52.0126,-14.4107,16.1646
10.7898,0.991355,0.520978,3,7,0,-6.98426,0.513959,-0.123653,0.0531932,59.8993,16.7436,-23.068,-10.5642,-2.73618,11.535
