# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1464672043
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df0_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,aux_unscaled,p_gamma.1,p_aux_unscaled,g_gamma.1,g_aux_unscaled
9.7049,0.835872,0.6528,2,5,0,-5.41266,0.518541,0.00660632,108.397,-1.70128,-4.93564,1.77745
8.97348,0.867426,0.6528,1,3,0,-8.09146,0.530804,0.102871,-22.3188,-12.5177,10.6319,12.1718
9.62699,0.995491,0.6528,2,3,0,-8.86238,0.529063,-0.038923,9.99115,12.7623,11.3378,-3.97613
9.31129,0.909108,0.6528,2,3,0,-8.54459,0.524294,-0.0877601,18.6515,-11.9641,4.13297,-10.6057
9.52852,0.986841,0.6528,2,3,0,-9.06776,0.513418,0.0418297,-5.60702,10.0246,-11.5398,5.76
9.17597,0.975801,0.6528,3,7,0,-8.97928,0.544272,0.052845,19.116,-3.7717,29.5931,6.41303
9.6819,0.934024,0.6528,1,3,0,-8.01435,0.514472,-0.000469933,59.0814,9.41418,-11.0026,0.861178
9.71455,0.986099,0.6528,3,7,0,-9.44735,0.52429,-0.0194482,-24.9882,-2.98329,3.59949,-1.40747
9.70708,0.998592,0.6528,3,7,0,-9.68174,0.521444,0.00965414,6.47719,1.49983,-0.713043,2.15673
9.71502,0.999938,0.6528,2,3,0,-9.70028,0.518729,-8.96137e-05,0.18509,1.8149,-4.72535,0.974032
9.04855,0.887587,0.6528,1,3,0,-8.34853,0.49284,0.0310253,-41.302,4.19658,-40.2693,3.4729
9.30507,0.998418,0.6528,3,7,0,-8.90571,0.501785,0.0413724,-31.9733,2.45908,-27.3199,5.25808
9.33287,0.879841,0.6528,1,3,0,-7.25661,0.541688,0.038049,-75.1204,2.17014,26.9526,4.90444
8.90025,0.973994,0.6528,3,7,0,-8.60362,0.490817,0.0463179,11.735,7.42456,-41.7746,5.05956
9.55092,0.992705,0.6528,2,3,0,-8.64997,0.506665,-0.000167321,-40.6706,8.17108,-22.493,0.63712
9.46828,0.959807,0.6528,2,7,0,-8.72436,0.520893,-0.0715504,-30.5009,9.51858,-1.77451,-8.30167
9.45066,0.91623,0.6528,2,3,0,-8.39523,0.50803,-0.0514181,-21.7788,-14.0505,-22.6876,-5.86349
9.32918,0.994657,0.6528,2,3,0,-9.28492,0.501951,-0.0431623,-2.31689,3.07607,-32.0723,-5.09134
8.33208,0.950655,0.6528,3,7,0,-7.93497,0.503793,0.138916,32.7884,-1.11558,-20.2511,15.3374
9.53288,0.991541,0.6528,2,3,0,-8.03325,0.506222,0.00726247,29.1476,-16.3155,-22.8048,1.51505
7.95052,0.79128,0.6528,1,3,0,-6.53203,0.482868,0.116762,34.2401,-14.8915,-45.5731,11.8448
7.1079,0.87591,0.6528,3,7,0,-5.21643,0.558685,0.179598,-67.8371,6.94202,37.8188,17.9179
7.46083,0.999397,0.6528,3,7,0,-6.45065,0.481403,-0.114479,-9.08076,14.8059,-74.9929,-17.579
8.42017,1,0.6528,3,7,0,-7.60348,0.489097,-0.0836659,34.8302,9.15642,-57.1341,-11.8812
9.47767,0.938648,0.6528,2,3,0,-7.05698,0.528459,-0.0659673,-79.2064,-5.51155,10.9522,-7.59713
9.57118,0.91527,0.6528,3,7,0,-8.15324,0.51356,0.0341339,-13.5563,17.3828,-11.5224,4.89785
9.27275,0.874216,0.6528,2,5,0,-7.7251,0.544555,-0.0361991,53.5017,-10.6291,35.7925,-4.34812
9.72308,0.970495,0.6528,1,3,0,-8.86719,0.523726,-0.00381768,44.6716,-5.37358,2.6521,0.531586
9.14029,0.959877,0.6528,3,7,0,-9.0177,0.517143,0.091433,-0.436187,-5.23479,-5.88321,11.0948
7.53391,0.883071,0.6528,3,7,0,-6.15147,0.514541,0.191779,7.30118,-17.4599,-7.42986,20.2707
6.89257,0.98431,0.6528,2,3,0,-6.86027,0.511144,0.220331,3.80116,2.45939,-10.2427,22.5198
8.90761,0.978619,0.6528,3,7,0,-5.82943,0.54336,-0.0882929,-13.1387,-25.969,37.6142,-11.4767
9.10683,1,0.6528,2,3,0,-8.85777,0.53606,-0.0908424,23.4866,-3.28169,24.9234,-11.3922
9.51264,0.998448,0.6528,2,3,0,-8.98369,0.538213,-0.0212477,-17.4072,9.67584,24.9981,-2.03151
9.71593,0.993145,0.6528,2,3,0,-9.39208,0.525593,-0.00466579,28.8731,-2.1273,5.43242,0.413023
9.46094,0.948367,0.6528,1,3,0,-9.08375,0.521511,-0.0725192,-8.34933,-8.87031,-0.727002,-8.4353
8.82332,0.904813,0.6528,3,7,0,-7.95355,0.504611,0.104314,-48.1749,2.34224,-20.7182,12.0504
8.29664,0.956187,0.6528,3,7,0,-7.0002,0.493084,0.121313,-25.7893,15.3551,-33.3527,13.0959
9.7173,0.954734,0.6528,3,7,0,-6.8447,0.523353,-0.0194107,52.4814,-20.448,2.16544,-1.39737
9.31292,0.925121,0.6528,1,3,0,-8.80633,0.500553,-0.0368346,-36.8895,-1.56622,-33.8852,-4.34607
9.02518,0.856662,0.6528,2,3,0,-6.82046,0.542383,-0.0807735,76.428,-4.15892,35.3642,-10.3187
9.70257,0.947344,0.6528,3,7,0,-8.06395,0.519585,-0.0260198,-44.5319,14.3162,-3.64794,-2.2393
8.06765,0.906149,0.6528,3,7,0,-8.06037,0.533612,-0.157751,3.03218,0.937971,23.5464,-21.6771
8.52023,0.931426,0.6528,2,3,0,-6.89209,0.550425,-0.0944932,-19.1766,18.2808,50.6417,-13.0111
9.47619,0.993627,0.6528,2,3,0,-8.24909,0.523407,0.0568026,48.7839,-8.97738,1.93085,7.499
9.43757,0.997037,0.6528,3,7,0,-9.28843,0.524128,-0.0747804,-19.5418,1.49962,3.74361,-8.75968
9.35047,0.995836,0.6528,3,7,0,-9.22975,0.514111,0.0676539,-17.9981,-0.78392,-10.069,8.5846
9.68929,0.977962,0.6528,2,3,0,-8.95206,0.527087,0.00908585,24.8604,-10.7025,7.44544,2.05134
8.67454,0.932719,0.6528,3,7,0,-8.51871,0.490256,0.0765304,-9.82832,5.19463,-40.0413,8.33017
7.44941,0.943622,0.6528,2,7,0,-7.03276,0.508376,0.192751,32.7858,-2.3725,-13.5963,20.2223
9.40005,1,0.6528,2,3,0,-7.63544,0.516502,-0.0766135,-20.5746,18.9785,-9.32469,-9.05969
8.51273,0.917739,0.6528,2,3,0,-8.21871,0.493067,-0.0935625,-6.63012,-7.88532,-51.2292,-12.9118
8.49947,0.989323,0.6528,3,7,0,-7.45447,0.539484,-0.126717,41.5194,9.65926,33.2638,-17.0079
8.85502,1,0.6528,1,1,0,-8.48888,0.540401,-0.101089,-8.92695,8.68312,33.2566,-13.1529
8.35389,0.985106,0.6528,3,7,0,-8.22363,0.499425,0.130723,-4.54054,-5.23964,-25.5392,14.3704
8.38798,1,0.6528,3,7,0,-8.09604,0.490567,0.106643,-6.4419,-7.86854,-37.338,11.4695
9.49043,0.999173,0.6528,2,5,0,-8.51576,0.533973,-0.0513937,-35.4568,10.751,19.6314,-5.78115
9.46068,0.993303,0.6528,3,7,0,-9.27398,0.52994,-0.0658275,16.8205,-4.32549,13.4345,-7.61385
9.22809,0.977613,0.6528,2,3,0,-9.02902,0.513271,-0.0898005,12.2738,-5.67919,-15.2639,-11.0223
9.56314,0.932859,0.6528,2,7,0,-8.05691,0.510006,0.0243175,1.40411,-18.3498,-16.7353,3.67375
9.44077,0.902836,0.6528,1,3,0,-8.07029,0.536018,-0.0524207,-47.1923,11.1851,23.0146,-6.00642
9.62353,0.998515,0.6528,2,3,0,-9.34748,0.525529,0.0314503,-18.3229,5.86459,4.96515,4.67196
8.97171,0.860779,0.6528,1,3,0,-7.70848,0.490933,0.0302765,-58.7297,-1.25453,-42.9719,3.22749
9.35183,0.902596,0.6528,2,3,0,-7.62302,0.502813,-0.0440233,68.402,2.35449,-30.7422,-5.15196
9.49279,0.992433,0.6528,2,3,0,-9.18709,0.513452,-0.060481,26.0892,3.59583,-14.0963,-6.89295
9.28329,0.986174,0.6528,2,3,0,-9.17532,0.520926,-0.0907176,-16.3022,1.5812,-1.78468,-11.0247
9.56582,0.999618,0.6528,2,3,0,-9.20048,0.531676,-0.0448134,2.74974,9.00522,15.6781,-4.8221
8.7897,0.932941,0.6528,2,3,0,-8.54299,0.487526,-0.0257701,20.3676,-4.62439,-53.3368,-4.02981
9.43094,0.993083,0.6528,2,3,0,-8.67032,0.504183,-0.0354814,-44.8414,-2.51619,-28.0575,-3.94429
9.14508,0.982091,0.6528,3,7,0,-8.88574,0.528821,-0.0990262,25.5991,2.15031,12.3478,-12.3207
8.42616,0.9373,0.6528,2,3,0,-8.02105,0.550945,-0.0995136,-29.527,-4.42581,52.0864,-13.8153
8.53768,1,0.6528,3,7,0,-7.84701,0.504306,0.12566,-42.8172,-2.26713,-20.2055,14.1124
9.45203,0.795328,0.6528,1,3,0,-4.43935,0.525978,-0.0719475,43.3362,-31.1149,6.86566,-8.38287
8.70222,0.905194,0.6528,2,3,0,-8.11703,0.485142,0.0292872,-24.5909,-9.03461,-51.0986,2.56826
9.72513,0.996751,0.6528,2,5,0,-8.75999,0.52241,-0.00354421,49.7817,-3.74099,0.699833,0.569317
9.7258,0.99947,0.6528,1,3,0,-9.71805,0.521823,-0.0118302,-1.17763,-1.2731,-0.173104,-0.448336
8.55358,0.840379,0.6528,2,3,0,-7.48378,0.554983,-0.0704027,-41.5496,9.93202,55.9878,-9.98593
9.49774,0.995634,0.6528,2,3,0,-8.30955,0.531112,-0.0582566,55.154,-4.23812,15.171,-6.60978
7.1358,0.827842,0.6528,2,3,0,-6.95205,0.514834,-0.198531,13.0851,-5.21052,-15.5431,-28.5371
9.27682,0.998663,0.6528,2,3,0,-6.98846,0.509998,-0.0793955,11.7221,22.3743,-20.5964,-9.64728
8.76783,0.945165,0.6528,3,7,0,-8.12884,0.55801,0.00577533,-14.7643,11.1874,52.4998,-0.193934
8.89827,0.992846,0.6528,3,7,0,-8.27499,0.49774,0.0809907,36.2464,5.69064,-30.3115,9.32573
8.37205,0.956534,0.6528,3,7,0,-7.50123,0.559617,-0.0606332,-48.8912,0.239959,62.6077,-9.14793
8.29444,1,0.6528,3,7,0,-7.73786,0.56597,-0.000445661,-7.81853,10.9317,64.8848,-1.9035
9.27984,1,0.6528,3,7,0,-8.22252,0.505437,0.0593836,52.501,3.45784,-21.5797,7.42529
8.32978,0.873952,0.6528,2,3,0,-7.45114,0.523471,0.150303,18.8113,-12.9494,1.67224,16.7375
7.8825,0.945156,0.6528,2,7,0,-6.42371,0.558278,-0.106955,-4.01715,18.0264,66.2304,-15.8138
7.48496,0.928181,0.6528,1,1,0,-7.29334,0.559908,-0.123526,19.9195,-3.24575,71.5273,-18.6413
8.56855,0.92577,0.6528,2,3,0,-6.32791,0.533595,-0.132205,-60.4947,14.2491,22.3441,-17.5435
9.49783,1,0.6528,2,3,0,-8.40069,0.535574,0.0327905,13.3996,-15.1907,18.8056,4.58622
9.40464,0.99687,0.6528,2,3,0,-9.38017,0.540818,0.0267016,-2.425,2.23475,26.3546,3.65099
8.42991,0.875082,0.6528,2,3,0,-7.44155,0.522104,-0.146784,-40.6906,9.28354,0.328552,-19.6089
8.90012,1,0.6528,1,1,0,-8.46151,0.518053,-0.11895,-6.15254,9.74751,-7.25078,-15.2551
9.66118,0.992653,0.6528,2,3,0,-8.7646,0.517106,0.0202797,-12.6963,-13.6892,-6.83149,3.37244
9.26588,0.886022,0.6528,2,5,0,-8.17937,0.518752,-0.09156,-5.2992,15.5151,-5.63036,-11.1629
9.71484,0.972549,0.6528,1,3,0,-8.87643,0.525187,-0.016003,11.9209,13.2642,4.93874,-0.983308
9.69168,0.998099,0.6528,2,3,0,-9.68073,0.522483,0.0157557,-5.25477,-0.44874,0.777236,2.87666
9.59997,0.966941,0.6528,3,7,0,-9.09957,0.521421,-0.0528767,0.195894,-10.5789,-0.845528,-5.7448
9.63835,0.998947,0.6528,3,7,0,-9.54381,0.527413,-0.0402115,-1.42436,-4.58036,8.73374,-4.11184
8.90753,0.931041,0.6528,2,3,0,-8.71402,0.488689,0.0117681,16.0633,-4.71844,-47.8153,0.821983
9.28995,0.988659,0.6528,2,3,0,-8.65017,0.500245,-0.0395775,41.4875,-1.69896,-34.5611,-4.72904
9.71964,0.980242,0.6528,1,3,0,-8.98714,0.518881,-0.00816602,40.6858,5.38421,-4.57371,-0.0100436
9.49848,0.961806,0.6528,1,3,0,-9.27897,0.507074,0.0268968,-18.0615,4.7458,-20.74,3.86218
9.61167,0.986832,0.6528,2,3,0,-9.25789,0.512361,-0.0343103,30.5375,-1.77906,-15.0981,-3.43976
9.42849,0.982616,0.6528,2,3,0,-9.28508,0.517872,-0.0746733,-13.8578,4.05357,-6.94685,-8.76465
8.37252,0.870594,0.6528,2,3,0,-7.69523,0.54439,-0.123263,-41.9704,2.82783,42.2734,-16.8375
9.68412,0.847247,0.6528,1,3,0,-6.33499,0.518648,0.0157754,-52.6057,22.883,-4.6936,2.864
9.64184,0.968508,0.6528,3,7,0,-9.09002,0.511779,0.00424993,-32.0931,6.2866,-14.8305,1.36182
9.68075,0.997827,0.6528,2,7,0,-9.58564,0.52623,-0.0306487,-14.9019,1.78435,6.71754,-2.85185
9.68614,0.997447,0.6528,3,7,0,-9.61347,0.529295,-0.00761865,-2.85708,-3.94826,10.9982,-0.00954081
9.39522,0.955307,0.6528,2,3,0,-9.15404,0.542676,0.0105827,25.723,-0.211422,29.8947,1.64891
9.22826,0.890092,0.6528,3,7,0,-7.59032,0.528811,-0.0919906,59.3628,-8.90453,12.158,-11.2909
9.62447,0.981616,0.6528,2,3,0,-8.86295,0.532679,0.00939067,23.6832,-11.1637,15.5206,1.95953
9.65348,1,0.6528,1,1,0,-9.62566,0.531273,0.00430649,-7.40421,-1.32529,13.6269,1.392
7.62933,0.853256,0.6528,2,3,0,-7.6265,0.573792,-0.02487,1.39474,-0.688689,80.2258,-6.2341
8.731,1,0.6528,2,3,0,-7.44622,0.557771,0.035768,49.7259,-9.2702,49.1236,3.42334
9.67733,0.888042,0.6528,1,3,0,-6.84445,0.515277,0.00861455,86.222,5.29436,-9.64015,1.9695
8.22402,0.690406,0.6528,1,3,0,-5.29752,0.561823,0.0863283,-81.7541,-10.4929,49.4341,8.63902
9.11205,0.995456,0.6528,2,7,0,-7.87452,0.518907,0.0946891,-52.5246,-7.21509,-3.69467,11.4397
8.73219,0.990473,0.6528,3,7,0,-8.40689,0.550448,-0.0762313,18.3567,6.73115,48.8693,-10.3455
9.64683,1,0.6528,2,3,0,-8.80452,0.5301,-0.0293144,39.3063,-7.90823,12.74,-2.75551
9.31659,0.971869,0.6528,2,3,0,-9.23111,0.527788,0.0733995,-14.3854,-1.50394,7.44058,9.22471
8.46872,0.787248,0.6528,1,3,0,-5.06586,0.48431,-0.0494545,71.4805,18.5709,-61.1428,-7.58143
9.65184,0.847212,0.6528,2,7,0,-6.07746,0.531877,-0.00303939,-95.2302,-7.79275,14.7215,0.485194
9.55471,0.992263,0.6528,2,7,0,-9.49728,0.53173,-0.046881,11.9823,1.07207,15.8307,-5.09835
9.24396,0.778002,0.6528,3,7,0,-5.58526,0.508391,0.0708965,-80.3073,-17.1161,-17.3142,8.77158
9.07629,0.98412,0.6528,1,1,0,-9.06232,0.508725,0.0887429,-6.02142,0.414347,-16.2972,10.6358
8.19442,0.900035,0.6528,2,3,0,-7.09954,0.484454,-0.0788462,54.363,-2.03677,-64.5878,-11.7398
7.20307,0.943668,0.6528,2,3,0,-6.87248,0.486032,-0.14473,26.3508,-4.16885,-70.5626,-21.8058
8.98063,0.998558,0.6528,2,3,0,-6.62801,0.52053,0.105995,-63.228,-14.1611,-1.67809,12.5711
8.77901,0.994373,0.6528,2,3,0,-8.63033,0.509931,0.115093,17.7034,2.7795,-14.0523,13.2907
8.36443,0.9563,0.6528,3,7,0,-7.33301,0.496875,-0.116701,-51.6356,3.67484,-46.5735,-16.0483
8.53325,0.901709,0.6528,3,7,0,-5.54063,0.540159,0.125115,40.2483,-23.1811,20.9027,14.0364
8.71871,1,0.6528,3,7,0,-8.31047,0.500038,-0.101933,-10.8496,9.03968,-39.5147,-13.5284
9.01879,0.965601,0.6528,2,3,0,-8.11311,0.494516,-0.047783,28.9481,11.5889,-44.4107,-6.27848
9.68466,0.981227,0.6528,2,3,0,-8.69015,0.517216,-0.0280722,50.1392,4.20147,-7.35264,-2.52734
6.87143,0.809687,0.6528,2,3,0,-6.84682,0.528255,-0.207927,6.24335,1.52613,14.0848,-30.2165
9.49617,1,0.6528,2,3,0,-7.01867,0.508458,-0.0447582,10.16,-23.3602,-21.6991,-4.95428
8.95729,0.969325,0.6528,3,7,0,-8.78371,0.516729,0.106659,-21.5291,1.03334,-6.20004,12.6064
9.37454,1,0.6528,3,7,0,-8.70936,0.503757,-0.0451059,-20.4196,10.7148,-29.2881,-5.23969
9.70427,0.990111,0.6528,2,3,0,-9.20846,0.519184,-0.0244884,33.8348,4.20022,-4.25683,-2.04765
9.69084,0.998068,0.6528,3,7,0,-9.65472,0.516089,0.00515128,-8.71533,-1.37545,-8.5232,1.57042
8.1511,0.905991,0.6528,2,7,0,-8.03662,0.534765,0.155672,13.4455,3.29844,13.8455,17.0437
8.91169,0.998321,0.6528,3,7,0,-7.4333,0.530142,-0.114942,-58.1909,-7.40462,15.1916,-14.7401
8.91169,0.938672,0.6528,1,1,0,-8.49231,0.530142,-0.114942,2.50349,9.65849,15.1916,-14.7401
9.68607,0.997843,0.6528,3,7,0,-8.81072,0.518398,0.0146419,12.5324,-13.5271,-5.06106,2.72844
7.03182,0.866881,0.6528,3,7,0,-6.87697,0.578071,0.113831,-14.6039,-4.15477,65.8602,9.65216
8.60962,1,0.6528,3,7,0,-6.96962,0.487135,-0.0528409,-48.7296,-13.1672,-56.936,-7.71644
7.08249,0.894306,0.6528,2,3,0,-5.9308,0.56873,-0.107426,-52.9858,-5.37546,85.3595,-17.4683
9.38731,1,0.6528,2,3,0,-7.18319,0.538404,0.0430441,-61.4473,13.6165,22.2482,5.62788
9.69594,0.999815,0.6528,2,3,0,-9.36435,0.516066,0.00116432,19.5082,6.56995,-8.62533,1.0902
9.5323,0.943434,0.6528,3,7,0,-8.71519,0.519908,0.0486649,-16.2643,12.6965,-2.71196,6.60897
9.37117,0.925782,0.6528,2,7,0,-8.07065,0.540593,-0.0430223,33.7332,-14.0776,29.9265,-4.99034
9.38799,1,0.6528,3,7,0,-9.19389,0.501055,-0.0179654,-11.4248,5.72533,-31.8668,-1.87664
9.36027,0.997277,0.6528,3,7,0,-9.06717,0.540693,0.0377969,12.3525,-7.28865,25.6071,4.92805
8.91469,0.930731,0.6528,2,3,0,-8.31571,0.513569,0.108012,20.5767,9.97379,-9.93343,12.6882
8.29383,0.943035,0.6528,2,7,0,-7.4168,0.495168,-0.115982,7.93989,-13.821,-49.6743,-16.101
8.46734,1,0.6528,3,7,0,-7.88268,0.553868,0.0974823,-14.0959,10.7041,38.7047,10.4986
8.45268,0.931132,0.6528,2,3,0,-6.89896,0.560091,0.067784,-53.0114,-10.8899,49.069,6.81041
8.23734,0.985806,0.6528,3,7,0,-7.371,0.48776,-0.09196,23.6134,-12.1796,-60.4518,-13.2646
8.47513,0.975648,0.6528,3,7,0,-7.08568,0.524867,-0.144019,52.3103,9.37367,5.74887,-19.1794
9.16011,0.778675,0.6528,2,7,0,-5.33731,0.494318,0.00482244,-51.1011,25.3433,-40.2744,0.471314
9.10356,0.97944,0.6528,2,3,0,-8.75989,0.493134,-0.00986135,30.708,-0.230028,-43.2501,-1.44751
8.27329,0.936944,0.6528,2,3,0,-7.97377,0.47743,0.0247792,-26.438,-3.17101,-62.3669,1.15795
9.63974,1,0.6528,2,7,0,-8.38715,0.511265,-0.0121781,57.7501,-2.91349,-16.0993,-0.662806
8.28974,0.923552,0.6528,3,7,0,-8.21656,0.56615,0.0262831,-13.3661,1.34673,61.767,1.37584
8.07138,0.992558,0.6528,3,7,0,-7.78556,0.568458,-0.0175427,-18.2964,-6.05468,70.9297,-4.45122
9.11442,0.984256,0.6528,2,3,0,-7.54238,0.534981,-0.0924369,65.5446,-1.28655,23.0929,-11.5728
9.07509,0.997929,0.6528,3,7,0,-8.69826,0.516378,0.0967486,32.1458,-0.327841,-6.74908,11.6198
9.28127,0.997458,0.6528,3,7,0,-8.66127,0.498819,-0.0294301,21.6537,-10.0236,-36.0956,-3.49905
9.64183,0.917538,0.6528,1,3,0,-8.27141,0.525071,0.0278312,-53.786,-8.41765,4.36422,4.26308
9.43156,0.982606,0.6528,2,3,0,-9.34267,0.502137,-0.0105303,8.927,-3.65912,-29.7704,-0.875473
9.42386,0.994932,0.6528,3,7,0,-9.08899,0.539181,0.0321474,12.5448,-7.87875,23.8105,4.35953
8.93017,0.961378,0.6528,3,7,0,-8.6591,0.511169,0.104583,-26.8657,-1.35509,-12.8698,12.2965
8.1151,0.895604,0.6528,2,3,0,-7.03354,0.481726,0.0964701,23.12,-14.084,-48.8411,9.67165
6.66808,0.939889,0.6528,2,3,0,-6.45167,0.470333,0.164772,-6.10624,6.73539,-54.7018,15.2114
8.93637,0.933377,0.6528,3,7,0,-5.07698,0.541273,-0.0922448,102.646,-2.22227,34.2188,-11.9046
9.44505,0.990175,0.6528,2,3,0,-8.7788,0.536826,-0.0483628,-26.2543,9.63662,24.1399,-5.49925
7.10846,0.834155,0.6528,3,7,0,-6.76094,0.549297,-0.171924,25.3814,-5.02484,56.7656,-25.33
8.507,0.94458,0.6528,2,3,0,-6.06641,0.52063,-0.142701,44.4042,-19.6276,-2.55907,-18.9541
9.03817,0.994413,0.6528,3,7,0,-7.97037,0.544802,0.0695628,18.3494,-14.5394,29.3012,8.19698
9.08722,0.963718,0.6528,2,5,0,-8.23429,0.498943,-0.0638088,-35.6313,-9.34605,-38.4506,-8.11105
9.33397,0.982123,0.6528,2,3,0,-8.80654,0.504004,-0.0533741,30.6231,6.44782,-29.3694,-6.33668
9.28885,0.997322,0.6528,3,7,0,-8.9773,0.498877,0.0247004,18.5712,6.44885,-32.3188,3.1738
9.39308,0.996188,0.6528,3,7,0,-8.95773,0.543073,0.00139403,-10.2266,9.42602,31.0305,0.514325
9.3873,0.998425,0.6528,3,7,0,-9.12594,0.502182,-0.0313486,11.1819,-6.94758,-30.9636,-3.52335
9.539,1,0.6528,2,3,0,-9.35673,0.506079,-0.00511173,15.8951,4.49278,-23.5882,0.00522666
9.68089,0.959041,0.6528,1,3,0,-8.91983,0.529546,-0.0011717,-45.6889,-0.422686,11.2279,0.772856
9.52971,0.975489,0.6528,3,7,0,-9.25419,0.53662,-0.0295997,-26.8135,1.74911,22.9314,-3.02423
8.99601,0.953243,0.6528,3,7,0,-8.50268,0.501308,-0.0829296,-1.4322,-10.4962,-35.8373,-10.6417
9.359,0.999791,0.6528,3,7,0,-8.73804,0.5298,-0.0780652,-30.8272,-7.84042,13.5253,-9.31991
9.45621,1,0.6528,2,3,0,-9.32395,0.523521,-0.0728452,-14.0841,3.66365,2.69534,-8.48479
8.73461,0.927784,0.6528,2,3,0,-8.43096,0.505611,-0.114449,27.8072,2.22012,-30.2043,-15.0331
9.3867,1,0.6528,2,3,0,-8.56295,0.526964,-0.0784672,-24.6083,-11.615,8.65449,-9.31401
8.92821,0.826492,0.6528,2,3,0,-6.87047,0.494396,-0.0597782,34.6648,19.0353,-45.6847,-7.93315
8.93301,0.969552,0.6528,3,7,0,-7.83355,0.546478,-0.0741663,22.8271,14.2638,41.8914,-9.69109
9.04013,1,0.6528,3,7,0,-8.84043,0.49504,0.0506772,2.87855,-6.63247,-35.7937,5.87523
9.69015,0.970866,0.6528,1,3,0,-8.52264,0.518211,0.0127068,50.4765,-7.32002,-5.34905,2.49851
9.47585,0.966556,0.6528,2,7,0,-9.16159,0.505316,-0.0315872,-18.6129,-6.48583,-26.0638,-3.37602
8.50583,0.908193,0.6528,3,7,0,-8.00255,0.556229,0.0835903,20.0702,8.93032,42.7331,8.86355
9.69581,0.993181,0.6528,2,5,0,-8.54327,0.520132,0.0134784,45.7306,9.35009,-2.588,2.60472
9.70209,0.998901,0.6528,3,7,0,-9.65397,0.526094,-0.0216676,7.64044,2.45089,6.38938,-1.7052
9.10956,0.955672,0.6528,2,3,0,-9.09546,0.549154,-0.0321103,-0.388373,1.7727,42.7202,-4.17109
9.21534,0.909788,0.6528,2,7,0,-7.74094,0.51373,-0.0915577,-46.1071,12.5138,-14.5068,-11.2635
7.59277,0.86462,0.6528,2,3,0,-7.14974,0.548537,-0.153244,-10.1996,-9.51896,53.1688,-22.0723
8.8697,1,0.6528,3,7,0,-6.93418,0.490992,-0.0450683,-42.305,16.9443,-49.8464,-6.24233
9.25655,0.994289,0.6528,3,7,0,-8.54656,0.496824,0.00470076,39.2108,5.79274,-36.6284,0.648727
9.57922,1,0.6528,2,7,0,-9.22887,0.532878,-0.0371472,30.9087,0.734347,17.3451,-3.85319
9.59466,0.996608,0.6528,2,3,0,-9.48649,0.535156,-0.0110116,-12.235,3.46424,19.8929,-0.609278
9.00569,0.931865,0.6528,3,7,0,-8.42893,0.516642,-0.110928,19.6128,-9.88245,-9.72873,-14.0599
8.35647,0.946941,0.6528,3,7,0,-7.85132,0.542099,0.134429,-37.1648,-0.68676,22.7036,14.8326
9.20489,0.985247,0.6528,2,7,0,-7.62495,0.516782,0.0852342,51.1537,11.8413,-6.40453,10.4599
8.33906,0.938668,0.6528,2,3,0,-7.84397,0.565283,-0.000232516,19.8208,-8.87299,63.845,-1.78827
9.16543,0.9833,0.6528,2,3,0,-8.05477,0.547228,-0.0374904,-55.2131,0.299901,40.1258,-4.72093
9.03639,0.971194,0.6528,2,3,0,-8.52768,0.532256,-0.103395,36.108,-2.75231,18.6714,-13.0739
8.84272,0.962458,0.6528,2,3,0,-8.28888,0.51361,-0.119388,15.4596,-10.2176,-15.5591,-15.4235
9.16785,0.999282,0.6528,3,7,0,-8.52433,0.544735,0.0519439,7.41267,-11.8089,30.2601,6.28589
7.78002,0.877379,0.6528,2,3,0,-7.25105,0.573284,0.0465908,-37.5551,1.85023,68.8865,2.85913
9.01726,0.99839,0.6528,2,3,0,-7.70472,0.552126,0.0267439,58.8849,3.33396,42.1358,2.88358
9.11573,0.981421,0.6528,3,7,0,-8.3453,0.495939,-0.0416253,-40.1164,6.42049,-41.591,-5.32832
8.98833,0.959243,0.6528,2,3,0,-8.47974,0.49784,-0.0702236,-34.454,-4.12975,-40.8143,-9.09641
9.20625,1,0.6528,1,1,0,-8.98468,0.499433,-0.0496728,-15.2923,-5.52346,-36.584,-6.13668
9.14292,0.986891,0.6528,2,3,0,-8.75952,0.494178,0.0153376,24.0837,6.20503,-39.6382,1.73065
8.80187,0.963977,0.6528,1,1,0,-8.80145,0.486619,0.0159203,-0.545104,0.266431,-50.3729,1.1221
9.33057,0.991056,0.6528,2,3,0,-8.29726,0.5152,0.0710806,-50.2174,5.06865,-8.60877,8.96695
9.22481,0.987132,0.6528,2,3,0,-9.00638,0.527909,0.0827581,11.1168,-6.22782,7.45373,10.1945
9.13165,0.996793,0.6528,2,3,0,-9.06703,0.522497,0.0934428,-11.6049,-1.86623,0.683265,11.3252
9.58237,0.889507,0.6528,1,3,0,-7.24253,0.52871,-0.0493486,9.47467,-22.7157,11.0014,-5.34639
