# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
7.80069,0.904977,0.520802,3,7,0,-5.99061,0.501163,-0.245094,-0.0206544,18.4919,37.0671,-0.574072,-31.8734,-50.7342,-3.48388
11.3548,0.97179,0.520802,3,7,0,-6.39112,0.533658,-0.110589,-0.0561669,-25.9611,-61.6977,-3.64919,19.3006,2.11984,-0.788718
10.0266,0.940868,0.520802,2,7,0,-9.96972,0.482502,-0.0897209,-0.0626771,-10.0214,-2.56766,2.02669,-65.7943,11.0404,-4.24339
8.71662,0.945258,0.520802,3,7,0,-7.71943,0.56726,-0.19078,0.0138937,-1.40137,27.4473,4.47273,64.9018,-27.4995,2.57962
7.90251,0.980206,0.520802,2,7,0,-6.9443,0.577282,-0.159608,0.111538,-22.0755,21.3147,8.17562,65.2323,-13.2716,12.9737
8.1003,1,0.520802,3,7,0,-6.40646,0.583613,-0.118782,0.0806891,-2.47536,32.1126,-11.0499,77.3048,-1.03717,9.557
9.33279,0.98926,0.520802,3,7,0,-7.5147,0.475538,-0.154076,-0.0666857,55.7057,-8.39376,13.8454,-78.0339,-16.5108,-6.10536
9.01391,0.967499,0.520802,3,7,0,-6.41102,0.577889,-0.114556,-0.00221709,29.6852,-38.851,-11.2984,82.7405,0.39327,1.17314
8.99038,0.995537,0.520802,3,7,0,-8.21731,0.466217,-0.1068,-0.0352253,22.3359,-17.172,-8.30076,-88.0074,3.55664,-2.9339
8.87917,0.986628,0.520802,1,1,0,-8.71991,0.465158,-0.109342,-0.0421973,20.7249,-2.65168,-0.890129,-90.9373,2.56821,-4.01208
10.291,1,0.520802,2,3,0,-8.79499,0.484999,-0.0952746,-0.0223108,65.0637,1.79017,3.17082,-56.859,7.99396,1.24564
9.53547,0.958329,0.520802,3,7,0,-8.07505,0.56696,-0.076613,0.000943819,7.21455,34.1174,1.67752,66.1602,14.6299,2.59356
11.187,0.980136,0.520802,2,7,0,-7.98377,0.504128,-0.111113,-0.0676695,-86.313,-16.5802,-9.31643,-30.0113,1.94593,-2.53628
10.8758,0.993263,0.520802,3,7,0,-10.7307,0.499219,-0.086027,-0.038636,-12.7921,-4.48857,-4.30217,-36.1281,12.0181,0.403905
11.3124,0.955332,0.520802,2,3,0,-9.89209,0.520945,-0.0930737,-0.0195933,-60.9874,7.79038,-4.34289,-1.52022,8.81063,3.61696
11.202,0.988655,0.520802,3,7,0,-10.8181,0.506363,-0.104471,-0.0761316,-20.7261,13.5079,1.81941,-26.6922,4.88829,-3.54697
8.84933,0.892596,0.520802,2,7,0,-8.48664,0.516886,-0.0391085,-0.176007,23.7939,8.04829,-5.04541,-10.5671,40.9102,-20.5118
8.09803,0.981553,0.520802,3,7,0,-7.15952,0.509234,-0.207683,0.144659,-44.6937,10.4638,-5.79334,-14.0174,-25.9781,17.4587
10.1524,0.997257,0.520802,3,7,0,-7.76863,0.516377,-0.0478451,-0.11,37.5142,15.9632,-21.4092,-10.1973,31.7549,-9.81255
9.62751,0.972263,0.520802,3,7,0,-7.86581,0.528602,-0.145839,-0.202289,12.8525,-36.9569,-2.61448,14.6904,-16.969,-22.1548
10.2699,1,0.520802,3,7,0,-9.46374,0.515354,-0.0735882,0.0737325,9.98474,4.29396,-14.7153,-8.36767,13.6193,13.0156
10.922,1,0.520802,2,3,0,-10.2142,0.52681,-0.0813726,0.0228949,-14.5225,9.96455,12.1774,6.85258,12.2885,8.06036
10.6733,0.967027,0.520802,3,7,0,-9.46644,0.514006,-0.0757893,-0.126085,13.1747,7.52286,17.6479,-15.0174,19.282,-10.7402
11.1853,0.982094,0.520802,3,7,0,-9.87454,0.529327,-0.14205,-0.00786113,-11.9717,24.4737,-12.3094,11.0513,-10.1021,4.81703
9.87236,0.925203,0.520802,3,7,0,-8.30901,0.544909,-0.100011,0.0976707,-38.7898,7.33892,-16.8234,27.8339,4.80244,15.1779
8.98248,0.951767,0.520802,3,7,0,-6.43146,0.531323,-0.0404102,-0.168696,-58.3778,-32.1997,-5.42013,19.3485,39.6305,-19.3494
9.32943,0.972809,0.520802,2,3,0,-7.75979,0.54828,-0.0367988,-0.0946093,-0.134205,20.141,-17.5895,46.8407,35.8071,-9.56819
11.0315,0.999563,0.520802,3,7,0,-8.92955,0.542951,-0.112587,-0.00868715,42.2469,31.585,-8.66256,31.4772,1.1533,4.40184
10.8735,0.907492,0.520802,2,7,0,-8.82984,0.519849,-0.119193,0.0500902,-63.7047,-4.83072,13.3644,-2.78323,-1.23475,11.3189
10.4408,0.982362,0.520802,3,7,0,-9.96335,0.538317,-0.178158,-0.0515592,1.79776,0.760817,-11.7256,26.7268,-26.059,-2.03062
10.9703,1,0.520802,3,7,0,-10.1534,0.545023,-0.131119,-0.0244586,9.52334,-24.7056,-3.15122,35.6869,-6.12252,2.34514
11.3014,0.991514,0.520802,3,7,0,-10.4623,0.52976,-0.0921286,-0.0372178,48.6257,-1.71396,2.49743,12.4042,9.5128,1.42873
11.1371,0.993276,0.520802,3,7,0,-11.0025,0.51641,-0.153949,-0.0349194,-9.41102,6.61914,-3.80663,-8.72594,-15.4525,1.39752
11.0807,0.995427,0.520802,3,7,0,-10.7685,0.541764,-0.117677,-0.0807577,-4.14188,-15.4083,2.01786,34.292,-0.898741,-4.354
10.5834,0.860617,0.520802,3,7,0,-6.83736,0.510376,-0.110819,0.0669702,76.3431,36.7373,4.7635,-14.8938,1.55731,12.8167
10.4719,0.990197,0.520802,3,7,0,-9.54588,0.511057,-0.0760007,-0.139065,-34.9449,13.3566,9.09346,-21.1422,19.6862,-12.7344
9.63626,0.950197,0.520802,3,7,0,-8.36693,0.493339,-0.169473,-0.126608,-33.0673,12.9752,-14.0787,-54.2055,-26.0463,-12.8525
10.7047,1,0.520802,3,7,0,-9.29333,0.52239,-0.172726,-0.0801565,-48.4795,-13.3667,-10.5142,0.781095,-25.1857,-5.01771
9.64008,0.912549,0.520802,3,7,0,-8.19158,0.515415,-0.0366952,0.0653819,47.1007,-16.1095,-10.2771,-8.42913,26.0259,10.723
10.7131,0.966277,0.520802,3,7,0,-7.69041,0.507651,-0.0626432,-0.0219302,-15.9319,-25.6562,-24.7848,-21.975,20.8059,2.12703
9.35927,0.929612,0.520802,2,3,0,-9.2081,0.512484,-0.0180851,-0.0637378,16.7203,-2.82088,-3.61212,-15.8052,41.6514,-5.72173
10.8853,1,0.520802,2,3,0,-9.36978,0.527876,-0.0635115,-0.0428692,19.8757,-32.8241,3.92722,9.52376,21.3427,-0.102525
11.2546,0.945437,0.520802,2,7,0,-8.7444,0.537848,-0.11919,-0.0618098,-20.9101,43.0325,4.81902,26.4983,-1.51319,-1.67968
10.9242,0.949971,0.520802,2,7,0,-9.6512,0.539146,-0.0776833,-0.0281109,-3.35792,28.4452,8.88552,26.7963,15.0842,1.79189
9.68467,0.916247,0.520802,3,7,0,-8.52085,0.516013,-0.207763,0.00275212,35.8204,-24.0369,1.77905,-8.67551,-34.4655,3.14401
7.8656,0.945956,0.520802,3,7,0,-6.19025,0.566142,-0.16709,0.148467,-7.82541,35.5507,-5.33806,48.4046,-14.4305,17.4557
10.3812,0.999996,0.520802,3,7,0,-7.68046,0.535337,-0.169816,0.0370562,54.5857,-14.5449,20.2216,18.321,-18.9426,8.74469
10.7958,0.990672,0.520802,3,7,0,-9.36205,0.50643,-0.0715023,-0.0781403,-44.2931,-11.6047,13.0886,-26.6829,19.3959,-4.61182
9.39471,0.927926,0.520802,2,3,0,-9.18643,0.495173,-0.0296429,-0.0381384,6.25204,-1.17554,7.4718,-42.5199,34.8824,-2.50295
9.25329,0.949566,0.520802,3,7,0,-6.1495,0.505289,-0.190608,0.0929639,-86.3279,18.7169,5.56481,-20.3638,-23.4513,13.3848
10.7057,0.998394,0.520802,2,3,0,-9.08443,0.508196,-0.139902,0.0450442,19.949,25.0647,-14.3354,-18.4935,-8.36383,10.368
10.4136,0.93251,0.520802,2,7,0,-7.98839,0.517227,-0.0832228,0.0726638,26.7501,41.4696,4.23479,-5.99973,10.5147,13.1728
10.5095,0.997291,0.520802,3,7,0,-9.36938,0.548936,-0.12424,-0.116623,21.4056,13.276,14.8749,50.1621,-4.07122,-9.89488
9.4761,0.900927,0.520802,3,7,0,-7.15898,0.481492,-0.0787338,0.0590466,-24.8009,33.9094,14.1231,-52.9318,12.3076,9.6256
10.0375,1,0.520802,2,3,0,-9.34809,0.485516,-0.0869431,0.0275878,-24.4379,9.05649,10.5207,-50.7522,10.1906,6.87504
8.89527,0.90058,0.520802,3,7,0,-5.57563,0.511077,-0.0745529,-0.220011,-55.5542,6.4022,25.2568,-24.8051,24.0036,-25.8044
9.47674,0.959506,0.520802,3,7,0,-6.43062,0.549821,-0.19752,0.00194633,-25.1935,6.70544,28.3086,40.8926,-30.6844,2.62775
8.67555,0.954206,0.520802,3,7,0,-7.3883,0.488776,-0.0168636,-0.00826248,-36.0465,15.8401,12.3907,-49.6337,37.7423,-0.267721
10.7602,0.987091,0.520802,3,7,0,-7.864,0.498869,-0.0806951,-0.0636648,-52.9545,39.5298,1.47105,-38.5636,14.9158,-2.90298
8.62576,0.906654,0.520802,3,7,0,-7.82445,0.514473,-0.233648,0.0165292,33.5407,-15.5066,5.84204,-10.6336,-42.9517,2.73267
10.3614,0.996835,0.520802,3,7,0,-7.07313,0.536858,-0.0860367,0.0689771,5.76937,-44.0436,16.0313,19.1426,9.67109,12.6155
10.6577,0.996122,0.520802,3,7,0,-9.81361,0.545582,-0.0746882,-0.0198411,20.2183,9.72549,13.0261,36.216,16.0071,2.27619
10.6671,0.954325,0.520802,3,7,0,-8.50615,0.534126,-0.173004,-0.0259633,77.6188,-8.10937,-1.32558,18.8985,-22.7267,1.56508
10.6555,0.994808,0.520802,3,7,0,-9.81186,0.535072,-0.0974496,0.0547555,26.6209,-19.9449,5.64078,17.3359,6.10528,11.4536
10.7499,0.966516,0.520802,2,7,0,-9.28114,0.494229,-0.136173,-0.0230089,42.7658,12.8629,13.5536,-42.7111,-8.09462,2.08477
9.84757,0.979954,0.520802,3,7,0,-9.30626,0.512593,-0.0891142,0.111314,-35.452,-9.14038,-1.29632,-11.0191,7.95211,16.8071
9.82139,0.997755,0.520802,3,7,0,-9.25982,0.524673,-0.128916,-0.204729,30.4965,-11.2822,-4.94887,6.05838,-7.47729,-22.0706
8.69957,0.946006,0.520802,2,3,0,-8.27804,0.51639,-0.11079,-0.248823,-19.604,13.3448,-4.49911,-13.4202,3.04367,-29.7153
9.63281,0.988234,0.520802,3,7,0,-7.62461,0.533857,-0.0716035,0.111133,1.43042,12.9191,-22.8236,14.0605,13.2303,16.3528
9.63191,0.963723,0.520802,3,7,0,-7.3241,0.497852,-0.140573,-0.178025,75.7943,-16.3135,-0.877142,-50.5859,-13.3478,-19.1736
8.79929,0.972026,0.520802,2,3,0,-8.76001,0.493495,-0.153838,-0.195138,-3.9445,4.8332,-1.2218,-61.8133,-21.1698,-22.9302
11.1536,0.880567,0.520802,1,3,0,-6.74651,0.519263,-0.125905,-0.1188,73.1635,23.0577,23.4969,-4.99187,-4.88197,-8.87617
11.1698,0.819844,0.520802,2,5,0,-6.67404,0.532244,-0.110051,0.00967716,-32.3271,-11.8337,-33.849,14.8828,2.04298,6.93537
9.13519,0.862656,0.520802,2,7,0,-5.55891,0.562731,-0.118989,0.103606,72.308,-6.69557,22.3061,48.8481,-1.05921,14.4441
8.47546,0.992033,0.520802,3,7,0,-8.13842,0.570056,-0.147429,0.11203,-19.5177,-7.08514,-6.45444,56.6599,-9.5961,14.1736
9.95064,1,0.520802,3,7,0,-7.4523,0.515713,-0.0410029,-0.106648,-70.8241,-3.08264,-14.8212,-11.3385,34.7251,-9.80532
10.8567,1,0.520802,3,7,0,-9.70656,0.532888,-0.0828902,-0.114561,-17.2766,28.3372,-4.12836,20.2624,15.4853,-8.95848
10.6478,0.945811,0.520802,3,7,0,-8.99984,0.513424,-0.145263,0.053018,22.2364,33.77,4.62562,-11.2765,-10.047,11.2353
7.14227,0.948577,0.520802,3,7,0,-6.52888,0.521136,-0.0564249,-0.264314,-26.4335,15.5054,-4.71565,-2.00127,37.786,-34.7339
7.14388,1,0.520802,2,3,0,-6.48958,0.522054,-0.0750351,-0.281153,-2.48253,21.4986,-4.90611,0.299434,26.8178,-36.7874
9.58576,0.994537,0.520802,2,3,0,-6.44122,0.50418,-0.0651358,-0.167669,8.10539,12.4652,-29.106,-36.5335,26.5582,-18.0136
10.7085,0.998417,0.520802,3,7,0,-8.95799,0.531304,-0.133026,-0.147667,-26.5384,21.845,-16.3135,18.5142,-8.75971,-13.3041
10.8784,0.979513,0.520802,3,7,0,-9.68171,0.519642,-0.0623205,-0.0512888,-19.7377,-9.9079,16.4992,-3.74371,22.2023,-1.15112
11.3148,0.990145,0.520802,3,7,0,-10.3479,0.521448,-0.092132,-0.0765025,-5.25574,25.9329,6.11967,-0.83928,10.2964,-3.37029
10.7033,0.960654,0.520802,3,7,0,-10.09,0.537924,-0.120947,0.0501001,-32.4223,-11.7285,-4.87188,21.2973,-1.83154,10.9813
11.0968,0.973278,0.520802,2,7,0,-9.2556,0.514113,-0.137571,-0.108992,-31.4044,-2.19155,-20.7936,-14.3185,-10.2413,-7.78331
11.0807,0.946717,0.520802,3,7,0,-9.86715,0.533039,-0.11289,-0.117429,-47.4034,-18.9066,0.0352165,20.6596,1.31659,-8.85643
11.1518,0.97576,0.520802,3,7,0,-10.2833,0.518737,-0.0768459,-0.0528187,-20.5232,-14.6194,11.5372,-5.23671,16.202,-0.790144
10.2409,0.922298,0.520802,2,7,0,-9.04057,0.494681,-0.0598072,-0.0384755,55.8066,-7.38896,-4.20166,-43.3311,22.6593,-0.849134
9.02924,0.946416,0.520802,3,7,0,-7.80522,0.526096,-0.215459,0.0660353,53.2317,6.67902,-7.48221,5.36614,-32.9297,9.62683
8.61352,0.991138,0.520802,2,3,0,-8.10495,0.538584,-0.203783,0.115004,8.68029,19.7894,-0.410904,19.4852,-26.3869,14.8286
6.43892,0.954896,0.520802,3,7,0,-5.1854,0.491976,-0.266005,0.0462483,-25.4047,22.4606,-10.8917,-40.2251,-51.5807,2.0367
9.05207,0.972095,0.520802,3,7,0,-3.66639,0.476848,-0.114389,0.0935372,7.17575,66.0286,0.651104,-55.0875,0.357031,13.0365
9.2992,0.983794,0.520802,2,3,0,-8.0328,0.492092,-0.117683,0.122115,-49.9754,0.5635,10.8368,-34.444,-0.639976,17.052
9.70004,0.955193,0.520802,3,7,0,-6.60256,0.498892,-0.140242,-0.17738,-88.2826,-8.68891,9.64194,-48.3399,-13.153,-18.9585
10.6913,0.997938,0.520802,3,7,0,-8.94073,0.538701,-0.162519,0.000751226,33.3067,11.2347,18.7278,24.6436,-17.6166,4.89531
10.3259,0.922308,0.520802,2,7,0,-7.97373,0.508575,-0.0533602,-0.0936102,-36.6763,34.2628,-11.33,-23.7141,28.2298,-7.45318
9.952,0.865571,0.520802,3,7,0,-5.15091,0.509521,-0.166638,0.0821374,-94.3392,27.7296,15.1204,-15.519,-16.3096,13.4385
10.7717,0.999294,0.520802,3,7,0,-9.52402,0.520739,-0.084067,-0.135423,44.9671,14.2824,-9.32069,-2.31185,15.5689,-11.6873
10.5427,0.97146,0.520802,2,7,0,-9.72281,0.507202,-0.145629,0.0535226,2.17638,-13.0009,13.2814,-19.4984,-10.1608,11.088
9.96169,0.965609,0.520802,3,7,0,-8.7056,0.490624,-0.148559,0.0578887,35.618,14.0086,-12.9239,-41.0759,-11.0551,10.4675
10.2517,0.996349,0.520802,3,7,0,-9.27029,0.550909,-0.0841092,-0.110337,43.1226,4.22674,9.60645,53.1569,14.7832,-9.64735
10.0611,0.994326,0.520802,3,7,0,-8.95774,0.48367,-0.119756,-0.0935094,0.0603451,17.6999,-14.4038,-67.8971,-1.86115,-7.95395
9.94008,0.980229,0.520802,2,3,0,-9.29402,0.480736,-0.138832,-0.0617951,-35.3624,3.00749,-7.6878,-68.6188,-9.86765,-4.29636
11.2767,1,0.520802,2,3,0,-10.0063,0.5068,-0.117664,-0.0616411,57.4883,10.121,1.3861,-25.2036,-0.864025,-1.6153
11.0163,0.965514,0.520802,2,7,0,-10.352,0.540037,-0.134858,-0.00216826,-38.6744,3.53593,-6.22392,26.7625,-7.2732,5.17825
11.4213,0.982109,0.520802,1,3,0,-10.4813,0.526631,-0.125252,-0.0349235,39.3187,-8.50331,9.59994,7.40758,-3.88426,1.95736
11.3473,0.966708,0.520802,3,7,0,-10.3661,0.510015,-0.108302,-0.0477661,-47.2035,-13.0277,1.23423,-19.3093,3.02848,0.227861
8.36636,0.85738,0.520802,2,3,0,-8.12323,0.490679,-0.220872,-0.0520231,-23.3322,1.26172,-3.94235,-51.0539,-43.9001,-6.21674
9.23044,0.996874,0.520802,3,7,0,-6.55932,0.507701,-0.177648,0.115882,37.3423,30.289,17.5197,-16.6351,-18.5418,16.1605
9.60614,0.998601,0.520802,3,7,0,-8.20944,0.541686,-0.0338687,-0.0809263,7.82325,3.1619,19.8517,34.1697,36.1343,-7.33659
10.3026,0.991634,0.520802,3,7,0,-8.42144,0.505889,-0.181337,0.00261343,-18.1776,-27.6347,-15.4655,-23.5052,-24.5905,4.35346
9.87167,0.947123,0.520802,2,3,0,-8.98622,0.520016,-0.204071,-0.0128106,-22.7862,-23.5731,2.56224,-2.90247,-34.1244,1.60239
10.7387,0.995011,0.520802,3,7,0,-8.91062,0.534248,-0.150911,-0.119731,11.1289,33.265,-11.0625,23.0152,-16.8301,-9.81264
9.54993,0.876625,0.520802,3,7,0,-6.97418,0.507206,-0.111914,0.129654,-1.9505,-43.3581,8.67632,-16.7478,1.04263,18.4798
9.36048,0.967133,0.520802,3,7,0,-7.30227,0.472277,-0.141821,-0.0398555,55.6376,2.53899,-16.8711,-79.1645,-10.6668,-2.75646
9.46894,1,0.520802,3,7,0,-8.32079,0.571195,-0.133911,-0.00103484,20.9044,28.3781,-1.36565,72.6702,-6.9003,2.23073
10.6483,0.976707,0.520802,2,3,0,-8.69268,0.54429,-0.160974,-0.041819,-73.6022,7.07105,-2.90929,35.7721,-18.5365,-0.42377
10.6874,0.99999,0.520802,3,7,0,-10.0345,0.522975,-0.0538074,-0.0388873,41.9043,-6.26907,-0.0304262,1.65018,25.116,-0.0104173
10.5774,0.995397,0.520802,3,7,0,-10.3083,0.524021,-0.180278,-0.0612594,-13.2642,5.67128,-6.98912,3.46551,-27.4666,-2.94924
10.8719,1,0.520802,2,3,0,-10.565,0.524346,-0.167615,-0.067808,-0.150204,15.7029,-0.992211,4.05914,-22.3755,-3.16884
10.7441,0.967946,0.520802,3,7,0,-9.62209,0.494002,-0.127283,-0.00636212,24.6666,26.499,3.733,-41.6538,-4.44882,4.11774
10.6575,0.99032,0.520802,2,7,0,-10.0424,0.541354,-0.0717586,-0.0831296,-37.6432,-3.76359,5.63718,33.7435,19.4773,-5.50036
11.3503,0.979206,0.520802,2,7,0,-10.0243,0.532314,-0.105233,-0.0649164,-29.7412,-27.2676,5.54244,17.3887,4.45144,-1.87367
11.2219,0.977624,0.520802,3,7,0,-10.4446,0.512334,-0.13133,-0.0943153,-15.5757,10.2158,12.784,-17.0672,-7.11662,-5.73351
8.81773,0.844897,0.520802,2,3,0,-8.16571,0.5255,-0.197062,-0.168225,14.6124,15.9793,8.73944,7.33561,-42.804,-19.5843
4.84004,0.768251,0.520802,2,3,0,-3.59322,0.488841,-0.226367,-0.215908,20.307,-23.5502,-11.0472,-74.9747,-64.0208,-33.3632
6.56443,1,0.520802,3,7,0,-3.90374,0.495419,-0.186036,-0.242958,-34.8581,-42.6385,-1.14971,-63.4062,-42.9397,-33.243
11.0396,1,0.520802,2,3,0,-6.25941,0.535609,-0.105299,-0.112609,42.1368,33.7674,28.2739,25.1981,4.87611,-8.34865
11.3162,0.99302,0.520802,3,7,0,-10.6461,0.522714,-0.143154,-0.0472373,-31.3494,3.11405,9.61551,1.25487,-11.3744,0.238794
10.6271,0.969771,0.520802,2,7,0,-10.4619,0.521259,-0.0548024,-0.00144377,1.0785,-11.455,-0.985366,-1.0018,22.9247,4.47254
9.34262,0.950706,0.520802,3,7,0,-8.38473,0.553519,-0.0508482,-0.111474,-7.38653,-27.0974,-3.19418,58.0788,30.4383,-11.6088
7.86152,0.953739,0.520802,3,7,0,-7.28172,0.497756,-0.230358,0.0952527,-36.5601,9.51368,1.54556,-29.4426,-35.7056,10.9013
8.08271,0.996635,0.520802,3,7,0,-7.28876,0.526768,-0.00933196,-0.142812,-46.398,-5.1512,2.41725,9.45628,53.1674,-17.9782
10.4128,1,0.520802,2,3,0,-7.9677,0.520805,-0.0695138,-0.14174,8.9434,41.899,-8.61377,-2.21378,23.0286,-13.182
9.49347,0.942871,0.520802,2,3,0,-9.12188,0.501724,-0.061017,-0.16111,-8.82153,-12.4569,6.66758,-41.0456,28.3471,-17.3946
7.93672,0.925065,0.520802,2,3,0,-7.81771,0.490008,-0.0419097,-0.175356,-15.3042,4.65285,1.8414,-66.705,39.3624,-22.2532
6.79257,0.990019,0.520802,3,7,0,-5.87135,0.567252,-0.189222,0.183285,-22.3341,-18.7365,-9.57858,46.2934,-19.2456,19.6194
4.71624,0.971131,0.520802,3,7,0,-3.46325,0.598484,-0.159313,0.215948,25.7168,-18.8075,13.0587,73.2746,-10.7283,19.5102
5.14815,1,0.520802,2,3,0,-4.63097,0.593872,-0.164219,0.207846,31.0857,0.670894,7.29276,69.9801,-12.1201,19.3706
11.1875,0.967545,0.520802,3,7,0,-2.79583,0.521068,-0.0830327,-0.0804133,-143.704,9.95386,-18.3189,-1.50306,14.3947,-4.10668
11.3771,0.992097,0.520802,2,7,0,-10.8622,0.517458,-0.135237,-0.0540115,-1.72352,-19.0743,4.37183,-7.34659,-8.21206,-0.473609
9.92945,0.944197,0.520802,3,7,0,-9.15472,0.515947,-0.0437731,-0.11799,21.4763,-16.8704,8.76266,-11.1622,34.2046,-11.2389
8.11421,0.860078,0.520802,3,7,0,-6.19006,0.52196,-0.219051,0.129938,62.1187,20.0048,-5.4625,0.0253674,-30.047,15.6781
10.9639,1,0.520802,3,7,0,-7.85688,0.524955,-0.107668,-0.138102,-3.29939,41.1809,-17.1362,5.85073,3.9637,-11.6268
10.9954,0.9771,0.520802,3,7,0,-10.2477,0.514282,-0.158866,-0.0714224,10.1541,12.5259,-12.2485,-12.9981,-18.7434,-3.36846
10.9,0.995743,0.520802,3,7,0,-10.3592,0.527429,-0.155454,0.0151726,-16.802,-10.0562,-9.606,7.84332,-14.5433,7.08378
10.8728,0.957394,0.520802,2,7,0,-9.2339,0.507913,-0.0984883,-0.124811,18.1584,-21.5007,16.6271,-26.4868,8.2844,-10.1804
10.1497,0.950189,0.520802,3,7,0,-9.35784,0.520975,-0.0353487,-0.0176254,21.8287,-8.28727,12.5318,-1.46831,31.2569,1.52602
9.71138,0.941155,0.520802,3,7,0,-7.86615,0.515713,-0.0526832,-0.155323,4.09408,-38.6093,-1.14972,-12.4951,32.2923,-16.2519
10.6878,0.93838,0.520802,2,3,0,-8.40171,0.500427,-0.0789015,-0.087201,19.473,-30.775,16.9146,-37.6881,16.4411,-5.93821
10.2907,0.975988,0.520802,3,7,0,-9.47826,0.522369,-0.145589,0.0842497,30.1031,-15.0956,7.97427,0.536353,-9.55106,14.3691
10.0068,0.995053,0.520802,3,7,0,-9.41847,0.550494,-0.158206,0.0520652,23.9949,2.2353,-10.5358,37.8952,-14.4526,9.84281
10.4057,0.981318,0.520802,3,7,0,-8.43794,0.48916,-0.0893667,-0.0674797,-45.2837,-16.5412,16.3524,-55.2129,11.3002,-4.07698
10.0382,0.975158,0.520802,3,7,0,-8.74477,0.490144,-0.165275,0.0153609,28.4098,-23.4954,9.85659,-45.3966,-18.1191,5.39021
9.47938,0.981027,0.520802,3,7,0,-8.60311,0.562587,-0.072244,-0.0926274,25.5191,-9.33263,-12.5502,71.9951,19.6327,-9.0175
10.7484,1,0.520802,3,7,0,-9.04519,0.495784,-0.0869828,-0.0492671,57.1598,18.427,-6.81221,-42.4819,11.8817,-1.15642
11.1407,0.997281,0.520802,3,7,0,-10.4093,0.526579,-0.153609,-0.0631891,-45.286,3.54383,-1.69761,7.75054,-16.1977,-2.06841
8.93188,0.90599,0.520802,3,7,0,-8.56502,0.543415,-0.216331,0.0366736,6.78953,-12.014,-7.07827,29.3891,-35.213,5.81807
7.44225,0.932632,0.520802,3,7,0,-5.46957,0.450524,-0.123491,0.0559177,9.592,38.3253,-6.20078,-94.0449,-2.6674,5.19489
7.22166,0.95084,0.520802,2,3,0,-6.07775,0.447422,-0.125666,0.00740762,-53.9957,-1.0624,6.33606,-108.098,-3.73228,-1.21543
9.44883,1,0.520802,2,3,0,-6.32182,0.491755,-0.0844497,0.103037,94.6797,5.60268,0.854652,-36.1832,9.51445,14.9911
11.048,0.992969,0.520802,3,7,0,-9.08736,0.544332,-0.125011,-0.0394973,40.5881,-11.552,-18.8505,35.6738,-3.82047,0.650531
11.3798,0.994535,0.520802,3,7,0,-10.7091,0.525925,-0.121123,-0.0159647,-42.5596,5.23932,-1.96841,6.06056,-2.14172,4.20397
11.38,0.92312,0.520802,3,7,0,-8.84482,0.516418,-0.117735,-0.0174663,68.6051,-25.7782,5.29439,-8.41417,-0.828457,4.01884
10.6419,0.876577,0.520802,1,3,0,-8.40372,0.507283,-0.0590407,-0.0428962,19.3569,-39.744,6.903,-23.503,23.1751,-0.592608
10.6757,0.985678,0.520802,3,7,0,-9.46043,0.515867,-0.163865,0.0265259,-50.9342,11.8988,6.54044,-8.47795,-17.2199,8.03507
11.2572,0.999303,0.520802,3,7,0,-10.5396,0.530087,-0.0893774,-0.0664323,4.14799,-15.7755,10.8239,13.6986,11.2718,-2.24923
10.9005,0.961766,0.520802,3,7,0,-9.95017,0.543587,-0.089791,-0.0125621,38.1968,18.0621,-3.66751,32.6829,9.9519,3.65884
9.96213,0.967378,0.520802,3,7,0,-9.66313,0.557941,-0.0812739,-0.0915627,-11.1111,-4.5399,-8.17397,63.6303,15.515,-7.9213
9.73974,1,0.520802,3,7,0,-9.15529,0.484597,-0.153036,0.0468275,-22.2274,-1.10091,-10.9248,-50.0731,-12.8326,8.66424
8.79787,0.976186,0.520802,3,7,0,-7.6029,0.52083,-0.0709879,0.159948,-46.8713,-16.9173,4.9983,-1.18533,12.1613,20.7077
10.2939,1,0.520802,3,7,0,-8.25426,0.501451,-0.0549789,0.00510445,0.692175,12.4247,23.1218,-29.8564,22.5601,4.61318
9.69647,0.979999,0.520802,2,7,0,-9.19921,0.504037,-0.0412679,0.0533148,13.383,4.15363,10.9444,-23.696,25.1166,9.35078
9.0301,0.922608,0.520802,3,7,0,-6.27087,0.567684,-0.077782,-0.10772,-25.4102,-45.3227,-1.56725,83.5005,17.655,-11.7656
9.85153,1,0.520802,2,3,0,-8.9934,0.561618,-0.0956127,-0.0964174,35.359,16.2853,-5.4112,70.8116,9.13218,-8.73473
9.45749,0.943526,0.520802,3,7,0,-7.19107,0.538906,-0.188703,-0.133309,-74.6807,-2.64105,9.88376,32.5947,-35.8294,-14.027
