# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=1020767514
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=0
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# diagnostic_file=df1_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,z_beta.1,aux_unscaled,p_gamma.1,p_z_beta.1,p_aux_unscaled,g_gamma.1,g_z_beta.1,g_aux_unscaled
10.1812,0.980881,0.557896,3,7,0,-8.79253,0.499581,-0.128908,0.077939,-38.6596,-11.989,-13.0068,-28.1765,-4.30136,13.3695
10.9773,1,0.557896,2,3,0,-10.0964,0.517581,-0.14178,0.027023,-31.7958,0.298755,11.2734,-6.07787,-9.33446,8.69246
11.0936,0.89205,0.557896,2,7,0,-7.56802,0.540618,-0.0946349,-0.0558268,-54.417,-33.8159,16.8212,30.7424,8.82363,-1.27167
9.78808,0.937604,0.557896,2,7,0,-9.08734,0.555503,-0.168582,0.0327469,5.37975,21.2693,-6.16601,46.2921,-18.6702,7.03125
9.42942,0.968376,0.557896,3,7,0,-7.57003,0.480269,-0.169654,-0.0562419,-10.0759,39.3379,-2.34464,-68.6317,-22.7253,-4.62593
8.56982,0.973008,0.557896,3,7,0,-7.64118,0.579768,-0.129579,0.0567105,-20.8514,-25.2804,3.10898,76.0361,-4.70757,7.54248
9.16639,0.986667,0.557896,2,3,0,-8.00806,0.57568,-0.126527,0.000426416,52.5635,-3.72204,7.39842,79.0554,-4.10665,1.80521
9.68471,1,0.557896,3,7,0,-8.65702,0.474697,-0.109741,-0.0375231,28.2836,-3.57329,13.177,-74.957,2.38181,-1.83034
8.93223,0.981275,0.557896,3,7,0,-7.50498,0.518175,-0.0162245,0.0775845,65.8809,0.615597,0.989763,-4.74542,31.9911,10.8098
7.91081,0.974309,0.557896,2,3,0,-7.77404,0.510856,0.00600163,0.0939123,-16.24,6.53267,0.37797,-13.5289,37.8926,10.7798
9.71659,0.997208,0.557896,3,7,0,-7.08921,0.521102,-0.0767629,0.11493,-13.8832,39.2148,13.3731,-0.97828,11.5871,16.989
10.1221,1,0.557896,3,7,0,-8.89159,0.537405,-0.150155,-0.161728,54.0652,-1.70704,7.88936,31.4449,-17.8989,-16.1948
11.3165,0.997304,0.557896,3,7,0,-9.84766,0.533866,-0.104179,-0.0337369,18.6636,-18.21,-14.9676,18.7847,4.59965,1.88934
10.6948,0.945456,0.557896,2,3,0,-10.3665,0.541434,-0.114594,-0.131769,-29.7175,-5.0972,1.40756,37.3355,0.52522,-11.3856
9.76543,0.93847,0.557896,3,7,0,-8.75343,0.509591,-0.161314,0.100771,29.6535,-20.0846,7.66467,-14.8679,-14.0818,15.3609
8.83358,0.987261,0.557896,3,7,0,-8.27631,0.542658,-0.100146,-0.224971,19.3642,-19.2667,-0.682834,47.794,9.16739,-26.5293
11.0993,1,0.557896,2,3,0,-8.57649,0.536386,-0.144983,-0.066947,28.1797,12.4824,-21.9408,24.3111,-12.6116,-2.61455
10.9211,0.988157,0.557896,2,7,0,-10.6504,0.501779,-0.107079,0.0133033,18.4225,-11.5225,-1.06143,-28.9024,3.11544,6.88464
8.7164,0.938543,0.557896,3,7,0,-8.37401,0.526655,-0.00191794,0.0423802,27.6235,-0.399965,-4.61572,6.38204,39.2692,6.04124
9.5284,0.969901,0.557896,3,7,0,-6.12749,0.473569,-0.102634,0.0106096,35.4419,-49.3844,-5.86485,-69.7209,4.76947,3.77435
9.86232,0.984422,0.557896,3,7,0,-7.67381,0.555749,-0.173218,-0.00429844,-42.1111,-15.6679,17.483,50.2082,-21.8513,2.6232
10.178,0.997722,0.557896,3,7,0,-9.62289,0.489,-0.0723076,-0.0583732,7.49158,-13.2797,8.75437,-54.4831,18.301,-3.41665
9.92083,0.991336,0.557896,3,7,0,-8.72098,0.553891,-0.0824812,-0.123077,-38.3818,22.6385,-5.2707,60.1386,15.9493,-11.8714
10.1313,0.998543,0.557896,3,7,0,-8.80075,0.51119,-0.183851,0.0362456,-53.5165,11.1955,7.54148,-14.7194,-23.8823,8.14991
11.1669,0.999487,0.557896,3,7,0,-9.95985,0.509548,-0.121023,0.00497418,-15.5741,-25.3241,9.3837,-18.0612,-2.02143,6.35384
11.1712,0.927386,0.557896,3,7,0,-8.86479,0.537932,-0.110039,-0.0857458,-62.949,5.28156,-15.0188,27.9411,2.501,-4.78773
10.0947,0.878283,0.557896,3,7,0,-7.9242,0.501845,-0.168607,0.0537122,11.6353,41.8799,4.38931,-26.5764,-17.9191,10.2232
11.0431,1,0.557896,2,3,0,-10.1345,0.515773,-0.148092,0.00766574,27.2683,15.9516,-9.23239,-8.93849,-12.0349,6.44404
9.92557,0.896841,0.557896,1,3,0,-8.94378,0.502215,-0.189785,0.0159308,29.2258,24.5429,-0.251393,-28.1286,-27.0261,5.24138
10.8743,0.980093,0.557896,2,7,0,-8.81285,0.543372,-0.115844,0.0164499,-47.3633,-32.7198,4.28116,30.5387,-0.0938187,7.18029
10.5568,0.915083,0.557896,2,7,0,-8.36263,0.516882,-0.142045,0.0657445,-70.614,-17.7245,6.69911,-6.52869,-8.73702,12.62
9.25645,0.947651,0.557896,2,3,0,-9.00701,0.503852,-0.197203,0.0769928,-6.90243,-8.525,-5.87436,-22.8365,-26.3332,11.4251
10.038,0.837774,0.557896,3,7,0,-2.16076,0.554607,-0.069804,0.0202667,128.209,-41.2604,10.828,46.1917,16.5311,5.9712
7.79434,0.910153,0.557896,3,7,0,-6.60067,0.539463,-0.195642,0.171735,37.9858,22.0349,5.99246,18.3204,-21.4049,20.1913
8.49548,1,0.557896,3,7,0,-7.28212,0.51875,-0.0479715,-0.207739,50.0308,7.64903,8.66798,-7.10385,38.5488,-25.1052
10.9037,1,0.557896,2,3,0,-8.52163,0.513069,-0.102825,-0.135326,1.79276,-30.8311,17.1662,-17.1043,6.32661,-11.4077
8.7012,0.857704,0.557896,3,7,0,-7.5515,0.531099,0.000955825,-0.0113732,-11.4385,11.9794,-14.7432,13.7965,44.8318,-0.603149
9.77818,0.99087,0.557896,3,7,0,-7.42364,0.547331,-0.150261,0.0888697,11.0812,44.0001,3.70735,31.3131,-10.936,13.9175
11.2551,0.975181,0.557896,2,7,0,-8.67903,0.51721,-0.0881216,-0.0753277,43.7217,-20.9745,18.2326,-8.08964,12.0245,-3.3462
11.2564,0.877698,0.557896,1,3,0,-9.04387,0.529357,-0.131733,-0.00542209,30.1354,-31.8477,13.0262,11.042,-6.1321,5.25633
11.4487,0.995431,0.557896,3,7,0,-11.0331,0.52376,-0.116567,-0.0322505,14.8181,-7.28104,8.0752,2.8613,-0.381765,2.33863
11.011,0.985688,0.557896,3,7,0,-10.989,0.518705,-0.0709804,-0.0182707,-2.10998,-0.29267,-2.17644,-4.93643,17.4025,3.17314
11.2051,0.993888,0.557896,2,3,0,-10.7889,0.52651,-0.0889752,-0.0071273,4.04096,-17.4342,-3.6273,6.82778,10.1545,4.93453
11.0236,0.96547,0.557896,3,7,0,-10.3282,0.536156,-0.123728,-0.114023,38.6417,11.9285,-3.05027,26.2803,-3.8091,-8.55004
7.71922,0.822949,0.557896,2,3,0,-7.14223,0.483661,-0.164895,-0.199065,39.3027,2.78123,-3.77769,-83.8414,-27.5205,-25.5652
7.3844,0.999627,0.557896,3,7,0,-5.90869,0.557977,-0.0359211,0.16671,-63.6431,7.34675,-4.44134,38.0542,21.4537,18.7174
8.79557,0.985312,0.557896,3,7,0,-6.08054,0.50154,-0.170316,-0.195422,83.5831,19.0785,-0.552247,-44.3542,-30.3323,-22.9685
9.79697,1,0.557896,3,7,0,-7.76896,0.51844,-0.0791286,0.11134,48.8766,23.0094,12.0565,-4.12485,10.9587,16.7073
10.1993,0.939008,0.557896,2,7,0,-6.02395,0.522682,-0.157142,0.081358,-11.341,56.3204,10.0745,0.931751,-13.2989,13.8334
8.4303,0.968372,0.557896,3,7,0,-8.12973,0.552271,-0.190481,0.123692,25.0872,-1.35091,-4.61731,34.8967,-22.0278,15.5313
9.1568,0.98967,0.557896,3,7,0,-7.16812,0.55063,-0.202166,0.0352359,38.2189,-23.1356,14.3202,39.3759,-30.3491,6.08638
8.3619,0.950026,0.557896,3,7,0,-6.7955,0.459149,-0.100441,0.0105918,-5.71768,-31.6137,9.5182,-90.5087,5.57675,1.44489
7.40457,0.981247,0.557896,3,7,0,-6.17866,0.575575,-0.146455,-0.166264,-41.5079,-7.72438,-11.6994,110.039,-16.1224,-22.1767
7.3898,1,0.557896,3,7,0,-4.74138,0.4576,-0.0536497,0.0648939,-29.3411,-28.9241,17.9434,-83.2235,20.4503,6.17968
8.76135,0.950736,0.557896,2,5,0,-5.3488,0.576522,-0.156792,-0.035751,-83.1618,23.1491,10.985,86.3026,-16.6261,-3.44388
10.4463,0.926684,0.557896,3,7,0,-6.30987,0.547521,-0.0870056,-0.112022,-105.604,15.396,6.88857,47.0992,13.4715,-9.46501
10.1044,0.906237,0.557896,3,7,0,-7.83763,0.513087,-0.157554,0.084296,-82.8768,3.41945,-0.662071,-11.0145,-13.3528,14.0061
9.98181,0.998795,0.557896,3,7,0,-9.8921,0.510727,-0.15129,0.0959349,-2.65089,7.91704,-1.82546,-13.6314,-11.1043,15.1941
11.1445,0.97188,0.557896,2,3,0,-9.0607,0.514138,-0.124957,0.0161562,-12.4284,-21.2147,18.683,-11.1197,-3.41181,7.6853
10.2529,0.978206,0.557896,3,7,0,-10.1749,0.494626,-0.108771,0.0612051,-9.25993,5.73765,-1.63207,-35.5892,2.25819,11.4473
11.2314,0.973496,0.557896,2,7,0,-9.06181,0.510766,-0.13091,-0.00991345,-48.8125,15.3985,16.0421,-16.7762,-5.87077,4.65415
10.1607,0.941101,0.557896,2,7,0,-9.47015,0.550714,-0.0957102,0.0594773,-40.2293,-11.4426,-1.32873,37.6269,6.62782,11.0478
8.81068,0.943193,0.557896,3,7,0,-8.01039,0.514928,-0.150537,-0.231519,43.1696,3.80795,6.31838,-16.3821,-20.7857,-27.3653
8.8117,0.906774,0.557896,3,7,0,-5.83652,0.482974,-0.139951,-0.17038,-64.8934,11.7213,18.2188,-80.5957,-12.8186,-19.8739
8.75167,1,0.557896,3,7,0,-7.83204,0.565878,-0.0729745,0.0997876,29.0882,-16.2107,8.81915,53.0176,13.1131,13.1983
9.9102,1,0.557896,2,3,0,-8.58201,0.548009,-0.0603535,0.0497773,-47.8181,-5.20597,-11.2505,34.7554,18.7973,9.34589
10.5544,0.999372,0.557896,3,7,0,-9.34217,0.515193,-0.139772,-0.156593,46.9549,20.4444,0.803052,-13.5726,-12.3819,-14.7047
8.73988,0.861333,0.557896,3,7,0,-7.49676,0.565068,-0.0559289,0.0817313,38.594,11.9153,-11.6781,53.9483,19.0432,10.9461
10.7909,0.979897,0.557896,2,7,0,-8.04188,0.521393,-0.118477,0.0574519,67.9003,26.6049,9.77996,-0.715409,-0.978345,12.0603
10.98,0.999335,0.557896,3,7,0,-10.3281,0.527571,-0.161221,-0.0191287,4.90049,-8.73353,-11.3329,8.61543,-17.8178,3.02673
11.003,0.981035,0.557896,3,7,0,-10.0287,0.499352,-0.132395,-0.0456378,-18.9774,-26.9806,1.38834,-36.4224,-6.90738,-0.192116
10.8446,0.98534,0.557896,3,7,0,-10.2284,0.521658,-0.0688042,0.0102785,-40.2029,2.59583,4.26466,-0.403509,17.2344,6.35126
10.9668,0.996242,0.557896,3,7,0,-10.4865,0.522884,-0.165039,-0.0377565,0.495353,9.1548,9.40815,1.50239,-20.0359,0.711779
10.9709,0.999754,0.557896,3,7,0,-10.8132,0.521436,-0.068125,-0.0682748,-6.5878,4.72515,5.21241,-0.846961,20.4707,-3.05169
11.2848,0.984047,0.557896,3,7,0,-10.4602,0.534533,-0.131924,-0.0580385,-21.6602,-21.2304,5.80992,20.8197,-6.87853,-1.15328
11.0278,0.884413,0.557896,2,7,0,-8.11171,0.508382,-0.0793142,-0.0647459,65.1726,-36.1477,0.692555,-22.7099,15.539,-2.50215
10.3112,0.963756,0.557896,3,7,0,-9.77268,0.513799,-0.154343,0.072622,27.5599,-8.79342,-6.79425,-10.3663,-12.6201,12.98
9.4228,0.961933,0.557896,3,7,0,-8.48015,0.510866,-0.0925808,-0.212042,-47.1959,-12.397,-2.78732,-24.889,13.2735,-23.7707
11.271,0.982132,0.557896,2,3,0,-8.92341,0.514858,-0.141859,-0.0307944,-14.6566,15.772,-21.4417,-11.0841,-10.4929,2.16895
10.3262,0.937289,0.557896,2,7,0,-9.89995,0.493218,-0.0889257,-0.110818,-4.5051,16.8322,-4.5516,-52.7462,12.5383,-9.55664
10.585,1,0.557896,3,7,0,-9.91153,0.551971,-0.10208,0.00647285,-20.1328,18.4441,-5.77859,43.6502,5.01549,5.37288
10.6248,0.997372,0.557896,3,7,0,-10.2068,0.495517,-0.129863,-0.103572,-31.0123,1.69352,4.79783,-47.8288,-6.56925,-8.06174
11.4153,0.961451,0.557896,1,3,0,-9.99159,0.514573,-0.12176,-0.0615389,-55.5273,-6.96228,-9.08374,-12.2598,-2.60509,-1.32516
10.7641,0.927856,0.557896,3,7,0,-9.45048,0.528468,-0.161072,0.0206694,-5.69414,-31.4541,5.9042,9.22644,-16.4131,7.49018
10.9218,0.984811,0.557896,2,3,0,-10.3011,0.522881,-0.137296,0.0383574,-8.90329,16.1612,-8.19724,1.28633,-7.56658,9.97541
8.56581,0.861567,0.557896,2,3,0,-8.15345,0.51362,-0.121829,0.180878,-3.08343,6.90422,-9.04563,-8.53828,-1.66906,22.8397
6.91863,0.892086,0.557896,3,7,0,-2.15696,0.586672,-0.193239,-0.0372907,-89.5393,30.1544,-15.7683,102.667,-31.4392,-7.30111
9.98795,1,0.557896,3,7,0,-6.38014,0.541146,-0.13766,0.093839,-89.9173,28.4235,1.97587,23.4531,-6.89996,14.9449
10.0285,0.924087,0.557896,3,7,0,-7.08462,0.563948,-0.114643,-0.00377115,44.9666,17.6102,-21.0745,62.3174,0.361892,3.00604
10.8506,1,0.557896,2,3,0,-9.99645,0.549141,-0.107112,-0.0282885,49.3228,-1.36216,3.55416,42.3747,3.38188,1.63001
10.511,0.959094,0.557896,3,7,0,-9.06915,0.488831,-0.135093,-0.0272319,21.3362,33.2318,1.21908,-51.464,-7.73342,1.08895
8.73339,0.912585,0.557896,3,7,0,-7.21511,0.49218,-0.0251074,-0.0923553,-65.8634,-1.59972,-4.65037,-52.6767,40.9313,-10.4836
8.02083,0.984185,0.557896,3,7,0,-7.48811,0.564205,-0.215947,0.0408416,-39.9684,-1.06652,1.3441,57.36,-34.7892,4.51407
9.39784,0.978124,0.557896,2,7,0,-6.5145,0.471822,-0.0965598,-0.0367635,-52.6346,38.0832,-8.13529,-79.3985,7.71118,-2.31238
9.55006,0.986538,0.557896,3,7,0,-7.95598,0.571172,-0.118242,-0.0300374,-30.9625,29.1915,-8.15325,76.9623,-1.04908,-1.17697
10.441,0.997609,0.557896,2,3,0,-9.42924,0.55684,-0.119975,-0.00662471,-53.7146,-0.868796,3.88328,52.0686,-1.6669,3.47912
10.6161,0.938996,0.557896,3,7,0,-7.67249,0.489528,-0.1222,-0.0458405,-68.6197,21.831,-13.9829,-52.286,-2.70971,-0.991168
9.71394,0.832124,0.557896,2,3,0,-7.70347,0.488388,-0.0740354,-0.119496,73.6393,-1.44488,7.30487,-62.6935,19.8656,-11.8469
10.1615,1,0.557896,3,7,0,-9.17741,0.558699,-0.148907,-0.041286,-19.1822,14.6009,-11.9288,58.7683,-13.5903,-1.33252
10.0625,0.997066,0.557896,3,7,0,-9.07466,0.485399,-0.0757972,-0.0485877,10.0353,17.1985,-11.8816,-59.2704,16.4993,-2.44416
10.1213,0.936888,0.557896,3,7,0,-7.18541,0.555517,-0.152788,0.0206684,-58.0181,-38.1386,-5.66074,47.4409,-13.424,6.20605
10.0007,0.96113,0.557896,3,7,0,-8.00036,0.504042,-0.0384537,-0.0171134,-38.4975,-11.6091,-17.7214,-27.2628,30.0169,1.2925
10.051,0.998503,0.557896,3,7,0,-9.01174,0.550199,-0.177599,-0.0207385,22.5274,20.2198,9.58018,43.3653,-24.2928,0.979309
9.10615,0.880169,0.557896,3,7,0,-5.29202,0.472399,-0.131226,0.0612697,46.3859,51.5568,-1.7351,-64.5446,-5.21431,9.17374
8.50146,0.984145,0.557896,2,7,0,-8.05783,0.473218,-0.15346,0.102899,-18.5347,13.8682,-4.97566,-58.4222,-11.6174,13.1014
9.08188,0.995404,0.557896,3,7,0,-7.38386,0.542572,-0.0606457,-0.181241,-64.6568,15.1341,3.75803,43.616,29.7146,-20.6843
10.9134,1,0.557896,2,3,0,-8.81333,0.511046,-0.0710745,-0.0729809,41.2874,17.9937,-16.4105,-18.549,19.3821,-3.74378
10.789,0.99082,0.557896,3,7,0,-10.2112,0.529908,-0.136427,-0.140691,14.0346,-17.812,5.76612,15.5377,-10.3333,-12.2869
10.2527,0.866428,0.557896,3,7,0,-8.02637,0.520589,-0.0917097,0.0903647,75.834,5.82503,-8.35772,-1.65894,7.48121,15.0342
10.4674,0.998833,0.557896,3,7,0,-9.44556,0.544954,-0.168858,-0.03826,0.368212,9.00655,14.6463,36.5742,-21.6054,-0.345553
10.898,1,0.557896,3,7,0,-10.3319,0.515568,-0.0662591,-0.0682504,37.7056,-9.11113,-0.891094,-10.7454,21.2736,-3.19455
10.9839,0.998946,0.557896,3,7,0,-10.5112,0.511921,-0.123397,0.0323167,-10.3178,19.2531,-1.18012,-13.8263,-2.75731,9.35273
10.8189,0.994481,0.557896,3,7,0,-10.4036,0.497403,-0.118452,-0.0949486,22.1879,3.22043,-7.47865,-43.6569,-1.27342,-6.61866
10.6483,0.985232,0.557896,3,7,0,-9.73008,0.511305,-0.0925266,0.0558281,-51.3757,6.51898,-0.911187,-14.0048,7.74797,11.57
11.4011,0.999135,0.557896,2,3,0,-10.5738,0.527361,-0.108977,-0.0253628,-20.7905,8.75274,11.746,8.39877,2.62402,3.08836
11.1751,0.981342,0.557896,2,7,0,-10.9249,0.537846,-0.119971,-0.00963215,22.0097,-7.99241,1.98531,23.8751,-1.67444,4.57388
11.1902,0.978544,0.557896,3,7,0,-10.4717,0.509871,-0.111651,-0.100277,37.0219,2.10643,-7.81558,-21.7,1.83741,-6.53333
11.0742,0.99607,0.557896,3,7,0,-10.9014,0.531548,-0.115231,0.0240412,-12.6773,5.44883,4.4481,13.4863,0.125471,8.51281
11.4249,0.998578,0.557896,2,3,0,-11.0057,0.529642,-0.115904,-0.055113,10.4104,0.230858,9.42089,12.6613,-0.115617,-0.518032
11.1734,0.957586,0.557896,2,3,0,-10.6777,0.527929,-0.100435,-0.109598,-7.74652,9.91616,-9.14393,10.9768,7.12224,-7.71343
10.5317,0.939995,0.557896,3,7,0,-9.6592,0.541923,-0.0812571,0.0378633,-37.0684,-16.5959,4.8409,27.2826,11.964,9.12367
10.2457,0.992932,0.557896,3,7,0,-9.58526,0.534063,-0.0441889,-0.0655019,24.3616,0.847583,10.3724,20.343,30.6135,-4.16362
10.9108,0.985697,0.557896,2,3,0,-9.66719,0.538599,-0.0800327,-0.00792724,21.9871,29.7416,-3.56546,24.9206,13.5869,4.24706
11.1024,0.987815,0.557896,3,7,0,-10.2743,0.532369,-0.147943,-0.0134124,38.691,8.44195,7.67218,15.7732,-12.4892,3.97056
9.43645,0.941905,0.557896,2,7,0,-9.29215,0.540268,-0.158061,0.117204,-1.09,3.53037,5.47105,21.3624,-12.6633,16.7296
9.72245,0.962092,0.557896,3,7,0,-7.21682,0.552567,-0.182608,0.0151171,-21.4243,12.068,22.4847,43.7543,-24.4515,4.73445
6.52389,0.876204,0.557896,2,3,0,-5.98175,0.54665,-0.223176,0.193412,-25.0563,0.0944566,8.8207,24.742,-27.5458,20.3424
7.32047,1,0.557896,2,3,0,-6.53583,0.544306,-0.210605,0.172908,-12.9168,16.7423,-9.66097,23.3291,-25.3409,19.3954
8.27642,0.997093,0.557896,3,7,0,-6.19492,0.504386,-0.0586892,-0.218068,9.28507,-41.1802,-4.25103,-39.9328,33.1273,-26.8056
10.5359,1,0.557896,3,7,0,-7.96208,0.550415,-0.118674,0.0282304,20.0808,-25.3745,19.7822,39.6299,-1.10018,7.95543
10.5386,0.99852,0.557896,3,7,0,-10.0322,0.537821,-0.155952,0.0394313,-32.8505,-8.05761,-4.22281,21.6158,-14.035,9.3477
10.0587,0.982044,0.557896,3,7,0,-9.4702,0.482384,-0.101289,-0.074895,-19.0799,-14.3281,7.29486,-67.6183,6.26506,-5.6774
11.0735,0.982672,0.557896,2,3,0,-9.61953,0.502185,-0.0954458,-0.0472886,-63.0569,-2.17071,-5.79648,-31.9589,8.33758,-0.262745
11.0998,0.99574,0.557896,3,7,0,-10.5762,0.536836,-0.138098,-0.00844515,-18.9215,-0.444863,9.69159,22.3074,-8.60249,4.57372
10.9401,0.991297,0.557896,3,7,0,-10.507,0.510817,-0.120676,-0.131252,-14.2592,15.8197,4.1643,-21.2744,-2.44699,-10.8312
7.71845,0.815973,0.557896,2,3,0,-7.40621,0.527338,-0.190197,-0.225447,21.4322,-6.47483,5.10939,12.4681,-43.9218,-28.7931
7.93031,1,0.557896,3,7,0,-7.30994,0.517922,-0.0189966,0.152202,28.3523,-0.212223,-9.08553,-4.36516,26.7844,18.0113
10.2793,0.987815,0.557896,2,7,0,-7.40776,0.534438,-0.100552,0.0857774,16.7824,-37.5839,-16.1963,15.5099,4.7491,14.5241
10.3215,0.9994,0.557896,3,7,0,-9.83732,0.50327,-0.134173,-0.155885,-27.4392,-9.78776,5.39573,-37.5127,-9.4913,-15.0839
11.1767,0.977932,0.557896,2,3,0,-9.68419,0.526986,-0.145894,-0.0854396,30.929,12.314,15.2272,8.81448,-13.4878,-4.73081
10.8782,0.982553,0.557896,3,7,0,-10.4758,0.539536,-0.0874911,-0.0982906,17.144,-10.8108,-6.26877,31.5224,12.8822,-6.91766
9.16655,0.887709,0.557896,2,3,0,-8.82175,0.552784,-0.11969,-0.189551,-18.0039,-13.9697,1.61437,66.2942,-2.19341,-21.5202
6.9427,0.829116,0.557896,3,7,0,-4.76495,0.456599,-0.155024,0.135412,20.1097,28.6806,15.8581,-73.4331,-11.3444,14.0031
6.40446,0.994859,0.557896,2,3,0,-6.30928,0.453412,-0.150057,0.159216,-11.7721,-6.46208,-0.509168,-73.447,-9.46461,15.8661
10.308,0.997747,0.557896,2,3,0,-5.82523,0.488564,-0.0877036,0.00899032,81.0529,21.4411,-20.3719,-48.2623,10.2992,5.12681
10.1672,0.98637,0.557896,3,7,0,-9.04349,0.554515,-0.142618,-0.104407,-22.3826,-4.44181,-14.7188,59.0701,-12.4864,-9.07458
9.63326,0.984307,0.557896,3,7,0,-8.917,0.486105,-0.15604,0.0615937,24.3664,-20.9552,-1.53741,-46.657,-13.4625,10.2705
10.1833,1,0.557896,2,3,0,-9.44142,0.487199,-0.140751,0.0233586,-16.6098,-14.2846,9.78386,-48.8159,-9.03283,6.65788
11.2703,1,0.557896,2,3,0,-10.0392,0.508772,-0.0999669,-0.0344208,46.8285,14.5101,-7.86073,-20.7609,6.30256,1.71218
11.2339,0.979036,0.557896,3,7,0,-10.7185,0.507624,-0.115541,-0.0832533,3.80067,-11.9966,-8.90878,-24.8818,0.0455569,-4.35521
11.3899,0.977619,0.557896,3,7,0,-10.5667,0.521226,-0.095602,-0.0537023,-38.177,8.21632,-7.85679,-1.16731,8.38105,-0.419398
11.389,0.898326,0.557896,3,7,0,-8.45573,0.519996,-0.133543,-0.0346235,-12.0254,5.09721,25.7015,-3.0627,-7.2222,1.93185
11.396,0.983182,0.557896,2,7,0,-10.8623,0.513656,-0.106367,-0.0416805,13.6417,-19.8568,1.7621,-13.2507,3.78118,1.07221
10.722,0.918449,0.557896,3,7,0,-8.70829,0.534125,-0.081921,0.0366656,-4.26305,-34.9781,-11.6111,16.6768,11.7608,9.35613
10.7342,0.988787,0.557896,3,7,0,-9.85792,0.550402,-0.134624,-0.0540877,0.638161,18.9514,10.2907,46.6811,-7.95625,-1.76604
10.7181,0.995,0.557896,2,7,0,-10.2495,0.494534,-0.101505,-0.082659,-34.8973,7.09248,1.58631,-47.5789,6.26918,-5.31479
10.2618,0.984645,0.557896,2,3,0,-10.0794,0.484318,-0.102974,-0.06004,10.5205,2.62691,-5.6508,-62.435,5.36475,-3.44713
9.63247,0.947788,0.557896,3,7,0,-8.12127,0.5187,-0.0210711,-0.0016609,-58.9602,-14.5732,-5.36532,-4.78241,35.6598,2.45398
10.199,0.993474,0.557896,3,7,0,-8.74926,0.546539,-0.17092,0.0188397,14.7582,28.5933,9.92845,34.8837,-20.0387,6.14025
7.9594,0.893561,0.557896,3,7,0,-6.5534,0.58298,-0.0774539,-0.0726617,-1.30069,32.4434,-6.44403,103.89,16.5968,-9.59765
7.78687,1,0.557896,2,7,0,-7.08504,0.584395,-0.0600745,-0.0288567,23.3,-7.20283,-10.3542,97.4024,22.12,-4.56291
10.1495,1,0.557896,3,7,0,-7.19755,0.500158,-0.0708303,0.0571045,-87.0175,-19.977,-1.1068,-28.6133,15.0077,10.7275
9.31903,0.93549,0.557896,3,7,0,-7.83211,0.496567,-0.0946964,-0.192443,50.3684,-21.6776,-5.00023,-54.8416,11.5918,-21.576
7.88578,0.940455,0.557896,2,3,0,-7.52849,0.486859,-0.0661012,-0.202193,4.97884,-14.216,-5.1305,-77.3178,27.9181,-25.6389
7.58312,1,0.557896,3,7,0,-6.5363,0.565165,-0.190387,0.143449,-4.56534,16.7817,12.8333,47.8105,-21.1551,16.2792
11.0387,0.983917,0.557896,2,7,0,-7.03121,0.535743,-0.152445,-0.0480857,58.4361,-24.7531,22.4285,22.371,-15.2382,-0.416909
10.6499,0.944877,0.557896,3,7,0,-9.82004,0.495818,-0.081011,-0.0170193,-48.5498,-5.47636,2.27359,-39.784,13.4571,2.60884
10.4357,0.988063,0.557896,3,7,0,-9.68586,0.517834,-0.170818,-0.119663,-43.6084,10.2763,0.899597,-7.67132,-26.3316,-10.4045
9.57838,0.972344,0.557896,3,7,0,-8.68635,0.526608,-0.190585,0.0800849,-5.70437,-21.1041,-9.15872,5.86031,-24.0511,12.4463
10.7335,0.970345,0.557896,2,7,0,-7.70808,0.498835,-0.0780301,-0.0220714,-24.0248,41.2485,-14.06,-35.5445,14.7658,2.154
9.95193,0.956574,0.557896,3,7,0,-8.63319,0.549438,-0.049665,-0.00328007,11.6236,-33.0179,-1.04527,40.7534,24.9536,2.89865
9.19826,0.979642,0.557896,2,3,0,-9.03701,0.550124,-0.0269197,0.0182487,9.2872,-8.53502,-3.33675,40.0135,32.1464,4.03823
11.2937,0.993409,0.557896,2,7,0,-8.93892,0.516778,-0.0940421,-0.0175807,-48.8667,-34.7509,-6.18868,-7.86707,8.39774,3.8272
10.4701,0.969347,0.557896,2,7,0,-10.3956,0.528877,-0.0654885,0.0451456,-13.5305,-2.07628,-1.48462,9.33611,17.2083,9.89357
11.1448,0.998312,0.557896,3,7,0,-10.1679,0.519126,-0.109478,-0.121448,9.65381,26.9346,4.84381,-5.27472,2.96324,-9.22238
8.98539,0.831861,0.557896,2,7,0,-7.37789,0.491871,-0.0366135,0.0748791,-18.2937,15.4852,16.789,-38.1263,25.562,10.5872
11.1151,0.967684,0.557896,2,7,0,-7.87116,0.521241,-0.14203,0.0107989,-46.9284,40.6329,11.7729,-1.00409,-9.72991,6.97169
11.3843,0.992839,0.557896,3,7,0,-10.8621,0.511613,-0.112483,-0.0458437,12.3534,10.8147,-8.8161,-16.6564,1.29388,0.538917
